date,CVX_unscaled,CVX_monthly,scale,CVX
2021-07-09,62,38.0,0.38,23.56
2021-07-10,27,38.0,0.38,10.26
2021-07-11,25,38.0,0.38,9.5
2021-07-12,57,38.0,0.38,21.66
2021-07-13,55,38.0,0.38,20.9
2021-07-14,68,38.0,0.38,25.84
2021-07-15,62,38.0,0.38,23.56
2021-07-16,60,38.0,0.38,22.8
2021-07-17,27,38.0,0.38,10.26
2021-07-18,26,38.0,0.38,9.88
2021-07-19,90,38.0,0.38,34.2
2021-07-20,71,38.0,0.38,26.98
2021-07-21,68,38.0,0.38,25.84
2021-07-22,87,38.0,0.38,33.06
2021-07-23,96,38.0,0.38,36.480000000000004
2021-07-24,19,38.0,0.38,7.22
2021-07-25,16,38.0,0.38,6.08
2021-07-26,60,38.0,0.38,22.8
2021-07-27,61,38.0,0.38,23.18
2021-07-28,68,38.0,0.38,25.84
2021-07-29,77,38.0,0.38,29.26
2021-07-30,100,38.0,0.38,38.0
2021-07-31,21,38.0,0.38,7.98
2021-08-01,19,38.0,0.38,7.22
2021-08-02,72,38.0,0.38,27.36
2021-08-03,70,38.0,0.38,26.6
2021-08-04,60,38.0,0.38,22.8
2021-08-05,61,38.0,0.38,23.18
2021-08-06,73,38.0,0.38,27.740000000000002
2021-08-07,18,38.0,0.38,6.84
2021-08-08,8,38.0,0.38,3.04
2021-08-09,53,38.0,0.38,20.14
2021-08-10,64,38.0,0.38,24.32
2021-08-11,74,38.0,0.38,28.12
2021-08-12,73,38.0,0.38,27.740000000000002
2021-08-13,53,38.0,0.38,20.14
2021-08-14,17,38.0,0.38,6.46
2021-08-15,21,38.0,0.38,7.98
2021-08-16,62,38.0,0.38,23.56
2021-08-17,70,38.0,0.38,26.6
2021-08-18,50,38.0,0.38,19.0
2021-08-19,100,38.0,0.38,38.0
2021-08-20,82,38.0,0.38,31.16
2021-08-21,25,38.0,0.38,9.5
2021-08-22,16,38.0,0.38,6.08
2021-08-23,65,38.0,0.38,24.7
2021-08-24,72,38.0,0.38,27.36
2021-08-25,58,38.0,0.38,22.04
2021-08-26,69,38.0,0.38,26.22
2021-08-27,56,38.0,0.38,21.28
2021-08-28,22,38.0,0.38,8.36
2021-08-29,4,38.0,0.38,1.52
2021-08-30,65,38.0,0.38,24.7
2021-08-31,59,38.0,0.38,22.42
2021-09-01,73,38.0,0.38,27.740000000000002
2021-09-02,60,38.0,0.38,22.8
2021-09-03,77,38.0,0.38,29.26
2021-09-04,17,38.0,0.38,6.46
2021-09-05,10,38.0,0.38,3.8
2021-09-06,22,38.0,0.38,8.36
2021-09-07,69,38.0,0.38,26.22
2021-09-08,80,38.0,0.38,30.4
2021-09-09,83,38.0,0.38,31.54
2021-09-10,79,38.0,0.38,30.02
2021-09-11,23,38.0,0.38,8.74
2021-09-12,4,38.0,0.38,1.52
2021-09-13,78,38.0,0.38,29.64
2021-09-14,60,38.0,0.38,22.8
2021-09-15,74,38.0,0.38,28.12
2021-09-16,81,38.0,0.38,30.78
2021-09-17,59,38.0,0.38,22.42
2021-09-18,19,38.0,0.38,7.22
2021-09-19,19,38.0,0.38,7.22
2021-09-20,80,38.0,0.38,30.4
2021-09-21,69,38.0,0.38,26.22
2021-09-22,66,38.0,0.38,25.080000000000002
2021-09-23,100,38.0,0.38,38.0
2021-09-24,61,38.0,0.38,23.18
2021-09-25,14,38.0,0.38,5.32
2021-09-26,20,38.0,0.38,7.6
2021-09-27,89,38.0,0.38,33.82
2021-09-28,97,38.0,0.38,36.86
2021-09-29,97,38.0,0.38,36.86
2021-09-30,78,38.0,0.38,29.64
2021-10-01,51,46.0,0.46,23.46
2021-10-02,19,46.0,0.46,8.74
2021-10-03,11,46.0,0.46,5.0600000000000005
2021-10-04,56,46.0,0.46,25.76
2021-10-05,61,46.0,0.46,28.060000000000002
2021-10-06,55,46.0,0.46,25.3
2021-10-07,57,46.0,0.46,26.220000000000002
2021-10-08,56,46.0,0.46,25.76
2021-10-09,11,46.0,0.46,5.0600000000000005
2021-10-10,11,46.0,0.46,5.0600000000000005
2021-10-11,66,46.0,0.46,30.360000000000003
2021-10-12,54,46.0,0.46,24.84
2021-10-13,66,46.0,0.46,30.360000000000003
2021-10-14,58,46.0,0.46,26.68
2021-10-15,54,46.0,0.46,24.84
2021-10-16,10,46.0,0.46,4.6000000000000005
2021-10-17,13,46.0,0.46,5.98
2021-10-18,54,46.0,0.46,24.84
2021-10-19,62,46.0,0.46,28.52
2021-10-20,62,46.0,0.46,28.52
2021-10-21,63,46.0,0.46,28.98
2021-10-22,58,46.0,0.46,26.68
2021-10-23,20,46.0,0.46,9.200000000000001
2021-10-24,14,46.0,0.46,6.44
2021-10-25,57,46.0,0.46,26.220000000000002
2021-10-26,66,46.0,0.46,30.360000000000003
2021-10-27,58,46.0,0.46,26.68
2021-10-28,64,46.0,0.46,29.44
2021-10-29,100,46.0,0.46,46.0
2021-10-30,27,46.0,0.46,12.42
2021-10-31,7,46.0,0.46,3.22
2021-11-01,89,43.0,0.43,38.269999999999996
2021-11-02,77,43.0,0.43,33.11
2021-11-03,81,43.0,0.43,34.83
2021-11-04,92,43.0,0.43,39.56
2021-11-05,61,43.0,0.43,26.23
2021-11-06,24,43.0,0.43,10.32
2021-11-07,21,43.0,0.43,9.03
2021-11-08,77,43.0,0.43,33.11
2021-11-09,75,43.0,0.43,32.25
2021-11-10,71,43.0,0.43,30.53
2021-11-11,66,43.0,0.43,28.38
2021-11-12,64,43.0,0.43,27.52
2021-11-13,24,43.0,0.43,10.32
2021-11-14,15,43.0,0.43,6.45
2021-11-15,88,43.0,0.43,37.839999999999996
2021-11-16,100,43.0,0.43,43.0
2021-11-17,83,43.0,0.43,35.69
2021-11-18,77,43.0,0.43,33.11
2021-11-19,76,43.0,0.43,32.68
2021-11-20,24,43.0,0.43,10.32
2021-11-21,24,43.0,0.43,10.32
2021-11-22,73,43.0,0.43,31.39
2021-11-23,62,43.0,0.43,26.66
2021-11-24,88,43.0,0.43,37.839999999999996
2021-11-25,48,43.0,0.43,20.64
2021-11-26,77,43.0,0.43,33.11
2021-11-27,42,43.0,0.43,18.06
2021-11-28,21,43.0,0.43,9.03
2021-11-29,66,43.0,0.43,28.38
2021-11-30,84,43.0,0.43,36.12
2021-12-01,87,43.0,0.43,37.41
2021-12-02,73,43.0,0.43,31.39
2021-12-03,84,43.0,0.43,36.12
2021-12-04,21,43.0,0.43,9.03
2021-12-05,21,43.0,0.43,9.03
2021-12-06,83,43.0,0.43,35.69
2021-12-07,78,43.0,0.43,33.54
2021-12-08,91,43.0,0.43,39.13
2021-12-09,91,43.0,0.43,39.13
2021-12-10,59,43.0,0.43,25.37
2021-12-11,18,43.0,0.43,7.74
2021-12-12,23,43.0,0.43,9.89
2021-12-13,67,43.0,0.43,28.81
2021-12-14,74,43.0,0.43,31.82
2021-12-15,88,43.0,0.43,37.839999999999996
2021-12-16,80,43.0,0.43,34.4
2021-12-17,100,43.0,0.43,43.0
2021-12-18,28,43.0,0.43,12.04
2021-12-19,23,43.0,0.43,9.89
2021-12-20,74,43.0,0.43,31.82
2021-12-21,85,43.0,0.43,36.55
2021-12-22,80,43.0,0.43,34.4
2021-12-23,93,43.0,0.43,39.99
2021-12-24,55,43.0,0.43,23.65
2021-12-25,7,43.0,0.43,3.01
2021-12-26,25,43.0,0.43,10.75
2021-12-27,75,43.0,0.43,32.25
2021-12-28,77,43.0,0.43,33.11
2021-12-29,74,43.0,0.43,31.82
2021-12-30,70,43.0,0.43,30.099999999999998
2021-12-31,69,43.0,0.43,29.669999999999998
2022-01-01,12,50.0,0.5,6.0
2022-01-02,15,50.0,0.5,7.5
2022-01-03,35,50.0,0.5,17.5
2022-01-04,62,50.0,0.5,31.0
2022-01-05,57,50.0,0.5,28.5
2022-01-06,58,50.0,0.5,29.0
2022-01-07,55,50.0,0.5,27.5
2022-01-08,20,50.0,0.5,10.0
2022-01-09,7,50.0,0.5,3.5
2022-01-10,40,50.0,0.5,20.0
2022-01-11,51,50.0,0.5,25.5
2022-01-12,56,50.0,0.5,28.0
2022-01-13,58,50.0,0.5,29.0
2022-01-14,55,50.0,0.5,27.5
2022-01-15,16,50.0,0.5,8.0
2022-01-16,17,50.0,0.5,8.5
2022-01-17,15,50.0,0.5,7.5
2022-01-18,51,50.0,0.5,25.5
2022-01-19,46,50.0,0.5,23.0
2022-01-20,43,50.0,0.5,21.5
2022-01-21,43,50.0,0.5,21.5
2022-01-22,14,50.0,0.5,7.0
2022-01-23,15,50.0,0.5,7.5
2022-01-24,75,50.0,0.5,37.5
2022-01-25,59,50.0,0.5,29.5
2022-01-26,61,50.0,0.5,30.5
2022-01-27,68,50.0,0.5,34.0
2022-01-28,100,50.0,0.5,50.0
2022-01-29,24,50.0,0.5,12.0
2022-01-30,17,50.0,0.5,8.5
2022-01-31,48,50.0,0.5,24.0
2022-02-01,60,57.0,0.57,34.199999999999996
2022-02-02,55,57.0,0.57,31.349999999999998
2022-02-03,44,57.0,0.57,25.08
2022-02-04,47,57.0,0.57,26.79
2022-02-05,19,57.0,0.57,10.829999999999998
2022-02-06,6,57.0,0.57,3.42
2022-02-07,50,57.0,0.57,28.499999999999996
2022-02-08,58,57.0,0.57,33.059999999999995
2022-02-09,56,57.0,0.57,31.919999999999998
2022-02-10,47,57.0,0.57,26.79
2022-02-11,57,57.0,0.57,32.489999999999995
2022-02-12,36,57.0,0.57,20.52
2022-02-13,12,57.0,0.57,6.84
2022-02-14,64,57.0,0.57,36.48
2022-02-15,63,57.0,0.57,35.91
2022-02-16,49,57.0,0.57,27.929999999999996
2022-02-17,48,57.0,0.57,27.36
2022-02-18,41,57.0,0.57,23.369999999999997
2022-02-19,15,57.0,0.57,8.549999999999999
2022-02-20,10,57.0,0.57,5.699999999999999
2022-02-21,34,57.0,0.57,19.38
2022-02-22,72,57.0,0.57,41.04
2022-02-23,58,57.0,0.57,33.059999999999995
2022-02-24,100,57.0,0.57,56.99999999999999
2022-02-25,72,57.0,0.57,41.04
2022-02-26,27,57.0,0.57,15.389999999999999
2022-02-27,20,57.0,0.57,11.399999999999999
2022-02-28,93,57.0,0.57,53.01
2022-03-01,75,100.0,1.0,75.0
2022-03-02,76,100.0,1.0,76.0
2022-03-03,68,100.0,1.0,68.0
2022-03-04,70,100.0,1.0,70.0
2022-03-05,25,100.0,1.0,25.0
2022-03-06,18,100.0,1.0,18.0
2022-03-07,99,100.0,1.0,99.0
2022-03-08,100,100.0,1.0,100.0
2022-03-09,98,100.0,1.0,98.0
2022-03-10,84,100.0,1.0,84.0
2022-03-11,64,100.0,1.0,64.0
2022-03-12,24,100.0,1.0,24.0
2022-03-13,16,100.0,1.0,16.0
2022-03-14,74,100.0,1.0,74.0
2022-03-15,70,100.0,1.0,70.0
2022-03-16,62,100.0,1.0,62.0
2022-03-17,55,100.0,1.0,55.0
2022-03-18,53,100.0,1.0,53.0
2022-03-19,14,100.0,1.0,14.0
2022-03-20,13,100.0,1.0,13.0
2022-03-21,48,100.0,1.0,48.0
2022-03-22,44,100.0,1.0,44.0
2022-03-23,50,100.0,1.0,50.0
2022-03-24,44,100.0,1.0,44.0
2022-03-25,39,100.0,1.0,39.0
2022-03-26,14,100.0,1.0,14.0
2022-03-27,12,100.0,1.0,12.0
2022-03-28,37,100.0,1.0,37.0
2022-03-29,47,100.0,1.0,47.0
2022-03-30,38,100.0,1.0,38.0
2022-03-31,32,100.0,1.0,32.0
2022-04-01,73,49.0,0.49,35.769999999999996
2022-04-02,23,49.0,0.49,11.27
2022-04-03,22,49.0,0.49,10.78
2022-04-04,63,49.0,0.49,30.87
2022-04-05,55,49.0,0.49,26.95
2022-04-06,58,49.0,0.49,28.419999999999998
2022-04-07,60,49.0,0.49,29.4
2022-04-08,73,49.0,0.49,35.769999999999996
2022-04-09,19,49.0,0.49,9.31
2022-04-10,19,49.0,0.49,9.31
2022-04-11,66,49.0,0.49,32.339999999999996
2022-04-12,70,49.0,0.49,34.3
2022-04-13,69,49.0,0.49,33.81
2022-04-14,54,49.0,0.49,26.46
2022-04-15,37,49.0,0.49,18.13
2022-04-16,25,49.0,0.49,12.25
2022-04-17,15,49.0,0.49,7.35
2022-04-18,76,49.0,0.49,37.24
2022-04-19,64,49.0,0.49,31.36
2022-04-20,61,49.0,0.49,29.89
2022-04-21,58,49.0,0.49,28.419999999999998
2022-04-22,67,49.0,0.49,32.83
2022-04-23,17,49.0,0.49,8.33
2022-04-24,12,49.0,0.49,5.88
2022-04-25,68,49.0,0.49,33.32
2022-04-26,64,49.0,0.49,31.36
2022-04-27,66,49.0,0.49,32.339999999999996
2022-04-28,85,49.0,0.49,41.65
2022-04-29,100,49.0,0.49,49.0
2022-04-30,32,49.0,0.49,15.68
2022-05-01,26,59.0,0.59,15.34
2022-05-02,80,59.0,0.59,47.199999999999996
2022-05-03,59,59.0,0.59,34.809999999999995
2022-05-04,67,59.0,0.59,39.53
2022-05-05,92,59.0,0.59,54.279999999999994
2022-05-06,71,59.0,0.59,41.89
2022-05-07,30,59.0,0.59,17.7
2022-05-08,21,59.0,0.59,12.389999999999999
2022-05-09,100,59.0,0.59,59.0
2022-05-10,70,59.0,0.59,41.3
2022-05-11,74,59.0,0.59,43.66
2022-05-12,70,59.0,0.59,41.3
2022-05-13,67,59.0,0.59,39.53
2022-05-14,20,59.0,0.59,11.799999999999999
2022-05-15,15,59.0,0.59,8.85
2022-05-16,79,59.0,0.59,46.61
2022-05-17,100,59.0,0.59,59.0
2022-05-18,81,59.0,0.59,47.79
2022-05-19,72,59.0,0.59,42.48
2022-05-20,74,59.0,0.59,43.66
2022-05-21,25,59.0,0.59,14.75
2022-05-22,14,59.0,0.59,8.26
2022-05-23,71,59.0,0.59,41.89
2022-05-24,65,59.0,0.59,38.35
2022-05-25,56,59.0,0.59,33.04
2022-05-26,85,59.0,0.59,50.15
2022-05-27,79,59.0,0.59,46.61
2022-05-28,25,59.0,0.59,14.75
2022-05-29,10,59.0,0.59,5.8999999999999995
2022-05-30,23,59.0,0.59,13.569999999999999
2022-05-31,92,59.0,0.59,54.279999999999994
2022-06-01,76,58.0,0.58,44.08
2022-06-02,72,58.0,0.58,41.76
2022-06-03,69,58.0,0.58,40.019999999999996
2022-06-04,30,58.0,0.58,17.4
2022-06-05,22,58.0,0.58,12.76
2022-06-06,82,58.0,0.58,47.559999999999995
2022-06-07,83,58.0,0.58,48.13999999999999
2022-06-08,99,58.0,0.58,57.419999999999995
2022-06-09,83,58.0,0.58,48.13999999999999
2022-06-10,87,58.0,0.58,50.459999999999994
2022-06-11,30,58.0,0.58,17.4
2022-06-12,21,58.0,0.58,12.18
2022-06-13,98,58.0,0.58,56.839999999999996
2022-06-14,72,58.0,0.58,41.76
2022-06-15,87,58.0,0.58,50.459999999999994
2022-06-16,100,58.0,0.58,57.99999999999999
2022-06-17,79,58.0,0.58,45.82
2022-06-18,31,58.0,0.58,17.98
2022-06-19,21,58.0,0.58,12.18
2022-06-20,42,58.0,0.58,24.36
2022-06-21,98,58.0,0.58,56.839999999999996
2022-06-22,90,58.0,0.58,52.199999999999996
2022-06-23,97,58.0,0.58,56.26
2022-06-24,84,58.0,0.58,48.72
2022-06-25,29,58.0,0.58,16.82
2022-06-26,15,58.0,0.58,8.7
2022-06-27,77,58.0,0.58,44.66
2022-06-28,78,58.0,0.58,45.239999999999995
2022-06-29,80,58.0,0.58,46.4
2022-06-30,72,58.0,0.58,41.76
2022-07-01,51,39.0,0.39,19.89
2022-07-02,26,39.0,0.39,10.14
2022-07-03,15,39.0,0.39,5.8500000000000005
2022-07-04,11,39.0,0.39,4.29
2022-07-05,64,39.0,0.39,24.96
2022-07-06,55,39.0,0.39,21.45
2022-07-07,65,39.0,0.39,25.35
2022-07-08,53,39.0,0.39,20.67
2022-07-09,19,39.0,0.39,7.41
2022-07-10,12,39.0,0.39,4.68
2022-07-11,50,39.0,0.39,19.5
2022-07-12,45,39.0,0.39,17.55
2022-07-13,62,39.0,0.39,24.18
2022-07-14,68,39.0,0.39,26.52
2022-07-15,52,39.0,0.39,20.28
2022-07-16,21,39.0,0.39,8.19
2022-07-17,14,39.0,0.39,5.46
2022-07-18,75,39.0,0.39,29.25
2022-07-19,64,39.0,0.39,24.96
2022-07-20,49,39.0,0.39,19.11
2022-07-21,53,39.0,0.39,20.67
2022-07-22,43,39.0,0.39,16.77
2022-07-23,22,39.0,0.39,8.58
2022-07-24,11,39.0,0.39,4.29
2022-07-25,49,39.0,0.39,19.11
2022-07-26,62,39.0,0.39,24.18
2022-07-27,56,39.0,0.39,21.84
2022-07-28,61,39.0,0.39,23.79
2022-07-29,100,39.0,0.39,39.0
2022-07-30,39,39.0,0.39,15.21
2022-07-31,13,39.0,0.39,5.07
2022-08-01,100,38.0,0.38,38.0
2022-08-02,100,38.0,0.38,38.0
2022-08-03,90,38.0,0.38,34.2
2022-08-04,80,38.0,0.38,30.4
2022-08-05,88,38.0,0.38,33.44
2022-08-06,42,38.0,0.38,15.96
2022-08-07,18,38.0,0.38,6.84
2022-08-08,88,38.0,0.38,33.44
2022-08-09,77,38.0,0.38,29.26
2022-08-10,79,38.0,0.38,30.02
2022-08-11,68,38.0,0.38,25.84
2022-08-12,73,38.0,0.38,27.740000000000002
2022-08-13,23,38.0,0.38,8.74
2022-08-14,25,38.0,0.38,9.5
2022-08-15,73,38.0,0.38,27.740000000000002
2022-08-16,75,38.0,0.38,28.5
2022-08-17,74,38.0,0.38,28.12
2022-08-18,77,38.0,0.38,29.26
2022-08-19,62,38.0,0.38,23.56
2022-08-20,27,38.0,0.38,10.26
2022-08-21,16,38.0,0.38,6.08
2022-08-22,73,38.0,0.38,27.740000000000002
2022-08-23,66,38.0,0.38,25.080000000000002
2022-08-24,93,38.0,0.38,35.34
2022-08-25,80,38.0,0.38,30.4
2022-08-26,76,38.0,0.38,28.88
2022-08-27,27,38.0,0.38,10.26
2022-08-28,13,38.0,0.38,4.94
2022-08-29,75,38.0,0.38,28.5
2022-08-30,96,38.0,0.38,36.480000000000004
2022-08-31,63,38.0,0.38,23.94
2022-09-01,74,34.0,0.34,25.16
2022-09-02,84,34.0,0.34,28.560000000000002
2022-09-03,27,34.0,0.34,9.180000000000001
2022-09-04,27,34.0,0.34,9.180000000000001
2022-09-05,11,34.0,0.34,3.74
2022-09-06,99,34.0,0.34,33.660000000000004
2022-09-07,98,34.0,0.34,33.32
2022-09-08,83,34.0,0.34,28.220000000000002
2022-09-09,66,34.0,0.34,22.44
2022-09-10,25,34.0,0.34,8.5
2022-09-11,30,34.0,0.34,10.200000000000001
2022-09-12,95,34.0,0.34,32.300000000000004
2022-09-13,93,34.0,0.34,31.62
2022-09-14,85,34.0,0.34,28.900000000000002
2022-09-15,96,34.0,0.34,32.64
2022-09-16,98,34.0,0.34,33.32
2022-09-17,19,34.0,0.34,6.460000000000001
2022-09-18,19,34.0,0.34,6.460000000000001
2022-09-19,75,34.0,0.34,25.500000000000004
2022-09-20,67,34.0,0.34,22.78
2022-09-21,87,34.0,0.34,29.580000000000002
2022-09-22,77,34.0,0.34,26.180000000000003
2022-09-23,89,34.0,0.34,30.26
2022-09-24,24,34.0,0.34,8.16
2022-09-25,16,34.0,0.34,5.44
2022-09-26,95,34.0,0.34,32.300000000000004
2022-09-27,100,34.0,0.34,34.0
2022-09-28,87,34.0,0.34,29.580000000000002
2022-09-29,74,34.0,0.34,25.16
2022-09-30,75,34.0,0.34,25.500000000000004
2022-10-01,12,44.0,0.44,5.28
2022-10-02,16,44.0,0.44,7.04
2022-10-03,46,44.0,0.44,20.24
2022-10-04,52,44.0,0.44,22.88
2022-10-05,51,44.0,0.44,22.44
2022-10-06,54,44.0,0.44,23.76
2022-10-07,67,44.0,0.44,29.48
2022-10-08,13,44.0,0.44,5.72
2022-10-09,14,44.0,0.44,6.16
2022-10-10,40,44.0,0.44,17.6
2022-10-11,53,44.0,0.44,23.32
2022-10-12,42,44.0,0.44,18.48
2022-10-13,55,44.0,0.44,24.2
2022-10-14,49,44.0,0.44,21.56
2022-10-15,12,44.0,0.44,5.28
2022-10-16,8,44.0,0.44,3.52
2022-10-17,54,44.0,0.44,23.76
2022-10-18,43,44.0,0.44,18.92
2022-10-19,60,44.0,0.44,26.4
2022-10-20,45,44.0,0.44,19.8
2022-10-21,55,44.0,0.44,24.2
2022-10-22,19,44.0,0.44,8.36
2022-10-23,13,44.0,0.44,5.72
2022-10-24,47,44.0,0.44,20.68
2022-10-25,43,44.0,0.44,18.92
2022-10-26,57,44.0,0.44,25.080000000000002
2022-10-27,65,44.0,0.44,28.6
2022-10-28,100,44.0,0.44,44.0
2022-10-29,29,44.0,0.44,12.76
2022-10-30,21,44.0,0.44,9.24
2022-10-31,65,44.0,0.44,28.6
2022-11-01,91,41.0,0.41,37.309999999999995
2022-11-02,96,41.0,0.41,39.36
2022-11-03,100,41.0,0.41,41.0
2022-11-04,68,41.0,0.41,27.88
2022-11-05,30,41.0,0.41,12.299999999999999
2022-11-06,28,41.0,0.41,11.479999999999999
2022-11-07,87,41.0,0.41,35.669999999999995
2022-11-08,84,41.0,0.41,34.44
2022-11-09,70,41.0,0.41,28.7
2022-11-10,92,41.0,0.41,37.72
2022-11-11,64,41.0,0.41,26.24
2022-11-12,23,41.0,0.41,9.43
2022-11-13,31,41.0,0.41,12.709999999999999
2022-11-14,95,41.0,0.41,38.949999999999996
2022-11-15,75,41.0,0.41,30.749999999999996
2022-11-16,70,41.0,0.41,28.7
2022-11-17,65,41.0,0.41,26.65
2022-11-18,87,41.0,0.41,35.669999999999995
2022-11-19,30,41.0,0.41,12.299999999999999
2022-11-20,20,41.0,0.41,8.2
2022-11-21,69,41.0,0.41,28.29
2022-11-22,70,41.0,0.41,28.7
2022-11-23,71,41.0,0.41,29.11
2022-11-24,25,41.0,0.41,10.25
2022-11-25,56,41.0,0.41,22.959999999999997
2022-11-26,15,41.0,0.41,6.1499999999999995
2022-11-27,22,41.0,0.41,9.02
2022-11-28,78,41.0,0.41,31.979999999999997
2022-11-29,89,41.0,0.41,36.489999999999995
2022-11-30,66,41.0,0.41,27.06
2022-12-01,93,34.0,0.34,31.62
2022-12-02,87,34.0,0.34,29.580000000000002
2022-12-03,33,34.0,0.34,11.22
2022-12-04,28,34.0,0.34,9.520000000000001
2022-12-05,79,34.0,0.34,26.860000000000003
2022-12-06,82,34.0,0.34,27.880000000000003
2022-12-07,100,34.0,0.34,34.0
2022-12-08,78,34.0,0.34,26.520000000000003
2022-12-09,73,34.0,0.34,24.82
2022-12-10,37,34.0,0.34,12.58
2022-12-11,26,34.0,0.34,8.84
2022-12-12,99,34.0,0.34,33.660000000000004
2022-12-13,94,34.0,0.34,31.96
2022-12-14,70,34.0,0.34,23.8
2022-12-15,71,34.0,0.34,24.14
2022-12-16,79,34.0,0.34,26.860000000000003
2022-12-17,15,34.0,0.34,5.1000000000000005
2022-12-18,21,34.0,0.34,7.140000000000001
2022-12-19,81,34.0,0.34,27.540000000000003
2022-12-20,91,34.0,0.34,30.94
2022-12-21,82,34.0,0.34,27.880000000000003
2022-12-22,68,34.0,0.34,23.12
2022-12-23,80,34.0,0.34,27.200000000000003
2022-12-24,44,34.0,0.34,14.96
2022-12-25,19,34.0,0.34,6.460000000000001
2022-12-26,32,34.0,0.34,10.88
2022-12-27,71,34.0,0.34,24.14
2022-12-28,89,34.0,0.34,30.26
2022-12-29,92,34.0,0.34,31.28
2022-12-30,96,34.0,0.34,32.64
2022-12-31,22,34.0,0.34,7.48
2023-01-01,12,39.0,0.39,4.68
2023-01-02,12,39.0,0.39,4.68
2023-01-03,32,39.0,0.39,12.48
2023-01-04,29,39.0,0.39,11.31
2023-01-05,27,39.0,0.39,10.530000000000001
2023-01-06,28,39.0,0.39,10.92
2023-01-07,11,39.0,0.39,4.29
2023-01-08,12,39.0,0.39,4.68
2023-01-09,35,39.0,0.39,13.65
2023-01-10,25,39.0,0.39,9.75
2023-01-11,34,39.0,0.39,13.26
2023-01-12,29,39.0,0.39,11.31
2023-01-13,26,39.0,0.39,10.14
2023-01-14,7,39.0,0.39,2.73
2023-01-15,8,39.0,0.39,3.12
2023-01-16,13,39.0,0.39,5.07
2023-01-17,28,39.0,0.39,10.92
2023-01-18,38,39.0,0.39,14.82
2023-01-19,27,39.0,0.39,10.530000000000001
2023-01-20,29,39.0,0.39,11.31
2023-01-21,13,39.0,0.39,5.07
2023-01-22,5,39.0,0.39,1.9500000000000002
2023-01-23,31,39.0,0.39,12.09
2023-01-24,32,39.0,0.39,12.48
2023-01-25,44,39.0,0.39,17.16
2023-01-26,80,39.0,0.39,31.200000000000003
2023-01-27,100,39.0,0.39,39.0
2023-01-28,21,39.0,0.39,8.19
2023-01-29,15,39.0,0.39,5.8500000000000005
2023-01-30,40,39.0,0.39,15.600000000000001
2023-01-31,41,39.0,0.39,15.99
2023-02-01,92,39.0,0.39,35.88
2023-02-02,97,39.0,0.39,37.83
2023-02-03,99,39.0,0.39,38.61
2023-02-04,34,39.0,0.39,13.26
2023-02-05,26,39.0,0.39,10.14
2023-02-06,62,39.0,0.39,24.18
2023-02-07,74,39.0,0.39,28.86
2023-02-08,69,39.0,0.39,26.91
2023-02-09,63,39.0,0.39,24.57
2023-02-10,100,39.0,0.39,39.0
2023-02-11,25,39.0,0.39,9.75
2023-02-12,23,39.0,0.39,8.97
2023-02-13,77,39.0,0.39,30.03
2023-02-14,75,39.0,0.39,29.25
2023-02-15,79,39.0,0.39,30.810000000000002
2023-02-16,76,39.0,0.39,29.64
2023-02-17,72,39.0,0.39,28.080000000000002
2023-02-18,22,39.0,0.39,8.58
2023-02-19,15,39.0,0.39,5.8500000000000005
2023-02-20,39,39.0,0.39,15.21
2023-02-21,73,39.0,0.39,28.470000000000002
2023-02-22,76,39.0,0.39,29.64
2023-02-23,68,39.0,0.39,26.52
2023-02-24,61,39.0,0.39,23.79
2023-02-25,24,39.0,0.39,9.36
2023-02-26,19,39.0,0.39,7.41
2023-02-27,69,39.0,0.39,26.91
2023-02-28,76,39.0,0.39,29.64
2023-03-01,72,33.0,0.33,23.76
2023-03-02,82,33.0,0.33,27.060000000000002
2023-03-03,74,33.0,0.33,24.42
2023-03-04,30,33.0,0.33,9.9
2023-03-05,24,33.0,0.33,7.92
2023-03-06,77,33.0,0.33,25.41
2023-03-07,67,33.0,0.33,22.11
2023-03-08,64,33.0,0.33,21.12
2023-03-09,78,33.0,0.33,25.740000000000002
2023-03-10,64,33.0,0.33,21.12
2023-03-11,24,33.0,0.33,7.92
2023-03-12,13,33.0,0.33,4.29
2023-03-13,82,33.0,0.33,27.060000000000002
2023-03-14,75,33.0,0.33,24.75
2023-03-15,100,33.0,0.33,33.0
2023-03-16,76,33.0,0.33,25.080000000000002
2023-03-17,69,33.0,0.33,22.77
2023-03-18,37,33.0,0.33,12.21
2023-03-19,25,33.0,0.33,8.25
2023-03-20,92,33.0,0.33,30.360000000000003
2023-03-21,64,33.0,0.33,21.12
2023-03-22,80,33.0,0.33,26.400000000000002
2023-03-23,78,33.0,0.33,25.740000000000002
2023-03-24,64,33.0,0.33,21.12
2023-03-25,14,33.0,0.33,4.62
2023-03-26,29,33.0,0.33,9.57
2023-03-27,67,33.0,0.33,22.11
2023-03-28,74,33.0,0.33,24.42
2023-03-29,99,33.0,0.33,32.67
2023-03-30,68,33.0,0.33,22.44
2023-03-31,89,33.0,0.33,29.37
2023-04-01,11,34.0,0.34,3.74
2023-04-02,21,34.0,0.34,7.140000000000001
2023-04-03,100,34.0,0.34,34.0
2023-04-04,91,34.0,0.34,30.94
2023-04-05,61,34.0,0.34,20.740000000000002
2023-04-06,72,34.0,0.34,24.48
2023-04-07,33,34.0,0.34,11.22
2023-04-08,11,34.0,0.34,3.74
