date,WBA
2016-03-17,18.700000000000003
2016-03-18,18.700000000000003
2016-03-19,6.460000000000001
2016-03-20,7.82
2016-03-21,27.200000000000003
2016-03-22,18.02
2016-03-23,13.940000000000001
2016-03-24,18.02
2016-03-25,11.56
2016-03-26,11.9
2016-03-27,5.44
2016-03-28,23.12
2016-03-29,15.64
2016-03-30,12.24
2016-03-31,19.380000000000003
2016-04-01,27.28
2016-04-02,9.68
2016-04-03,13.64
2016-04-04,24.64
2016-04-05,30.36
2016-04-06,23.76
2016-04-07,16.72
2016-04-08,17.6
2016-04-09,44.0
2016-04-10,0.0
2016-04-11,23.32
2016-04-12,27.72
2016-04-13,23.32
2016-04-14,12.76
2016-04-15,25.52
2016-04-16,18.04
2016-04-17,27.28
2016-04-18,15.4
2016-04-19,11.88
2016-04-20,7.92
2016-04-21,20.68
2016-04-22,32.12
2016-04-23,10.56
2016-04-24,35.64
2016-04-25,25.080000000000002
2016-04-26,16.28
2016-04-27,7.48
2016-04-28,14.52
2016-04-29,13.64
2016-04-30,13.64
2016-05-01,10.75
2016-05-02,18.49
2016-05-03,12.9
2016-05-04,31.39
2016-05-05,22.79
2016-05-06,30.099999999999998
2016-05-07,17.2
2016-05-08,13.76
2016-05-09,18.06
2016-05-10,24.94
2016-05-11,9.89
2016-05-12,25.8
2016-05-13,18.06
2016-05-14,25.37
2016-05-15,21.07
2016-05-16,34.4
2016-05-17,33.97
2016-05-18,16.77
2016-05-19,29.24
2016-05-20,26.66
2016-05-21,36.98
2016-05-22,14.19
2016-05-23,25.8
2016-05-24,43.0
2016-05-25,26.23
2016-05-26,20.21
2016-05-27,16.77
2016-05-28,16.34
2016-05-29,8.17
2016-05-30,24.08
2016-05-31,30.96
2016-06-01,20.68
2016-06-02,12.32
2016-06-03,14.08
2016-06-04,27.72
2016-06-05,12.76
2016-06-06,13.64
2016-06-07,20.24
2016-06-08,22.44
2016-06-09,17.16
2016-06-10,40.04
2016-06-11,11.0
2016-06-12,18.48
2016-06-13,35.2
2016-06-14,32.12
2016-06-15,21.12
2016-06-16,27.28
2016-06-17,21.12
2016-06-18,14.08
2016-06-19,6.6
2016-06-20,19.8
2016-06-21,14.52
2016-06-22,16.72
2016-06-23,34.76
2016-06-24,44.0
2016-06-25,18.92
2016-06-26,22.44
2016-06-27,22.44
2016-06-28,25.080000000000002
2016-06-29,20.68
2016-06-30,25.52
2016-07-01,24.75
2016-07-02,9.0
2016-07-03,5.4
2016-07-04,10.8
2016-07-05,31.5
2016-07-06,45.0
2016-07-07,34.65
2016-07-08,19.8
2016-07-09,8.55
2016-07-10,13.05
2016-07-11,21.150000000000002
2016-07-12,28.8
2016-07-13,22.5
2016-07-14,14.4
2016-07-15,20.7
2016-07-16,7.2
2016-07-17,5.4
2016-07-18,10.35
2016-07-19,25.650000000000002
2016-07-20,32.85
2016-07-21,19.35
2016-07-22,5.8500000000000005
2016-07-23,10.8
2016-07-24,15.3
2016-07-25,15.3
2016-07-26,25.650000000000002
2016-07-27,22.95
2016-07-28,18.45
2016-07-29,23.85
2016-07-30,15.3
2016-07-31,18.0
2016-08-01,28.86
2016-08-02,36.27
2016-08-03,23.01
2016-08-04,39.0
2016-08-05,30.810000000000002
2016-08-06,11.31
2016-08-07,13.26
2016-08-08,21.45
2016-08-09,33.54
2016-08-10,35.49
2016-08-11,17.16
2016-08-12,32.76
2016-08-13,19.11
2016-08-14,22.62
2016-08-15,26.52
2016-08-16,14.040000000000001
2016-08-17,31.98
2016-08-18,13.26
2016-08-19,17.94
2016-08-20,29.64
2016-08-21,27.69
2016-08-22,16.77
2016-08-23,27.69
2016-08-24,17.94
2016-08-25,24.18
2016-08-26,26.52
2016-08-27,9.75
2016-08-28,20.28
2016-08-29,37.44
2016-08-30,33.15
2016-08-31,16.38
2016-09-01,31.08
2016-09-02,21.09
2016-09-03,15.17
2016-09-04,8.14
2016-09-05,5.18
2016-09-06,25.16
2016-09-07,32.19
2016-09-08,34.04
2016-09-09,29.23
2016-09-10,28.86
2016-09-11,19.61
2016-09-12,31.08
2016-09-13,23.31
2016-09-14,17.02
2016-09-15,37.0
2016-09-16,14.43
2016-09-17,26.27
2016-09-18,10.36
2016-09-19,30.71
2016-09-20,27.38
2016-09-21,22.57
2016-09-22,22.94
2016-09-23,22.94
2016-09-24,12.58
2016-09-25,19.98
2016-09-26,23.68
2016-09-27,15.54
2016-09-28,9.62
2016-09-29,26.64
2016-09-30,19.61
2016-10-01,6.9
2016-10-02,3.68
2016-10-03,19.32
2016-10-04,11.040000000000001
2016-10-05,17.02
2016-10-06,12.88
2016-10-07,0.0
2016-10-08,16.1
2016-10-09,22.540000000000003
2016-10-10,13.8
2016-10-11,17.94
2016-10-12,13.34
2016-10-13,15.64
2016-10-14,17.94
2016-10-15,13.34
2016-10-16,27.14
2016-10-17,23.92
2016-10-18,17.02
2016-10-19,7.36
2016-10-20,40.02
2016-10-21,20.7
2016-10-22,46.0
2016-10-23,15.64
2016-10-24,20.7
2016-10-25,15.64
2016-10-26,13.34
2016-10-27,21.16
2016-10-28,15.64
2016-10-29,12.42
2016-10-30,22.540000000000003
2016-10-31,26.220000000000002
2016-11-01,13.5
2016-11-02,16.0
2016-11-03,11.0
2016-11-04,2.5
2016-11-05,10.5
2016-11-06,13.0
2016-11-07,12.5
2016-11-08,16.5
2016-11-09,12.5
2016-11-10,15.0
2016-11-11,11.5
2016-11-12,12.5
2016-11-13,23.0
2016-11-14,15.5
2016-11-15,21.5
2016-11-16,12.0
2016-11-17,6.5
2016-11-18,10.0
2016-11-19,14.0
2016-11-20,50.0
2016-11-21,23.0
2016-11-22,20.0
2016-11-23,15.0
2016-11-24,8.0
2016-11-25,8.0
2016-11-26,7.5
2016-11-27,9.0
2016-11-28,6.5
2016-11-29,10.0
2016-11-30,2.5
2016-12-01,10.4
2016-12-02,11.600000000000001
2016-12-03,5.2
2016-12-04,5.6000000000000005
2016-12-05,10.0
2016-12-06,4.4
2016-12-07,9.200000000000001
2016-12-08,7.6000000000000005
2016-12-09,13.200000000000001
2016-12-10,0.0
2016-12-11,12.0
2016-12-12,20.0
2016-12-13,12.0
2016-12-14,12.8
2016-12-15,12.0
2016-12-16,11.200000000000001
2016-12-17,40.0
2016-12-18,6.800000000000001
2016-12-19,12.4
2016-12-20,11.200000000000001
2016-12-21,12.8
2016-12-22,14.8
2016-12-23,11.200000000000001
2016-12-24,0.0
2016-12-25,9.200000000000001
2016-12-26,11.600000000000001
2016-12-27,11.200000000000001
2016-12-28,11.200000000000001
2016-12-29,12.0
2016-12-30,4.0
2016-12-31,6.0
2017-01-01,11.700000000000001
2017-01-02,14.040000000000001
2017-01-03,10.14
2017-01-04,14.43
2017-01-05,39.0
2017-01-06,15.99
2017-01-07,10.14
2017-01-08,7.800000000000001
2017-01-09,9.75
2017-01-10,13.65
2017-01-11,12.48
2017-01-12,14.43
2017-01-13,14.43
2017-01-14,19.11
2017-01-15,4.29
2017-01-16,8.19
2017-01-17,11.700000000000001
2017-01-18,12.48
2017-01-19,16.38
2017-01-20,24.18
2017-01-21,10.92
2017-01-22,5.46
2017-01-23,7.41
2017-01-24,19.89
2017-01-25,10.14
2017-01-26,24.18
2017-01-27,28.86
2017-01-28,5.8500000000000005
2017-01-29,13.26
2017-01-30,24.96
2017-01-31,14.040000000000001
2017-02-01,25.46
2017-02-02,22.42
2017-02-03,19.76
2017-02-04,0.0
2017-02-05,8.36
2017-02-06,16.72
2017-02-07,19.0
2017-02-08,12.92
2017-02-09,31.92
2017-02-10,17.86
2017-02-11,0.0
2017-02-12,21.66
2017-02-13,26.6
2017-02-14,22.8
2017-02-15,18.240000000000002
2017-02-16,19.38
2017-02-17,20.14
2017-02-18,13.68
2017-02-19,13.3
2017-02-20,10.26
2017-02-21,38.0
2017-02-22,31.16
2017-02-23,20.14
2017-02-24,20.9
2017-02-25,13.68
2017-02-26,15.58
2017-02-27,13.68
2017-02-28,25.84
2017-03-01,41.36
2017-03-02,21.12
2017-03-03,28.16
2017-03-04,17.6
2017-03-05,36.08
2017-03-06,21.12
2017-03-07,40.04
2017-03-08,40.04
2017-03-09,28.6
2017-03-10,29.48
2017-03-11,26.4
2017-03-12,41.36
2017-03-13,32.12
2017-03-14,18.92
2017-03-15,30.8
2017-03-16,20.24
2017-03-17,14.52
2017-03-18,32.12
2017-03-19,24.2
2017-03-20,33.44
2017-03-21,33.0
2017-03-22,28.6
2017-03-23,44.0
2017-03-24,25.52
2017-03-25,7.92
2017-03-26,0.0
2017-03-27,24.64
2017-03-28,29.92
2017-03-29,30.36
2017-03-30,18.48
2017-03-31,31.68
2017-04-01,22.79
2017-04-02,17.63
2017-04-03,30.96
2017-04-04,27.09
2017-04-05,43.0
2017-04-06,29.24
2017-04-07,15.48
2017-04-08,3.87
2017-04-09,8.17
2017-04-10,13.33
2017-04-11,17.63
2017-04-12,9.459999999999999
2017-04-13,8.6
2017-04-14,17.2
2017-04-15,0.0
2017-04-16,11.61
2017-04-17,24.509999999999998
2017-04-18,11.61
2017-04-19,30.53
2017-04-20,27.09
2017-04-21,21.93
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,19.35
2017-04-25,21.93
2017-04-26,31.39
2017-04-27,13.33
2017-04-28,16.77
2017-04-29,0.0
2017-04-30,18.49
2017-05-01,24.509999999999998
2017-05-02,27.52
2017-05-03,20.21
2017-05-04,14.19
2017-05-05,27.09
2017-05-06,0.0
2017-05-07,18.919999999999998
2017-05-08,24.94
2017-05-09,20.21
2017-05-10,28.81
2017-05-11,24.08
2017-05-12,43.0
2017-05-13,18.919999999999998
2017-05-14,14.19
2017-05-15,26.23
2017-05-16,21.93
2017-05-17,14.19
2017-05-18,29.669999999999998
2017-05-19,34.4
2017-05-20,12.47
2017-05-21,42.14
2017-05-22,28.81
2017-05-23,32.25
2017-05-24,21.93
2017-05-25,35.26
2017-05-26,30.96
2017-05-27,21.5
2017-05-28,10.75
2017-05-29,6.02
2017-05-30,16.34
2017-05-31,29.24
2017-06-01,17.16
2017-06-02,18.2
2017-06-03,7.800000000000001
2017-06-04,14.56
2017-06-05,15.08
2017-06-06,16.64
2017-06-07,16.12
2017-06-08,13.0
2017-06-09,15.600000000000001
2017-06-10,5.720000000000001
2017-06-11,6.24
2017-06-12,15.600000000000001
2017-06-13,15.08
2017-06-14,12.48
2017-06-15,15.08
2017-06-16,21.84
2017-06-17,9.88
2017-06-18,2.6
2017-06-19,17.16
2017-06-20,27.560000000000002
2017-06-21,21.84
2017-06-22,18.72
2017-06-23,14.56
2017-06-24,8.84
2017-06-25,5.720000000000001
2017-06-26,24.96
2017-06-27,13.0
2017-06-28,19.76
2017-06-29,52.0
2017-06-30,26.0
2017-07-01,19.35
2017-07-02,16.77
2017-07-03,24.08
2017-07-04,7.74
2017-07-05,21.07
2017-07-06,27.95
2017-07-07,24.509999999999998
2017-07-08,8.17
2017-07-09,13.33
2017-07-10,20.21
2017-07-11,26.66
2017-07-12,43.0
2017-07-13,24.509999999999998
2017-07-14,33.11
2017-07-15,12.47
2017-07-16,12.47
2017-07-17,30.53
2017-07-18,21.5
2017-07-19,28.38
2017-07-20,24.509999999999998
2017-07-21,25.37
2017-07-22,12.9
2017-07-23,10.32
2017-07-24,17.2
2017-07-25,43.0
2017-07-26,36.98
2017-07-27,21.07
2017-07-28,27.52
2017-07-29,12.47
2017-07-30,13.33
2017-07-31,27.95
2017-08-01,23.04
2017-08-02,18.24
2017-08-03,20.16
2017-08-04,16.32
2017-08-05,10.08
2017-08-06,9.6
2017-08-07,27.84
2017-08-08,30.72
2017-08-09,15.84
2017-08-10,14.879999999999999
2017-08-11,11.52
2017-08-12,14.879999999999999
2017-08-13,7.199999999999999
2017-08-14,12.48
2017-08-15,17.759999999999998
2017-08-16,16.32
2017-08-17,16.32
2017-08-18,15.36
2017-08-19,7.68
2017-08-20,14.399999999999999
2017-08-21,15.84
2017-08-22,11.04
2017-08-23,21.119999999999997
2017-08-24,12.48
2017-08-25,20.64
2017-08-26,12.0
2017-08-27,48.0
2017-08-28,20.16
2017-08-29,14.879999999999999
2017-08-30,13.44
2017-08-31,15.84
2017-09-01,23.200000000000003
2017-09-02,8.4
2017-09-03,10.8
2017-09-04,11.600000000000001
2017-09-05,29.6
2017-09-06,33.2
2017-09-07,18.0
2017-09-08,8.4
2017-09-09,14.8
2017-09-10,6.4
2017-09-11,18.400000000000002
2017-09-12,26.0
2017-09-13,27.200000000000003
2017-09-14,17.2
2017-09-15,16.0
2017-09-16,18.0
2017-09-17,25.6
2017-09-18,32.800000000000004
2017-09-19,40.0
2017-09-20,18.0
2017-09-21,28.0
2017-09-22,21.200000000000003
2017-09-23,15.200000000000001
2017-09-24,0.0
2017-09-25,37.6
2017-09-26,23.200000000000003
2017-09-27,14.4
2017-09-28,13.200000000000001
2017-09-29,24.0
2017-09-30,11.200000000000001
2017-10-01,0.0
2017-10-02,19.599999999999998
2017-10-03,25.2
2017-10-04,25.2
2017-10-05,34.3
2017-10-06,33.599999999999994
2017-10-07,13.299999999999999
2017-10-08,25.9
2017-10-09,53.199999999999996
2017-10-10,46.9
2017-10-11,42.699999999999996
2017-10-12,25.2
2017-10-13,52.5
2017-10-14,6.3
2017-10-15,35.0
2017-10-16,33.599999999999994
2017-10-17,39.9
2017-10-18,28.7
2017-10-19,34.3
2017-10-20,32.199999999999996
2017-10-21,36.4
2017-10-22,27.299999999999997
2017-10-23,33.599999999999994
2017-10-24,28.7
2017-10-25,70.0
2017-10-26,43.4
2017-10-27,52.5
2017-10-28,43.4
2017-10-29,35.0
2017-10-30,45.5
2017-10-31,27.299999999999997
2017-11-01,35.75
2017-11-02,31.85
2017-11-03,23.400000000000002
2017-11-04,24.7
2017-11-05,26.650000000000002
2017-11-06,33.15
2017-11-07,31.200000000000003
2017-11-08,26.650000000000002
2017-11-09,27.3
2017-11-10,31.85
2017-11-11,25.35
2017-11-12,33.800000000000004
2017-11-13,26.0
2017-11-14,35.1
2017-11-15,33.15
2017-11-16,28.6
2017-11-17,27.95
2017-11-18,29.900000000000002
2017-11-19,65.0
2017-11-20,42.25
2017-11-21,27.95
2017-11-22,21.45
2017-11-23,19.5
2017-11-24,8.450000000000001
2017-11-25,18.85
2017-11-26,10.4
2017-11-27,14.3
2017-11-28,40.300000000000004
2017-11-29,27.95
2017-11-30,33.15
2017-12-01,34.4
2017-12-02,13.76
2017-12-03,13.33
2017-12-04,43.0
2017-12-05,23.22
2017-12-06,28.38
2017-12-07,24.94
2017-12-08,35.69
2017-12-09,18.06
2017-12-10,20.21
2017-12-11,23.22
2017-12-12,27.52
2017-12-13,26.23
2017-12-14,30.53
2017-12-15,19.35
2017-12-16,9.03
2017-12-17,24.509999999999998
2017-12-18,21.5
2017-12-19,27.52
2017-12-20,17.63
2017-12-21,19.35
2017-12-22,21.5
2017-12-23,6.88
2017-12-24,11.61
2017-12-25,7.31
2017-12-26,27.52
2017-12-27,26.66
2017-12-28,23.65
2017-12-29,17.2
2017-12-30,9.03
2017-12-31,30.96
2018-01-01,8.8
2018-01-02,22.55
2018-01-03,29.150000000000002
2018-01-04,55.00000000000001
2018-01-05,38.5
2018-01-06,9.9
2018-01-07,10.450000000000001
2018-01-08,22.0
2018-01-09,19.25
2018-01-10,23.1
2018-01-11,22.0
2018-01-12,25.85
2018-01-13,20.900000000000002
2018-01-14,14.850000000000001
2018-01-15,12.100000000000001
2018-01-16,16.5
2018-01-17,20.900000000000002
2018-01-18,26.400000000000002
2018-01-19,19.25
2018-01-20,14.3
2018-01-21,7.15
2018-01-22,20.35
2018-01-23,22.55
2018-01-24,20.900000000000002
2018-01-25,16.5
2018-01-26,14.850000000000001
2018-01-27,23.650000000000002
2018-01-28,22.55
2018-01-29,19.8
2018-01-30,26.400000000000002
2018-01-31,26.950000000000003
2018-02-01,24.0
2018-02-02,27.0
2018-02-03,19.5
2018-02-04,14.5
2018-02-05,18.5
2018-02-06,28.0
2018-02-07,20.0
2018-02-08,25.5
2018-02-09,21.5
2018-02-10,13.5
2018-02-11,0.0
2018-02-12,43.0
2018-02-13,50.0
2018-02-14,22.5
2018-02-15,15.0
2018-02-16,16.0
2018-02-17,19.5
2018-02-18,14.5
2018-02-19,9.5
2018-02-20,20.0
2018-02-21,24.0
2018-02-22,17.5
2018-02-23,30.0
2018-02-24,6.0
2018-02-25,0.0
2018-02-26,19.5
2018-02-27,24.5
2018-02-28,21.5
2018-03-01,24.509999999999998
2018-03-02,24.08
2018-03-03,10.75
2018-03-04,6.88
2018-03-05,29.24
2018-03-06,24.509999999999998
2018-03-07,27.52
2018-03-08,15.48
2018-03-09,25.37
2018-03-10,15.049999999999999
2018-03-11,0.0
2018-03-12,27.09
2018-03-13,24.94
2018-03-14,23.22
2018-03-15,11.18
2018-03-16,20.64
2018-03-17,17.2
2018-03-18,17.2
2018-03-19,22.79
2018-03-20,29.24
2018-03-21,33.97
2018-03-22,23.22
2018-03-23,12.47
2018-03-24,15.91
2018-03-25,19.35
2018-03-26,16.77
2018-03-27,18.06
2018-03-28,43.0
2018-03-29,33.54
2018-03-30,16.77
2018-03-31,19.35
2018-04-01,11.88
2018-04-02,38.34
2018-04-03,29.160000000000004
2018-04-04,30.240000000000002
2018-04-05,37.800000000000004
2018-04-06,29.160000000000004
2018-04-07,22.14
2018-04-08,19.44
2018-04-09,49.14
2018-04-10,32.400000000000006
2018-04-11,31.32
2018-04-12,32.400000000000006
2018-04-13,22.14
2018-04-14,12.420000000000002
2018-04-15,54.0
2018-04-16,43.2
2018-04-17,43.74
2018-04-18,38.88
2018-04-19,17.28
2018-04-20,37.260000000000005
2018-04-21,33.480000000000004
2018-04-22,23.220000000000002
2018-04-23,48.6
2018-04-24,36.72
2018-04-25,34.02
2018-04-26,34.02
2018-04-27,35.64
2018-04-28,12.96
2018-04-29,26.46
2018-04-30,31.32
2018-05-01,24.5
2018-05-02,34.3
2018-05-03,34.79
2018-05-04,30.38
2018-05-05,26.46
2018-05-06,16.169999999999998
2018-05-07,33.81
2018-05-08,40.18
2018-05-09,46.06
2018-05-10,29.4
2018-05-11,48.51
2018-05-12,24.99
2018-05-13,49.0
2018-05-14,31.36
2018-05-15,42.14
2018-05-16,36.26
2018-05-17,24.99
2018-05-18,26.46
2018-05-19,29.89
2018-05-20,9.8
2018-05-21,32.339999999999996
2018-05-22,20.09
2018-05-23,28.91
2018-05-24,36.26
2018-05-25,26.46
2018-05-26,9.8
2018-05-27,5.88
2018-05-28,12.74
2018-05-29,22.54
2018-05-30,18.62
2018-05-31,27.439999999999998
2018-06-01,12.07
2018-06-02,5.68
2018-06-03,2.84
2018-06-04,9.23
2018-06-05,9.94
2018-06-06,9.23
2018-06-07,11.36
2018-06-08,9.94
2018-06-09,4.97
2018-06-10,9.23
2018-06-11,16.33
2018-06-12,12.78
2018-06-13,14.91
2018-06-14,14.2
2018-06-15,7.81
2018-06-16,8.52
2018-06-17,9.23
2018-06-18,7.1
2018-06-19,28.4
2018-06-20,46.86
2018-06-21,26.27
2018-06-22,16.33
2018-06-23,4.97
2018-06-24,9.23
2018-06-25,17.75
2018-06-26,24.14
2018-06-27,12.78
2018-06-28,71.0
2018-06-29,41.18
2018-06-30,7.81
2018-07-01,6.3
2018-07-02,49.77
2018-07-03,51.03
2018-07-04,17.64
2018-07-05,52.92
2018-07-06,49.77
2018-07-07,7.5600000000000005
2018-07-08,10.08
2018-07-09,35.910000000000004
2018-07-10,63.0
2018-07-11,39.06
2018-07-12,23.31
2018-07-13,33.39
2018-07-14,12.6
2018-07-15,45.36
2018-07-16,39.69
2018-07-17,47.25
2018-07-18,51.660000000000004
2018-07-19,39.69
2018-07-20,33.39
2018-07-21,13.86
2018-07-22,23.31
2018-07-23,25.2
2018-07-24,30.87
2018-07-25,35.910000000000004
2018-07-26,42.84
2018-07-27,37.8
2018-07-28,10.71
2018-07-29,25.2
2018-07-30,30.240000000000002
2018-07-31,46.62
2018-08-01,53.0
2018-08-02,31.270000000000003
2018-08-03,31.270000000000003
2018-08-04,27.560000000000002
2018-08-05,21.73
2018-08-06,47.7
2018-08-07,45.050000000000004
2018-08-08,37.1
2018-08-09,34.980000000000004
2018-08-10,31.270000000000003
2018-08-11,26.5
2018-08-12,27.560000000000002
2018-08-13,29.150000000000002
2018-08-14,27.560000000000002
2018-08-15,47.17
2018-08-16,38.160000000000004
2018-08-17,28.62
2018-08-18,30.21
2018-08-19,8.48
2018-08-20,36.04
2018-08-21,29.68
2018-08-22,27.03
2018-08-23,37.63
2018-08-24,37.1
2018-08-25,11.66
2018-08-26,18.02
2018-08-27,43.46
2018-08-28,41.34
2018-08-29,21.73
2018-08-30,31.8
2018-08-31,28.62
2018-09-01,7.74
2018-09-02,6.45
2018-09-03,6.88
2018-09-04,25.37
2018-09-05,32.68
2018-09-06,28.38
2018-09-07,38.7
2018-09-08,13.33
2018-09-09,13.76
2018-09-10,30.099999999999998
2018-09-11,13.76
2018-09-12,31.82
2018-09-13,36.12
2018-09-14,43.0
2018-09-15,6.45
2018-09-16,24.509999999999998
2018-09-17,30.53
2018-09-18,40.42
2018-09-19,37.41
2018-09-20,37.839999999999996
2018-09-21,38.269999999999996
2018-09-22,12.04
2018-09-23,5.59
2018-09-24,31.39
2018-09-25,22.79
2018-09-26,38.7
2018-09-27,23.22
2018-09-28,24.509999999999998
2018-09-29,18.49
2018-09-30,15.48
2018-10-01,33.15
2018-10-02,24.7
2018-10-03,27.3
2018-10-04,22.75
2018-10-05,22.1
2018-10-06,22.1
2018-10-07,10.4
2018-10-08,24.7
2018-10-09,29.25
2018-10-10,21.45
2018-10-11,65.0
2018-10-12,33.15
2018-10-13,14.3
2018-10-14,14.3
2018-10-15,39.0
2018-10-16,24.05
2018-10-17,25.35
2018-10-18,29.25
2018-10-19,30.55
2018-10-20,17.55
2018-10-21,33.15
2018-10-22,31.200000000000003
2018-10-23,26.650000000000002
2018-10-24,29.900000000000002
2018-10-25,29.25
2018-10-26,25.35
2018-10-27,25.35
2018-10-28,26.0
2018-10-29,24.05
2018-10-30,35.75
2018-10-31,31.85
2018-11-01,39.33
2018-11-02,31.349999999999998
2018-11-03,15.389999999999999
2018-11-04,30.209999999999997
2018-11-05,33.059999999999995
2018-11-06,43.88999999999999
2018-11-07,29.069999999999997
2018-11-08,22.229999999999997
2018-11-09,38.76
2018-11-10,30.209999999999997
2018-11-11,27.36
2018-11-12,35.339999999999996
2018-11-13,54.72
2018-11-14,46.169999999999995
2018-11-15,37.05
2018-11-16,45.029999999999994
2018-11-17,56.99999999999999
2018-11-18,30.209999999999997
2018-11-19,37.05
2018-11-20,47.309999999999995
2018-11-21,38.76
2018-11-22,4.56
2018-11-23,23.369999999999997
2018-11-24,10.26
2018-11-25,15.389999999999999
2018-11-26,17.099999999999998
2018-11-27,47.309999999999995
2018-11-28,39.33
2018-11-29,44.459999999999994
2018-11-30,28.499999999999996
2018-12-01,10.559999999999999
2018-12-02,31.68
2018-12-03,27.84
2018-12-04,44.64
2018-12-05,24.0
2018-12-06,25.919999999999998
2018-12-07,40.8
2018-12-08,18.72
2018-12-09,40.8
2018-12-10,45.12
2018-12-11,29.759999999999998
2018-12-12,28.799999999999997
2018-12-13,17.759999999999998
2018-12-14,48.0
2018-12-15,20.16
2018-12-16,34.08
2018-12-17,36.0
2018-12-18,41.76
2018-12-19,46.559999999999995
2018-12-20,46.559999999999995
2018-12-21,18.72
2018-12-22,30.24
2018-12-23,19.2
2018-12-24,15.84
2018-12-25,22.56
2018-12-26,22.56
2018-12-27,35.04
2018-12-28,22.08
2018-12-29,21.119999999999997
2018-12-30,0.0
2018-12-31,16.8
2019-01-01,20.14
2019-01-02,24.91
2019-01-03,22.26
2019-01-04,27.560000000000002
2019-01-05,23.32
2019-01-06,16.43
2019-01-07,24.380000000000003
2019-01-08,24.91
2019-01-09,27.560000000000002
2019-01-10,23.85
2019-01-11,23.85
2019-01-12,3.71
2019-01-13,8.48
2019-01-14,18.55
2019-01-15,46.64
2019-01-16,27.03
2019-01-17,24.380000000000003
2019-01-18,29.150000000000002
2019-01-19,13.780000000000001
2019-01-20,32.33
2019-01-21,19.61
2019-01-22,24.91
2019-01-23,20.14
2019-01-24,21.73
2019-01-25,53.0
2019-01-26,11.13
2019-01-27,28.09
2019-01-28,30.21
2019-01-29,19.080000000000002
2019-01-30,14.84
2019-01-31,23.85
2019-02-01,35.04
2019-02-02,12.48
2019-02-03,3.84
2019-02-04,33.6
2019-02-05,28.32
2019-02-06,24.96
2019-02-07,30.24
2019-02-08,19.68
2019-02-09,12.959999999999999
2019-02-10,24.48
2019-02-11,26.88
2019-02-12,34.08
2019-02-13,30.24
2019-02-14,32.16
2019-02-15,48.0
2019-02-16,35.519999999999996
2019-02-17,18.72
2019-02-18,8.64
2019-02-19,24.0
2019-02-20,38.879999999999995
2019-02-21,36.0
2019-02-22,32.16
2019-02-23,11.52
2019-02-24,18.24
2019-02-25,19.68
2019-02-26,24.0
2019-02-27,42.239999999999995
2019-02-28,33.6
2019-03-01,57.339999999999996
2019-03-02,32.33
2019-03-03,14.64
2019-03-04,34.769999999999996
2019-03-05,48.19
2019-03-06,48.19
2019-03-07,61.0
2019-03-08,52.46
2019-03-09,26.23
2019-03-10,20.13
2019-03-11,48.19
2019-03-12,31.11
2019-03-13,46.36
2019-03-14,28.06
2019-03-15,28.06
2019-03-16,20.13
2019-03-17,24.4
2019-03-18,26.84
2019-03-19,36.6
2019-03-20,32.33
2019-03-21,43.92
2019-03-22,39.04
2019-03-23,28.669999999999998
2019-03-24,11.59
2019-03-25,42.699999999999996
2019-03-26,41.48
2019-03-27,40.26
2019-03-28,37.21
2019-03-29,42.699999999999996
2019-03-30,16.47
2019-03-31,13.42
2019-04-01,17.6
2019-04-02,88.0
2019-04-03,51.04
2019-04-04,38.72
2019-04-05,34.32
2019-04-06,11.44
2019-04-07,7.92
2019-04-08,19.36
2019-04-09,18.48
2019-04-10,24.64
2019-04-11,22.88
2019-04-12,27.28
2019-04-13,8.8
2019-04-14,3.52
2019-04-15,20.24
2019-04-16,18.48
2019-04-17,22.88
2019-04-18,18.48
2019-04-19,10.56
2019-04-20,5.28
2019-04-21,9.68
2019-04-22,17.6
2019-04-23,19.36
2019-04-24,15.84
2019-04-25,9.68
2019-04-26,17.6
2019-04-27,7.92
2019-04-28,6.16
2019-04-29,16.72
2019-04-30,18.48
2019-05-01,62.0
2019-05-02,31.0
2019-05-03,39.68
2019-05-04,29.759999999999998
2019-05-05,31.0
2019-05-06,40.92
2019-05-07,44.64
2019-05-08,39.68
2019-05-09,32.86
2019-05-10,31.0
2019-05-11,26.04
2019-05-12,22.32
2019-05-13,36.58
2019-05-14,52.08
2019-05-15,47.12
2019-05-16,42.78
2019-05-17,38.44
2019-05-18,16.12
2019-05-19,24.8
2019-05-20,39.06
2019-05-21,42.16
2019-05-22,53.32
2019-05-23,32.86
2019-05-24,44.64
2019-05-25,14.879999999999999
2019-05-26,25.419999999999998
2019-05-27,12.4
2019-05-28,35.339999999999996
2019-05-29,37.2
2019-05-30,44.02
2019-05-31,57.04
2019-06-01,13.919999999999998
2019-06-02,20.299999999999997
2019-06-03,44.66
2019-06-04,22.04
2019-06-05,23.2
2019-06-06,20.299999999999997
2019-06-07,25.52
2019-06-08,11.02
2019-06-09,9.86
2019-06-10,28.419999999999998
2019-06-11,28.419999999999998
2019-06-12,24.939999999999998
2019-06-13,26.099999999999998
2019-06-14,15.659999999999998
2019-06-15,10.44
2019-06-16,8.7
2019-06-17,26.099999999999998
2019-06-18,19.139999999999997
2019-06-19,22.619999999999997
2019-06-20,20.88
2019-06-21,11.6
2019-06-22,9.86
2019-06-23,10.44
2019-06-24,25.52
2019-06-25,23.2
2019-06-26,27.259999999999998
