date,HD_unscaled,HD_monthly,scale,HD
2019-11-30,99,33.0,0.33,32.67
2019-12-01,84,33.0,0.33,27.720000000000002
2019-12-02,89,33.0,0.33,29.37
2019-12-03,85,33.0,0.33,28.05
2019-12-04,84,33.0,0.33,27.720000000000002
2019-12-05,78,33.0,0.33,25.740000000000002
2019-12-06,78,33.0,0.33,25.740000000000002
2019-12-07,83,33.0,0.33,27.39
2019-12-08,87,33.0,0.33,28.71
2019-12-09,79,33.0,0.33,26.07
2019-12-10,72,33.0,0.33,23.76
2019-12-11,75,33.0,0.33,24.75
2019-12-12,76,33.0,0.33,25.080000000000002
2019-12-13,77,33.0,0.33,25.41
2019-12-14,82,33.0,0.33,27.060000000000002
2019-12-15,81,33.0,0.33,26.73
2019-12-16,79,33.0,0.33,26.07
2019-12-17,87,33.0,0.33,28.71
2019-12-18,75,33.0,0.33,24.75
2019-12-19,77,33.0,0.33,25.41
2019-12-20,75,33.0,0.33,24.75
2019-12-21,87,33.0,0.33,28.71
2019-12-22,88,33.0,0.33,29.040000000000003
2019-12-23,79,33.0,0.33,26.07
2019-12-24,88,33.0,0.33,29.040000000000003
2019-12-25,94,33.0,0.33,31.020000000000003
2019-12-26,100,33.0,0.33,33.0
2019-12-27,86,33.0,0.33,28.380000000000003
2019-12-28,91,33.0,0.33,30.03
2019-12-29,78,33.0,0.33,25.740000000000002
2019-12-30,84,33.0,0.33,27.720000000000002
2019-12-31,80,33.0,0.33,26.400000000000002
2020-01-01,91,35.0,0.35,31.849999999999998
2020-01-02,89,35.0,0.35,31.15
2020-01-03,90,35.0,0.35,31.499999999999996
2020-01-04,100,35.0,0.35,35.0
2020-01-05,85,35.0,0.35,29.749999999999996
2020-01-06,77,35.0,0.35,26.95
2020-01-07,82,35.0,0.35,28.7
2020-01-08,82,35.0,0.35,28.7
2020-01-09,87,35.0,0.35,30.45
2020-01-10,80,35.0,0.35,28.0
2020-01-11,95,35.0,0.35,33.25
2020-01-12,82,35.0,0.35,28.7
2020-01-13,74,35.0,0.35,25.9
2020-01-14,81,35.0,0.35,28.349999999999998
2020-01-15,77,35.0,0.35,26.95
2020-01-16,75,35.0,0.35,26.25
2020-01-17,74,35.0,0.35,25.9
2020-01-18,87,35.0,0.35,30.45
2020-01-19,81,35.0,0.35,28.349999999999998
2020-01-20,75,35.0,0.35,26.25
2020-01-21,82,35.0,0.35,28.7
2020-01-22,79,35.0,0.35,27.65
2020-01-23,76,35.0,0.35,26.599999999999998
2020-01-24,80,35.0,0.35,28.0
2020-01-25,81,35.0,0.35,28.349999999999998
2020-01-26,77,35.0,0.35,26.95
2020-01-27,73,35.0,0.35,25.549999999999997
2020-01-28,79,35.0,0.35,27.65
2020-01-29,77,35.0,0.35,26.95
2020-01-30,76,35.0,0.35,26.599999999999998
2020-01-31,76,35.0,0.35,26.599999999999998
2020-02-01,96,29.0,0.29,27.839999999999996
2020-02-02,100,29.0,0.29,28.999999999999996
2020-02-03,76,29.0,0.29,22.04
2020-02-04,84,29.0,0.29,24.36
2020-02-05,82,29.0,0.29,23.779999999999998
2020-02-06,93,29.0,0.29,26.97
2020-02-07,91,29.0,0.29,26.389999999999997
2020-02-08,94,29.0,0.29,27.259999999999998
2020-02-09,88,29.0,0.29,25.52
2020-02-10,83,29.0,0.29,24.069999999999997
2020-02-11,86,29.0,0.29,24.939999999999998
2020-02-12,82,29.0,0.29,23.779999999999998
2020-02-13,78,29.0,0.29,22.619999999999997
2020-02-14,81,29.0,0.29,23.49
2020-02-15,90,29.0,0.29,26.099999999999998
2020-02-16,93,29.0,0.29,26.97
2020-02-17,88,29.0,0.29,25.52
2020-02-18,84,29.0,0.29,24.36
2020-02-19,83,29.0,0.29,24.069999999999997
2020-02-20,83,29.0,0.29,24.069999999999997
2020-02-21,84,29.0,0.29,24.36
2020-02-22,95,29.0,0.29,27.549999999999997
2020-02-23,81,29.0,0.29,23.49
2020-02-24,85,29.0,0.29,24.65
2020-02-25,72,29.0,0.29,20.88
2020-02-26,80,29.0,0.29,23.2
2020-02-27,77,29.0,0.29,22.33
2020-02-28,82,29.0,0.29,23.779999999999998
2020-02-29,93,29.0,0.29,26.97
2020-03-01,89,31.0,0.31,27.59
2020-03-02,78,31.0,0.31,24.18
2020-03-03,72,31.0,0.31,22.32
2020-03-04,73,31.0,0.31,22.63
2020-03-05,77,31.0,0.31,23.87
2020-03-06,74,31.0,0.31,22.94
2020-03-07,77,31.0,0.31,23.87
2020-03-08,82,31.0,0.31,25.419999999999998
2020-03-09,75,31.0,0.31,23.25
2020-03-10,78,31.0,0.31,24.18
2020-03-11,76,31.0,0.31,23.56
2020-03-12,74,31.0,0.31,22.94
2020-03-13,84,31.0,0.31,26.04
2020-03-14,94,31.0,0.31,29.14
2020-03-15,80,31.0,0.31,24.8
2020-03-16,73,31.0,0.31,22.63
2020-03-17,81,31.0,0.31,25.11
2020-03-18,80,31.0,0.31,24.8
2020-03-19,94,31.0,0.31,29.14
2020-03-20,93,31.0,0.31,28.83
2020-03-21,95,31.0,0.31,29.45
2020-03-22,91,31.0,0.31,28.21
2020-03-23,84,31.0,0.31,26.04
2020-03-24,87,31.0,0.31,26.97
2020-03-25,89,31.0,0.31,27.59
2020-03-26,82,31.0,0.31,25.419999999999998
2020-03-27,85,31.0,0.31,26.35
2020-03-28,93,31.0,0.31,28.83
2020-03-29,100,31.0,0.31,31.0
2020-03-30,79,31.0,0.31,24.49
2020-03-31,83,31.0,0.31,25.73
2020-04-01,88,31.0,0.31,27.28
2020-04-02,87,31.0,0.31,26.97
2020-04-03,88,31.0,0.31,27.28
2020-04-04,94,31.0,0.31,29.14
2020-04-05,87,31.0,0.31,26.97
2020-04-06,86,31.0,0.31,26.66
2020-04-07,88,31.0,0.31,27.28
2020-04-08,86,31.0,0.31,26.66
2020-04-09,77,31.0,0.31,23.87
2020-04-10,100,31.0,0.31,31.0
2020-04-11,99,31.0,0.31,30.69
2020-04-12,94,31.0,0.31,29.14
2020-04-13,87,31.0,0.31,26.97
2020-04-14,90,31.0,0.31,27.9
2020-04-15,87,31.0,0.31,26.97
2020-04-16,86,31.0,0.31,26.66
2020-04-17,85,31.0,0.31,26.35
2020-04-18,100,31.0,0.31,31.0
2020-04-19,97,31.0,0.31,30.07
2020-04-20,76,31.0,0.31,23.56
2020-04-21,83,31.0,0.31,25.73
2020-04-22,82,31.0,0.31,25.419999999999998
2020-04-23,84,31.0,0.31,26.04
2020-04-24,79,31.0,0.31,24.49
2020-04-25,89,31.0,0.31,27.59
2020-04-26,87,31.0,0.31,26.97
2020-04-27,81,31.0,0.31,25.11
2020-04-28,85,31.0,0.31,26.35
2020-04-29,74,31.0,0.31,22.94
2020-04-30,82,31.0,0.31,25.419999999999998
2020-05-01,84,31.0,0.31,26.04
2020-05-02,86,31.0,0.31,26.66
2020-05-03,87,31.0,0.31,26.97
2020-05-04,82,31.0,0.31,25.419999999999998
2020-05-05,81,31.0,0.31,25.11
2020-05-06,77,31.0,0.31,23.87
2020-05-07,77,31.0,0.31,23.87
2020-05-08,91,31.0,0.31,28.21
2020-05-09,100,31.0,0.31,31.0
2020-05-10,90,31.0,0.31,27.9
2020-05-11,75,31.0,0.31,23.25
2020-05-12,97,31.0,0.31,30.07
2020-05-13,88,31.0,0.31,27.28
2020-05-14,87,31.0,0.31,26.97
2020-05-15,91,31.0,0.31,28.21
2020-05-16,92,31.0,0.31,28.52
2020-05-17,91,31.0,0.31,28.21
2020-05-18,92,31.0,0.31,28.52
2020-05-19,97,31.0,0.31,30.07
2020-05-20,81,31.0,0.31,25.11
2020-05-21,83,31.0,0.31,25.73
2020-05-22,89,31.0,0.31,27.59
2020-05-23,99,31.0,0.31,30.69
2020-05-24,94,31.0,0.31,29.14
2020-05-25,95,31.0,0.31,29.45
2020-05-26,88,31.0,0.31,27.28
2020-05-27,88,31.0,0.31,27.28
2020-05-28,85,31.0,0.31,26.35
2020-05-29,85,31.0,0.31,26.35
2020-05-30,80,31.0,0.31,24.8
2020-05-31,85,31.0,0.31,26.35
2020-06-01,84,29.0,0.29,24.36
2020-06-02,88,29.0,0.29,25.52
2020-06-03,94,29.0,0.29,27.259999999999998
2020-06-04,87,29.0,0.29,25.229999999999997
2020-06-05,89,29.0,0.29,25.81
2020-06-06,92,29.0,0.29,26.68
2020-06-07,99,29.0,0.29,28.709999999999997
2020-06-08,84,29.0,0.29,24.36
2020-06-09,87,29.0,0.29,25.229999999999997
2020-06-10,89,29.0,0.29,25.81
2020-06-11,85,29.0,0.29,24.65
2020-06-12,87,29.0,0.29,25.229999999999997
2020-06-13,90,29.0,0.29,26.099999999999998
2020-06-14,96,29.0,0.29,27.839999999999996
2020-06-15,89,29.0,0.29,25.81
2020-06-16,100,29.0,0.29,28.999999999999996
2020-06-17,93,29.0,0.29,26.97
2020-06-18,97,29.0,0.29,28.13
2020-06-19,90,29.0,0.29,26.099999999999998
2020-06-20,89,29.0,0.29,25.81
2020-06-21,83,29.0,0.29,24.069999999999997
2020-06-22,83,29.0,0.29,24.069999999999997
2020-06-23,90,29.0,0.29,26.099999999999998
2020-06-24,82,29.0,0.29,23.779999999999998
2020-06-25,97,29.0,0.29,28.13
2020-06-26,100,29.0,0.29,28.999999999999996
2020-06-27,95,29.0,0.29,27.549999999999997
2020-06-28,90,29.0,0.29,26.099999999999998
2020-06-29,84,29.0,0.29,24.36
2020-06-30,88,29.0,0.29,25.52
2020-07-01,94,29.0,0.29,27.259999999999998
2020-07-02,79,29.0,0.29,22.91
2020-07-03,86,29.0,0.29,24.939999999999998
2020-07-04,88,29.0,0.29,25.52
2020-07-05,76,29.0,0.29,22.04
2020-07-06,97,29.0,0.29,28.13
2020-07-07,85,29.0,0.29,24.65
2020-07-08,87,29.0,0.29,25.229999999999997
2020-07-09,91,29.0,0.29,26.389999999999997
2020-07-10,92,29.0,0.29,26.68
2020-07-11,87,29.0,0.29,25.229999999999997
2020-07-12,96,29.0,0.29,27.839999999999996
2020-07-13,86,29.0,0.29,24.939999999999998
2020-07-14,92,29.0,0.29,26.68
2020-07-15,89,29.0,0.29,25.81
2020-07-16,97,29.0,0.29,28.13
2020-07-17,91,29.0,0.29,26.389999999999997
2020-07-18,88,29.0,0.29,25.52
2020-07-19,94,29.0,0.29,27.259999999999998
2020-07-20,100,29.0,0.29,28.999999999999996
2020-07-21,92,29.0,0.29,26.68
2020-07-22,80,29.0,0.29,23.2
2020-07-23,87,29.0,0.29,25.229999999999997
2020-07-24,90,29.0,0.29,26.099999999999998
2020-07-25,90,29.0,0.29,26.099999999999998
2020-07-26,98,29.0,0.29,28.419999999999998
2020-07-27,88,29.0,0.29,25.52
2020-07-28,82,29.0,0.29,23.779999999999998
2020-07-29,90,29.0,0.29,26.099999999999998
2020-07-30,89,29.0,0.29,25.81
2020-07-31,92,29.0,0.29,26.68
2020-08-01,100,30.0,0.3,30.0
2020-08-02,92,30.0,0.3,27.599999999999998
2020-08-03,91,30.0,0.3,27.3
2020-08-04,92,30.0,0.3,27.599999999999998
2020-08-05,85,30.0,0.3,25.5
2020-08-06,90,30.0,0.3,27.0
2020-08-07,98,30.0,0.3,29.4
2020-08-08,94,30.0,0.3,28.2
2020-08-09,94,30.0,0.3,28.2
2020-08-10,87,30.0,0.3,26.099999999999998
2020-08-11,84,30.0,0.3,25.2
2020-08-12,88,30.0,0.3,26.4
2020-08-13,95,30.0,0.3,28.5
2020-08-14,89,30.0,0.3,26.7
2020-08-15,89,30.0,0.3,26.7
2020-08-16,90,30.0,0.3,27.0
2020-08-17,91,30.0,0.3,27.3
2020-08-18,94,30.0,0.3,28.2
2020-08-19,86,30.0,0.3,25.8
2020-08-20,89,30.0,0.3,26.7
2020-08-21,83,30.0,0.3,24.9
2020-08-22,92,30.0,0.3,27.599999999999998
2020-08-23,81,30.0,0.3,24.3
2020-08-24,83,30.0,0.3,24.9
2020-08-25,90,30.0,0.3,27.0
2020-08-26,89,30.0,0.3,26.7
2020-08-27,83,30.0,0.3,24.9
2020-08-28,84,30.0,0.3,25.2
2020-08-29,85,30.0,0.3,25.5
2020-08-30,88,30.0,0.3,26.4
2020-08-31,79,30.0,0.3,23.7
2020-09-01,80,29.0,0.29,23.2
2020-09-02,86,29.0,0.29,24.939999999999998
2020-09-03,81,29.0,0.29,23.49
2020-09-04,84,29.0,0.29,24.36
2020-09-05,86,29.0,0.29,24.939999999999998
2020-09-06,84,29.0,0.29,24.36
2020-09-07,87,29.0,0.29,25.229999999999997
2020-09-08,82,29.0,0.29,23.779999999999998
2020-09-09,77,29.0,0.29,22.33
2020-09-10,82,29.0,0.29,23.779999999999998
2020-09-11,86,29.0,0.29,24.939999999999998
2020-09-12,95,29.0,0.29,27.549999999999997
2020-09-13,93,29.0,0.29,26.97
2020-09-14,79,29.0,0.29,22.91
2020-09-15,84,29.0,0.29,24.36
2020-09-16,77,29.0,0.29,22.33
2020-09-17,85,29.0,0.29,24.65
2020-09-18,76,29.0,0.29,22.04
2020-09-19,85,29.0,0.29,24.65
2020-09-20,100,29.0,0.29,28.999999999999996
2020-09-21,84,29.0,0.29,24.36
2020-09-22,78,29.0,0.29,22.619999999999997
2020-09-23,87,29.0,0.29,25.229999999999997
2020-09-24,82,29.0,0.29,23.779999999999998
2020-09-25,81,29.0,0.29,23.49
2020-09-26,81,29.0,0.29,23.49
2020-09-27,81,29.0,0.29,23.49
2020-09-28,84,29.0,0.29,24.36
2020-09-29,94,29.0,0.29,27.259999999999998
2020-09-30,79,29.0,0.29,22.91
2020-10-01,83,28.0,0.28,23.240000000000002
2020-10-02,80,28.0,0.28,22.400000000000002
2020-10-03,80,28.0,0.28,22.400000000000002
2020-10-04,90,28.0,0.28,25.200000000000003
2020-10-05,85,28.0,0.28,23.8
2020-10-06,92,28.0,0.28,25.76
2020-10-07,87,28.0,0.28,24.360000000000003
2020-10-08,85,28.0,0.28,23.8
2020-10-09,86,28.0,0.28,24.080000000000002
2020-10-10,86,28.0,0.28,24.080000000000002
2020-10-11,89,28.0,0.28,24.92
2020-10-12,94,28.0,0.28,26.320000000000004
2020-10-13,100,28.0,0.28,28.000000000000004
2020-10-14,95,28.0,0.28,26.6
2020-10-15,94,28.0,0.28,26.320000000000004
2020-10-16,75,28.0,0.28,21.000000000000004
2020-10-17,90,28.0,0.28,25.200000000000003
2020-10-18,84,28.0,0.28,23.520000000000003
2020-10-19,83,28.0,0.28,23.240000000000002
2020-10-20,83,28.0,0.28,23.240000000000002
2020-10-21,79,28.0,0.28,22.12
2020-10-22,82,28.0,0.28,22.96
2020-10-23,81,28.0,0.28,22.680000000000003
2020-10-24,87,28.0,0.28,24.360000000000003
2020-10-25,77,28.0,0.28,21.560000000000002
2020-10-26,81,28.0,0.28,22.680000000000003
2020-10-27,76,28.0,0.28,21.28
2020-10-28,86,28.0,0.28,24.080000000000002
2020-10-29,95,28.0,0.28,26.6
2020-10-30,80,28.0,0.28,22.400000000000002
2020-10-31,87,28.0,0.28,24.360000000000003
2020-11-01,82,33.0,0.33,27.060000000000002
2020-11-02,77,33.0,0.33,25.41
2020-11-03,71,33.0,0.33,23.43
2020-11-04,46,33.0,0.33,15.180000000000001
2020-11-05,59,33.0,0.33,19.470000000000002
2020-11-06,55,33.0,0.33,18.150000000000002
2020-11-07,71,33.0,0.33,23.43
2020-11-08,81,33.0,0.33,26.73
2020-11-09,77,33.0,0.33,25.41
2020-11-10,80,33.0,0.33,26.400000000000002
2020-11-11,80,33.0,0.33,26.400000000000002
2020-11-12,78,33.0,0.33,25.740000000000002
2020-11-13,78,33.0,0.33,25.740000000000002
2020-11-14,77,33.0,0.33,25.41
2020-11-15,72,33.0,0.33,23.76
2020-11-16,84,33.0,0.33,27.720000000000002
2020-11-17,88,33.0,0.33,29.040000000000003
2020-11-18,85,33.0,0.33,28.05
2020-11-19,86,33.0,0.33,28.380000000000003
2020-11-20,87,33.0,0.33,28.71
2020-11-21,88,33.0,0.33,29.040000000000003
2020-11-22,92,33.0,0.33,30.360000000000003
2020-11-23,77,33.0,0.33,25.41
2020-11-24,89,33.0,0.33,29.37
2020-11-25,90,33.0,0.33,29.700000000000003
2020-11-26,87,33.0,0.33,28.71
2020-11-27,100,33.0,0.33,33.0
2020-11-28,100,33.0,0.33,33.0
2020-11-29,97,33.0,0.33,32.01
2020-11-30,95,33.0,0.33,31.35
2020-12-01,84,31.0,0.31,26.04
2020-12-02,81,31.0,0.31,25.11
2020-12-03,87,31.0,0.31,26.97
2020-12-04,88,31.0,0.31,27.28
2020-12-05,81,31.0,0.31,25.11
2020-12-06,87,31.0,0.31,26.97
2020-12-07,75,31.0,0.31,23.25
2020-12-08,78,31.0,0.31,24.18
2020-12-09,77,31.0,0.31,23.87
2020-12-10,84,31.0,0.31,26.04
2020-12-11,86,31.0,0.31,26.66
2020-12-12,83,31.0,0.31,25.73
2020-12-13,83,31.0,0.31,25.73
2020-12-14,78,31.0,0.31,24.18
2020-12-15,78,31.0,0.31,24.18
2020-12-16,85,31.0,0.31,26.35
2020-12-17,84,31.0,0.31,26.04
2020-12-18,79,31.0,0.31,24.49
2020-12-19,86,31.0,0.31,26.66
2020-12-20,91,31.0,0.31,28.21
2020-12-21,98,31.0,0.31,30.38
2020-12-22,77,31.0,0.31,23.87
2020-12-23,80,31.0,0.31,24.8
2020-12-24,86,31.0,0.31,26.66
2020-12-25,97,31.0,0.31,30.07
2020-12-26,100,31.0,0.31,31.0
2020-12-27,89,31.0,0.31,27.59
2020-12-28,91,31.0,0.31,28.21
2020-12-29,89,31.0,0.31,27.59
2020-12-30,84,31.0,0.31,26.04
2020-12-31,85,31.0,0.31,26.35
2021-01-01,80,31.0,0.31,24.8
2021-01-02,100,31.0,0.31,31.0
2021-01-03,96,31.0,0.31,29.759999999999998
2021-01-04,87,31.0,0.31,26.97
