date,GS
2015-08-01,58.22
2015-08-02,51.83
2015-08-03,62.48
2015-08-04,68.86999999999999
2015-08-05,61.769999999999996
2015-08-06,66.03
2015-08-07,62.48
2015-08-08,67.45
2015-08-09,63.19
2015-08-10,63.9
2015-08-11,64.61
2015-08-12,64.61
2015-08-13,66.03
2015-08-14,66.03
2015-08-15,56.8
2015-08-16,57.51
2015-08-17,56.089999999999996
2015-08-18,71.0
2015-08-19,66.03
2015-08-20,57.51
2015-08-21,61.769999999999996
2015-08-22,58.93
2015-08-23,57.51
2015-08-24,63.19
2015-08-25,58.93
2015-08-26,62.48
2015-08-27,66.74
2015-08-28,64.61
2015-08-29,56.8
2015-08-30,59.64
2015-08-31,64.61
2015-09-01,68.86999999999999
2015-09-02,68.16
2015-09-03,70.28999999999999
2015-09-04,68.16
2015-09-05,65.32
2015-09-06,56.8
2015-09-07,60.349999999999994
2015-09-08,63.9
2015-09-09,64.61
2015-09-10,66.03
2015-09-11,66.74
2015-09-12,59.64
2015-09-13,56.8
2015-09-14,58.93
2015-09-15,69.58
2015-09-16,68.16
2015-09-17,67.45
2015-09-18,66.03
2015-09-19,71.0
2015-09-20,52.54
2015-09-21,63.9
2015-09-22,63.19
2015-09-23,66.03
2015-09-24,65.32
2015-09-25,68.86999999999999
2015-09-26,67.45
2015-09-27,54.669999999999995
2015-09-28,61.769999999999996
2015-09-29,63.19
2015-09-30,70.28999999999999
2015-10-01,60.349999999999994
2015-10-02,58.93
2015-10-03,54.669999999999995
2015-10-04,56.8
2015-10-05,63.9
2015-10-06,56.8
2015-10-07,58.93
2015-10-08,68.86999999999999
2015-10-09,58.22
2015-10-10,58.93
2015-10-11,54.669999999999995
2015-10-12,54.669999999999995
2015-10-13,61.059999999999995
2015-10-14,56.089999999999996
2015-10-15,66.74
2015-10-16,70.28999999999999
2015-10-17,56.8
2015-10-18,58.22
2015-10-19,67.45
2015-10-20,67.45
2015-10-21,71.0
2015-10-22,65.32
2015-10-23,62.48
2015-10-24,57.51
2015-10-25,69.58
2015-10-26,60.349999999999994
2015-10-27,64.61
2015-10-28,70.28999999999999
2015-10-29,64.61
2015-10-30,62.48
2015-10-31,55.379999999999995
2015-11-01,53.28
2015-11-02,50.4
2015-11-03,63.36
2015-11-04,56.879999999999995
2015-11-05,62.64
2015-11-06,60.48
2015-11-07,59.04
2015-11-08,57.599999999999994
2015-11-09,59.04
2015-11-10,57.599999999999994
2015-11-11,51.839999999999996
2015-11-12,59.04
2015-11-13,56.16
2015-11-14,54.0
