date,MCD
2015-04-27,17.68
2015-04-28,14.040000000000001
2015-04-29,16.38
2015-04-30,20.28
2015-05-01,9.75
2015-05-02,7.5
2015-05-03,11.25
2015-05-04,17.0
2015-05-05,14.5
2015-05-06,25.0
2015-05-07,14.0
2015-05-08,15.0
2015-05-09,11.5
2015-05-10,10.25
2015-05-11,13.75
2015-05-12,13.75
2015-05-13,13.5
2015-05-14,14.5
2015-05-15,13.75
2015-05-16,12.5
2015-05-17,9.75
2015-05-18,14.5
2015-05-19,18.5
2015-05-20,18.5
2015-05-21,22.75
2015-05-22,15.25
2015-05-23,11.0
2015-05-24,8.5
2015-05-25,6.0
2015-05-26,12.5
2015-05-27,12.0
2015-05-28,19.75
2015-05-29,14.5
2015-05-30,7.25
2015-05-31,11.0
2015-06-01,14.0
2015-06-02,18.5
2015-06-03,22.0
2015-06-04,23.0
2015-06-05,15.0
2015-06-06,11.75
2015-06-07,18.5
2015-06-08,24.25
2015-06-09,19.0
2015-06-10,20.25
2015-06-11,15.0
2015-06-12,18.25
2015-06-13,20.0
2015-06-14,15.0
2015-06-15,17.0
2015-06-16,20.0
2015-06-17,16.5
2015-06-18,20.0
2015-06-19,20.5
2015-06-20,12.75
2015-06-21,15.0
2015-06-22,16.75
2015-06-23,13.0
2015-06-24,13.75
2015-06-25,17.0
2015-06-26,21.5
2015-06-27,19.0
2015-06-28,10.25
2015-06-29,21.5
2015-06-30,25.0
2015-07-01,11.0
2015-07-02,13.0
2015-07-03,5.0
2015-07-04,9.0
2015-07-05,7.0
2015-07-06,12.0
2015-07-07,13.0
2015-07-08,18.0
2015-07-09,14.0
2015-07-10,16.0
2015-07-11,19.0
2015-07-12,17.0
2015-07-13,15.0
2015-07-14,15.0
2015-07-15,17.0
2015-07-16,28.0
2015-07-17,43.0
2015-07-18,25.0
2015-07-19,26.0
2015-07-20,66.0
2015-07-21,75.0
2015-07-22,79.0
2015-07-23,100.0
2015-07-24,92.0
2015-07-25,87.0
2015-07-26,82.0
2015-07-27,75.0
2015-07-28,62.0
2015-07-29,80.0
