date,Visa_unscaled,Visa_monthly,scale,Visa
2013-01-01,71,78.0,0.78,55.38
2013-01-02,98,78.0,0.78,76.44
2013-01-03,95,78.0,0.78,74.10000000000001
2013-01-04,100,78.0,0.78,78.0
2013-01-05,84,78.0,0.78,65.52
2013-01-06,72,78.0,0.78,56.160000000000004
2013-01-07,91,78.0,0.78,70.98
2013-01-08,94,78.0,0.78,73.32000000000001
2013-01-09,97,78.0,0.78,75.66
2013-01-10,92,78.0,0.78,71.76
2013-01-11,82,78.0,0.78,63.96
2013-01-12,73,78.0,0.78,56.940000000000005
2013-01-13,71,78.0,0.78,55.38
2013-01-14,82,78.0,0.78,63.96
2013-01-15,86,78.0,0.78,67.08
2013-01-16,80,78.0,0.78,62.400000000000006
2013-01-17,84,78.0,0.78,65.52
2013-01-18,82,78.0,0.78,63.96
2013-01-19,72,78.0,0.78,56.160000000000004
2013-01-20,70,78.0,0.78,54.6
2013-01-21,79,78.0,0.78,61.620000000000005
2013-01-22,75,78.0,0.78,58.5
2013-01-23,84,78.0,0.78,65.52
2013-01-24,82,78.0,0.78,63.96
2013-01-25,83,78.0,0.78,64.74000000000001
2013-01-26,73,78.0,0.78,56.940000000000005
2013-01-27,75,78.0,0.78,58.5
2013-01-28,90,78.0,0.78,70.2
2013-01-29,86,78.0,0.78,67.08
2013-01-30,82,78.0,0.78,63.96
2013-01-31,81,78.0,0.78,63.18
2013-02-01,85,73.0,0.73,62.05
2013-02-02,82,73.0,0.73,59.86
2013-02-03,70,73.0,0.73,51.1
2013-02-04,91,73.0,0.73,66.42999999999999
2013-02-05,100,73.0,0.73,73.0
2013-02-06,99,73.0,0.73,72.27
2013-02-07,97,73.0,0.73,70.81
2013-02-08,92,73.0,0.73,67.16
2013-02-09,83,73.0,0.73,60.589999999999996
2013-02-10,82,73.0,0.73,59.86
2013-02-11,100,73.0,0.73,73.0
2013-02-12,96,73.0,0.73,70.08
2013-02-13,89,73.0,0.73,64.97
2013-02-14,83,73.0,0.73,60.589999999999996
2013-02-15,90,73.0,0.73,65.7
2013-02-16,77,73.0,0.73,56.21
2013-02-17,75,73.0,0.73,54.75
2013-02-18,85,73.0,0.73,62.05
2013-02-19,89,73.0,0.73,64.97
2013-02-20,93,73.0,0.73,67.89
2013-02-21,89,73.0,0.73,64.97
2013-02-22,85,73.0,0.73,62.05
2013-02-23,75,73.0,0.73,54.75
2013-02-24,74,73.0,0.73,54.019999999999996
2013-02-25,85,73.0,0.73,62.05
2013-02-26,89,73.0,0.73,64.97
2013-02-27,88,73.0,0.73,64.24
2013-02-28,82,73.0,0.73,59.86
2013-03-01,88,70.0,0.7,61.599999999999994
2013-03-02,80,70.0,0.7,56.0
2013-03-03,77,70.0,0.7,53.9
2013-03-04,91,70.0,0.7,63.699999999999996
2013-03-05,82,70.0,0.7,57.4
2013-03-06,95,70.0,0.7,66.5
2013-03-07,88,70.0,0.7,61.599999999999994
2013-03-08,96,70.0,0.7,67.19999999999999
2013-03-09,81,70.0,0.7,56.699999999999996
2013-03-10,78,70.0,0.7,54.599999999999994
2013-03-11,100,70.0,0.7,70.0
2013-03-12,100,70.0,0.7,70.0
2013-03-13,92,70.0,0.7,64.39999999999999
2013-03-14,89,70.0,0.7,62.3
2013-03-15,86,70.0,0.7,60.199999999999996
2013-03-16,83,70.0,0.7,58.099999999999994
2013-03-17,74,70.0,0.7,51.8
2013-03-18,86,70.0,0.7,60.199999999999996
2013-03-19,96,70.0,0.7,67.19999999999999
2013-03-20,90,70.0,0.7,62.99999999999999
2013-03-21,92,70.0,0.7,64.39999999999999
2013-03-22,78,70.0,0.7,54.599999999999994
2013-03-23,80,70.0,0.7,56.0
2013-03-24,76,70.0,0.7,53.199999999999996
2013-03-25,88,70.0,0.7,61.599999999999994
2013-03-26,93,70.0,0.7,65.1
2013-03-27,86,70.0,0.7,60.199999999999996
2013-03-28,83,70.0,0.7,58.099999999999994
2013-03-29,85,70.0,0.7,59.49999999999999
2013-03-30,71,70.0,0.7,49.699999999999996
2013-03-31,77,70.0,0.7,53.9
2013-04-01,92,71.0,0.71,65.32
2013-04-02,92,71.0,0.71,65.32
2013-04-03,91,71.0,0.71,64.61
2013-04-04,82,71.0,0.71,58.22
2013-04-05,86,71.0,0.71,61.059999999999995
2013-04-06,75,71.0,0.71,53.25
2013-04-07,74,71.0,0.71,52.54
2013-04-08,93,71.0,0.71,66.03
2013-04-09,100,71.0,0.71,71.0
2013-04-10,100,71.0,0.71,71.0
2013-04-11,91,71.0,0.71,64.61
2013-04-12,76,71.0,0.71,53.959999999999994
2013-04-13,71,71.0,0.71,50.41
2013-04-14,65,71.0,0.71,46.15
2013-04-15,80,71.0,0.71,56.8
2013-04-16,81,71.0,0.71,57.51
2013-04-17,82,71.0,0.71,58.22
2013-04-18,78,71.0,0.71,55.379999999999995
2013-04-19,75,71.0,0.71,53.25
2013-04-20,65,71.0,0.71,46.15
2013-04-21,70,71.0,0.71,49.699999999999996
2013-04-22,80,71.0,0.71,56.8
2013-04-23,80,71.0,0.71,56.8
2013-04-24,81,71.0,0.71,57.51
2013-04-25,85,71.0,0.71,60.349999999999994
2013-04-26,77,71.0,0.71,54.669999999999995
2013-04-27,71,71.0,0.71,50.41
2013-04-28,66,71.0,0.71,46.86
2013-04-29,78,71.0,0.71,55.379999999999995
2013-04-30,80,71.0,0.71,56.8
2013-05-01,84,74.0,0.74,62.16
2013-05-02,87,74.0,0.74,64.38
2013-05-03,86,74.0,0.74,63.64
2013-05-04,72,74.0,0.74,53.28
2013-05-05,71,74.0,0.74,52.54
2013-05-06,92,74.0,0.74,68.08
2013-05-07,92,74.0,0.74,68.08
2013-05-08,90,74.0,0.74,66.6
2013-05-09,85,74.0,0.74,62.9
2013-05-10,100,74.0,0.74,74.0
2013-05-11,74,74.0,0.74,54.76
2013-05-12,71,74.0,0.74,52.54
2013-05-13,85,74.0,0.74,62.9
2013-05-14,93,74.0,0.74,68.82
2013-05-15,84,74.0,0.74,62.16
2013-05-16,80,74.0,0.74,59.2
2013-05-17,79,74.0,0.74,58.46
2013-05-18,64,74.0,0.74,47.36
2013-05-19,66,74.0,0.74,48.839999999999996
2013-05-20,85,74.0,0.74,62.9
2013-05-21,85,74.0,0.74,62.9
2013-05-22,80,74.0,0.74,59.2
2013-05-23,83,74.0,0.74,61.42
2013-05-24,78,74.0,0.74,57.72
2013-05-25,69,74.0,0.74,51.06
2013-05-26,63,74.0,0.74,46.62
2013-05-27,74,74.0,0.74,54.76
2013-05-28,89,74.0,0.74,65.86
2013-05-29,87,74.0,0.74,64.38
2013-05-30,90,74.0,0.74,66.6
2013-05-31,81,74.0,0.74,59.94
2013-06-01,77,77.0,0.77,59.29
2013-06-02,73,77.0,0.77,56.21
2013-06-03,98,77.0,0.77,75.46000000000001
2013-06-04,100,77.0,0.77,77.0
2013-06-05,99,77.0,0.77,76.23
2013-06-06,92,77.0,0.77,70.84
2013-06-07,97,77.0,0.77,74.69
2013-06-08,83,77.0,0.77,63.910000000000004
2013-06-09,79,77.0,0.77,60.83
2013-06-10,98,77.0,0.77,75.46000000000001
2013-06-11,100,77.0,0.77,77.0
2013-06-12,88,77.0,0.77,67.76
2013-06-13,94,77.0,0.77,72.38
2013-06-14,87,77.0,0.77,66.99
2013-06-15,78,77.0,0.77,60.06
2013-06-16,80,77.0,0.77,61.6
2013-06-17,98,77.0,0.77,75.46000000000001
2013-06-18,96,77.0,0.77,73.92
2013-06-19,89,77.0,0.77,68.53
2013-06-20,95,77.0,0.77,73.15
2013-06-21,87,77.0,0.77,66.99
2013-06-22,76,77.0,0.77,58.52
2013-06-23,70,77.0,0.77,53.9
2013-06-24,94,77.0,0.77,72.38
2013-06-25,100,77.0,0.77,77.0
2013-06-26,93,77.0,0.77,71.61
2013-06-27,91,77.0,0.77,70.07000000000001
2013-06-28,96,77.0,0.77,73.92
2013-06-29,82,77.0,0.77,63.14
2013-06-30,77,77.0,0.77,59.29
2013-07-01,84,75.0,0.75,63.0
2013-07-02,81,75.0,0.75,60.75
2013-07-03,79,75.0,0.75,59.25
2013-07-04,62,75.0,0.75,46.5
2013-07-05,73,75.0,0.75,54.75
2013-07-06,67,75.0,0.75,50.25
2013-07-07,64,75.0,0.75,48.0
2013-07-08,92,75.0,0.75,69.0
2013-07-09,100,75.0,0.75,75.0
2013-07-10,97,75.0,0.75,72.75
2013-07-11,83,75.0,0.75,62.25
2013-07-12,77,75.0,0.75,57.75
2013-07-13,68,75.0,0.75,51.0
2013-07-14,62,75.0,0.75,46.5
2013-07-15,80,75.0,0.75,60.0
2013-07-16,79,75.0,0.75,59.25
2013-07-17,82,75.0,0.75,61.5
2013-07-18,75,75.0,0.75,56.25
2013-07-19,74,75.0,0.75,55.5
2013-07-20,69,75.0,0.75,51.75
2013-07-21,61,75.0,0.75,45.75
2013-07-22,77,75.0,0.75,57.75
2013-07-23,80,75.0,0.75,60.0
2013-07-24,79,75.0,0.75,59.25
2013-07-25,75,75.0,0.75,56.25
2013-07-26,73,75.0,0.75,54.75
2013-07-27,65,75.0,0.75,48.75
2013-07-28,69,75.0,0.75,51.75
2013-07-29,78,75.0,0.75,58.5
2013-07-30,73,75.0,0.75,54.75
2013-07-31,83,75.0,0.75,62.25
2013-08-01,73,82.0,0.82,59.86
2013-08-02,70,82.0,0.82,57.4
2013-08-03,61,82.0,0.82,50.019999999999996
2013-08-04,60,82.0,0.82,49.199999999999996
2013-08-05,73,82.0,0.82,59.86
2013-08-06,82,82.0,0.82,67.24
2013-08-07,72,82.0,0.82,59.04
2013-08-08,71,82.0,0.82,58.22
2013-08-09,81,82.0,0.82,66.42
2013-08-10,65,82.0,0.82,53.3
2013-08-11,64,82.0,0.82,52.48
2013-08-12,98,82.0,0.82,80.36
2013-08-13,100,82.0,0.82,82.0
2013-08-14,80,82.0,0.82,65.6
2013-08-15,75,82.0,0.82,61.49999999999999
2013-08-16,67,82.0,0.82,54.94
2013-08-17,57,82.0,0.82,46.739999999999995
2013-08-18,61,82.0,0.82,50.019999999999996
2013-08-19,74,82.0,0.82,60.68
2013-08-20,75,82.0,0.82,61.49999999999999
2013-08-21,70,82.0,0.82,57.4
2013-08-22,66,82.0,0.82,54.12
2013-08-23,71,82.0,0.82,58.22
2013-08-24,55,82.0,0.82,45.099999999999994
2013-08-25,59,82.0,0.82,48.379999999999995
2013-08-26,65,82.0,0.82,53.3
2013-08-27,71,82.0,0.82,58.22
2013-08-28,65,82.0,0.82,53.3
2013-08-29,65,82.0,0.82,53.3
2013-08-30,65,82.0,0.82,53.3
2013-08-31,54,82.0,0.82,44.279999999999994
2013-09-01,66,71.0,0.71,46.86
2013-09-02,74,71.0,0.71,52.54
2013-09-03,96,71.0,0.71,68.16
2013-09-04,87,71.0,0.71,61.769999999999996
2013-09-05,94,71.0,0.71,66.74
2013-09-06,90,71.0,0.71,63.9
2013-09-07,75,71.0,0.71,53.25
2013-09-08,68,71.0,0.71,48.28
2013-09-09,100,71.0,0.71,71.0
2013-09-10,98,71.0,0.71,69.58
2013-09-11,89,71.0,0.71,63.19
2013-09-12,82,71.0,0.71,58.22
2013-09-13,84,71.0,0.71,59.64
2013-09-14,70,71.0,0.71,49.699999999999996
2013-09-15,65,71.0,0.71,46.15
2013-09-16,89,71.0,0.71,63.19
2013-09-17,82,71.0,0.71,58.22
2013-09-18,81,71.0,0.71,57.51
2013-09-19,84,71.0,0.71,59.64
2013-09-20,82,71.0,0.71,58.22
2013-09-21,70,71.0,0.71,49.699999999999996
2013-09-22,64,71.0,0.71,45.44
2013-09-23,85,71.0,0.71,60.349999999999994
2013-09-24,86,71.0,0.71,61.059999999999995
2013-09-25,81,71.0,0.71,57.51
2013-09-26,83,71.0,0.71,58.93
2013-09-27,85,71.0,0.71,60.349999999999994
2013-09-28,72,71.0,0.71,51.12
2013-09-29,69,71.0,0.71,48.989999999999995
2013-09-30,89,71.0,0.71,63.19
2013-10-01,100,74.0,0.74,74.0
2013-10-02,89,74.0,0.74,65.86
2013-10-03,90,74.0,0.74,66.6
2013-10-04,90,74.0,0.74,66.6
2013-10-05,74,74.0,0.74,54.76
2013-10-06,69,74.0,0.74,51.06
2013-10-07,92,74.0,0.74,68.08
2013-10-08,98,74.0,0.74,72.52
2013-10-09,97,74.0,0.74,71.78
2013-10-10,98,74.0,0.74,72.52
2013-10-11,86,74.0,0.74,63.64
2013-10-12,70,74.0,0.74,51.8
2013-10-13,69,74.0,0.74,51.06
2013-10-14,84,74.0,0.74,62.16
2013-10-15,87,74.0,0.74,64.38
2013-10-16,84,74.0,0.74,62.16
2013-10-17,89,74.0,0.74,65.86
2013-10-18,82,74.0,0.74,60.68
2013-10-19,70,74.0,0.74,51.8
2013-10-20,72,74.0,0.74,53.28
2013-10-21,83,74.0,0.74,61.42
2013-10-22,89,74.0,0.74,65.86
2013-10-23,86,74.0,0.74,63.64
2013-10-24,80,74.0,0.74,59.2
2013-10-25,85,74.0,0.74,62.9
2013-10-26,77,74.0,0.74,56.98
2013-10-27,70,74.0,0.74,51.8
2013-10-28,94,74.0,0.74,69.56
2013-10-29,87,74.0,0.74,64.38
2013-10-30,96,74.0,0.74,71.03999999999999
2013-10-31,89,74.0,0.74,65.86
2013-11-01,86,64.0,0.64,55.04
2013-11-02,78,64.0,0.64,49.92
2013-11-03,74,64.0,0.64,47.36
2013-11-04,100,64.0,0.64,64.0
2013-11-05,100,64.0,0.64,64.0
2013-11-06,93,64.0,0.64,59.52
2013-11-07,94,64.0,0.64,60.160000000000004
2013-11-08,94,64.0,0.64,60.160000000000004
2013-11-09,80,64.0,0.64,51.2
2013-11-10,75,64.0,0.64,48.0
2013-11-11,90,64.0,0.64,57.6
2013-11-12,97,64.0,0.64,62.08
2013-11-13,97,64.0,0.64,62.08
2013-11-14,91,64.0,0.64,58.24
2013-11-15,89,64.0,0.64,56.96
2013-11-16,81,64.0,0.64,51.84
2013-11-17,75,64.0,0.64,48.0
2013-11-18,89,64.0,0.64,56.96
2013-11-19,94,64.0,0.64,60.160000000000004
2013-11-20,90,64.0,0.64,57.6
2013-11-21,91,64.0,0.64,58.24
2013-11-22,85,64.0,0.64,54.4
2013-11-23,70,64.0,0.64,44.800000000000004
2013-11-24,77,64.0,0.64,49.28
2013-11-25,87,64.0,0.64,55.68
2013-11-26,89,64.0,0.64,56.96
2013-11-27,85,64.0,0.64,54.4
2013-11-28,65,64.0,0.64,41.6
2013-11-29,81,64.0,0.64,51.84
2013-11-30,79,64.0,0.64,50.56
2013-12-01,61,85.0,0.85,51.85
2013-12-02,79,85.0,0.85,67.14999999999999
2013-12-03,79,85.0,0.85,67.14999999999999
2013-12-04,77,85.0,0.85,65.45
2013-12-05,72,85.0,0.85,61.199999999999996
2013-12-06,73,85.0,0.85,62.05
2013-12-07,65,85.0,0.85,55.25
2013-12-08,57,85.0,0.85,48.449999999999996
2013-12-09,79,85.0,0.85,67.14999999999999
2013-12-10,83,85.0,0.85,70.55
2013-12-11,80,85.0,0.85,68.0
2013-12-12,78,85.0,0.85,66.3
2013-12-13,77,85.0,0.85,65.45
2013-12-14,60,85.0,0.85,51.0
2013-12-15,66,85.0,0.85,56.1
2013-12-16,88,85.0,0.85,74.8
2013-12-17,81,85.0,0.85,68.85
2013-12-18,81,85.0,0.85,68.85
2013-12-19,89,85.0,0.85,75.64999999999999
2013-12-20,91,85.0,0.85,77.35
2013-12-21,74,85.0,0.85,62.9
2013-12-22,69,85.0,0.85,58.65
2013-12-23,84,85.0,0.85,71.39999999999999
2013-12-24,73,85.0,0.85,62.05
2013-12-25,80,85.0,0.85,68.0
2013-12-26,100,85.0,0.85,85.0
2013-12-27,86,85.0,0.85,73.1
2013-12-28,79,85.0,0.85,67.14999999999999
2013-12-29,75,85.0,0.85,63.75
2013-12-30,85,85.0,0.85,72.25
2013-12-31,79,85.0,0.85,67.14999999999999
2014-01-01,73,83.0,0.83,60.589999999999996
2014-01-02,100,83.0,0.83,83.0
2014-01-03,89,83.0,0.83,73.86999999999999
2014-01-04,78,83.0,0.83,64.74
2014-01-05,70,83.0,0.83,58.099999999999994
2014-01-06,93,83.0,0.83,77.19
2014-01-07,90,83.0,0.83,74.7
2014-01-08,97,83.0,0.83,80.50999999999999
2014-01-09,95,83.0,0.83,78.85
2014-01-10,84,83.0,0.83,69.72
2014-01-11,82,83.0,0.83,68.06
2014-01-12,73,83.0,0.83,60.589999999999996
2014-01-13,90,83.0,0.83,74.7
2014-01-14,92,83.0,0.83,76.36
2014-01-15,92,83.0,0.83,76.36
2014-01-16,80,83.0,0.83,66.39999999999999
2014-01-17,93,83.0,0.83,77.19
2014-01-18,74,83.0,0.83,61.419999999999995
2014-01-19,68,83.0,0.83,56.44
2014-01-20,80,83.0,0.83,66.39999999999999
2014-01-21,83,83.0,0.83,68.89
2014-01-22,85,83.0,0.83,70.55
2014-01-23,84,83.0,0.83,69.72
2014-01-24,77,83.0,0.83,63.91
2014-01-25,72,83.0,0.83,59.76
2014-01-26,68,83.0,0.83,56.44
2014-01-27,80,83.0,0.83,66.39999999999999
2014-01-28,82,83.0,0.83,68.06
2014-01-29,80,83.0,0.83,66.39999999999999
2014-01-30,81,83.0,0.83,67.22999999999999
2014-01-31,79,83.0,0.83,65.57
2014-02-01,80,80.0,0.8,64.0
2014-02-02,69,80.0,0.8,55.2
2014-02-03,81,80.0,0.8,64.8
2014-02-04,98,80.0,0.8,78.4
2014-02-05,87,80.0,0.8,69.60000000000001
2014-02-06,94,80.0,0.8,75.2
2014-02-07,91,80.0,0.8,72.8
2014-02-08,84,80.0,0.8,67.2
2014-02-09,81,80.0,0.8,64.8
2014-02-10,94,80.0,0.8,75.2
2014-02-11,95,80.0,0.8,76.0
2014-02-12,93,80.0,0.8,74.4
2014-02-13,80,80.0,0.8,64.0
2014-02-14,81,80.0,0.8,64.8
2014-02-15,74,80.0,0.8,59.2
2014-02-16,72,80.0,0.8,57.6
2014-02-17,87,80.0,0.8,69.60000000000001
2014-02-18,97,80.0,0.8,77.60000000000001
2014-02-19,100,80.0,0.8,80.0
2014-02-20,87,80.0,0.8,69.60000000000001
2014-02-21,88,80.0,0.8,70.4
2014-02-22,76,80.0,0.8,60.800000000000004
2014-02-23,72,80.0,0.8,57.6
2014-02-24,92,80.0,0.8,73.60000000000001
2014-02-25,88,80.0,0.8,70.4
2014-02-26,89,80.0,0.8,71.2
2014-02-27,90,80.0,0.8,72.0
2014-02-28,89,80.0,0.8,71.2
2014-03-01,84,84.0,0.84,70.56
2014-03-02,76,84.0,0.84,63.839999999999996
2014-03-03,93,84.0,0.84,78.11999999999999
2014-03-04,100,84.0,0.84,84.0
2014-03-05,97,84.0,0.84,81.48
2014-03-06,92,84.0,0.84,77.28
2014-03-07,95,84.0,0.84,79.8
2014-03-08,80,84.0,0.84,67.2
2014-03-09,77,84.0,0.84,64.67999999999999
2014-03-10,100,84.0,0.84,84.0
2014-03-11,97,84.0,0.84,81.48
2014-03-12,92,84.0,0.84,77.28
2014-03-13,96,84.0,0.84,80.64
2014-03-14,90,84.0,0.84,75.6
2014-03-15,77,84.0,0.84,64.67999999999999
2014-03-16,73,84.0,0.84,61.32
2014-03-17,88,84.0,0.84,73.92
2014-03-18,91,84.0,0.84,76.44
2014-03-19,88,84.0,0.84,73.92
2014-03-20,90,84.0,0.84,75.6
2014-03-21,90,84.0,0.84,75.6
2014-03-22,78,84.0,0.84,65.52
2014-03-23,75,84.0,0.84,63.0
2014-03-24,90,84.0,0.84,75.6
2014-03-25,96,84.0,0.84,80.64
2014-03-26,94,84.0,0.84,78.96
2014-03-27,84,84.0,0.84,70.56
2014-03-28,93,84.0,0.84,78.11999999999999
2014-03-29,82,84.0,0.84,68.88
2014-03-30,73,84.0,0.84,61.32
2014-03-31,92,84.0,0.84,77.28
2014-04-01,81,81.0,0.81,65.61
2014-04-02,77,81.0,0.81,62.370000000000005
2014-04-03,78,81.0,0.81,63.18000000000001
2014-04-04,78,81.0,0.81,63.18000000000001
2014-04-05,62,81.0,0.81,50.220000000000006
2014-04-06,63,81.0,0.81,51.03
2014-04-07,82,81.0,0.81,66.42
2014-04-08,100,81.0,0.81,81.0
2014-04-09,86,81.0,0.81,69.66000000000001
2014-04-10,90,81.0,0.81,72.9
2014-04-11,75,81.0,0.81,60.75000000000001
2014-04-12,68,81.0,0.81,55.080000000000005
2014-04-13,61,81.0,0.81,49.410000000000004
2014-04-14,77,81.0,0.81,62.370000000000005
2014-04-15,77,81.0,0.81,62.370000000000005
2014-04-16,78,81.0,0.81,63.18000000000001
2014-04-17,69,81.0,0.81,55.89
2014-04-18,70,81.0,0.81,56.7
2014-04-19,63,81.0,0.81,51.03
2014-04-20,59,81.0,0.81,47.790000000000006
2014-04-21,78,81.0,0.81,63.18000000000001
2014-04-22,100,81.0,0.81,81.0
2014-04-23,98,81.0,0.81,79.38000000000001
2014-04-24,77,81.0,0.81,62.370000000000005
2014-04-25,72,81.0,0.81,58.32000000000001
2014-04-26,63,81.0,0.81,51.03
2014-04-27,58,81.0,0.81,46.980000000000004
2014-04-28,76,81.0,0.81,61.56
2014-04-29,80,81.0,0.81,64.80000000000001
2014-04-30,74,81.0,0.81,59.940000000000005
2014-05-01,87,81.0,0.81,70.47
2014-05-02,89,81.0,0.81,72.09
2014-05-03,75,81.0,0.81,60.75000000000001
2014-05-04,67,81.0,0.81,54.27
2014-05-05,96,81.0,0.81,77.76
2014-05-06,100,81.0,0.81,81.0
2014-05-07,97,81.0,0.81,78.57000000000001
2014-05-08,95,81.0,0.81,76.95
2014-05-09,89,81.0,0.81,72.09
2014-05-10,69,81.0,0.81,55.89
2014-05-11,65,81.0,0.81,52.650000000000006
2014-05-12,100,81.0,0.81,81.0
2014-05-13,89,81.0,0.81,72.09
2014-05-14,89,81.0,0.81,72.09
2014-05-15,85,81.0,0.81,68.85000000000001
2014-05-16,87,81.0,0.81,70.47
2014-05-17,73,81.0,0.81,59.13
2014-05-18,69,81.0,0.81,55.89
2014-05-19,93,81.0,0.81,75.33
2014-05-20,84,81.0,0.81,68.04
2014-05-21,89,81.0,0.81,72.09
2014-05-22,84,81.0,0.81,68.04
2014-05-23,86,81.0,0.81,69.66000000000001
2014-05-24,66,81.0,0.81,53.46
2014-05-25,68,81.0,0.81,55.080000000000005
2014-05-26,74,81.0,0.81,59.940000000000005
2014-05-27,90,81.0,0.81,72.9
2014-05-28,96,81.0,0.81,77.76
2014-05-29,87,81.0,0.81,70.47
2014-05-30,84,81.0,0.81,68.04
2014-05-31,74,81.0,0.81,59.940000000000005
2014-06-01,56,76.0,0.76,42.56
2014-06-02,77,76.0,0.76,58.52
2014-06-03,76,76.0,0.76,57.76
2014-06-04,74,76.0,0.76,56.24
2014-06-05,72,76.0,0.76,54.72
2014-06-06,74,76.0,0.76,56.24
2014-06-07,64,76.0,0.76,48.64
2014-06-08,57,76.0,0.76,43.32
2014-06-09,83,76.0,0.76,63.08
2014-06-10,100,76.0,0.76,76.0
2014-06-11,77,76.0,0.76,58.52
2014-06-12,72,76.0,0.76,54.72
2014-06-13,69,76.0,0.76,52.44
2014-06-14,58,76.0,0.76,44.08
2014-06-15,54,76.0,0.76,41.04
2014-06-16,70,76.0,0.76,53.2
2014-06-17,76,76.0,0.76,57.76
2014-06-18,72,76.0,0.76,54.72
2014-06-19,67,76.0,0.76,50.92
2014-06-20,66,76.0,0.76,50.160000000000004
2014-06-21,64,76.0,0.76,48.64
2014-06-22,58,76.0,0.76,44.08
2014-06-23,73,76.0,0.76,55.480000000000004
2014-06-24,75,76.0,0.76,57.0
2014-06-25,68,76.0,0.76,51.68
2014-06-26,68,76.0,0.76,51.68
2014-06-27,66,76.0,0.76,50.160000000000004
2014-06-28,60,76.0,0.76,45.6
2014-06-29,60,76.0,0.76,45.6
2014-06-30,67,76.0,0.76,50.92
2014-07-01,83,81.0,0.81,67.23
2014-07-02,85,81.0,0.81,68.85000000000001
2014-07-03,83,81.0,0.81,67.23
2014-07-04,67,81.0,0.81,54.27
2014-07-05,62,81.0,0.81,50.220000000000006
2014-07-06,71,81.0,0.81,57.510000000000005
2014-07-07,100,81.0,0.81,81.0
2014-07-08,95,81.0,0.81,76.95
2014-07-09,91,81.0,0.81,73.71000000000001
2014-07-10,84,81.0,0.81,68.04
2014-07-11,84,81.0,0.81,68.04
2014-07-12,66,81.0,0.81,53.46
2014-07-13,63,81.0,0.81,51.03
2014-07-14,83,81.0,0.81,67.23
2014-07-15,87,81.0,0.81,70.47
2014-07-16,82,81.0,0.81,66.42
2014-07-17,82,81.0,0.81,66.42
2014-07-18,81,81.0,0.81,65.61
2014-07-19,70,81.0,0.81,56.7
2014-07-20,66,81.0,0.81,53.46
2014-07-21,85,81.0,0.81,68.85000000000001
2014-07-22,87,81.0,0.81,70.47
2014-07-23,81,81.0,0.81,65.61
2014-07-24,80,81.0,0.81,64.80000000000001
2014-07-25,83,81.0,0.81,67.23
2014-07-26,70,81.0,0.81,56.7
2014-07-27,69,81.0,0.81,55.89
2014-07-28,84,81.0,0.81,68.04
2014-07-29,83,81.0,0.81,67.23
2014-07-30,85,81.0,0.81,68.85000000000001
2014-07-31,86,81.0,0.81,69.66000000000001
2014-08-01,81,84.0,0.84,68.03999999999999
2014-08-02,67,84.0,0.84,56.28
2014-08-03,68,84.0,0.84,57.12
2014-08-04,81,84.0,0.84,68.03999999999999
2014-08-05,93,84.0,0.84,78.11999999999999
2014-08-06,87,84.0,0.84,73.08
2014-08-07,89,84.0,0.84,74.75999999999999
2014-08-08,88,84.0,0.84,73.92
2014-08-09,70,84.0,0.84,58.8
2014-08-10,63,84.0,0.84,52.919999999999995
2014-08-11,96,84.0,0.84,80.64
2014-08-12,100,84.0,0.84,84.0
2014-08-13,80,84.0,0.84,67.2
2014-08-14,76,84.0,0.84,63.839999999999996
2014-08-15,70,84.0,0.84,58.8
2014-08-16,60,84.0,0.84,50.4
2014-08-17,64,84.0,0.84,53.76
2014-08-18,79,84.0,0.84,66.36
2014-08-19,80,84.0,0.84,67.2
2014-08-20,78,84.0,0.84,65.52
2014-08-21,76,84.0,0.84,63.839999999999996
2014-08-22,70,84.0,0.84,58.8
2014-08-23,63,84.0,0.84,52.919999999999995
2014-08-24,61,84.0,0.84,51.239999999999995
2014-08-25,74,84.0,0.84,62.16
2014-08-26,73,84.0,0.84,61.32
2014-08-27,73,84.0,0.84,61.32
2014-08-28,71,84.0,0.84,59.64
2014-08-29,70,84.0,0.84,58.8
2014-08-30,62,84.0,0.84,52.08
2014-08-31,55,84.0,0.84,46.199999999999996
2014-09-01,80,72.0,0.72,57.599999999999994
2014-09-02,94,72.0,0.72,67.67999999999999
2014-09-03,97,72.0,0.72,69.84
2014-09-04,93,72.0,0.72,66.96
2014-09-05,90,72.0,0.72,64.8
2014-09-06,77,72.0,0.72,55.44
2014-09-07,79,72.0,0.72,56.879999999999995
2014-09-08,92,72.0,0.72,66.24
2014-09-09,99,72.0,0.72,71.28
2014-09-10,94,72.0,0.72,67.67999999999999
2014-09-11,88,72.0,0.72,63.36
2014-09-12,86,72.0,0.72,61.919999999999995
2014-09-13,79,72.0,0.72,56.879999999999995
2014-09-14,75,72.0,0.72,54.0
2014-09-15,90,72.0,0.72,64.8
2014-09-16,91,72.0,0.72,65.52
2014-09-17,87,72.0,0.72,62.64
2014-09-18,85,72.0,0.72,61.199999999999996
2014-09-19,84,72.0,0.72,60.48
2014-09-20,76,72.0,0.72,54.72
2014-09-21,73,72.0,0.72,52.559999999999995
2014-09-22,90,72.0,0.72,64.8
2014-09-23,93,72.0,0.72,66.96
2014-09-24,86,72.0,0.72,61.919999999999995
2014-09-25,77,72.0,0.72,55.44
2014-09-26,84,72.0,0.72,60.48
2014-09-27,73,72.0,0.72,52.559999999999995
