date,HON
2014-09-30,60.040000000000006
2014-10-01,68.64
2014-10-02,67.86
2014-10-03,58.5
2014-10-04,64.74000000000001
2014-10-05,62.400000000000006
2014-10-06,60.06
2014-10-07,62.400000000000006
2014-10-08,59.28
2014-10-09,72.54
2014-10-10,75.66
2014-10-11,47.58
2014-10-12,66.3
2014-10-13,63.96
2014-10-14,78.0
2014-10-15,62.400000000000006
2014-10-16,62.400000000000006
2014-10-17,65.52
2014-10-18,61.620000000000005
2014-10-19,54.6
2014-10-20,64.74000000000001
2014-10-21,67.86
2014-10-22,74.88
2014-10-23,67.08
2014-10-24,64.74000000000001
2014-10-25,57.72
2014-10-26,68.64
2014-10-27,75.66
2014-10-28,62.400000000000006
2014-10-29,78.0
2014-10-30,65.52
2014-10-31,56.940000000000005
2014-11-01,77.60000000000001
2014-11-02,66.4
2014-11-03,76.0
2014-11-04,63.2
2014-11-05,78.4
2014-11-06,61.6
2014-11-07,80.0
2014-11-08,64.8
2014-11-09,76.80000000000001
2014-11-10,65.60000000000001
2014-11-11,63.2
2014-11-12,77.60000000000001
2014-11-13,64.0
2014-11-14,64.8
2014-11-15,79.2
2014-11-16,58.400000000000006
2014-11-17,60.800000000000004
2014-11-18,72.0
2014-11-19,61.6
2014-11-20,76.0
2014-11-21,63.2
2014-11-22,69.60000000000001
2014-11-23,64.0
2014-11-24,68.0
2014-11-25,72.0
2014-11-26,63.2
2014-11-27,57.6
2014-11-28,72.0
2014-11-29,64.8
2014-11-30,54.400000000000006
2014-12-01,60.040000000000006
2014-12-02,62.410000000000004
2014-12-03,68.73
2014-12-04,69.52000000000001
2014-12-05,72.68
2014-12-06,55.300000000000004
2014-12-07,58.46
2014-12-08,55.300000000000004
2014-12-09,56.09
2014-12-10,79.0
2014-12-11,67.94
2014-12-12,60.040000000000006
2014-12-13,71.89
2014-12-14,49.77
2014-12-15,62.410000000000004
2014-12-16,73.47
2014-12-17,63.2
2014-12-18,67.15
2014-12-19,53.72
2014-12-20,67.94
2014-12-21,58.46
2014-12-22,60.040000000000006
2014-12-23,66.36
2014-12-24,52.14
2014-12-25,59.25
2014-12-26,72.68
2014-12-27,63.2
2014-12-28,57.67
2014-12-29,69.52000000000001
2014-12-30,65.57000000000001
2014-12-31,58.46
2015-01-01,51.12
2015-01-02,58.22
2015-01-03,53.25
2015-01-04,56.089999999999996
2015-01-05,57.51
2015-01-06,56.8
2015-01-07,61.769999999999996
2015-01-08,61.769999999999996
2015-01-09,55.379999999999995
2015-01-10,50.41
2015-01-11,67.45
2015-01-12,54.669999999999995
