date,AAPL_unscaled,AAPL_monthly,scale,AAPL
2013-01-01,10,100.0,1.0,10.0
2013-01-02,31,100.0,1.0,31.0
2013-01-03,27,100.0,1.0,27.0
2013-01-04,24,100.0,1.0,24.0
2013-01-05,9,100.0,1.0,9.0
2013-01-06,5,100.0,1.0,5.0
2013-01-07,21,100.0,1.0,21.0
2013-01-08,21,100.0,1.0,21.0
2013-01-09,21,100.0,1.0,21.0
2013-01-10,22,100.0,1.0,22.0
2013-01-11,20,100.0,1.0,20.0
2013-01-12,6,100.0,1.0,6.0
2013-01-13,5,100.0,1.0,5.0
2013-01-14,33,100.0,1.0,33.0
2013-01-15,38,100.0,1.0,38.0
2013-01-16,37,100.0,1.0,37.0
2013-01-17,32,100.0,1.0,32.0
2013-01-18,29,100.0,1.0,29.0
2013-01-19,12,100.0,1.0,12.0
2013-01-20,8,100.0,1.0,8.0
2013-01-21,11,100.0,1.0,11.0
2013-01-22,28,100.0,1.0,28.0
2013-01-23,58,100.0,1.0,58.0
2013-01-24,100,100.0,1.0,100.0
2013-01-25,61,100.0,1.0,61.0
2013-01-26,20,100.0,1.0,20.0
2013-01-27,10,100.0,1.0,10.0
2013-01-28,36,100.0,1.0,36.0
2013-01-29,37,100.0,1.0,37.0
2013-01-30,34,100.0,1.0,34.0
2013-01-31,30,100.0,1.0,30.0
2013-02-01,88,63.0,0.63,55.44
2013-02-02,33,63.0,0.63,20.79
2013-02-03,19,63.0,0.63,11.97
2013-02-04,77,63.0,0.63,48.51
2013-02-05,84,63.0,0.63,52.92
2013-02-06,79,63.0,0.63,49.77
2013-02-07,89,63.0,0.63,56.07
2013-02-08,100,63.0,0.63,63.0
2013-02-09,32,63.0,0.63,20.16
2013-02-10,20,63.0,0.63,12.6
2013-02-11,89,63.0,0.63,56.07
2013-02-12,89,63.0,0.63,56.07
2013-02-13,83,63.0,0.63,52.29
2013-02-14,70,63.0,0.63,44.1
2013-02-15,70,63.0,0.63,44.1
2013-02-16,23,63.0,0.63,14.49
2013-02-17,13,63.0,0.63,8.19
2013-02-18,33,63.0,0.63,20.79
2013-02-19,68,63.0,0.63,42.84
2013-02-20,65,63.0,0.63,40.95
2013-02-21,61,63.0,0.63,38.43
2013-02-22,65,63.0,0.63,40.95
2013-02-23,22,63.0,0.63,13.86
2013-02-24,13,63.0,0.63,8.19
2013-02-25,55,63.0,0.63,34.65
2013-02-26,64,63.0,0.63,40.32
2013-02-27,84,63.0,0.63,52.92
2013-02-28,62,63.0,0.63,39.06
2013-03-01,75,57.0,0.57,42.74999999999999
2013-03-02,27,57.0,0.57,15.389999999999999
2013-03-03,16,57.0,0.57,9.12
2013-03-04,87,57.0,0.57,49.589999999999996
2013-03-05,100,57.0,0.57,56.99999999999999
2013-03-06,91,57.0,0.57,51.87
2013-03-07,73,57.0,0.57,41.61
2013-03-08,71,57.0,0.57,40.47
2013-03-09,24,57.0,0.57,13.68
2013-03-10,16,57.0,0.57,9.12
2013-03-11,68,57.0,0.57,38.76
2013-03-12,76,57.0,0.57,43.31999999999999
2013-03-13,75,57.0,0.57,42.74999999999999
2013-03-14,69,57.0,0.57,39.33
2013-03-15,82,57.0,0.57,46.739999999999995
2013-03-16,26,57.0,0.57,14.819999999999999
2013-03-17,20,57.0,0.57,11.399999999999999
2013-03-18,77,57.0,0.57,43.88999999999999
2013-03-19,84,57.0,0.57,47.879999999999995
2013-03-20,72,57.0,0.57,41.04
2013-03-21,66,57.0,0.57,37.62
2013-03-22,67,57.0,0.57,38.19
2013-03-23,25,57.0,0.57,14.249999999999998
2013-03-24,12,57.0,0.57,6.84
2013-03-25,72,57.0,0.57,41.04
2013-03-26,75,57.0,0.57,42.74999999999999
2013-03-27,63,57.0,0.57,35.91
2013-03-28,66,57.0,0.57,37.62
2013-03-29,46,57.0,0.57,26.22
2013-03-30,13,57.0,0.57,7.409999999999999
2013-03-31,15,57.0,0.57,8.549999999999999
2013-04-01,34,75.0,0.75,25.5
2013-04-02,37,75.0,0.75,27.75
2013-04-03,35,75.0,0.75,26.25
2013-04-04,32,75.0,0.75,24.0
2013-04-05,35,75.0,0.75,26.25
2013-04-06,11,75.0,0.75,8.25
2013-04-07,10,75.0,0.75,7.5
2013-04-08,31,75.0,0.75,23.25
2013-04-09,33,75.0,0.75,24.75
2013-04-10,33,75.0,0.75,24.75
2013-04-11,34,75.0,0.75,25.5
2013-04-12,29,75.0,0.75,21.75
2013-04-13,9,75.0,0.75,6.75
2013-04-14,7,75.0,0.75,5.25
2013-04-15,30,75.0,0.75,22.5
2013-04-16,32,75.0,0.75,24.0
2013-04-17,55,75.0,0.75,41.25
2013-04-18,60,75.0,0.75,45.0
2013-04-19,55,75.0,0.75,41.25
2013-04-20,16,75.0,0.75,12.0
2013-04-21,12,75.0,0.75,9.0
2013-04-22,57,75.0,0.75,42.75
2013-04-23,100,75.0,0.75,75.0
2013-04-24,86,75.0,0.75,64.5
2013-04-25,56,75.0,0.75,42.0
2013-04-26,46,75.0,0.75,34.5
2013-04-27,13,75.0,0.75,9.75
2013-04-28,10,75.0,0.75,7.5
2013-04-29,47,75.0,0.75,35.25
2013-04-30,55,75.0,0.75,41.25
2013-05-01,100,61.0,0.61,61.0
2013-05-02,94,61.0,0.61,57.339999999999996
2013-05-03,95,61.0,0.61,57.949999999999996
2013-05-04,28,61.0,0.61,17.08
2013-05-05,18,61.0,0.61,10.98
2013-05-06,91,61.0,0.61,55.51
2013-05-07,99,61.0,0.61,60.39
2013-05-08,92,61.0,0.61,56.12
2013-05-09,86,61.0,0.61,52.46
2013-05-10,75,61.0,0.61,45.75
2013-05-11,22,61.0,0.61,13.42
2013-05-12,15,61.0,0.61,9.15
2013-05-13,68,61.0,0.61,41.48
2013-05-14,79,61.0,0.61,48.19
2013-05-15,93,61.0,0.61,56.73
2013-05-16,89,61.0,0.61,54.29
2013-05-17,73,61.0,0.61,44.53
2013-05-18,18,61.0,0.61,10.98
2013-05-19,14,61.0,0.61,8.54
2013-05-20,71,61.0,0.61,43.31
2013-05-21,88,61.0,0.61,53.68
2013-05-22,67,61.0,0.61,40.87
2013-05-23,67,61.0,0.61,40.87
2013-05-24,58,61.0,0.61,35.38
2013-05-25,21,61.0,0.61,12.81
2013-05-26,13,61.0,0.61,7.93
2013-05-27,17,61.0,0.61,10.37
2013-05-28,67,61.0,0.61,40.87
2013-05-29,64,61.0,0.61,39.04
2013-05-30,69,61.0,0.61,42.089999999999996
2013-05-31,64,61.0,0.61,39.04
2013-06-01,18,45.0,0.45,8.1
2013-06-02,10,45.0,0.45,4.5
2013-06-03,51,45.0,0.45,22.95
2013-06-04,54,45.0,0.45,24.3
2013-06-05,55,45.0,0.45,24.75
2013-06-06,47,45.0,0.45,21.150000000000002
2013-06-07,54,45.0,0.45,24.3
2013-06-08,15,45.0,0.45,6.75
2013-06-09,12,45.0,0.45,5.4
2013-06-10,100,45.0,0.45,45.0
2013-06-11,84,45.0,0.45,37.800000000000004
2013-06-12,55,45.0,0.45,24.75
2013-06-13,47,45.0,0.45,21.150000000000002
2013-06-14,47,45.0,0.45,21.150000000000002
2013-06-15,16,45.0,0.45,7.2
2013-06-16,12,45.0,0.45,5.4
2013-06-17,47,45.0,0.45,21.150000000000002
2013-06-18,44,45.0,0.45,19.8
2013-06-19,49,45.0,0.45,22.05
2013-06-20,53,45.0,0.45,23.85
2013-06-21,52,45.0,0.45,23.400000000000002
2013-06-22,13,45.0,0.45,5.8500000000000005
2013-06-23,8,45.0,0.45,3.6
2013-06-24,58,45.0,0.45,26.1
2013-06-25,59,45.0,0.45,26.55
2013-06-26,56,45.0,0.45,25.2
2013-06-27,51,45.0,0.45,22.95
2013-06-28,57,45.0,0.45,25.650000000000002
2013-06-29,14,45.0,0.45,6.3
2013-06-30,10,45.0,0.45,4.5
2013-07-01,44,50.0,0.5,22.0
2013-07-02,49,50.0,0.5,24.5
2013-07-03,40,50.0,0.5,20.0
2013-07-04,13,50.0,0.5,6.5
2013-07-05,36,50.0,0.5,18.0
2013-07-06,12,50.0,0.5,6.0
2013-07-07,7,50.0,0.5,3.5
2013-07-08,38,50.0,0.5,19.0
2013-07-09,38,50.0,0.5,19.0
2013-07-10,43,50.0,0.5,21.5
2013-07-11,42,50.0,0.5,21.0
2013-07-12,39,50.0,0.5,19.5
2013-07-13,13,50.0,0.5,6.5
2013-07-14,8,50.0,0.5,4.0
2013-07-15,37,50.0,0.5,18.5
2013-07-16,35,50.0,0.5,17.5
2013-07-17,40,50.0,0.5,20.0
2013-07-18,43,50.0,0.5,21.5
2013-07-19,42,50.0,0.5,21.0
2013-07-20,12,50.0,0.5,6.0
2013-07-21,8,50.0,0.5,4.0
2013-07-22,40,50.0,0.5,20.0
2013-07-23,82,50.0,0.5,41.0
2013-07-24,100,50.0,0.5,50.0
2013-07-25,60,50.0,0.5,30.0
2013-07-26,47,50.0,0.5,23.5
2013-07-27,13,50.0,0.5,6.5
2013-07-28,9,50.0,0.5,4.5
2013-07-29,43,50.0,0.5,21.5
2013-07-30,50,50.0,0.5,25.0
2013-07-31,44,50.0,0.5,22.0
2013-08-01,47,63.0,0.63,29.61
2013-08-02,47,63.0,0.63,29.61
2013-08-03,15,63.0,0.63,9.45
2013-08-04,15,63.0,0.63,9.45
2013-08-05,55,63.0,0.63,34.65
2013-08-06,48,63.0,0.63,30.240000000000002
2013-08-07,44,63.0,0.63,27.72
2013-08-08,40,63.0,0.63,25.2
2013-08-09,43,63.0,0.63,27.09
2013-08-10,14,63.0,0.63,8.82
2013-08-11,9,63.0,0.63,5.67
2013-08-12,47,63.0,0.63,29.61
2013-08-13,76,63.0,0.63,47.88
2013-08-14,100,63.0,0.63,63.0
2013-08-15,82,63.0,0.63,51.660000000000004
2013-08-16,64,63.0,0.63,40.32
2013-08-17,17,63.0,0.63,10.71
2013-08-18,13,63.0,0.63,8.19
2013-08-19,65,63.0,0.63,40.95
2013-08-20,61,63.0,0.63,38.43
2013-08-21,53,63.0,0.63,33.39
2013-08-22,59,63.0,0.63,37.17
2013-08-23,54,63.0,0.63,34.02
2013-08-24,17,63.0,0.63,10.71
2013-08-25,11,63.0,0.63,6.93
2013-08-26,48,63.0,0.63,30.240000000000002
2013-08-27,47,63.0,0.63,29.61
2013-08-28,50,63.0,0.63,31.5
2013-08-29,42,63.0,0.63,26.46
2013-08-30,40,63.0,0.63,25.2
2013-08-31,11,63.0,0.63,6.93
2013-09-01,7,69.0,0.69,4.83
2013-09-02,10,69.0,0.69,6.8999999999999995
2013-09-03,41,69.0,0.69,28.29
2013-09-04,41,69.0,0.69,28.29
2013-09-05,40,69.0,0.69,27.599999999999998
2013-09-06,41,69.0,0.69,28.29
2013-09-07,12,69.0,0.69,8.28
2013-09-08,11,69.0,0.69,7.59
2013-09-09,52,69.0,0.69,35.879999999999995
2013-09-10,100,69.0,0.69,69.0
2013-09-11,97,69.0,0.69,66.92999999999999
2013-09-12,72,69.0,0.69,49.67999999999999
2013-09-13,53,69.0,0.69,36.57
2013-09-14,16,69.0,0.69,11.04
2013-09-15,11,69.0,0.69,7.59
2013-09-16,53,69.0,0.69,36.57
2013-09-17,53,69.0,0.69,36.57
2013-09-18,52,69.0,0.69,35.879999999999995
2013-09-19,58,69.0,0.69,40.019999999999996
2013-09-20,60,69.0,0.69,41.4
2013-09-21,19,69.0,0.69,13.11
2013-09-22,13,69.0,0.69,8.969999999999999
2013-09-23,78,69.0,0.69,53.81999999999999
2013-09-24,65,69.0,0.69,44.849999999999994
2013-09-25,49,69.0,0.69,33.809999999999995
2013-09-26,45,69.0,0.69,31.049999999999997
2013-09-27,41,69.0,0.69,28.29
2013-09-28,11,69.0,0.69,7.59
2013-09-29,8,69.0,0.69,5.52
2013-09-30,40,69.0,0.69,27.599999999999998
2013-10-01,50,65.0,0.65,32.5
2013-10-02,46,65.0,0.65,29.900000000000002
2013-10-03,41,65.0,0.65,26.650000000000002
2013-10-04,38,65.0,0.65,24.7
2013-10-05,13,65.0,0.65,8.450000000000001
2013-10-06,9,65.0,0.65,5.8500000000000005
2013-10-07,42,65.0,0.65,27.3
2013-10-08,42,65.0,0.65,27.3
2013-10-09,45,65.0,0.65,29.25
2013-10-10,45,65.0,0.65,29.25
2013-10-11,36,65.0,0.65,23.400000000000002
2013-10-12,12,65.0,0.65,7.800000000000001
2013-10-13,8,65.0,0.65,5.2
2013-10-14,38,65.0,0.65,24.7
2013-10-15,48,65.0,0.65,31.200000000000003
2013-10-16,46,65.0,0.65,29.900000000000002
2013-10-17,49,65.0,0.65,31.85
2013-10-18,53,65.0,0.65,34.45
2013-10-19,16,65.0,0.65,10.4
2013-10-20,11,65.0,0.65,7.15
2013-10-21,57,65.0,0.65,37.050000000000004
2013-10-22,85,65.0,0.65,55.25
2013-10-23,65,65.0,0.65,42.25
2013-10-24,58,65.0,0.65,37.7
2013-10-25,53,65.0,0.65,34.45
2013-10-26,18,65.0,0.65,11.700000000000001
2013-10-27,13,65.0,0.65,8.450000000000001
2013-10-28,100,65.0,0.65,65.0
2013-10-29,88,65.0,0.65,57.2
2013-10-30,59,65.0,0.65,38.35
2013-10-31,44,65.0,0.65,28.6
2013-11-01,100,40.0,0.4,40.0
2013-11-02,31,40.0,0.4,12.4
2013-11-03,21,40.0,0.4,8.4
2013-11-04,100,40.0,0.4,40.0
2013-11-05,100,40.0,0.4,40.0
2013-11-06,97,40.0,0.4,38.800000000000004
2013-11-07,96,40.0,0.4,38.400000000000006
2013-11-08,87,40.0,0.4,34.800000000000004
2013-11-09,29,40.0,0.4,11.600000000000001
2013-11-10,22,40.0,0.4,8.8
2013-11-11,85,40.0,0.4,34.0
2013-11-12,90,40.0,0.4,36.0
2013-11-13,85,40.0,0.4,34.0
2013-11-14,85,40.0,0.4,34.0
2013-11-15,86,40.0,0.4,34.4
2013-11-16,27,40.0,0.4,10.8
2013-11-17,20,40.0,0.4,8.0
2013-11-18,79,40.0,0.4,31.6
2013-11-19,76,40.0,0.4,30.400000000000002
2013-11-20,73,40.0,0.4,29.200000000000003
2013-11-21,78,40.0,0.4,31.200000000000003
2013-11-22,78,40.0,0.4,31.200000000000003
2013-11-23,20,40.0,0.4,8.0
2013-11-24,17,40.0,0.4,6.800000000000001
2013-11-25,66,40.0,0.4,26.400000000000002
2013-11-26,79,40.0,0.4,31.6
2013-11-27,97,40.0,0.4,38.800000000000004
2013-11-28,40,40.0,0.4,16.0
2013-11-29,84,40.0,0.4,33.6
2013-11-30,35,40.0,0.4,14.0
2013-12-01,19,49.0,0.49,9.31
2013-12-02,61,49.0,0.49,29.89
2013-12-03,67,49.0,0.49,32.83
2013-12-04,71,49.0,0.49,34.79
2013-12-05,91,49.0,0.49,44.589999999999996
2013-12-06,69,49.0,0.49,33.81
2013-12-07,19,49.0,0.49,9.31
2013-12-08,14,49.0,0.49,6.859999999999999
2013-12-09,62,49.0,0.49,30.38
2013-12-10,57,49.0,0.49,27.93
2013-12-11,55,49.0,0.49,26.95
2013-12-12,52,49.0,0.49,25.48
2013-12-13,50,49.0,0.49,24.5
2013-12-14,15,49.0,0.49,7.35
2013-12-15,15,49.0,0.49,7.35
2013-12-16,54,49.0,0.49,26.46
2013-12-17,50,49.0,0.49,24.5
2013-12-18,61,49.0,0.49,29.89
2013-12-19,53,49.0,0.49,25.97
2013-12-20,60,49.0,0.49,29.4
2013-12-21,18,49.0,0.49,8.82
2013-12-22,19,49.0,0.49,9.31
2013-12-23,100,49.0,0.49,49.0
2013-12-24,68,49.0,0.49,33.32
2013-12-25,23,49.0,0.49,11.27
2013-12-26,56,49.0,0.49,27.439999999999998
2013-12-27,57,49.0,0.49,27.93
2013-12-28,20,49.0,0.49,9.8
2013-12-29,15,49.0,0.49,7.35
2013-12-30,50,49.0,0.49,24.5
2013-12-31,52,49.0,0.49,25.48
2014-01-01,12,53.0,0.53,6.36
2014-01-02,31,53.0,0.53,16.43
2014-01-03,34,53.0,0.53,18.02
2014-01-04,13,53.0,0.53,6.890000000000001
2014-01-05,7,53.0,0.53,3.71
2014-01-06,35,53.0,0.53,18.55
2014-01-07,30,53.0,0.53,15.9
2014-01-08,29,53.0,0.53,15.370000000000001
2014-01-09,32,53.0,0.53,16.96
2014-01-10,31,53.0,0.53,16.43
2014-01-11,10,53.0,0.53,5.300000000000001
2014-01-12,7,53.0,0.53,3.71
2014-01-13,29,53.0,0.53,15.370000000000001
2014-01-14,33,53.0,0.53,17.490000000000002
2014-01-15,41,53.0,0.53,21.73
2014-01-16,35,53.0,0.53,18.55
2014-01-17,40,53.0,0.53,21.200000000000003
2014-01-18,12,53.0,0.53,6.36
2014-01-19,7,53.0,0.53,3.71
2014-01-20,19,53.0,0.53,10.07
2014-01-21,37,53.0,0.53,19.61
2014-01-22,36,53.0,0.53,19.080000000000002
2014-01-23,35,53.0,0.53,18.55
2014-01-24,38,53.0,0.53,20.14
2014-01-25,12,53.0,0.53,6.36
2014-01-26,8,53.0,0.53,4.24
2014-01-27,70,53.0,0.53,37.1
2014-01-28,100,53.0,0.53,53.0
2014-01-29,63,53.0,0.53,33.39
2014-01-30,50,53.0,0.53,26.5
2014-01-31,40,53.0,0.53,21.200000000000003
2014-02-01,27,43.0,0.43,11.61
2014-02-02,22,43.0,0.43,9.459999999999999
2014-02-03,81,43.0,0.43,34.83
2014-02-04,88,43.0,0.43,37.839999999999996
2014-02-05,71,43.0,0.43,30.53
2014-02-06,73,43.0,0.43,31.39
2014-02-07,100,43.0,0.43,43.0
2014-02-08,31,43.0,0.43,13.33
2014-02-09,20,43.0,0.43,8.6
2014-02-10,86,43.0,0.43,36.98
2014-02-11,82,43.0,0.43,35.26
2014-02-12,77,43.0,0.43,33.11
2014-02-13,79,43.0,0.43,33.97
2014-02-14,76,43.0,0.43,32.68
2014-02-15,26,43.0,0.43,11.18
2014-02-16,16,43.0,0.43,6.88
2014-02-17,36,43.0,0.43,15.48
2014-02-18,72,43.0,0.43,30.96
2014-02-19,72,43.0,0.43,30.96
2014-02-20,71,43.0,0.43,30.53
2014-02-21,65,43.0,0.43,27.95
2014-02-22,21,43.0,0.43,9.03
2014-02-23,15,43.0,0.43,6.45
2014-02-24,69,43.0,0.43,29.669999999999998
2014-02-25,61,43.0,0.43,26.23
2014-02-26,65,43.0,0.43,27.95
2014-02-27,68,43.0,0.43,29.24
2014-02-28,75,43.0,0.43,32.25
2014-03-01,37,31.0,0.31,11.47
2014-03-02,20,31.0,0.31,6.2
2014-03-03,100,31.0,0.31,31.0
2014-03-04,89,31.0,0.31,27.59
2014-03-05,84,31.0,0.31,26.04
2014-03-06,77,31.0,0.31,23.87
2014-03-07,76,31.0,0.31,23.56
2014-03-08,21,31.0,0.31,6.51
2014-03-09,17,31.0,0.31,5.27
2014-03-10,77,31.0,0.31,23.87
2014-03-11,80,31.0,0.31,24.8
2014-03-12,73,31.0,0.31,22.63
2014-03-13,73,31.0,0.31,22.63
2014-03-14,73,31.0,0.31,22.63
2014-03-15,24,31.0,0.31,7.4399999999999995
2014-03-16,14,31.0,0.31,4.34
2014-03-17,77,31.0,0.31,23.87
2014-03-18,79,31.0,0.31,24.49
2014-03-19,73,31.0,0.31,22.63
2014-03-20,73,31.0,0.31,22.63
2014-03-21,67,31.0,0.31,20.77
2014-03-22,20,31.0,0.31,6.2
2014-03-23,14,31.0,0.31,4.34
2014-03-24,77,31.0,0.31,23.87
2014-03-25,87,31.0,0.31,26.97
2014-03-26,87,31.0,0.31,26.97
2014-03-27,76,31.0,0.31,23.56
2014-03-28,74,31.0,0.31,22.94
2014-03-29,19,31.0,0.31,5.89
2014-03-30,16,31.0,0.31,4.96
2014-03-31,71,31.0,0.31,22.01
2014-04-01,24,43.0,0.43,10.32
2014-04-02,22,43.0,0.43,9.459999999999999
2014-04-03,22,43.0,0.43,9.459999999999999
2014-04-04,20,43.0,0.43,8.6
2014-04-05,7,43.0,0.43,3.01
2014-04-06,5,43.0,0.43,2.15
2014-04-07,22,43.0,0.43,9.459999999999999
2014-04-08,24,43.0,0.43,10.32
2014-04-09,20,43.0,0.43,8.6
2014-04-10,25,43.0,0.43,10.75
2014-04-11,21,43.0,0.43,9.03
2014-04-12,7,43.0,0.43,3.01
2014-04-13,5,43.0,0.43,2.15
2014-04-14,22,43.0,0.43,9.459999999999999
2014-04-15,20,43.0,0.43,8.6
2014-04-16,22,43.0,0.43,9.459999999999999
2014-04-17,22,43.0,0.43,9.459999999999999
2014-04-18,15,43.0,0.43,6.45
2014-04-19,5,43.0,0.43,2.15
2014-04-20,5,43.0,0.43,2.15
2014-04-21,24,43.0,0.43,10.32
2014-04-22,27,43.0,0.43,11.61
2014-04-23,67,43.0,0.43,28.81
2014-04-24,100,43.0,0.43,43.0
2014-04-25,56,43.0,0.43,24.08
2014-04-26,16,43.0,0.43,6.88
2014-04-27,10,43.0,0.43,4.3
2014-04-28,46,43.0,0.43,19.78
2014-04-29,46,43.0,0.43,19.78
2014-04-30,43,43.0,0.43,18.49
2014-05-01,80,44.0,0.44,35.2
2014-05-02,69,44.0,0.44,30.36
2014-05-03,28,44.0,0.44,12.32
2014-05-04,13,44.0,0.44,5.72
2014-05-05,71,44.0,0.44,31.24
2014-05-06,80,44.0,0.44,35.2
2014-05-07,67,44.0,0.44,29.48
2014-05-08,68,44.0,0.44,29.92
2014-05-09,87,44.0,0.44,38.28
2014-05-10,22,44.0,0.44,9.68
2014-05-11,15,44.0,0.44,6.6
2014-05-12,66,44.0,0.44,29.04
2014-05-13,70,44.0,0.44,30.8
2014-05-14,62,44.0,0.44,27.28
2014-05-15,65,44.0,0.44,28.6
2014-05-16,58,44.0,0.44,25.52
2014-05-17,25,44.0,0.44,11.0
2014-05-18,15,44.0,0.44,6.6
2014-05-19,64,44.0,0.44,28.16
2014-05-20,66,44.0,0.44,29.04
2014-05-21,69,44.0,0.44,30.36
2014-05-22,61,44.0,0.44,26.84
2014-05-23,69,44.0,0.44,30.36
2014-05-24,23,44.0,0.44,10.12
2014-05-25,18,44.0,0.44,7.92
2014-05-26,17,44.0,0.44,7.48
2014-05-27,77,44.0,0.44,33.88
2014-05-28,94,44.0,0.44,41.36
2014-05-29,97,44.0,0.44,42.68
2014-05-30,100,44.0,0.44,44.0
2014-05-31,31,44.0,0.44,13.64
2014-06-01,10,64.0,0.64,6.4
2014-06-02,71,64.0,0.64,45.44
2014-06-03,50,64.0,0.64,32.0
2014-06-04,49,64.0,0.64,31.36
2014-06-05,45,64.0,0.64,28.8
2014-06-06,49,64.0,0.64,31.36
2014-06-07,24,64.0,0.64,15.36
2014-06-08,18,64.0,0.64,11.52
2014-06-09,100,64.0,0.64,64.0
2014-06-10,78,64.0,0.64,49.92
2014-06-11,65,64.0,0.64,41.6
2014-06-12,52,64.0,0.64,33.28
2014-06-13,52,64.0,0.64,33.28
2014-06-14,16,64.0,0.64,10.24
2014-06-15,11,64.0,0.64,7.04
2014-06-16,43,64.0,0.64,27.52
2014-06-17,42,64.0,0.64,26.88
2014-06-18,44,64.0,0.64,28.16
2014-06-19,40,64.0,0.64,25.6
2014-06-20,39,64.0,0.64,24.96
2014-06-21,15,64.0,0.64,9.6
2014-06-22,8,64.0,0.64,5.12
2014-06-23,35,64.0,0.64,22.400000000000002
2014-06-24,36,64.0,0.64,23.04
2014-06-25,37,64.0,0.64,23.68
2014-06-26,36,64.0,0.64,23.04
2014-06-27,35,64.0,0.64,22.400000000000002
2014-06-28,11,64.0,0.64,7.04
2014-06-29,9,64.0,0.64,5.76
2014-06-30,35,64.0,0.64,22.400000000000002
2014-07-01,45,57.0,0.57,25.65
2014-07-02,43,57.0,0.57,24.509999999999998
2014-07-03,46,57.0,0.57,26.22
2014-07-04,14,57.0,0.57,7.9799999999999995
2014-07-05,9,57.0,0.57,5.13
2014-07-06,8,57.0,0.57,4.56
2014-07-07,49,57.0,0.57,27.929999999999996
2014-07-08,47,57.0,0.57,26.79
2014-07-09,43,57.0,0.57,24.509999999999998
2014-07-10,38,57.0,0.57,21.659999999999997
2014-07-11,42,57.0,0.57,23.939999999999998
2014-07-12,13,57.0,0.57,7.409999999999999
2014-07-13,9,57.0,0.57,5.13
2014-07-14,46,57.0,0.57,26.22
2014-07-15,52,57.0,0.57,29.639999999999997
2014-07-16,59,57.0,0.57,33.629999999999995
2014-07-17,47,57.0,0.57,26.79
2014-07-18,41,57.0,0.57,23.369999999999997
2014-07-19,14,57.0,0.57,7.9799999999999995
2014-07-20,9,57.0,0.57,5.13
2014-07-21,46,57.0,0.57,26.22
2014-07-22,100,57.0,0.57,56.99999999999999
2014-07-23,96,57.0,0.57,54.72
2014-07-24,57,57.0,0.57,32.489999999999995
2014-07-25,51,57.0,0.57,29.069999999999997
2014-07-26,17,57.0,0.57,9.69
2014-07-27,10,57.0,0.57,5.699999999999999
2014-07-28,47,57.0,0.57,26.79
2014-07-29,55,57.0,0.57,31.349999999999998
2014-07-30,45,57.0,0.57,25.65
2014-07-31,44,57.0,0.57,25.08
2014-08-01,69,50.0,0.5,34.5
2014-08-02,19,50.0,0.5,9.5
2014-08-03,13,50.0,0.5,6.5
2014-08-04,57,50.0,0.5,28.5
2014-08-05,69,50.0,0.5,34.5
2014-08-06,63,50.0,0.5,31.5
2014-08-07,62,50.0,0.5,31.0
2014-08-08,60,50.0,0.5,30.0
2014-08-09,17,50.0,0.5,8.5
2014-08-10,15,50.0,0.5,7.5
2014-08-11,53,50.0,0.5,26.5
2014-08-12,54,50.0,0.5,27.0
2014-08-13,57,50.0,0.5,28.5
2014-08-14,55,50.0,0.5,27.5
2014-08-15,54,50.0,0.5,27.0
2014-08-16,19,50.0,0.5,9.5
2014-08-17,14,50.0,0.5,7.0
2014-08-18,65,50.0,0.5,32.5
2014-08-19,100,50.0,0.5,50.0
2014-08-20,81,50.0,0.5,40.5
2014-08-21,77,50.0,0.5,38.5
2014-08-22,77,50.0,0.5,38.5
2014-08-23,23,50.0,0.5,11.5
2014-08-24,16,50.0,0.5,8.0
2014-08-25,74,50.0,0.5,37.0
2014-08-26,69,50.0,0.5,34.5
2014-08-27,71,50.0,0.5,35.5
2014-08-28,74,50.0,0.5,37.0
2014-08-29,76,50.0,0.5,38.0
2014-08-30,22,50.0,0.5,11.0
2014-08-31,16,50.0,0.5,8.0
2014-09-01,8,70.0,0.7,5.6
2014-09-02,30,70.0,0.7,21.0
2014-09-03,43,70.0,0.7,30.099999999999998
2014-09-04,44,70.0,0.7,30.799999999999997
2014-09-05,39,70.0,0.7,27.299999999999997
2014-09-06,11,70.0,0.7,7.699999999999999
2014-09-07,7,70.0,0.7,4.8999999999999995
2014-09-08,36,70.0,0.7,25.2
2014-09-09,100,70.0,0.7,70.0
2014-09-10,63,70.0,0.7,44.099999999999994
2014-09-11,44,70.0,0.7,30.799999999999997
2014-09-12,40,70.0,0.7,28.0
2014-09-13,14,70.0,0.7,9.799999999999999
2014-09-14,9,70.0,0.7,6.3
2014-09-15,37,70.0,0.7,25.9
2014-09-16,36,70.0,0.7,25.2
2014-09-17,31,70.0,0.7,21.7
2014-09-18,30,70.0,0.7,21.0
2014-09-19,33,70.0,0.7,23.099999999999998
2014-09-20,11,70.0,0.7,7.699999999999999
2014-09-21,6,70.0,0.7,4.199999999999999
2014-09-22,32,70.0,0.7,22.4
2014-09-23,29,70.0,0.7,20.299999999999997
2014-09-24,30,70.0,0.7,21.0
2014-09-25,38,70.0,0.7,26.599999999999998
2014-09-26,34,70.0,0.7,23.799999999999997
2014-09-27,9,70.0,0.7,6.3
2014-09-28,7,70.0,0.7,4.8999999999999995
2014-09-29,27,70.0,0.7,18.9
2014-09-30,28,70.0,0.7,19.599999999999998
2014-10-01,52,60.0,0.6,31.2
2014-10-02,50,60.0,0.6,30.0
2014-10-03,49,60.0,0.6,29.4
2014-10-04,13,60.0,0.6,7.8
