date,CSCO_unscaled,CSCO_monthly,scale,CSCO
2014-09-30,100,34.0,0.34,34.0
2014-10-01,78,36.0,0.36,28.08
2014-10-02,50,36.0,0.36,18.0
2014-10-03,49,36.0,0.36,17.64
2014-10-04,46,36.0,0.36,16.56
2014-10-05,0,36.0,0.36,0.0
2014-10-06,46,36.0,0.36,16.56
2014-10-07,67,36.0,0.36,24.119999999999997
2014-10-08,75,36.0,0.36,27.0
2014-10-09,89,36.0,0.36,32.04
2014-10-10,89,36.0,0.36,32.04
2014-10-11,69,36.0,0.36,24.84
2014-10-12,29,36.0,0.36,10.44
2014-10-13,56,36.0,0.36,20.16
2014-10-14,76,36.0,0.36,27.36
2014-10-15,85,36.0,0.36,30.599999999999998
2014-10-16,76,36.0,0.36,27.36
2014-10-17,16,36.0,0.36,5.76
2014-10-18,0,36.0,0.36,0.0
2014-10-19,33,36.0,0.36,11.879999999999999
2014-10-20,81,36.0,0.36,29.16
2014-10-21,70,36.0,0.36,25.2
2014-10-22,82,36.0,0.36,29.52
2014-10-23,75,36.0,0.36,27.0
2014-10-24,93,36.0,0.36,33.48
2014-10-25,28,36.0,0.36,10.08
2014-10-26,47,36.0,0.36,16.919999999999998
2014-10-27,36,36.0,0.36,12.959999999999999
2014-10-28,87,36.0,0.36,31.32
2014-10-29,51,36.0,0.36,18.36
2014-10-30,93,36.0,0.36,33.48
2014-10-31,100,36.0,0.36,36.0
2014-11-01,0,45.0,0.45,0.0
2014-11-02,13,45.0,0.45,5.8500000000000005
2014-11-03,23,45.0,0.45,10.35
2014-11-04,31,45.0,0.45,13.950000000000001
2014-11-05,18,45.0,0.45,8.1
2014-11-06,42,45.0,0.45,18.900000000000002
2014-11-07,60,45.0,0.45,27.0
2014-11-08,15,45.0,0.45,6.75
2014-11-09,12,45.0,0.45,5.4
2014-11-10,31,45.0,0.45,13.950000000000001
2014-11-11,48,45.0,0.45,21.6
2014-11-12,83,45.0,0.45,37.35
2014-11-13,100,45.0,0.45,45.0
2014-11-14,64,45.0,0.45,28.8
2014-11-15,29,45.0,0.45,13.05
2014-11-16,6,45.0,0.45,2.7
2014-11-17,37,45.0,0.45,16.650000000000002
2014-11-18,55,45.0,0.45,24.75
2014-11-19,53,45.0,0.45,23.85
2014-11-20,68,45.0,0.45,30.6
2014-11-21,51,45.0,0.45,22.95
2014-11-22,14,45.0,0.45,6.3
2014-11-23,9,45.0,0.45,4.05
2014-11-24,26,45.0,0.45,11.700000000000001
2014-11-25,41,45.0,0.45,18.45
2014-11-26,49,45.0,0.45,22.05
2014-11-27,18,45.0,0.45,8.1
2014-11-28,19,45.0,0.45,8.55
2014-11-29,12,45.0,0.45,5.4
2014-11-30,0,45.0,0.45,0.0
2014-12-01,59,42.0,0.42,24.779999999999998
2014-12-02,56,42.0,0.42,23.52
2014-12-03,80,42.0,0.42,33.6
2014-12-04,100,42.0,0.42,42.0
2014-12-05,93,42.0,0.42,39.059999999999995
2014-12-06,36,42.0,0.42,15.12
2014-12-07,20,42.0,0.42,8.4
2014-12-08,69,42.0,0.42,28.98
2014-12-09,70,42.0,0.42,29.4
2014-12-10,79,42.0,0.42,33.18
2014-12-11,24,42.0,0.42,10.08
2014-12-12,65,42.0,0.42,27.3
2014-12-13,17,42.0,0.42,7.14
2014-12-14,37,42.0,0.42,15.54
2014-12-15,46,42.0,0.42,19.32
2014-12-16,87,42.0,0.42,36.54
2014-12-17,61,42.0,0.42,25.619999999999997
2014-12-18,75,42.0,0.42,31.5
2014-12-19,83,42.0,0.42,34.86
2014-12-20,40,42.0,0.42,16.8
2014-12-21,14,42.0,0.42,5.88
2014-12-22,73,42.0,0.42,30.66
2014-12-23,85,42.0,0.42,35.699999999999996
2014-12-24,48,42.0,0.42,20.16
2014-12-25,34,42.0,0.42,14.28
2014-12-26,42,42.0,0.42,17.64
2014-12-27,29,42.0,0.42,12.18
2014-12-28,21,42.0,0.42,8.82
2014-12-29,45,42.0,0.42,18.9
2014-12-30,71,42.0,0.42,29.82
2014-12-31,83,42.0,0.42,34.86
2015-01-01,0,41.0,0.41,0.0
2015-01-02,58,41.0,0.41,23.779999999999998
2015-01-03,10,41.0,0.41,4.1
2015-01-04,0,41.0,0.41,0.0
2015-01-05,98,41.0,0.41,40.18
2015-01-06,65,41.0,0.41,26.65
2015-01-07,60,41.0,0.41,24.599999999999998
2015-01-08,100,41.0,0.41,41.0
2015-01-09,71,41.0,0.41,29.11
2015-01-10,23,41.0,0.41,9.43
2015-01-11,15,41.0,0.41,6.1499999999999995
2015-01-12,57,41.0,0.41,23.369999999999997
2015-01-13,92,41.0,0.41,37.72
2015-01-14,61,41.0,0.41,25.009999999999998
2015-01-15,52,41.0,0.41,21.32
2015-01-16,49,41.0,0.41,20.09
2015-01-17,18,41.0,0.41,7.38
2015-01-18,0,41.0,0.41,0.0
2015-01-19,22,41.0,0.41,9.02
2015-01-20,57,41.0,0.41,23.369999999999997
2015-01-21,67,41.0,0.41,27.47
2015-01-22,56,41.0,0.41,22.959999999999997
2015-01-23,56,41.0,0.41,22.959999999999997
2015-01-24,11,41.0,0.41,4.51
2015-01-25,13,41.0,0.41,5.33
2015-01-26,36,41.0,0.41,14.76
2015-01-27,79,41.0,0.41,32.39
2015-01-28,47,41.0,0.41,19.27
2015-01-29,53,41.0,0.41,21.73
2015-01-30,49,41.0,0.41,20.09
2015-01-31,20,41.0,0.41,8.2
2015-02-01,8,59.0,0.59,4.72
2015-02-02,24,59.0,0.59,14.16
2015-02-03,20,59.0,0.59,11.799999999999999
2015-02-04,22,59.0,0.59,12.979999999999999
2015-02-05,19,59.0,0.59,11.209999999999999
2015-02-06,23,59.0,0.59,13.569999999999999
2015-02-07,3,59.0,0.59,1.77
2015-02-08,3,59.0,0.59,1.77
2015-02-09,18,59.0,0.59,10.62
2015-02-10,25,59.0,0.59,14.75
2015-02-11,52,59.0,0.59,30.68
2015-02-12,100,59.0,0.59,59.0
2015-02-13,54,59.0,0.59,31.86
2015-02-14,17,59.0,0.59,10.03
2015-02-15,6,59.0,0.59,3.54
2015-02-16,13,59.0,0.59,7.67
2015-02-17,33,59.0,0.59,19.47
2015-02-18,25,59.0,0.59,14.75
2015-02-19,27,59.0,0.59,15.93
2015-02-20,22,59.0,0.59,12.979999999999999
2015-02-21,8,59.0,0.59,4.72
2015-02-22,3,59.0,0.59,1.77
2015-02-23,24,59.0,0.59,14.16
2015-02-24,26,59.0,0.59,15.34
2015-02-25,23,59.0,0.59,13.569999999999999
2015-02-26,28,59.0,0.59,16.52
2015-02-27,20,59.0,0.59,11.799999999999999
2015-02-28,5,59.0,0.59,2.9499999999999997
2015-03-01,13,48.0,0.48,6.24
2015-03-02,100,48.0,0.48,48.0
2015-03-03,95,48.0,0.48,45.6
2015-03-04,55,48.0,0.48,26.4
2015-03-05,83,48.0,0.48,39.839999999999996
2015-03-06,51,48.0,0.48,24.48
2015-03-07,24,48.0,0.48,11.52
2015-03-08,0,48.0,0.48,0.0
2015-03-09,71,48.0,0.48,34.08
2015-03-10,75,48.0,0.48,36.0
2015-03-11,91,48.0,0.48,43.68
2015-03-12,62,48.0,0.48,29.759999999999998
2015-03-13,43,48.0,0.48,20.64
2015-03-14,16,48.0,0.48,7.68
2015-03-15,19,48.0,0.48,9.12
2015-03-16,50,48.0,0.48,24.0
2015-03-17,54,48.0,0.48,25.919999999999998
2015-03-18,64,48.0,0.48,30.72
2015-03-19,65,48.0,0.48,31.2
2015-03-20,59,48.0,0.48,28.32
2015-03-21,20,48.0,0.48,9.6
2015-03-22,12,48.0,0.48,5.76
2015-03-23,43,48.0,0.48,20.64
2015-03-24,30,48.0,0.48,14.399999999999999
2015-03-25,39,48.0,0.48,18.72
2015-03-26,78,48.0,0.48,37.44
2015-03-27,69,48.0,0.48,33.12
2015-03-28,9,48.0,0.48,4.32
2015-03-29,0,48.0,0.48,0.0
2015-03-30,54,48.0,0.48,25.919999999999998
2015-03-31,41,48.0,0.48,19.68
2015-04-01,62,39.0,0.39,24.18
2015-04-02,29,39.0,0.39,11.31
2015-04-03,36,39.0,0.39,14.040000000000001
2015-04-04,40,39.0,0.39,15.600000000000001
2015-04-05,0,39.0,0.39,0.0
2015-04-06,60,39.0,0.39,23.400000000000002
2015-04-07,51,39.0,0.39,19.89
2015-04-08,92,39.0,0.39,35.88
2015-04-09,69,39.0,0.39,26.91
2015-04-10,66,39.0,0.39,25.740000000000002
2015-04-11,0,39.0,0.39,0.0
2015-04-12,49,39.0,0.39,19.11
2015-04-13,58,39.0,0.39,22.62
2015-04-14,75,39.0,0.39,29.25
2015-04-15,67,39.0,0.39,26.130000000000003
2015-04-16,60,39.0,0.39,23.400000000000002
2015-04-17,51,39.0,0.39,19.89
2015-04-18,39,39.0,0.39,15.21
2015-04-19,29,39.0,0.39,11.31
2015-04-20,100,39.0,0.39,39.0
2015-04-21,86,39.0,0.39,33.54
2015-04-22,52,39.0,0.39,20.28
2015-04-23,55,39.0,0.39,21.45
2015-04-24,57,39.0,0.39,22.23
2015-04-25,24,39.0,0.39,9.36
2015-04-26,0,39.0,0.39,0.0
2015-04-27,90,39.0,0.39,35.1
2015-04-28,81,39.0,0.39,31.59
2015-04-29,88,39.0,0.39,34.32
2015-04-30,77,39.0,0.39,30.03
2015-05-01,29,53.0,0.53,15.370000000000001
2015-05-02,5,53.0,0.53,2.6500000000000004
2015-05-03,8,53.0,0.53,4.24
2015-05-04,80,53.0,0.53,42.400000000000006
2015-05-05,58,53.0,0.53,30.740000000000002
2015-05-06,44,53.0,0.53,23.32
2015-05-07,43,53.0,0.53,22.790000000000003
2015-05-08,44,53.0,0.53,23.32
2015-05-09,18,53.0,0.53,9.540000000000001
2015-05-10,31,53.0,0.53,16.43
2015-05-11,46,53.0,0.53,24.380000000000003
2015-05-12,43,53.0,0.53,22.790000000000003
2015-05-13,100,53.0,0.53,53.0
2015-05-14,92,53.0,0.53,48.760000000000005
2015-05-15,56,53.0,0.53,29.68
2015-05-16,16,53.0,0.53,8.48
2015-05-17,5,53.0,0.53,2.6500000000000004
2015-05-18,34,53.0,0.53,18.02
2015-05-19,48,53.0,0.53,25.44
2015-05-20,39,53.0,0.53,20.67
2015-05-21,29,53.0,0.53,15.370000000000001
2015-05-22,35,53.0,0.53,18.55
2015-05-23,18,53.0,0.53,9.540000000000001
2015-05-24,0,53.0,0.53,0.0
2015-05-25,17,53.0,0.53,9.01
2015-05-26,33,53.0,0.53,17.490000000000002
2015-05-27,25,53.0,0.53,13.25
2015-05-28,45,53.0,0.53,23.85
2015-05-29,43,53.0,0.53,22.790000000000003
2015-05-30,8,53.0,0.53,4.24
2015-05-31,27,53.0,0.53,14.31
2015-06-01,84,40.0,0.4,33.6
2015-06-02,68,40.0,0.4,27.200000000000003
2015-06-03,81,40.0,0.4,32.4
2015-06-04,72,40.0,0.4,28.8
2015-06-05,71,40.0,0.4,28.400000000000002
2015-06-06,31,40.0,0.4,12.4
2015-06-07,51,40.0,0.4,20.400000000000002
2015-06-08,75,40.0,0.4,30.0
2015-06-09,42,40.0,0.4,16.8
2015-06-10,88,40.0,0.4,35.2
2015-06-11,99,40.0,0.4,39.6
2015-06-12,65,40.0,0.4,26.0
2015-06-13,21,40.0,0.4,8.4
2015-06-14,0,40.0,0.4,0.0
2015-06-15,79,40.0,0.4,31.6
2015-06-16,27,40.0,0.4,10.8
2015-06-17,70,40.0,0.4,28.0
2015-06-18,62,40.0,0.4,24.8
2015-06-19,53,40.0,0.4,21.200000000000003
2015-06-20,39,40.0,0.4,15.600000000000001
2015-06-21,0,40.0,0.4,0.0
2015-06-22,84,40.0,0.4,33.6
2015-06-23,100,40.0,0.4,40.0
2015-06-24,51,40.0,0.4,20.400000000000002
2015-06-25,46,40.0,0.4,18.400000000000002
2015-06-26,54,40.0,0.4,21.6
2015-06-27,17,40.0,0.4,6.800000000000001
2015-06-28,16,40.0,0.4,6.4
2015-06-29,34,40.0,0.4,13.600000000000001
2015-06-30,71,40.0,0.4,28.400000000000002
2015-07-01,90,46.0,0.46,41.4
2015-07-02,63,46.0,0.46,28.98
2015-07-03,24,46.0,0.46,11.040000000000001
2015-07-04,0,46.0,0.46,0.0
2015-07-05,12,46.0,0.46,5.5200000000000005
2015-07-06,61,46.0,0.46,28.060000000000002
2015-07-07,66,46.0,0.46,30.360000000000003
2015-07-08,100,46.0,0.46,46.0
2015-07-09,86,46.0,0.46,39.56
2015-07-10,56,46.0,0.46,25.76
2015-07-11,19,46.0,0.46,8.74
2015-07-12,0,46.0,0.46,0.0
2015-07-13,81,46.0,0.46,37.260000000000005
2015-07-14,87,46.0,0.46,40.02
2015-07-15,85,46.0,0.46,39.1
2015-07-16,73,46.0,0.46,33.58
2015-07-17,76,46.0,0.46,34.96
2015-07-18,44,46.0,0.46,20.240000000000002
2015-07-19,36,46.0,0.46,16.560000000000002
2015-07-20,76,46.0,0.46,34.96
2015-07-21,73,46.0,0.46,33.58
2015-07-22,85,46.0,0.46,39.1
2015-07-23,69,46.0,0.46,31.740000000000002
2015-07-24,80,46.0,0.46,36.800000000000004
2015-07-25,21,46.0,0.46,9.66
2015-07-26,22,46.0,0.46,10.120000000000001
2015-07-27,64,46.0,0.46,29.44
2015-07-28,53,46.0,0.46,24.380000000000003
2015-07-29,70,46.0,0.46,32.2
2015-07-30,43,46.0,0.46,19.78
2015-07-31,58,46.0,0.46,26.68
2015-08-01,10,59.0,0.59,5.8999999999999995
2015-08-02,7,59.0,0.59,4.13
2015-08-03,17,59.0,0.59,10.03
2015-08-04,30,59.0,0.59,17.7
2015-08-05,23,59.0,0.59,13.569999999999999
2015-08-06,23,59.0,0.59,13.569999999999999
2015-08-07,15,59.0,0.59,8.85
2015-08-08,20,59.0,0.59,11.799999999999999
2015-08-09,10,59.0,0.59,5.8999999999999995
2015-08-10,36,59.0,0.59,21.24
2015-08-11,23,59.0,0.59,13.569999999999999
2015-08-12,61,59.0,0.59,35.989999999999995
2015-08-13,100,59.0,0.59,59.0
2015-08-14,40,59.0,0.59,23.599999999999998
2015-08-15,14,59.0,0.59,8.26
2015-08-16,0,59.0,0.59,0.0
2015-08-17,31,59.0,0.59,18.29
2015-08-18,20,59.0,0.59,11.799999999999999
2015-08-19,14,59.0,0.59,8.26
2015-08-20,22,59.0,0.59,12.979999999999999
2015-08-21,33,59.0,0.59,19.47
2015-08-22,12,59.0,0.59,7.08
2015-08-23,10,59.0,0.59,5.8999999999999995
2015-08-24,61,59.0,0.59,35.989999999999995
2015-08-25,44,59.0,0.59,25.959999999999997
2015-08-26,42,59.0,0.59,24.779999999999998
2015-08-27,42,59.0,0.59,24.779999999999998
2015-08-28,29,59.0,0.59,17.11
2015-08-29,26,59.0,0.59,15.34
2015-08-30,9,59.0,0.59,5.31
2015-08-31,22,59.0,0.59,12.979999999999999
2015-09-01,100,38.0,0.38,38.0
2015-09-02,59,38.0,0.38,22.42
2015-09-03,68,38.0,0.38,25.84
2015-09-04,68,38.0,0.38,25.84
2015-09-05,28,38.0,0.38,10.64
2015-09-06,16,38.0,0.38,6.08
2015-09-07,54,38.0,0.38,20.52
2015-09-08,67,38.0,0.38,25.46
2015-09-09,57,38.0,0.38,21.66
2015-09-10,78,38.0,0.38,29.64
2015-09-11,63,38.0,0.38,23.94
2015-09-12,16,38.0,0.38,6.08
2015-09-13,0,38.0,0.38,0.0
2015-09-14,57,38.0,0.38,21.66
2015-09-15,64,38.0,0.38,24.32
2015-09-16,76,38.0,0.38,28.88
2015-09-17,71,38.0,0.38,26.98
2015-09-18,68,38.0,0.38,25.84
2015-09-19,25,38.0,0.38,9.5
2015-09-20,40,38.0,0.38,15.2
2015-09-21,68,38.0,0.38,25.84
2015-09-22,48,38.0,0.38,18.240000000000002
2015-09-23,59,38.0,0.38,22.42
2015-09-24,58,38.0,0.38,22.04
2015-09-25,80,38.0,0.38,30.4
2015-09-26,33,38.0,0.38,12.540000000000001
2015-09-27,0,38.0,0.38,0.0
2015-09-28,45,38.0,0.38,17.1
2015-09-29,37,38.0,0.38,14.06
2015-09-30,72,38.0,0.38,27.36
2015-10-01,62,40.0,0.4,24.8
2015-10-02,62,40.0,0.4,24.8
2015-10-03,24,40.0,0.4,9.600000000000001
2015-10-04,22,40.0,0.4,8.8
2015-10-05,99,40.0,0.4,39.6
2015-10-06,79,40.0,0.4,31.6
2015-10-07,100,40.0,0.4,40.0
2015-10-08,78,40.0,0.4,31.200000000000003
2015-10-09,39,40.0,0.4,15.600000000000001
2015-10-10,35,40.0,0.4,14.0
2015-10-11,0,40.0,0.4,0.0
2015-10-12,45,40.0,0.4,18.0
2015-10-13,57,40.0,0.4,22.8
2015-10-14,72,40.0,0.4,28.8
2015-10-15,68,40.0,0.4,27.200000000000003
2015-10-16,64,40.0,0.4,25.6
2015-10-17,17,40.0,0.4,6.800000000000001
2015-10-18,13,40.0,0.4,5.2
2015-10-19,62,40.0,0.4,24.8
2015-10-20,46,40.0,0.4,18.400000000000002
2015-10-21,77,40.0,0.4,30.8
2015-10-22,98,40.0,0.4,39.2
2015-10-23,91,40.0,0.4,36.4
2015-10-24,15,40.0,0.4,6.0
2015-10-25,35,40.0,0.4,14.0
2015-10-26,69,40.0,0.4,27.6
2015-10-27,79,40.0,0.4,31.6
2015-10-28,69,40.0,0.4,27.6
2015-10-29,64,40.0,0.4,25.6
2015-10-30,74,40.0,0.4,29.6
2015-10-31,14,40.0,0.4,5.6000000000000005
2015-11-01,6,38.0,0.38,2.2800000000000002
2015-11-02,39,38.0,0.38,14.82
2015-11-03,39,38.0,0.38,14.82
2015-11-04,19,38.0,0.38,7.22
2015-11-05,32,38.0,0.38,12.16
2015-11-06,27,38.0,0.38,10.26
2015-11-07,16,38.0,0.38,6.08
2015-11-08,9,38.0,0.38,3.42
2015-11-09,20,38.0,0.38,7.6
2015-11-10,19,38.0,0.38,7.22
2015-11-11,28,38.0,0.38,10.64
2015-11-12,68,38.0,0.38,25.84
2015-11-13,100,38.0,0.38,38.0
2015-11-14,14,38.0,0.38,5.32
2015-11-15,0,38.0,0.38,0.0
2015-11-16,33,38.0,0.38,12.540000000000001
2015-11-17,30,38.0,0.38,11.4
2015-11-18,27,38.0,0.38,10.26
2015-11-19,15,38.0,0.38,5.7
2015-11-20,29,38.0,0.38,11.02
2015-11-21,27,38.0,0.38,10.26
2015-11-22,0,38.0,0.38,0.0
2015-11-23,29,38.0,0.38,11.02
2015-11-24,24,38.0,0.38,9.120000000000001
2015-11-25,24,38.0,0.38,9.120000000000001
2015-11-26,18,38.0,0.38,6.84
2015-11-27,13,38.0,0.38,4.94
2015-11-28,12,38.0,0.38,4.5600000000000005
2015-11-29,13,38.0,0.38,4.94
2015-11-30,30,38.0,0.38,11.4
2015-12-01,54,30.0,0.3,16.2
2015-12-02,90,30.0,0.3,27.0
2015-12-03,70,30.0,0.3,21.0
2015-12-04,34,30.0,0.3,10.2
2015-12-05,0,30.0,0.3,0.0
2015-12-06,22,30.0,0.3,6.6
2015-12-07,39,30.0,0.3,11.7
2015-12-08,40,30.0,0.3,12.0
2015-12-09,34,30.0,0.3,10.2
2015-12-10,32,30.0,0.3,9.6
2015-12-11,34,30.0,0.3,10.2
2015-12-12,24,30.0,0.3,7.199999999999999
2015-12-13,18,30.0,0.3,5.3999999999999995
2015-12-14,48,30.0,0.3,14.399999999999999
2015-12-15,26,30.0,0.3,7.8
2015-12-16,46,30.0,0.3,13.799999999999999
2015-12-17,45,30.0,0.3,13.5
2015-12-18,50,30.0,0.3,15.0
2015-12-19,24,30.0,0.3,7.199999999999999
2015-12-20,0,30.0,0.3,0.0
2015-12-21,38,30.0,0.3,11.4
2015-12-22,100,30.0,0.3,30.0
2015-12-23,78,30.0,0.3,23.4
2015-12-24,37,30.0,0.3,11.1
2015-12-25,0,30.0,0.3,0.0
2015-12-26,0,30.0,0.3,0.0
2015-12-27,10,30.0,0.3,3.0
2015-12-28,59,30.0,0.3,17.7
2015-12-29,36,30.0,0.3,10.799999999999999
2015-12-30,55,30.0,0.3,16.5
2015-12-31,60,30.0,0.3,18.0
2016-01-01,24,47.0,0.47,11.28
2016-01-02,12,47.0,0.47,5.64
2016-01-03,27,47.0,0.47,12.69
2016-01-04,75,47.0,0.47,35.25
2016-01-05,65,47.0,0.47,30.549999999999997
2016-01-06,100,47.0,0.47,47.0
2016-01-07,83,47.0,0.47,39.01
2016-01-08,65,47.0,0.47,30.549999999999997
2016-01-09,21,47.0,0.47,9.87
2016-01-10,0,47.0,0.47,0.0
2016-01-11,64,47.0,0.47,30.08
2016-01-12,67,47.0,0.47,31.49
2016-01-13,50,47.0,0.47,23.5
2016-01-14,29,47.0,0.47,13.629999999999999
2016-01-15,69,47.0,0.47,32.43
2016-01-16,21,47.0,0.47,9.87
2016-01-17,0,47.0,0.47,0.0
2016-01-18,34,47.0,0.47,15.979999999999999
2016-01-19,70,47.0,0.47,32.9
2016-01-20,74,47.0,0.47,34.78
2016-01-21,78,47.0,0.47,36.66
2016-01-22,55,47.0,0.47,25.849999999999998
2016-01-23,12,47.0,0.47,5.64
2016-01-24,34,47.0,0.47,15.979999999999999
2016-01-25,70,47.0,0.47,32.9
2016-01-26,69,47.0,0.47,32.43
2016-01-27,49,47.0,0.47,23.029999999999998
2016-01-28,72,47.0,0.47,33.839999999999996
2016-01-29,69,47.0,0.47,32.43
2016-01-30,22,47.0,0.47,10.34
2016-01-31,0,47.0,0.47,0.0
2016-02-01,17,61.0,0.61,10.37
2016-02-02,24,61.0,0.61,14.64
2016-02-03,17,61.0,0.61,10.37
2016-02-04,32,61.0,0.61,19.52
2016-02-05,26,61.0,0.61,15.86
2016-02-06,9,61.0,0.61,5.49
2016-02-07,6,61.0,0.61,3.66
2016-02-08,26,61.0,0.61,15.86
2016-02-09,24,61.0,0.61,14.64
2016-02-10,75,61.0,0.61,45.75
2016-02-11,100,61.0,0.61,61.0
2016-02-12,66,61.0,0.61,40.26
2016-02-13,12,61.0,0.61,7.32
2016-02-14,8,61.0,0.61,4.88
2016-02-15,13,61.0,0.61,7.93
2016-02-16,26,61.0,0.61,15.86
2016-02-17,36,61.0,0.61,21.96
2016-02-18,27,61.0,0.61,16.47
2016-02-19,27,61.0,0.61,16.47
2016-02-20,7,61.0,0.61,4.27
2016-02-21,10,61.0,0.61,6.1
2016-02-22,31,61.0,0.61,18.91
2016-02-23,21,61.0,0.61,12.81
2016-02-24,23,61.0,0.61,14.03
2016-02-25,26,61.0,0.61,15.86
2016-02-26,27,61.0,0.61,16.47
2016-02-27,8,61.0,0.61,4.88
2016-02-28,5,61.0,0.61,3.05
2016-02-29,19,61.0,0.61,11.59
2016-03-01,84,48.0,0.48,40.32
2016-03-02,78,48.0,0.48,37.44
2016-03-03,89,48.0,0.48,42.72
2016-03-04,49,48.0,0.48,23.52
2016-03-05,12,48.0,0.48,5.76
2016-03-06,8,48.0,0.48,3.84
2016-03-07,65,48.0,0.48,31.2
2016-03-08,64,48.0,0.48,30.72
2016-03-09,77,48.0,0.48,36.96
2016-03-10,67,48.0,0.48,32.16
2016-03-11,70,48.0,0.48,33.6
2016-03-12,28,48.0,0.48,13.44
2016-03-13,8,48.0,0.48,3.84
2016-03-14,76,48.0,0.48,36.48
2016-03-15,49,48.0,0.48,23.52
2016-03-16,68,48.0,0.48,32.64
2016-03-17,76,48.0,0.48,36.48
2016-03-18,66,48.0,0.48,31.68
2016-03-19,30,48.0,0.48,14.399999999999999
2016-03-20,9,48.0,0.48,4.32
2016-03-21,50,48.0,0.48,24.0
2016-03-22,63,48.0,0.48,30.24
2016-03-23,74,48.0,0.48,35.519999999999996
2016-03-24,45,48.0,0.48,21.599999999999998
2016-03-25,31,48.0,0.48,14.879999999999999
2016-03-26,11,48.0,0.48,5.279999999999999
2016-03-27,16,48.0,0.48,7.68
2016-03-28,54,48.0,0.48,25.919999999999998
2016-03-29,55,48.0,0.48,26.4
2016-03-30,100,48.0,0.48,48.0
2016-03-31,85,48.0,0.48,40.8
2016-04-01,85,46.0,0.46,39.1
2016-04-02,29,46.0,0.46,13.34
2016-04-03,29,46.0,0.46,13.34
2016-04-04,90,46.0,0.46,41.4
2016-04-05,65,46.0,0.46,29.900000000000002
2016-04-06,100,46.0,0.46,46.0
2016-04-07,42,46.0,0.46,19.32
2016-04-08,90,46.0,0.46,41.4
2016-04-09,19,46.0,0.46,8.74
2016-04-10,23,46.0,0.46,10.58
2016-04-11,47,46.0,0.46,21.62
2016-04-12,67,46.0,0.46,30.82
2016-04-13,77,46.0,0.46,35.42
2016-04-14,90,46.0,0.46,41.4
2016-04-15,59,46.0,0.46,27.14
2016-04-16,12,46.0,0.46,5.5200000000000005
2016-04-17,11,46.0,0.46,5.0600000000000005
2016-04-18,90,46.0,0.46,41.4
2016-04-19,68,46.0,0.46,31.28
2016-04-20,75,46.0,0.46,34.5
2016-04-21,78,46.0,0.46,35.88
2016-04-22,34,46.0,0.46,15.64
2016-04-23,33,46.0,0.46,15.180000000000001
2016-04-24,8,46.0,0.46,3.68
2016-04-25,74,46.0,0.46,34.04
2016-04-26,72,46.0,0.46,33.120000000000005
2016-04-27,80,46.0,0.46,36.800000000000004
2016-04-28,92,46.0,0.46,42.32
