date,UnitedHealth Group Stock Price_unscaled,UnitedHealth Group Stock Price_monthly,isPartial,scale,UnitedHealth Group Stock Price
2020-09-23,32,4.0,,0.04,1.28
2020-09-24,0,4.0,,0.04,0.0
2020-09-25,0,4.0,,0.04,0.0
2020-09-26,43,4.0,,0.04,1.72
2020-09-27,0,4.0,,0.04,0.0
2020-09-28,0,4.0,,0.04,0.0
2020-09-29,0,4.0,,0.04,0.0
2020-09-30,0,4.0,,0.04,0.0
2020-10-01,0,4.0,False,0.04,0.0
2020-10-02,36,4.0,,0.04,1.44
2020-10-03,0,4.0,,0.04,0.0
2020-10-04,0,4.0,,0.04,0.0
2020-10-05,0,4.0,,0.04,0.0
2020-10-06,36,4.0,,0.04,1.44
2020-10-07,0,4.0,,0.04,0.0
2020-10-08,55,4.0,,0.04,2.2
2020-10-09,0,4.0,,0.04,0.0
2020-10-10,0,4.0,,0.04,0.0
2020-10-11,0,4.0,,0.04,0.0
2020-10-12,0,4.0,,0.04,0.0
2020-10-13,0,4.0,,0.04,0.0
2020-10-14,0,4.0,,0.04,0.0
2020-10-15,0,4.0,,0.04,0.0
2020-10-16,68,4.0,,0.04,2.72
2020-10-17,0,4.0,,0.04,0.0
2020-10-18,0,4.0,,0.04,0.0
2020-10-19,0,4.0,,0.04,0.0
2020-10-20,0,4.0,,0.04,0.0
2020-10-21,100,4.0,,0.04,4.0
2020-10-22,0,4.0,,0.04,0.0
2020-10-23,45,4.0,,0.04,1.8
2020-10-24,0,4.0,,0.04,0.0
2020-10-25,79,4.0,,0.04,3.16
2020-10-26,0,4.0,,0.04,0.0
2020-10-27,0,4.0,,0.04,0.0
2020-10-28,0,4.0,,0.04,0.0
2020-10-29,0,4.0,,0.04,0.0
2020-10-30,0,4.0,,0.04,0.0
2020-10-31,0,4.0,,0.04,0.0
2020-11-01,0,5.0,False,0.05,0.0
2020-11-02,0,5.0,,0.05,0.0
2020-11-03,0,5.0,,0.05,0.0
2020-11-04,0,5.0,,0.05,0.0
2020-11-05,0,5.0,,0.05,0.0
2020-11-06,0,5.0,,0.05,0.0
2020-11-07,0,5.0,,0.05,0.0
2020-11-08,0,5.0,,0.05,0.0
2020-11-09,37,5.0,,0.05,1.85
2020-11-10,0,5.0,,0.05,0.0
2020-11-11,0,5.0,,0.05,0.0
2020-11-12,0,5.0,,0.05,0.0
2020-11-13,0,5.0,,0.05,0.0
2020-11-14,46,5.0,,0.05,2.3000000000000003
2020-11-15,0,5.0,,0.05,0.0
2020-11-16,0,5.0,,0.05,0.0
2020-11-17,100,5.0,,0.05,5.0
2020-11-18,0,5.0,,0.05,0.0
2020-11-19,35,5.0,,0.05,1.75
2020-11-20,50,5.0,,0.05,2.5
2020-11-21,70,5.0,,0.05,3.5
2020-11-22,0,5.0,,0.05,0.0
2020-11-23,0,5.0,,0.05,0.0
2020-11-24,0,5.0,,0.05,0.0
2020-11-25,0,5.0,,0.05,0.0
2020-11-26,0,5.0,,0.05,0.0
2020-11-27,0,5.0,,0.05,0.0
2020-11-28,0,5.0,,0.05,0.0
2020-11-29,0,5.0,,0.05,0.0
2020-11-30,0,5.0,,0.05,0.0
2020-12-01,59,5.0,False,0.05,2.95
2020-12-02,0,5.0,,0.05,0.0
2020-12-03,0,5.0,,0.05,0.0
2020-12-04,0,5.0,,0.05,0.0
2020-12-05,0,5.0,,0.05,0.0
2020-12-06,0,5.0,,0.05,0.0
2020-12-07,0,5.0,,0.05,0.0
2020-12-08,48,5.0,,0.05,2.4000000000000004
2020-12-09,0,5.0,,0.05,0.0
2020-12-10,0,5.0,,0.05,0.0
2020-12-11,0,5.0,,0.05,0.0
2020-12-12,0,5.0,,0.05,0.0
2020-12-13,0,5.0,,0.05,0.0
2020-12-14,0,5.0,,0.05,0.0
2020-12-15,0,5.0,,0.05,0.0
2020-12-16,0,5.0,,0.05,0.0
2020-12-17,0,5.0,,0.05,0.0
2020-12-18,0,5.0,,0.05,0.0
2020-12-19,64,5.0,,0.05,3.2
2020-12-20,0,5.0,,0.05,0.0
2020-12-21,0,5.0,,0.05,0.0
2020-12-22,0,5.0,,0.05,0.0
2020-12-23,100,5.0,,0.05,5.0
2020-12-24,33,5.0,,0.05,1.6500000000000001
2020-12-25,0,5.0,,0.05,0.0
2020-12-26,0,5.0,,0.05,0.0
2020-12-27,0,5.0,,0.05,0.0
2020-12-28,0,5.0,,0.05,0.0
2020-12-29,0,5.0,,0.05,0.0
2020-12-30,27,5.0,,0.05,1.35
2020-12-31,0,5.0,,0.05,0.0
2021-01-01,0,7.0,False,0.07,0.0
2021-01-02,0,7.0,,0.07,0.0
2021-01-03,0,7.0,,0.07,0.0
2021-01-04,0,7.0,,0.07,0.0
2021-01-05,0,7.0,,0.07,0.0
2021-01-06,0,7.0,,0.07,0.0
2021-01-07,0,7.0,,0.07,0.0
2021-01-08,0,7.0,,0.07,0.0
2021-01-09,0,7.0,,0.07,0.0
2021-01-10,0,7.0,,0.07,0.0
2021-01-11,0,7.0,,0.07,0.0
2021-01-12,58,7.0,,0.07,4.0600000000000005
2021-01-13,0,7.0,,0.07,0.0
2021-01-14,0,7.0,,0.07,0.0
2021-01-15,49,7.0,,0.07,3.43
2021-01-16,0,7.0,,0.07,0.0
2021-01-17,0,7.0,,0.07,0.0
2021-01-18,0,7.0,,0.07,0.0
2021-01-19,0,7.0,,0.07,0.0
2021-01-20,0,7.0,,0.07,0.0
2021-01-21,0,7.0,,0.07,0.0
2021-01-22,0,7.0,,0.07,0.0
2021-01-23,0,7.0,,0.07,0.0
2021-01-24,0,7.0,,0.07,0.0
2021-01-25,86,7.0,,0.07,6.0200000000000005
2021-01-26,0,7.0,,0.07,0.0
2021-01-27,0,7.0,,0.07,0.0
2021-01-28,68,7.0,,0.07,4.760000000000001
2021-01-29,100,7.0,,0.07,7.000000000000001
2021-01-30,0,7.0,,0.07,0.0
2021-01-31,0,7.0,,0.07,0.0
2021-02-01,0,6.0,False,0.06,0.0
2021-02-02,0,6.0,,0.06,0.0
2021-02-03,0,6.0,,0.06,0.0
2021-02-04,0,6.0,,0.06,0.0
2021-02-05,0,6.0,,0.06,0.0
2021-02-06,100,6.0,,0.06,6.0
2021-02-07,51,6.0,,0.06,3.06
2021-02-08,0,6.0,,0.06,0.0
2021-02-09,0,6.0,,0.06,0.0
2021-02-10,84,6.0,,0.06,5.04
2021-02-11,0,6.0,,0.06,0.0
2021-02-12,0,6.0,,0.06,0.0
2021-02-13,0,6.0,,0.06,0.0
2021-02-14,0,6.0,,0.06,0.0
2021-02-15,0,6.0,,0.06,0.0
2021-02-16,0,6.0,,0.06,0.0
2021-02-17,0,6.0,,0.06,0.0
2021-02-18,0,6.0,,0.06,0.0
2021-02-19,0,6.0,,0.06,0.0
2021-02-20,0,6.0,,0.06,0.0
2021-02-21,0,6.0,,0.06,0.0
2021-02-22,52,6.0,,0.06,3.12
2021-02-23,0,6.0,,0.06,0.0
2021-02-24,0,6.0,,0.06,0.0
2021-02-25,0,6.0,,0.06,0.0
2021-02-26,0,6.0,,0.06,0.0
2021-02-27,0,6.0,,0.06,0.0
2021-02-28,0,6.0,,0.06,0.0
2021-03-01,0,4.0,False,0.04,0.0
2021-03-02,0,4.0,,0.04,0.0
2021-03-03,0,4.0,,0.04,0.0
2021-03-04,68,4.0,,0.04,2.72
2021-03-05,0,4.0,,0.04,0.0
2021-03-06,0,4.0,,0.04,0.0
2021-03-07,74,4.0,,0.04,2.96
2021-03-08,0,4.0,,0.04,0.0
2021-03-09,0,4.0,,0.04,0.0
2021-03-10,0,4.0,,0.04,0.0
2021-03-11,0,4.0,,0.04,0.0
2021-03-12,0,4.0,,0.04,0.0
2021-03-13,0,4.0,,0.04,0.0
2021-03-14,0,4.0,,0.04,0.0
2021-03-15,0,4.0,,0.04,0.0
2021-03-16,0,4.0,,0.04,0.0
2021-03-17,0,4.0,,0.04,0.0
2021-03-18,0,4.0,,0.04,0.0
2021-03-19,0,4.0,,0.04,0.0
2021-03-20,0,4.0,,0.04,0.0
2021-03-21,98,4.0,,0.04,3.92
2021-03-22,0,4.0,,0.04,0.0
2021-03-23,0,4.0,,0.04,0.0
2021-03-24,0,4.0,,0.04,0.0
2021-03-25,0,4.0,,0.04,0.0
2021-03-26,0,4.0,,0.04,0.0
2021-03-27,0,4.0,,0.04,0.0
2021-03-28,0,4.0,,0.04,0.0
2021-03-29,0,4.0,,0.04,0.0
2021-03-30,100,4.0,,0.04,4.0
2021-03-31,0,4.0,,0.04,0.0
2021-04-01,0,11.0,False,0.11,0.0
2021-04-02,0,11.0,,0.11,0.0
2021-04-03,0,11.0,,0.11,0.0
2021-04-04,0,11.0,,0.11,0.0
2021-04-05,0,11.0,,0.11,0.0
2021-04-06,0,11.0,,0.11,0.0
2021-04-07,0,11.0,,0.11,0.0
2021-04-08,100,11.0,,0.11,11.0
2021-04-09,0,11.0,,0.11,0.0
2021-04-10,0,11.0,,0.11,0.0
2021-04-11,0,11.0,,0.11,0.0
2021-04-12,0,11.0,,0.11,0.0
2021-04-13,0,11.0,,0.11,0.0
2021-04-14,67,11.0,,0.11,7.37
2021-04-15,75,11.0,,0.11,8.25
2021-04-16,0,11.0,,0.11,0.0
2021-04-17,0,11.0,,0.11,0.0
2021-04-18,0,11.0,,0.11,0.0
2021-04-19,0,11.0,,0.11,0.0
2021-04-20,0,11.0,,0.11,0.0
2021-04-21,0,11.0,,0.11,0.0
2021-04-22,77,11.0,,0.11,8.47
2021-04-23,0,11.0,,0.11,0.0
2021-04-24,0,11.0,,0.11,0.0
2021-04-25,76,11.0,,0.11,8.36
2021-04-26,0,11.0,,0.11,0.0
2021-04-27,0,11.0,,0.11,0.0
2021-04-28,0,11.0,,0.11,0.0
2021-04-29,0,11.0,,0.11,0.0
2021-04-30,0,11.0,,0.11,0.0
2021-05-01,0,6.0,False,0.06,0.0
2021-05-02,0,6.0,,0.06,0.0
2021-05-03,35,6.0,,0.06,2.1
2021-05-04,0,6.0,,0.06,0.0
2021-05-05,100,6.0,,0.06,6.0
2021-05-06,0,6.0,,0.06,0.0
2021-05-07,0,6.0,,0.06,0.0
2021-05-08,0,6.0,,0.06,0.0
2021-05-09,0,6.0,,0.06,0.0
2021-05-10,0,6.0,,0.06,0.0
2021-05-11,0,6.0,,0.06,0.0
2021-05-12,0,6.0,,0.06,0.0
2021-05-13,0,6.0,,0.06,0.0
2021-05-14,0,6.0,,0.06,0.0
2021-05-15,38,6.0,,0.06,2.28
2021-05-16,0,6.0,,0.06,0.0
2021-05-17,0,6.0,,0.06,0.0
2021-05-18,0,6.0,,0.06,0.0
2021-05-19,75,6.0,,0.06,4.5
2021-05-20,0,6.0,,0.06,0.0
2021-05-21,0,6.0,,0.06,0.0
2021-05-22,69,6.0,,0.06,4.14
2021-05-23,0,6.0,,0.06,0.0
2021-05-24,0,6.0,,0.06,0.0
2021-05-25,51,6.0,,0.06,3.06
2021-05-26,0,6.0,,0.06,0.0
2021-05-27,0,6.0,,0.06,0.0
2021-05-28,42,6.0,,0.06,2.52
2021-05-29,0,6.0,,0.06,0.0
2021-05-30,60,6.0,,0.06,3.5999999999999996
2021-05-31,0,6.0,,0.06,0.0
2021-06-01,0,5.0,False,0.05,0.0
2021-06-02,100,5.0,,0.05,5.0
2021-06-03,0,5.0,,0.05,0.0
2021-06-04,32,5.0,,0.05,1.6
2021-06-05,0,5.0,,0.05,0.0
2021-06-06,0,5.0,,0.05,0.0
2021-06-07,0,5.0,,0.05,0.0
2021-06-08,0,5.0,,0.05,0.0
2021-06-09,0,5.0,,0.05,0.0
2021-06-10,0,5.0,,0.05,0.0
2021-06-11,58,5.0,,0.05,2.9000000000000004
2021-06-12,0,5.0,,0.05,0.0
2021-06-13,0,5.0,,0.05,0.0
2021-06-14,0,5.0,,0.05,0.0
2021-06-15,0,5.0,,0.05,0.0
2021-06-16,0,5.0,,0.05,0.0
2021-06-17,0,5.0,,0.05,0.0
2021-06-18,0,5.0,,0.05,0.0
2021-06-19,34,5.0,,0.05,1.7000000000000002
2021-06-20,0,5.0,,0.05,0.0
2021-06-21,57,5.0,,0.05,2.85
2021-06-22,0,5.0,,0.05,0.0
2021-06-23,0,5.0,,0.05,0.0
2021-06-24,64,5.0,,0.05,3.2
2021-06-25,0,5.0,,0.05,0.0
2021-06-26,0,5.0,,0.05,0.0
2021-06-27,0,5.0,,0.05,0.0
2021-06-28,0,5.0,,0.05,0.0
2021-06-29,0,5.0,,0.05,0.0
2021-06-30,0,5.0,,0.05,0.0
2021-07-01,0,5.0,False,0.05,0.0
2021-07-02,0,5.0,,0.05,0.0
2021-07-03,0,5.0,,0.05,0.0
2021-07-04,0,5.0,,0.05,0.0
2021-07-05,0,5.0,,0.05,0.0
2021-07-06,0,5.0,,0.05,0.0
2021-07-07,0,5.0,,0.05,0.0
2021-07-08,0,5.0,,0.05,0.0
2021-07-09,0,5.0,,0.05,0.0
2021-07-10,0,5.0,,0.05,0.0
2021-07-11,0,5.0,,0.05,0.0
2021-07-12,0,5.0,,0.05,0.0
2021-07-13,43,5.0,,0.05,2.15
2021-07-14,33,5.0,,0.05,1.6500000000000001
2021-07-15,25,5.0,,0.05,1.25
2021-07-16,44,5.0,,0.05,2.2
2021-07-17,0,5.0,,0.05,0.0
2021-07-18,52,5.0,,0.05,2.6
2021-07-19,0,5.0,,0.05,0.0
2021-07-20,74,5.0,,0.05,3.7
2021-07-21,0,5.0,,0.05,0.0
2021-07-22,0,5.0,,0.05,0.0
2021-07-23,0,5.0,,0.05,0.0
2021-07-24,0,5.0,,0.05,0.0
2021-07-25,31,5.0,,0.05,1.55
2021-07-26,0,5.0,,0.05,0.0
2021-07-27,61,5.0,,0.05,3.0500000000000003
2021-07-28,100,5.0,,0.05,5.0
2021-07-29,51,5.0,,0.05,2.5500000000000003
2021-07-30,0,5.0,,0.05,0.0
2021-07-31,0,5.0,,0.05,0.0
2021-08-01,0,6.0,False,0.06,0.0
2021-08-02,0,6.0,,0.06,0.0
2021-08-03,0,6.0,,0.06,0.0
2021-08-04,0,6.0,,0.06,0.0
2021-08-05,0,6.0,,0.06,0.0
2021-08-06,0,6.0,,0.06,0.0
2021-08-07,0,6.0,,0.06,0.0
2021-08-08,0,6.0,,0.06,0.0
2021-08-09,0,6.0,,0.06,0.0
2021-08-10,62,6.0,,0.06,3.7199999999999998
2021-08-11,0,6.0,,0.06,0.0
2021-08-12,0,6.0,,0.06,0.0
2021-08-13,0,6.0,,0.06,0.0
2021-08-14,44,6.0,,0.06,2.6399999999999997
2021-08-15,0,6.0,,0.06,0.0
2021-08-16,0,6.0,,0.06,0.0
2021-08-17,0,6.0,,0.06,0.0
2021-08-18,0,6.0,,0.06,0.0
2021-08-19,0,6.0,,0.06,0.0
2021-08-20,42,6.0,,0.06,2.52
2021-08-21,0,6.0,,0.06,0.0
2021-08-22,0,6.0,,0.06,0.0
2021-08-23,0,6.0,,0.06,0.0
2021-08-24,0,6.0,,0.06,0.0
2021-08-25,100,6.0,,0.06,6.0
2021-08-26,48,6.0,,0.06,2.88
2021-08-27,0,6.0,,0.06,0.0
2021-08-28,0,6.0,,0.06,0.0
2021-08-29,0,6.0,,0.06,0.0
2021-08-30,0,6.0,,0.06,0.0
2021-08-31,0,6.0,,0.06,0.0
2021-09-01,51,3.0,False,0.03,1.53
2021-09-02,0,3.0,,0.03,0.0
2021-09-03,0,3.0,,0.03,0.0
2021-09-04,0,3.0,,0.03,0.0
2021-09-05,0,3.0,,0.03,0.0
2021-09-06,0,3.0,,0.03,0.0
2021-09-07,0,3.0,,0.03,0.0
2021-09-08,39,3.0,,0.03,1.17
2021-09-09,0,3.0,,0.03,0.0
2021-09-10,0,3.0,,0.03,0.0
2021-09-11,0,3.0,,0.03,0.0
2021-09-12,0,3.0,,0.03,0.0
2021-09-13,0,3.0,,0.03,0.0
2021-09-14,27,3.0,,0.03,0.8099999999999999
2021-09-15,0,3.0,,0.03,0.0
2021-09-16,0,3.0,,0.03,0.0
2021-09-17,0,3.0,,0.03,0.0
2021-09-18,0,3.0,,0.03,0.0
2021-09-19,0,3.0,,0.03,0.0
2021-09-20,100,3.0,,0.03,3.0
2021-09-21,28,3.0,,0.03,0.84
2021-09-22,0,3.0,,0.03,0.0
2021-09-23,26,3.0,,0.03,0.78
2021-09-24,0,3.0,,0.03,0.0
2021-09-25,0,3.0,,0.03,0.0
2021-09-26,0,3.0,,0.03,0.0
2021-09-27,0,3.0,,0.03,0.0
2021-09-28,57,3.0,,0.03,1.71
2021-09-29,0,3.0,,0.03,0.0
2021-09-30,29,3.0,,0.03,0.87
2021-10-01,0,0.0,False,0.0,0.0
2021-10-02,0,0.0,,0.0,0.0
2021-10-03,0,0.0,,0.0,0.0
2021-10-04,0,0.0,,0.0,0.0
2021-10-05,0,0.0,,0.0,0.0
2021-10-06,0,0.0,,0.0,0.0
2021-10-07,0,0.0,,0.0,0.0
2021-10-08,41,0.0,,0.0,0.0
2021-10-09,0,0.0,,0.0,0.0
2021-10-10,0,0.0,,0.0,0.0
2021-10-11,27,0.0,,0.0,0.0
2021-10-12,0,0.0,,0.0,0.0
2021-10-13,0,0.0,,0.0,0.0
2021-10-14,26,0.0,,0.0,0.0
2021-10-15,0,0.0,,0.0,0.0
2021-10-16,100,0.0,,0.0,0.0
2021-10-17,0,0.0,,0.0,0.0
2021-10-18,0,0.0,,0.0,0.0
2021-10-19,0,0.0,,0.0,0.0
2021-10-20,0,0.0,,0.0,0.0
2021-10-21,0,0.0,,0.0,0.0
2021-10-22,0,0.0,,0.0,0.0
2021-10-23,0,0.0,,0.0,0.0
2021-10-24,0,0.0,,0.0,0.0
2021-10-25,26,0.0,,0.0,0.0
2021-10-26,0,0.0,,0.0,0.0
2021-10-27,0,0.0,,0.0,0.0
2021-10-28,0,0.0,,0.0,0.0
2021-10-29,34,0.0,,0.0,0.0
2021-10-30,0,0.0,,0.0,0.0
2021-10-31,0,0.0,,0.0,0.0
2021-11-01,0,5.0,False,0.05,0.0
2021-11-02,0,5.0,,0.05,0.0
2021-11-03,0,5.0,,0.05,0.0
2021-11-04,0,5.0,,0.05,0.0
2021-11-05,0,5.0,,0.05,0.0
2021-11-06,0,5.0,,0.05,0.0
2021-11-07,0,5.0,,0.05,0.0
2021-11-08,0,5.0,,0.05,0.0
2021-11-09,0,5.0,,0.05,0.0
2021-11-10,0,5.0,,0.05,0.0
2021-11-11,0,5.0,,0.05,0.0
2021-11-12,75,5.0,,0.05,3.75
2021-11-13,0,5.0,,0.05,0.0
2021-11-14,0,5.0,,0.05,0.0
2021-11-15,0,5.0,,0.05,0.0
2021-11-16,0,5.0,,0.05,0.0
2021-11-17,0,5.0,,0.05,0.0
2021-11-18,0,5.0,,0.05,0.0
2021-11-19,0,5.0,,0.05,0.0
2021-11-20,0,5.0,,0.05,0.0
2021-11-21,40,5.0,,0.05,2.0
2021-11-22,43,5.0,,0.05,2.15
2021-11-23,0,5.0,,0.05,0.0
2021-11-24,0,5.0,,0.05,0.0
2021-11-25,100,5.0,,0.05,5.0
2021-11-26,0,5.0,,0.05,0.0
2021-11-27,0,5.0,,0.05,0.0
2021-11-28,0,5.0,,0.05,0.0
2021-11-29,0,5.0,,0.05,0.0
2021-11-30,0,5.0,,0.05,0.0
2021-12-01,0,3.0,False,0.03,0.0
2021-12-02,0,3.0,,0.03,0.0
2021-12-03,0,3.0,,0.03,0.0
2021-12-04,0,3.0,,0.03,0.0
2021-12-05,0,3.0,,0.03,0.0
2021-12-06,0,3.0,,0.03,0.0
2021-12-07,79,3.0,,0.03,2.37
2021-12-08,0,3.0,,0.03,0.0
2021-12-09,0,3.0,,0.03,0.0
2021-12-10,0,3.0,,0.03,0.0
2021-12-11,0,3.0,,0.03,0.0
2021-12-12,0,3.0,,0.03,0.0
2021-12-13,0,3.0,,0.03,0.0
2021-12-14,81,3.0,,0.03,2.4299999999999997
2021-12-15,84,3.0,,0.03,2.52
2021-12-16,0,3.0,,0.03,0.0
2021-12-17,100,3.0,,0.03,3.0
2021-12-18,57,3.0,,0.03,1.71
2021-12-19,0,3.0,,0.03,0.0
2021-12-20,46,3.0,,0.03,1.38
2021-12-21,0,3.0,,0.03,0.0
2021-12-22,93,3.0,,0.03,2.79
2021-12-23,0,3.0,,0.03,0.0
2021-12-24,0,3.0,,0.03,0.0
2021-12-25,67,3.0,,0.03,2.01
2021-12-26,0,3.0,,0.03,0.0
2021-12-27,0,3.0,,0.03,0.0
2021-12-28,69,3.0,,0.03,2.07
2021-12-29,0,3.0,,0.03,0.0
2021-12-30,0,3.0,,0.03,0.0
2021-12-31,0,3.0,,0.03,0.0
2022-01-01,0,3.0,False,0.03,0.0
2022-01-02,0,3.0,,0.03,0.0
2022-01-03,0,3.0,,0.03,0.0
2022-01-04,100,3.0,,0.03,3.0
2022-01-05,27,3.0,,0.03,0.8099999999999999
2022-01-06,0,3.0,,0.03,0.0
2022-01-07,12,3.0,,0.03,0.36
2022-01-08,17,3.0,,0.03,0.51
2022-01-09,0,3.0,,0.03,0.0
2022-01-10,0,3.0,,0.03,0.0
2022-01-11,0,3.0,,0.03,0.0
2022-01-12,0,3.0,,0.03,0.0
2022-01-13,0,3.0,,0.03,0.0
2022-01-14,0,3.0,,0.03,0.0
2022-01-15,0,3.0,,0.03,0.0
2022-01-16,0,3.0,,0.03,0.0
2022-01-17,0,3.0,,0.03,0.0
2022-01-18,0,3.0,,0.03,0.0
2022-01-19,15,3.0,,0.03,0.44999999999999996
2022-01-20,0,3.0,,0.03,0.0
2022-01-21,0,3.0,,0.03,0.0
2022-01-22,0,3.0,,0.03,0.0
2022-01-23,16,3.0,,0.03,0.48
2022-01-24,18,3.0,,0.03,0.54
2022-01-25,0,3.0,,0.03,0.0
2022-01-26,0,3.0,,0.03,0.0
2022-01-27,0,3.0,,0.03,0.0
2022-01-28,0,3.0,,0.03,0.0
2022-01-29,0,3.0,,0.03,0.0
2022-01-30,0,3.0,,0.03,0.0
2022-01-31,0,3.0,,0.03,0.0
2022-02-01,0,2.0,False,0.02,0.0
2022-02-02,0,2.0,,0.02,0.0
2022-02-03,0,2.0,,0.02,0.0
2022-02-04,0,2.0,,0.02,0.0
2022-02-05,0,2.0,,0.02,0.0
2022-02-06,0,2.0,,0.02,0.0
2022-02-07,0,2.0,,0.02,0.0
2022-02-08,30,2.0,,0.02,0.6
2022-02-09,33,2.0,,0.02,0.66
2022-02-10,0,2.0,,0.02,0.0
2022-02-11,57,2.0,,0.02,1.1400000000000001
2022-02-12,0,2.0,,0.02,0.0
2022-02-13,0,2.0,,0.02,0.0
2022-02-14,0,2.0,,0.02,0.0
2022-02-15,0,2.0,,0.02,0.0
2022-02-16,0,2.0,,0.02,0.0
2022-02-17,0,2.0,,0.02,0.0
2022-02-18,0,2.0,,0.02,0.0
2022-02-19,0,2.0,,0.02,0.0
2022-02-20,36,2.0,,0.02,0.72
2022-02-21,87,2.0,,0.02,1.74
2022-02-22,0,2.0,,0.02,0.0
2022-02-23,0,2.0,,0.02,0.0
2022-02-24,0,2.0,,0.02,0.0
2022-02-25,76,2.0,,0.02,1.52
2022-02-26,0,2.0,,0.02,0.0
2022-02-27,0,2.0,,0.02,0.0
2022-02-28,100,2.0,,0.02,2.0
2022-03-01,0,3.0,False,0.03,0.0
2022-03-02,0,3.0,,0.03,0.0
2022-03-03,0,3.0,,0.03,0.0
2022-03-04,0,3.0,,0.03,0.0
2022-03-05,0,3.0,,0.03,0.0
2022-03-06,0,3.0,,0.03,0.0
2022-03-07,0,3.0,,0.03,0.0
2022-03-08,0,3.0,,0.03,0.0
2022-03-09,0,3.0,,0.03,0.0
2022-03-10,0,3.0,,0.03,0.0
2022-03-11,0,3.0,,0.03,0.0
2022-03-12,0,3.0,,0.03,0.0
2022-03-13,100,3.0,,0.03,3.0
2022-03-14,0,3.0,,0.03,0.0
2022-03-15,30,3.0,,0.03,0.8999999999999999
2022-03-16,0,3.0,,0.03,0.0
2022-03-17,0,3.0,,0.03,0.0
2022-03-18,0,3.0,,0.03,0.0
2022-03-19,30,3.0,,0.03,0.8999999999999999
2022-03-20,26,3.0,,0.03,0.78
2022-03-21,0,3.0,,0.03,0.0
2022-03-22,0,3.0,,0.03,0.0
2022-03-23,0,3.0,,0.03,0.0
2022-03-24,25,3.0,,0.03,0.75
2022-03-25,0,3.0,,0.03,0.0
2022-03-26,0,3.0,,0.03,0.0
2022-03-27,0,3.0,,0.03,0.0
2022-03-28,44,3.0,,0.03,1.3199999999999998
2022-03-29,0,3.0,,0.03,0.0
2022-03-30,0,3.0,,0.03,0.0
2022-03-31,0,3.0,,0.03,0.0
2022-04-01,0,7.0,False,0.07,0.0
2022-04-02,0,7.0,,0.07,0.0
2022-04-03,0,7.0,,0.07,0.0
2022-04-04,0,7.0,,0.07,0.0
2022-04-05,0,7.0,,0.07,0.0
2022-04-06,0,7.0,,0.07,0.0
2022-04-07,0,7.0,,0.07,0.0
2022-04-08,0,7.0,,0.07,0.0
2022-04-09,0,7.0,,0.07,0.0
2022-04-10,0,7.0,,0.07,0.0
2022-04-11,0,7.0,,0.07,0.0
2022-04-12,0,7.0,,0.07,0.0
2022-04-13,0,7.0,,0.07,0.0
2022-04-14,0,7.0,,0.07,0.0
2022-04-15,0,7.0,,0.07,0.0
2022-04-16,0,7.0,,0.07,0.0
2022-04-17,0,7.0,,0.07,0.0
2022-04-18,0,7.0,,0.07,0.0
2022-04-19,0,7.0,,0.07,0.0
2022-04-20,58,7.0,,0.07,4.0600000000000005
2022-04-21,0,7.0,,0.07,0.0
2022-04-22,70,7.0,,0.07,4.9
2022-04-23,0,7.0,,0.07,0.0
2022-04-24,100,7.0,,0.07,7.000000000000001
2022-04-25,51,7.0,,0.07,3.5700000000000003
2022-04-26,0,7.0,,0.07,0.0
2022-04-27,0,7.0,,0.07,0.0
2022-04-28,0,7.0,,0.07,0.0
2022-04-29,0,7.0,,0.07,0.0
2022-04-30,0,7.0,,0.07,0.0
2022-05-01,0,3.0,False,0.03,0.0
2022-05-02,76,3.0,,0.03,2.28
2022-05-03,0,3.0,,0.03,0.0
2022-05-04,0,3.0,,0.03,0.0
2022-05-05,0,3.0,,0.03,0.0
2022-05-06,0,3.0,,0.03,0.0
2022-05-07,0,3.0,,0.03,0.0
2022-05-08,0,3.0,,0.03,0.0
2022-05-09,0,3.0,,0.03,0.0
2022-05-10,0,3.0,,0.03,0.0
2022-05-11,0,3.0,,0.03,0.0
2022-05-12,0,3.0,,0.03,0.0
2022-05-13,100,3.0,,0.03,3.0
2022-05-14,0,3.0,,0.03,0.0
2022-05-15,0,3.0,,0.03,0.0
2022-05-16,0,3.0,,0.03,0.0
2022-05-17,42,3.0,,0.03,1.26
2022-05-18,0,3.0,,0.03,0.0
2022-05-19,0,3.0,,0.03,0.0
2022-05-20,83,3.0,,0.03,2.4899999999999998
2022-05-21,80,3.0,,0.03,2.4
2022-05-22,0,3.0,,0.03,0.0
2022-05-23,78,3.0,,0.03,2.34
2022-05-24,0,3.0,,0.03,0.0
2022-05-25,0,3.0,,0.03,0.0
2022-05-26,0,3.0,,0.03,0.0
2022-05-27,0,3.0,,0.03,0.0
2022-05-28,0,3.0,,0.03,0.0
2022-05-29,0,3.0,,0.03,0.0
2022-05-30,0,3.0,,0.03,0.0
2022-05-31,0,3.0,,0.03,0.0
2022-06-01,0,3.0,False,0.03,0.0
2022-06-02,0,3.0,,0.03,0.0
2022-06-03,37,3.0,,0.03,1.1099999999999999
2022-06-04,0,3.0,,0.03,0.0
2022-06-05,0,3.0,,0.03,0.0
2022-06-06,0,3.0,,0.03,0.0
2022-06-07,0,3.0,,0.03,0.0
2022-06-08,0,3.0,,0.03,0.0
2022-06-09,44,3.0,,0.03,1.3199999999999998
2022-06-10,0,3.0,,0.03,0.0
