date,WMT_unscaled,WMT_monthly,scale,WMT
2016-06-28,50,32.0,0.32,16.0
2016-06-29,36,32.0,0.32,11.52
2016-06-30,59,32.0,0.32,18.88
2016-07-01,100,25.0,0.25,25.0
2016-07-02,11,25.0,0.25,2.75
2016-07-03,11,25.0,0.25,2.75
2016-07-04,0,25.0,0.25,0.0
2016-07-05,80,25.0,0.25,20.0
2016-07-06,69,25.0,0.25,17.25
2016-07-07,50,25.0,0.25,12.5
2016-07-08,84,25.0,0.25,21.0
2016-07-09,48,25.0,0.25,12.0
2016-07-10,26,25.0,0.25,6.5
2016-07-11,79,25.0,0.25,19.75
2016-07-12,86,25.0,0.25,21.5
2016-07-13,77,25.0,0.25,19.25
2016-07-14,80,25.0,0.25,20.0
2016-07-15,69,25.0,0.25,17.25
2016-07-16,21,25.0,0.25,5.25
2016-07-17,8,25.0,0.25,2.0
2016-07-18,90,25.0,0.25,22.5
2016-07-19,56,25.0,0.25,14.0
2016-07-20,77,25.0,0.25,19.25
2016-07-21,34,25.0,0.25,8.5
2016-07-22,50,25.0,0.25,12.5
2016-07-23,20,25.0,0.25,5.0
2016-07-24,16,25.0,0.25,4.0
2016-07-25,50,25.0,0.25,12.5
2016-07-26,54,25.0,0.25,13.5
2016-07-27,64,25.0,0.25,16.0
2016-07-28,52,25.0,0.25,13.0
2016-07-29,77,25.0,0.25,19.25
2016-07-30,19,25.0,0.25,4.75
2016-07-31,26,25.0,0.25,6.5
2016-08-01,39,31.0,0.31,12.09
2016-08-02,16,31.0,0.31,4.96
2016-08-03,35,31.0,0.31,10.85
2016-08-04,30,31.0,0.31,9.3
2016-08-05,32,31.0,0.31,9.92
2016-08-06,11,31.0,0.31,3.41
2016-08-07,15,31.0,0.31,4.65
2016-08-08,43,31.0,0.31,13.33
2016-08-09,45,31.0,0.31,13.95
2016-08-10,31,31.0,0.31,9.61
2016-08-11,47,31.0,0.31,14.57
2016-08-12,25,31.0,0.31,7.75
2016-08-13,19,31.0,0.31,5.89
2016-08-14,7,31.0,0.31,2.17
2016-08-15,26,31.0,0.31,8.06
2016-08-16,34,31.0,0.31,10.54
2016-08-17,36,31.0,0.31,11.16
2016-08-18,100,31.0,0.31,31.0
2016-08-19,38,31.0,0.31,11.78
2016-08-20,16,31.0,0.31,4.96
2016-08-21,17,31.0,0.31,5.27
2016-08-22,22,31.0,0.31,6.82
2016-08-23,36,31.0,0.31,11.16
2016-08-24,32,31.0,0.31,9.92
2016-08-25,31,31.0,0.31,9.61
2016-08-26,29,31.0,0.31,8.99
2016-08-27,17,31.0,0.31,5.27
2016-08-28,11,31.0,0.31,3.41
2016-08-29,25,31.0,0.31,7.75
2016-08-30,27,31.0,0.31,8.37
2016-08-31,33,31.0,0.31,10.23
2016-09-01,81,25.0,0.25,20.25
2016-09-02,87,25.0,0.25,21.75
2016-09-03,50,25.0,0.25,12.5
2016-09-04,13,25.0,0.25,3.25
2016-09-05,21,25.0,0.25,5.25
2016-09-06,81,25.0,0.25,20.25
2016-09-07,71,25.0,0.25,17.75
2016-09-08,94,25.0,0.25,23.5
2016-09-09,59,25.0,0.25,14.75
2016-09-10,35,25.0,0.25,8.75
2016-09-11,37,25.0,0.25,9.25
2016-09-12,64,25.0,0.25,16.0
2016-09-13,83,25.0,0.25,20.75
2016-09-14,83,25.0,0.25,20.75
2016-09-15,70,25.0,0.25,17.5
2016-09-16,61,25.0,0.25,15.25
2016-09-17,16,25.0,0.25,4.0
2016-09-18,27,25.0,0.25,6.75
2016-09-19,75,25.0,0.25,18.75
2016-09-20,51,25.0,0.25,12.75
2016-09-21,71,25.0,0.25,17.75
2016-09-22,78,25.0,0.25,19.5
2016-09-23,100,25.0,0.25,25.0
2016-09-24,53,25.0,0.25,13.25
2016-09-25,18,25.0,0.25,4.5
2016-09-26,72,25.0,0.25,18.0
2016-09-27,76,25.0,0.25,19.0
2016-09-28,81,25.0,0.25,20.25
2016-09-29,93,25.0,0.25,23.25
2016-09-30,98,25.0,0.25,24.5
2016-10-01,38,25.0,0.25,9.5
2016-10-02,11,25.0,0.25,2.75
2016-10-03,40,25.0,0.25,10.0
2016-10-04,49,25.0,0.25,12.25
2016-10-05,36,25.0,0.25,9.0
2016-10-06,100,25.0,0.25,25.0
2016-10-07,79,25.0,0.25,19.75
2016-10-08,29,25.0,0.25,7.25
2016-10-09,31,25.0,0.25,7.75
2016-10-10,73,25.0,0.25,18.25
2016-10-11,72,25.0,0.25,18.0
2016-10-12,76,25.0,0.25,19.0
2016-10-13,51,25.0,0.25,12.75
2016-10-14,54,25.0,0.25,13.5
2016-10-15,27,25.0,0.25,6.75
2016-10-16,29,25.0,0.25,7.25
2016-10-17,48,25.0,0.25,12.0
2016-10-18,50,25.0,0.25,12.5
2016-10-19,69,25.0,0.25,17.25
2016-10-20,47,25.0,0.25,11.75
2016-10-21,41,25.0,0.25,10.25
2016-10-22,33,25.0,0.25,8.25
2016-10-23,29,25.0,0.25,7.25
2016-10-24,55,25.0,0.25,13.75
2016-10-25,71,25.0,0.25,17.75
2016-10-26,59,25.0,0.25,14.75
2016-10-27,45,25.0,0.25,11.25
2016-10-28,59,25.0,0.25,14.75
2016-10-29,21,25.0,0.25,5.25
2016-10-30,11,25.0,0.25,2.75
2016-10-31,51,25.0,0.25,12.75
2016-11-01,41,29.0,0.29,11.889999999999999
2016-11-02,34,29.0,0.29,9.86
2016-11-03,41,29.0,0.29,11.889999999999999
2016-11-04,27,29.0,0.29,7.829999999999999
2016-11-05,10,29.0,0.29,2.9
2016-11-06,11,29.0,0.29,3.19
2016-11-07,41,29.0,0.29,11.889999999999999
2016-11-08,35,29.0,0.29,10.149999999999999
2016-11-09,59,29.0,0.29,17.11
2016-11-10,49,29.0,0.29,14.209999999999999
2016-11-11,30,29.0,0.29,8.7
2016-11-12,21,29.0,0.29,6.09
2016-11-13,16,29.0,0.29,4.64
2016-11-14,39,29.0,0.29,11.309999999999999
2016-11-15,46,29.0,0.29,13.34
2016-11-16,60,29.0,0.29,17.4
2016-11-17,100,29.0,0.29,28.999999999999996
2016-11-18,53,29.0,0.29,15.37
2016-11-19,25,29.0,0.29,7.249999999999999
2016-11-20,18,29.0,0.29,5.22
2016-11-21,54,29.0,0.29,15.659999999999998
2016-11-22,56,29.0,0.29,16.24
2016-11-23,52,29.0,0.29,15.079999999999998
2016-11-24,19,29.0,0.29,5.51
2016-11-25,56,29.0,0.29,16.24
2016-11-26,7,29.0,0.29,2.03
2016-11-27,13,29.0,0.29,3.7699999999999996
2016-11-28,33,29.0,0.29,9.569999999999999
2016-11-29,22,29.0,0.29,6.38
2016-11-30,33,29.0,0.29,9.569999999999999
2016-12-01,48,27.0,0.27,12.96
2016-12-02,65,27.0,0.27,17.55
2016-12-03,28,27.0,0.27,7.5600000000000005
2016-12-04,34,27.0,0.27,9.18
2016-12-05,62,27.0,0.27,16.740000000000002
2016-12-06,63,27.0,0.27,17.01
2016-12-07,77,27.0,0.27,20.790000000000003
2016-12-08,50,27.0,0.27,13.5
2016-12-09,61,27.0,0.27,16.470000000000002
2016-12-10,29,27.0,0.27,7.83
2016-12-11,22,27.0,0.27,5.94
2016-12-12,60,27.0,0.27,16.200000000000003
2016-12-13,100,27.0,0.27,27.0
2016-12-14,78,27.0,0.27,21.060000000000002
2016-12-15,56,27.0,0.27,15.120000000000001
2016-12-16,57,27.0,0.27,15.39
2016-12-17,34,27.0,0.27,9.18
2016-12-18,21,27.0,0.27,5.67
2016-12-19,45,27.0,0.27,12.15
2016-12-20,69,27.0,0.27,18.630000000000003
2016-12-21,57,27.0,0.27,15.39
2016-12-22,61,27.0,0.27,16.470000000000002
2016-12-23,57,27.0,0.27,15.39
2016-12-24,10,27.0,0.27,2.7
2016-12-25,14,27.0,0.27,3.7800000000000002
2016-12-26,18,27.0,0.27,4.86
2016-12-27,48,27.0,0.27,12.96
2016-12-28,68,27.0,0.27,18.36
2016-12-29,56,27.0,0.27,15.120000000000001
2016-12-30,44,27.0,0.27,11.88
2016-12-31,17,27.0,0.27,4.59
2017-01-01,11,27.0,0.27,2.97
2017-01-02,27,27.0,0.27,7.290000000000001
2017-01-03,52,27.0,0.27,14.040000000000001
2017-01-04,74,27.0,0.27,19.98
2017-01-05,60,27.0,0.27,16.200000000000003
2017-01-06,73,27.0,0.27,19.71
2017-01-07,46,27.0,0.27,12.420000000000002
2017-01-08,36,27.0,0.27,9.72
2017-01-09,60,27.0,0.27,16.200000000000003
2017-01-10,94,27.0,0.27,25.380000000000003
2017-01-11,83,27.0,0.27,22.41
2017-01-12,77,27.0,0.27,20.790000000000003
2017-01-13,59,27.0,0.27,15.930000000000001
2017-01-14,31,27.0,0.27,8.370000000000001
2017-01-15,31,27.0,0.27,8.370000000000001
2017-01-16,29,27.0,0.27,7.83
2017-01-17,93,27.0,0.27,25.110000000000003
2017-01-18,68,27.0,0.27,18.36
2017-01-19,74,27.0,0.27,19.98
2017-01-20,54,27.0,0.27,14.580000000000002
2017-01-21,31,27.0,0.27,8.370000000000001
2017-01-22,24,27.0,0.27,6.48
2017-01-23,54,27.0,0.27,14.580000000000002
2017-01-24,62,27.0,0.27,16.740000000000002
2017-01-25,100,27.0,0.27,27.0
2017-01-26,73,27.0,0.27,19.71
2017-01-27,66,27.0,0.27,17.82
2017-01-28,28,27.0,0.27,7.5600000000000005
2017-01-29,9,27.0,0.27,2.43
2017-01-30,90,27.0,0.27,24.3
2017-01-31,68,27.0,0.27,18.36
2017-02-01,40,36.0,0.36,14.399999999999999
2017-02-02,32,36.0,0.36,11.52
2017-02-03,28,36.0,0.36,10.08
2017-02-04,10,36.0,0.36,3.5999999999999996
2017-02-05,6,36.0,0.36,2.16
2017-02-06,28,36.0,0.36,10.08
2017-02-07,28,36.0,0.36,10.08
2017-02-08,33,36.0,0.36,11.879999999999999
2017-02-09,34,36.0,0.36,12.24
2017-02-10,46,36.0,0.36,16.56
2017-02-11,13,36.0,0.36,4.68
2017-02-12,12,36.0,0.36,4.32
2017-02-13,31,36.0,0.36,11.16
2017-02-14,35,36.0,0.36,12.6
2017-02-15,54,36.0,0.36,19.439999999999998
2017-02-16,40,36.0,0.36,14.399999999999999
2017-02-17,35,36.0,0.36,12.6
2017-02-18,20,36.0,0.36,7.199999999999999
2017-02-19,14,36.0,0.36,5.04
2017-02-20,20,36.0,0.36,7.199999999999999
2017-02-21,100,36.0,0.36,36.0
2017-02-22,64,36.0,0.36,23.04
2017-02-23,47,36.0,0.36,16.919999999999998
2017-02-24,48,36.0,0.36,17.28
2017-02-25,21,36.0,0.36,7.56
2017-02-26,11,36.0,0.36,3.96
2017-02-27,36,36.0,0.36,12.959999999999999
2017-02-28,48,36.0,0.36,17.28
2017-03-01,100,27.0,0.27,27.0
2017-03-02,87,27.0,0.27,23.490000000000002
2017-03-03,97,27.0,0.27,26.19
2017-03-04,32,27.0,0.27,8.64
2017-03-05,31,27.0,0.27,8.370000000000001
2017-03-06,64,27.0,0.27,17.28
2017-03-07,54,27.0,0.27,14.580000000000002
2017-03-08,78,27.0,0.27,21.060000000000002
2017-03-09,63,27.0,0.27,17.01
2017-03-10,98,27.0,0.27,26.46
2017-03-11,25,27.0,0.27,6.75
2017-03-12,23,27.0,0.27,6.210000000000001
2017-03-13,59,27.0,0.27,15.930000000000001
2017-03-14,66,27.0,0.27,17.82
2017-03-15,82,27.0,0.27,22.14
2017-03-16,69,27.0,0.27,18.630000000000003
2017-03-17,90,27.0,0.27,24.3
2017-03-18,13,27.0,0.27,3.5100000000000002
2017-03-19,19,27.0,0.27,5.130000000000001
2017-03-20,71,27.0,0.27,19.17
2017-03-21,77,27.0,0.27,20.790000000000003
2017-03-22,62,27.0,0.27,16.740000000000002
2017-03-23,66,27.0,0.27,17.82
2017-03-24,51,27.0,0.27,13.770000000000001
2017-03-25,21,27.0,0.27,5.67
2017-03-26,11,27.0,0.27,2.97
2017-03-27,69,27.0,0.27,18.630000000000003
2017-03-28,61,27.0,0.27,16.470000000000002
2017-03-29,79,27.0,0.27,21.330000000000002
2017-03-30,66,27.0,0.27,17.82
2017-03-31,72,27.0,0.27,19.44
2017-04-01,37,30.0,0.3,11.1
2017-04-02,22,30.0,0.3,6.6
2017-04-03,65,30.0,0.3,19.5
2017-04-04,64,30.0,0.3,19.2
2017-04-05,75,30.0,0.3,22.5
2017-04-06,71,30.0,0.3,21.3
2017-04-07,94,30.0,0.3,28.2
2017-04-08,23,30.0,0.3,6.8999999999999995
2017-04-09,15,30.0,0.3,4.5
2017-04-10,74,30.0,0.3,22.2
2017-04-11,74,30.0,0.3,22.2
2017-04-12,100,30.0,0.3,30.0
2017-04-13,55,30.0,0.3,16.5
2017-04-14,61,30.0,0.3,18.3
2017-04-15,27,30.0,0.3,8.1
2017-04-16,36,30.0,0.3,10.799999999999999
2017-04-17,82,30.0,0.3,24.599999999999998
2017-04-18,77,30.0,0.3,23.099999999999998
2017-04-19,82,30.0,0.3,24.599999999999998
2017-04-20,77,30.0,0.3,23.099999999999998
2017-04-21,69,30.0,0.3,20.7
2017-04-22,21,30.0,0.3,6.3
2017-04-23,34,30.0,0.3,10.2
2017-04-24,68,30.0,0.3,20.4
2017-04-25,99,30.0,0.3,29.7
2017-04-26,91,30.0,0.3,27.3
2017-04-27,55,30.0,0.3,16.5
2017-04-28,89,30.0,0.3,26.7
2017-04-29,8,30.0,0.3,2.4
2017-04-30,12,30.0,0.3,3.5999999999999996
2017-05-01,38,34.0,0.34,12.920000000000002
2017-05-02,40,34.0,0.34,13.600000000000001
2017-05-03,34,34.0,0.34,11.56
2017-05-04,56,34.0,0.34,19.040000000000003
2017-05-05,41,34.0,0.34,13.940000000000001
2017-05-06,13,34.0,0.34,4.42
2017-05-07,5,34.0,0.34,1.7000000000000002
2017-05-08,25,34.0,0.34,8.5
2017-05-09,39,34.0,0.34,13.260000000000002
2017-05-10,28,34.0,0.34,9.520000000000001
2017-05-11,32,34.0,0.34,10.88
2017-05-12,43,34.0,0.34,14.620000000000001
2017-05-13,14,34.0,0.34,4.760000000000001
2017-05-14,8,34.0,0.34,2.72
2017-05-15,43,34.0,0.34,14.620000000000001
2017-05-16,34,34.0,0.34,11.56
2017-05-17,56,34.0,0.34,19.040000000000003
2017-05-18,100,34.0,0.34,34.0
2017-05-19,73,34.0,0.34,24.82
2017-05-20,23,34.0,0.34,7.82
2017-05-21,14,34.0,0.34,4.760000000000001
2017-05-22,43,34.0,0.34,14.620000000000001
2017-05-23,42,34.0,0.34,14.280000000000001
2017-05-24,35,34.0,0.34,11.9
2017-05-25,44,34.0,0.34,14.96
2017-05-26,49,34.0,0.34,16.66
2017-05-27,12,34.0,0.34,4.08
2017-05-28,14,34.0,0.34,4.760000000000001
2017-05-29,17,34.0,0.34,5.78
2017-05-30,36,34.0,0.34,12.24
2017-05-31,43,34.0,0.34,14.620000000000001
2017-06-01,26,42.0,0.42,10.92
2017-06-02,42,42.0,0.42,17.64
2017-06-03,12,42.0,0.42,5.04
2017-06-04,11,42.0,0.42,4.62
2017-06-05,28,42.0,0.42,11.76
2017-06-06,32,42.0,0.42,13.44
2017-06-07,30,42.0,0.42,12.6
2017-06-08,28,42.0,0.42,11.76
2017-06-09,31,42.0,0.42,13.02
2017-06-10,7,42.0,0.42,2.94
2017-06-11,9,42.0,0.42,3.78
2017-06-12,32,42.0,0.42,13.44
2017-06-13,32,42.0,0.42,13.44
2017-06-14,36,42.0,0.42,15.12
2017-06-15,25,42.0,0.42,10.5
2017-06-16,100,42.0,0.42,42.0
2017-06-17,27,42.0,0.42,11.34
2017-06-18,11,42.0,0.42,4.62
2017-06-19,69,42.0,0.42,28.98
2017-06-20,41,42.0,0.42,17.22
2017-06-21,42,42.0,0.42,17.64
2017-06-22,31,42.0,0.42,13.02
2017-06-23,32,42.0,0.42,13.44
2017-06-24,15,42.0,0.42,6.3
2017-06-25,7,42.0,0.42,2.94
2017-06-26,33,42.0,0.42,13.86
2017-06-27,33,42.0,0.42,13.86
2017-06-28,35,42.0,0.42,14.7
2017-06-29,25,42.0,0.42,10.5
2017-06-30,21,42.0,0.42,8.82
2017-07-01,7,33.0,0.33,2.31
2017-07-02,19,33.0,0.33,6.2700000000000005
2017-07-03,43,33.0,0.33,14.190000000000001
2017-07-04,19,33.0,0.33,6.2700000000000005
2017-07-05,69,33.0,0.33,22.77
2017-07-06,45,33.0,0.33,14.850000000000001
2017-07-07,56,33.0,0.33,18.48
2017-07-08,18,33.0,0.33,5.94
2017-07-09,16,33.0,0.33,5.28
2017-07-10,59,33.0,0.33,19.470000000000002
2017-07-11,73,33.0,0.33,24.09
2017-07-12,69,33.0,0.33,22.77
2017-07-13,68,33.0,0.33,22.44
2017-07-14,83,33.0,0.33,27.39
2017-07-15,19,33.0,0.33,6.2700000000000005
2017-07-16,24,33.0,0.33,7.92
2017-07-17,72,33.0,0.33,23.76
2017-07-18,57,33.0,0.33,18.810000000000002
2017-07-19,80,33.0,0.33,26.400000000000002
2017-07-20,54,33.0,0.33,17.82
2017-07-21,70,33.0,0.33,23.1
2017-07-22,38,33.0,0.33,12.540000000000001
2017-07-23,18,33.0,0.33,5.94
2017-07-24,60,33.0,0.33,19.8
2017-07-25,81,33.0,0.33,26.73
2017-07-26,78,33.0,0.33,25.740000000000002
2017-07-27,81,33.0,0.33,26.73
2017-07-28,100,33.0,0.33,33.0
2017-07-29,11,33.0,0.33,3.6300000000000003
2017-07-30,8,33.0,0.33,2.64
2017-07-31,69,33.0,0.33,22.77
2017-08-01,47,41.0,0.41,19.27
2017-08-02,54,41.0,0.41,22.139999999999997
2017-08-03,46,41.0,0.41,18.86
2017-08-04,47,41.0,0.41,19.27
2017-08-05,18,41.0,0.41,7.38
2017-08-06,8,41.0,0.41,3.28
2017-08-07,43,41.0,0.41,17.63
2017-08-08,47,41.0,0.41,19.27
2017-08-09,46,41.0,0.41,18.86
2017-08-10,38,41.0,0.41,15.579999999999998
2017-08-11,39,41.0,0.41,15.989999999999998
2017-08-12,15,41.0,0.41,6.1499999999999995
2017-08-13,17,41.0,0.41,6.97
2017-08-14,32,41.0,0.41,13.12
2017-08-15,41,41.0,0.41,16.81
2017-08-16,55,41.0,0.41,22.549999999999997
2017-08-17,100,41.0,0.41,41.0
2017-08-18,52,41.0,0.41,21.32
2017-08-19,15,41.0,0.41,6.1499999999999995
2017-08-20,10,41.0,0.41,4.1
2017-08-21,41,41.0,0.41,16.81
2017-08-22,28,41.0,0.41,11.479999999999999
2017-08-23,50,41.0,0.41,20.5
2017-08-24,60,41.0,0.41,24.599999999999998
2017-08-25,36,41.0,0.41,14.76
2017-08-26,10,41.0,0.41,4.1
2017-08-27,6,41.0,0.41,2.46
2017-08-28,39,41.0,0.41,15.989999999999998
2017-08-29,46,41.0,0.41,18.86
2017-08-30,33,41.0,0.41,13.53
2017-08-31,32,41.0,0.41,13.12
2017-09-01,95,29.0,0.29,27.549999999999997
2017-09-02,40,29.0,0.29,11.6
2017-09-03,34,29.0,0.29,9.86
2017-09-04,22,29.0,0.29,6.38
2017-09-05,91,29.0,0.29,26.389999999999997
2017-09-06,96,29.0,0.29,27.839999999999996
2017-09-07,73,29.0,0.29,21.169999999999998
2017-09-08,80,29.0,0.29,23.2
2017-09-09,43,29.0,0.29,12.469999999999999
2017-09-10,21,29.0,0.29,6.09
2017-09-11,87,29.0,0.29,25.229999999999997
2017-09-12,99,29.0,0.29,28.709999999999997
2017-09-13,75,29.0,0.29,21.75
2017-09-14,96,29.0,0.29,27.839999999999996
2017-09-15,91,29.0,0.29,26.389999999999997
2017-09-16,26,29.0,0.29,7.539999999999999
2017-09-17,28,29.0,0.29,8.12
2017-09-18,58,29.0,0.29,16.82
2017-09-19,85,29.0,0.29,24.65
2017-09-20,96,29.0,0.29,27.839999999999996
2017-09-21,73,29.0,0.29,21.169999999999998
2017-09-22,83,29.0,0.29,24.069999999999997
2017-09-23,50,29.0,0.29,14.499999999999998
2017-09-24,15,29.0,0.29,4.35
2017-09-25,82,29.0,0.29,23.779999999999998
2017-09-26,62,29.0,0.29,17.98
2017-09-27,67,29.0,0.29,19.43
2017-09-28,83,29.0,0.29,24.069999999999997
2017-09-29,100,29.0,0.29,28.999999999999996
2017-09-30,45,29.0,0.29,13.049999999999999
2017-10-01,6,43.0,0.43,2.58
2017-10-02,32,43.0,0.43,13.76
2017-10-03,28,43.0,0.43,12.04
2017-10-04,30,43.0,0.43,12.9
2017-10-05,38,43.0,0.43,16.34
2017-10-06,35,43.0,0.43,15.049999999999999
2017-10-07,14,43.0,0.43,6.02
2017-10-08,12,43.0,0.43,5.16
2017-10-09,33,43.0,0.43,14.19
2017-10-10,100,43.0,0.43,43.0
2017-10-11,77,43.0,0.43,33.11
2017-10-12,56,43.0,0.43,24.08
2017-10-13,60,43.0,0.43,25.8
2017-10-14,22,43.0,0.43,9.459999999999999
2017-10-15,6,43.0,0.43,2.58
2017-10-16,45,43.0,0.43,19.35
2017-10-17,52,43.0,0.43,22.36
2017-10-18,51,43.0,0.43,21.93
2017-10-19,42,43.0,0.43,18.06
2017-10-20,41,43.0,0.43,17.63
2017-10-21,15,43.0,0.43,6.45
2017-10-22,7,43.0,0.43,3.01
2017-10-23,44,43.0,0.43,18.919999999999998
2017-10-24,71,43.0,0.43,30.53
2017-10-25,49,43.0,0.43,21.07
2017-10-26,54,43.0,0.43,23.22
2017-10-27,53,43.0,0.43,22.79
2017-10-28,15,43.0,0.43,6.45
2017-10-29,16,43.0,0.43,6.88
2017-10-30,34,43.0,0.43,14.62
2017-10-31,35,43.0,0.43,15.049999999999999
2017-11-01,17,59.0,0.59,10.03
2017-11-02,22,59.0,0.59,12.979999999999999
2017-11-03,22,59.0,0.59,12.979999999999999
2017-11-04,10,59.0,0.59,5.8999999999999995
2017-11-05,6,59.0,0.59,3.54
2017-11-06,20,59.0,0.59,11.799999999999999
2017-11-07,22,59.0,0.59,12.979999999999999
2017-11-08,22,59.0,0.59,12.979999999999999
2017-11-09,21,59.0,0.59,12.389999999999999
2017-11-10,24,59.0,0.59,14.16
2017-11-11,7,59.0,0.59,4.13
2017-11-12,7,59.0,0.59,4.13
2017-11-13,21,59.0,0.59,12.389999999999999
2017-11-14,23,59.0,0.59,13.569999999999999
2017-11-15,30,59.0,0.59,17.7
2017-11-16,100,59.0,0.59,59.0
2017-11-17,74,59.0,0.59,43.66
2017-11-18,16,59.0,0.59,9.44
2017-11-19,9,59.0,0.59,5.31
2017-11-20,40,59.0,0.59,23.599999999999998
2017-11-21,31,59.0,0.59,18.29
2017-11-22,30,59.0,0.59,17.7
2017-11-23,7,59.0,0.59,4.13
2017-11-24,25,59.0,0.59,14.75
2017-11-25,12,59.0,0.59,7.08
2017-11-26,9,59.0,0.59,5.31
2017-11-27,22,59.0,0.59,12.979999999999999
2017-11-28,25,59.0,0.59,14.75
2017-11-29,24,59.0,0.59,14.16
2017-11-30,29,59.0,0.59,17.11
2017-12-01,90,43.0,0.43,38.7
2017-12-02,24,43.0,0.43,10.32
2017-12-03,21,43.0,0.43,9.03
2017-12-04,77,43.0,0.43,33.11
2017-12-05,74,43.0,0.43,31.82
2017-12-06,90,43.0,0.43,38.7
2017-12-07,79,43.0,0.43,33.97
2017-12-08,79,43.0,0.43,33.97
2017-12-09,37,43.0,0.43,15.91
2017-12-10,17,43.0,0.43,7.31
2017-12-11,55,43.0,0.43,23.65
2017-12-12,57,43.0,0.43,24.509999999999998
2017-12-13,65,43.0,0.43,27.95
2017-12-14,61,43.0,0.43,26.23
2017-12-15,85,43.0,0.43,36.55
2017-12-16,32,43.0,0.43,13.76
2017-12-17,21,43.0,0.43,9.03
2017-12-18,65,43.0,0.43,27.95
2017-12-19,100,43.0,0.43,43.0
2017-12-20,94,43.0,0.43,40.42
2017-12-21,94,43.0,0.43,40.42
2017-12-22,86,43.0,0.43,36.98
2017-12-23,26,43.0,0.43,11.18
2017-12-24,26,43.0,0.43,11.18
2017-12-25,13,43.0,0.43,5.59
2017-12-26,59,43.0,0.43,25.37
2017-12-27,60,43.0,0.43,25.8
2017-12-28,91,43.0,0.43,39.13
2017-12-29,83,43.0,0.43,35.69
2017-12-30,27,43.0,0.43,11.61
2017-12-31,21,43.0,0.43,9.03
2018-01-01,16,66.0,0.66,10.56
2018-01-02,56,66.0,0.66,36.96
2018-01-03,57,66.0,0.66,37.620000000000005
2018-01-04,64,66.0,0.66,42.24
2018-01-05,64,66.0,0.66,42.24
2018-01-06,31,66.0,0.66,20.46
2018-01-07,18,66.0,0.66,11.88
2018-01-08,63,66.0,0.66,41.580000000000005
2018-01-09,73,66.0,0.66,48.18
2018-01-10,58,66.0,0.66,38.28
2018-01-11,100,66.0,0.66,66.0
2018-01-12,95,66.0,0.66,62.7
2018-01-13,32,66.0,0.66,21.12
2018-01-14,16,66.0,0.66,10.56
2018-01-15,19,66.0,0.66,12.540000000000001
2018-01-16,56,66.0,0.66,36.96
2018-01-17,73,66.0,0.66,48.18
2018-01-18,91,66.0,0.66,60.06
2018-01-19,84,66.0,0.66,55.440000000000005
2018-01-20,20,66.0,0.66,13.200000000000001
2018-01-21,18,66.0,0.66,11.88
2018-01-22,71,66.0,0.66,46.86
2018-01-23,75,66.0,0.66,49.5
2018-01-24,77,66.0,0.66,50.82
2018-01-25,71,66.0,0.66,46.86
2018-01-26,83,66.0,0.66,54.78
2018-01-27,33,66.0,0.66,21.78
2018-01-28,21,66.0,0.66,13.860000000000001
2018-01-29,75,66.0,0.66,49.5
2018-01-30,91,66.0,0.66,60.06
2018-01-31,78,66.0,0.66,51.480000000000004
2018-02-01,23,100.0,1.0,23.0
2018-02-02,23,100.0,1.0,23.0
2018-02-03,9,100.0,1.0,9.0
2018-02-04,7,100.0,1.0,7.0
2018-02-05,29,100.0,1.0,29.0
2018-02-06,39,100.0,1.0,39.0
2018-02-07,25,100.0,1.0,25.0
2018-02-08,29,100.0,1.0,29.0
2018-02-09,26,100.0,1.0,26.0
2018-02-10,5,100.0,1.0,5.0
2018-02-11,6,100.0,1.0,6.0
2018-02-12,20,100.0,1.0,20.0
2018-02-13,24,100.0,1.0,24.0
2018-02-14,26,100.0,1.0,26.0
2018-02-15,27,100.0,1.0,27.0
2018-02-16,20,100.0,1.0,20.0
2018-02-17,10,100.0,1.0,10.0
2018-02-18,8,100.0,1.0,8.0
2018-02-19,12,100.0,1.0,12.0
2018-02-20,94,100.0,1.0,94.0
2018-02-21,100,100.0,1.0,100.0
2018-02-22,64,100.0,1.0,64.0
2018-02-23,41,100.0,1.0,41.0
2018-02-24,15,100.0,1.0,15.0
2018-02-25,6,100.0,1.0,6.0
2018-02-26,33,100.0,1.0,33.0
2018-02-27,31,100.0,1.0,31.0
2018-02-28,33,100.0,1.0,33.0
2018-03-01,100,70.0,0.7,70.0
2018-03-02,100,70.0,0.7,70.0
2018-03-03,35,70.0,0.7,24.5
2018-03-04,21,70.0,0.7,14.7
2018-03-05,92,70.0,0.7,64.39999999999999
2018-03-06,99,70.0,0.7,69.3
2018-03-07,80,70.0,0.7,56.0
2018-03-08,80,70.0,0.7,56.0
2018-03-09,83,70.0,0.7,58.099999999999994
2018-03-10,22,70.0,0.7,15.399999999999999
2018-03-11,17,70.0,0.7,11.899999999999999
2018-03-12,65,70.0,0.7,45.5
2018-03-13,63,70.0,0.7,44.099999999999994
2018-03-14,75,70.0,0.7,52.5
2018-03-15,81,70.0,0.7,56.699999999999996
2018-03-16,88,70.0,0.7,61.599999999999994
2018-03-17,25,70.0,0.7,17.5
2018-03-18,18,70.0,0.7,12.6
2018-03-19,67,70.0,0.7,46.9
2018-03-20,72,70.0,0.7,50.4
2018-03-21,77,70.0,0.7,53.9
2018-03-22,69,70.0,0.7,48.3
2018-03-23,74,70.0,0.7,51.8
