date,KO_unscaled,KO_monthly,scale,KO
2023-03-13,81,43.0,0.43,34.83
2023-03-14,75,43.0,0.43,32.25
2023-03-15,85,43.0,0.43,36.55
2023-03-16,80,43.0,0.43,34.4
2023-03-17,77,43.0,0.43,33.11
2023-03-18,83,43.0,0.43,35.69
2023-03-19,81,43.0,0.43,34.83
2023-03-20,88,43.0,0.43,37.839999999999996
2023-03-21,76,43.0,0.43,32.68
2023-03-22,83,43.0,0.43,35.69
2023-03-23,76,43.0,0.43,32.68
2023-03-24,79,43.0,0.43,33.97
2023-03-25,80,43.0,0.43,34.4
2023-03-26,86,43.0,0.43,36.98
2023-03-27,78,43.0,0.43,33.54
2023-03-28,83,43.0,0.43,35.69
2023-03-29,90,43.0,0.43,38.7
2023-03-30,78,43.0,0.43,33.54
2023-03-31,80,43.0,0.43,34.4
2023-04-01,28,87.0,0.87,24.36
2023-04-02,38,87.0,0.87,33.06
2023-04-03,29,87.0,0.87,25.23
2023-04-04,27,87.0,0.87,23.49
2023-04-05,28,87.0,0.87,24.36
2023-04-06,30,87.0,0.87,26.1
2023-04-07,28,87.0,0.87,24.36
2023-04-08,31,87.0,0.87,26.97
2023-04-09,57,87.0,0.87,49.589999999999996
2023-04-10,35,87.0,0.87,30.45
2023-04-11,34,87.0,0.87,29.58
2023-04-12,50,87.0,0.87,43.5
2023-04-13,99,87.0,0.87,86.13
2023-04-14,100,87.0,0.87,87.0
2023-04-15,93,87.0,0.87,80.91
2023-04-16,92,87.0,0.87,80.04
2023-04-17,71,87.0,0.87,61.77
2023-04-18,60,87.0,0.87,52.2
2023-04-19,72,87.0,0.87,62.64
2023-04-20,74,87.0,0.87,64.38
2023-04-21,65,87.0,0.87,56.55
2023-04-22,72,87.0,0.87,62.64
2023-04-23,77,87.0,0.87,66.99
2023-04-24,63,87.0,0.87,54.81
2023-04-25,53,87.0,0.87,46.11
2023-04-26,51,87.0,0.87,44.37
2023-04-27,56,87.0,0.87,48.72
2023-04-28,49,87.0,0.87,42.63
2023-04-29,52,87.0,0.87,45.24
2023-04-30,51,87.0,0.87,44.37
2023-05-01,71,72.0,0.72,51.12
2023-05-02,69,72.0,0.72,49.68
2023-05-03,76,72.0,0.72,54.72
2023-05-04,74,72.0,0.72,53.28
2023-05-05,69,72.0,0.72,49.68
2023-05-06,79,72.0,0.72,56.879999999999995
2023-05-07,77,72.0,0.72,55.44
2023-05-08,77,72.0,0.72,55.44
2023-05-09,70,72.0,0.72,50.4
2023-05-10,76,72.0,0.72,54.72
2023-05-11,77,72.0,0.72,55.44
2023-05-12,73,72.0,0.72,52.559999999999995
2023-05-13,76,72.0,0.72,54.72
2023-05-14,81,72.0,0.72,58.32
2023-05-15,62,72.0,0.72,44.64
2023-05-16,63,72.0,0.72,45.36
2023-05-17,72,72.0,0.72,51.839999999999996
2023-05-18,82,72.0,0.72,59.04
2023-05-19,67,72.0,0.72,48.239999999999995
2023-05-20,68,72.0,0.72,48.96
2023-05-21,69,72.0,0.72,49.68
2023-05-22,61,72.0,0.72,43.92
2023-05-23,63,72.0,0.72,45.36
2023-05-24,72,72.0,0.72,51.839999999999996
2023-05-25,100,72.0,0.72,72.0
2023-05-26,82,72.0,0.72,59.04
2023-05-27,84,72.0,0.72,60.48
2023-05-28,75,72.0,0.72,54.0
2023-05-29,75,72.0,0.72,54.0
2023-05-30,68,72.0,0.72,48.96
2023-05-31,78,72.0,0.72,56.16
2023-06-01,69,74.0,0.74,51.06
2023-06-02,57,74.0,0.74,42.18
2023-06-03,62,74.0,0.74,45.88
2023-06-04,60,74.0,0.74,44.4
2023-06-05,53,74.0,0.74,39.22
2023-06-06,60,74.0,0.74,44.4
2023-06-07,68,74.0,0.74,50.32
2023-06-08,63,74.0,0.74,46.62
2023-06-09,58,74.0,0.74,42.92
2023-06-10,60,74.0,0.74,44.4
2023-06-11,61,74.0,0.74,45.14
2023-06-12,58,74.0,0.74,42.92
2023-06-13,53,74.0,0.74,39.22
2023-06-14,66,74.0,0.74,48.839999999999996
2023-06-15,70,74.0,0.74,51.8
2023-06-16,58,74.0,0.74,42.92
2023-06-17,57,74.0,0.74,42.18
2023-06-18,56,74.0,0.74,41.44
2023-06-19,57,74.0,0.74,42.18
2023-06-20,53,74.0,0.74,39.22
2023-06-21,69,74.0,0.74,51.06
2023-06-22,64,74.0,0.74,47.36
2023-06-23,61,74.0,0.74,45.14
2023-06-24,62,74.0,0.74,45.88
2023-06-25,63,74.0,0.74,46.62
2023-06-26,57,74.0,0.74,42.18
2023-06-27,60,74.0,0.74,44.4
2023-06-28,82,74.0,0.74,60.68
2023-06-29,100,74.0,0.74,74.0
2023-06-30,97,74.0,0.74,71.78
2023-07-01,98,71.0,0.71,69.58
2023-07-02,87,71.0,0.71,61.769999999999996
2023-07-03,84,71.0,0.71,59.64
2023-07-04,100,71.0,0.71,71.0
2023-07-05,99,71.0,0.71,70.28999999999999
2023-07-06,94,71.0,0.71,66.74
2023-07-07,91,71.0,0.71,64.61
2023-07-08,83,71.0,0.71,58.93
2023-07-09,91,71.0,0.71,64.61
2023-07-10,75,71.0,0.71,53.25
2023-07-11,69,71.0,0.71,48.989999999999995
2023-07-12,68,71.0,0.71,48.28
2023-07-13,67,71.0,0.71,47.57
2023-07-14,70,71.0,0.71,49.699999999999996
2023-07-15,68,71.0,0.71,48.28
2023-07-16,71,71.0,0.71,50.41
2023-07-17,65,71.0,0.71,46.15
2023-07-18,65,71.0,0.71,46.15
2023-07-19,82,71.0,0.71,58.22
2023-07-20,64,71.0,0.71,45.44
2023-07-21,59,71.0,0.71,41.89
2023-07-22,59,71.0,0.71,41.89
2023-07-23,56,71.0,0.71,39.76
2023-07-24,60,71.0,0.71,42.599999999999994
2023-07-25,58,71.0,0.71,41.18
2023-07-26,62,71.0,0.71,44.019999999999996
2023-07-27,57,71.0,0.71,40.47
2023-07-28,55,71.0,0.71,39.05
2023-07-29,57,71.0,0.71,40.47
2023-07-30,75,71.0,0.71,53.25
2023-07-31,59,71.0,0.71,41.89
2023-08-01,74,56.0,0.56,41.440000000000005
2023-08-02,75,56.0,0.56,42.00000000000001
2023-08-03,78,56.0,0.56,43.68000000000001
2023-08-04,75,56.0,0.56,42.00000000000001
2023-08-05,78,56.0,0.56,43.68000000000001
2023-08-06,94,56.0,0.56,52.64000000000001
2023-08-07,99,56.0,0.56,55.440000000000005
2023-08-08,85,56.0,0.56,47.6
2023-08-09,79,56.0,0.56,44.24
2023-08-10,90,56.0,0.56,50.400000000000006
2023-08-11,98,56.0,0.56,54.88
2023-08-12,84,56.0,0.56,47.040000000000006
2023-08-13,89,56.0,0.56,49.84
2023-08-14,82,56.0,0.56,45.92
2023-08-15,72,56.0,0.56,40.32000000000001
2023-08-16,87,56.0,0.56,48.720000000000006
2023-08-17,77,56.0,0.56,43.120000000000005
2023-08-18,86,56.0,0.56,48.160000000000004
2023-08-19,76,56.0,0.56,42.56
2023-08-20,100,56.0,0.56,56.00000000000001
2023-08-21,74,56.0,0.56,41.440000000000005
2023-08-22,82,56.0,0.56,45.92
2023-08-23,72,56.0,0.56,40.32000000000001
2023-08-24,73,56.0,0.56,40.88
2023-08-25,77,56.0,0.56,43.120000000000005
2023-08-26,79,56.0,0.56,44.24
2023-08-27,82,56.0,0.56,45.92
2023-08-28,81,56.0,0.56,45.36000000000001
2023-08-29,70,56.0,0.56,39.2
2023-08-30,67,56.0,0.56,37.52
2023-08-31,70,56.0,0.56,39.2
2023-09-01,92,49.0,0.49,45.08
2023-09-02,95,49.0,0.49,46.55
2023-09-03,97,49.0,0.49,47.53
2023-09-04,89,49.0,0.49,43.61
2023-09-05,86,49.0,0.49,42.14
2023-09-06,88,49.0,0.49,43.12
2023-09-07,87,49.0,0.49,42.63
2023-09-08,97,49.0,0.49,47.53
2023-09-09,83,49.0,0.49,40.67
2023-09-10,95,49.0,0.49,46.55
2023-09-11,80,49.0,0.49,39.2
2023-09-12,88,49.0,0.49,43.12
2023-09-13,75,49.0,0.49,36.75
2023-09-14,93,49.0,0.49,45.57
2023-09-15,87,49.0,0.49,42.63
2023-09-16,86,49.0,0.49,42.14
2023-09-17,83,49.0,0.49,40.67
2023-09-18,80,49.0,0.49,39.2
2023-09-19,87,49.0,0.49,42.63
2023-09-20,95,49.0,0.49,46.55
2023-09-21,85,49.0,0.49,41.65
2023-09-22,92,49.0,0.49,45.08
2023-09-23,89,49.0,0.49,43.61
2023-09-24,87,49.0,0.49,42.63
2023-09-25,90,49.0,0.49,44.1
2023-09-26,84,49.0,0.49,41.16
2023-09-27,90,49.0,0.49,44.1
2023-09-28,83,49.0,0.49,40.67
2023-09-29,95,49.0,0.49,46.55
2023-09-30,100,49.0,0.49,49.0
2023-10-01,99,53.0,0.53,52.470000000000006
2023-10-02,79,53.0,0.53,41.870000000000005
2023-10-03,82,53.0,0.53,43.46
2023-10-04,88,53.0,0.53,46.64
2023-10-05,93,53.0,0.53,49.29
2023-10-06,94,53.0,0.53,49.82
2023-10-07,84,53.0,0.53,44.52
2023-10-08,84,53.0,0.53,44.52
2023-10-09,87,53.0,0.53,46.11
2023-10-10,91,53.0,0.53,48.230000000000004
2023-10-11,84,53.0,0.53,44.52
2023-10-12,85,53.0,0.53,45.050000000000004
2023-10-13,77,53.0,0.53,40.81
2023-10-14,84,53.0,0.53,44.52
2023-10-15,76,53.0,0.53,40.28
2023-10-16,84,53.0,0.53,44.52
2023-10-17,78,53.0,0.53,41.34
2023-10-18,86,53.0,0.53,45.580000000000005
2023-10-19,82,53.0,0.53,43.46
2023-10-20,84,53.0,0.53,44.52
2023-10-21,93,53.0,0.53,49.29
2023-10-22,95,53.0,0.53,50.35
2023-10-23,83,53.0,0.53,43.99
2023-10-24,100,53.0,0.53,53.0
2023-10-25,92,53.0,0.53,48.760000000000005
2023-10-26,79,53.0,0.53,41.870000000000005
2023-10-27,81,53.0,0.53,42.93
2023-10-28,84,53.0,0.53,44.52
2023-10-29,74,53.0,0.53,39.22
2023-10-30,83,53.0,0.53,43.99
2023-10-31,80,53.0,0.53,42.400000000000006
2023-11-01,91,49.0,0.49,44.589999999999996
2023-11-02,91,49.0,0.49,44.589999999999996
2023-11-03,81,49.0,0.49,39.69
2023-11-04,89,49.0,0.49,43.61
2023-11-05,91,49.0,0.49,44.589999999999996
2023-11-06,89,49.0,0.49,43.61
2023-11-07,100,49.0,0.49,49.0
2023-11-08,87,49.0,0.49,42.63
2023-11-09,83,49.0,0.49,40.67
2023-11-10,89,49.0,0.49,43.61
2023-11-11,93,49.0,0.49,45.57
2023-11-12,95,49.0,0.49,46.55
2023-11-13,91,49.0,0.49,44.589999999999996
2023-11-14,94,49.0,0.49,46.06
2023-11-15,93,49.0,0.49,45.57
2023-11-16,87,49.0,0.49,42.63
2023-11-17,90,49.0,0.49,44.1
2023-11-18,82,49.0,0.49,40.18
2023-11-19,83,49.0,0.49,40.67
2023-11-20,81,49.0,0.49,39.69
2023-11-21,84,49.0,0.49,41.16
2023-11-22,95,49.0,0.49,46.55
2023-11-23,98,49.0,0.49,48.019999999999996
2023-11-24,91,49.0,0.49,44.589999999999996
2023-11-25,95,49.0,0.49,46.55
2023-11-26,95,49.0,0.49,46.55
2023-11-27,86,49.0,0.49,42.14
2023-11-28,86,49.0,0.49,42.14
2023-11-29,90,49.0,0.49,44.1
2023-11-30,97,49.0,0.49,47.53
2023-12-01,75,51.0,0.51,38.25
2023-12-02,74,51.0,0.51,37.74
2023-12-03,70,51.0,0.51,35.7
2023-12-04,77,51.0,0.51,39.27
2023-12-05,72,51.0,0.51,36.72
2023-12-06,69,51.0,0.51,35.19
2023-12-07,72,51.0,0.51,36.72
2023-12-08,73,51.0,0.51,37.230000000000004
2023-12-09,81,51.0,0.51,41.31
2023-12-10,92,51.0,0.51,46.92
2023-12-11,80,51.0,0.51,40.8
2023-12-12,64,51.0,0.51,32.64
2023-12-13,71,51.0,0.51,36.21
2023-12-14,64,51.0,0.51,32.64
2023-12-15,70,51.0,0.51,35.7
2023-12-16,78,51.0,0.51,39.78
2023-12-17,100,51.0,0.51,51.0
2023-12-18,81,51.0,0.51,41.31
2023-12-19,77,51.0,0.51,39.27
2023-12-20,79,51.0,0.51,40.29
2023-12-21,78,51.0,0.51,39.78
2023-12-22,86,51.0,0.51,43.86
2023-12-23,76,51.0,0.51,38.76
2023-12-24,75,51.0,0.51,38.25
2023-12-25,77,51.0,0.51,39.27
2023-12-26,79,51.0,0.51,40.29
2023-12-27,90,51.0,0.51,45.9
2023-12-28,81,51.0,0.51,41.31
2023-12-29,83,51.0,0.51,42.33
2023-12-30,75,51.0,0.51,38.25
2023-12-31,74,51.0,0.51,37.74
