date,Intel Stock Price_unscaled,Intel Stock Price_monthly,scale,Intel Stock Price
2011-06-30,0,9.0,0.09,0.0
2011-07-01,62,8.0,0.08,4.96
2011-07-02,0,8.0,0.08,0.0
2011-07-03,0,8.0,0.08,0.0
2011-07-04,0,8.0,0.08,0.0
2011-07-05,48,8.0,0.08,3.84
2011-07-06,0,8.0,0.08,0.0
2011-07-07,0,8.0,0.08,0.0
2011-07-08,67,8.0,0.08,5.36
2011-07-09,0,8.0,0.08,0.0
2011-07-10,100,8.0,0.08,8.0
2011-07-11,0,8.0,0.08,0.0
2011-07-12,0,8.0,0.08,0.0
2011-07-13,62,8.0,0.08,4.96
2011-07-14,0,8.0,0.08,0.0
2011-07-15,57,8.0,0.08,4.5600000000000005
2011-07-16,0,8.0,0.08,0.0
2011-07-17,0,8.0,0.08,0.0
2011-07-18,0,8.0,0.08,0.0
2011-07-19,0,8.0,0.08,0.0
2011-07-20,0,8.0,0.08,0.0
2011-07-21,0,8.0,0.08,0.0
2011-07-22,41,8.0,0.08,3.2800000000000002
2011-07-23,0,8.0,0.08,0.0
2011-07-24,0,8.0,0.08,0.0
2011-07-25,0,8.0,0.08,0.0
2011-07-26,0,8.0,0.08,0.0
2011-07-27,57,8.0,0.08,4.5600000000000005
2011-07-28,0,8.0,0.08,0.0
2011-07-29,0,8.0,0.08,0.0
2011-07-30,97,8.0,0.08,7.76
2011-07-31,0,8.0,0.08,0.0
2011-08-01,26,12.0,0.12,3.12
2011-08-02,0,12.0,0.12,0.0
2011-08-03,0,12.0,0.12,0.0
2011-08-04,38,12.0,0.12,4.56
2011-08-05,20,12.0,0.12,2.4
2011-08-06,0,12.0,0.12,0.0
2011-08-07,0,12.0,0.12,0.0
2011-08-08,40,12.0,0.12,4.8
2011-08-09,52,12.0,0.12,6.24
2011-08-10,0,12.0,0.12,0.0
2011-08-11,0,12.0,0.12,0.0
2011-08-12,62,12.0,0.12,7.4399999999999995
2011-08-13,25,12.0,0.12,3.0
2011-08-14,0,12.0,0.12,0.0
2011-08-15,0,12.0,0.12,0.0
2011-08-16,0,12.0,0.12,0.0
2011-08-17,25,12.0,0.12,3.0
2011-08-18,64,12.0,0.12,7.68
2011-08-19,0,12.0,0.12,0.0
2011-08-20,100,12.0,0.12,12.0
2011-08-21,0,12.0,0.12,0.0
2011-08-22,26,12.0,0.12,3.12
2011-08-23,0,12.0,0.12,0.0
2011-08-24,0,12.0,0.12,0.0
2011-08-25,24,12.0,0.12,2.88
2011-08-26,0,12.0,0.12,0.0
2011-08-27,0,12.0,0.12,0.0
2011-08-28,0,12.0,0.12,0.0
2011-08-29,0,12.0,0.12,0.0
2011-08-30,0,12.0,0.12,0.0
2011-08-31,35,12.0,0.12,4.2
2011-09-01,0,10.0,0.1,0.0
2011-09-02,0,10.0,0.1,0.0
2011-09-03,100,10.0,0.1,10.0
2011-09-04,82,10.0,0.1,8.200000000000001
2011-09-05,0,10.0,0.1,0.0
2011-09-06,0,10.0,0.1,0.0
2011-09-07,18,10.0,0.1,1.8
2011-09-08,0,10.0,0.1,0.0
2011-09-09,0,10.0,0.1,0.0
2011-09-10,21,10.0,0.1,2.1
2011-09-11,0,10.0,0.1,0.0
2011-09-12,0,10.0,0.1,0.0
2011-09-13,0,10.0,0.1,0.0
2011-09-14,0,10.0,0.1,0.0
2011-09-15,42,10.0,0.1,4.2
2011-09-16,20,10.0,0.1,2.0
2011-09-17,0,10.0,0.1,0.0
2011-09-18,0,10.0,0.1,0.0
2011-09-19,0,10.0,0.1,0.0
2011-09-20,0,10.0,0.1,0.0
2011-09-21,0,10.0,0.1,0.0
2011-09-22,19,10.0,0.1,1.9000000000000001
2011-09-23,0,10.0,0.1,0.0
2011-09-24,0,10.0,0.1,0.0
2011-09-25,25,10.0,0.1,2.5
2011-09-26,0,10.0,0.1,0.0
2011-09-27,0,10.0,0.1,0.0
2011-09-28,0,10.0,0.1,0.0
2011-09-29,27,10.0,0.1,2.7
2011-09-30,0,10.0,0.1,0.0
2011-10-01,0,12.0,0.12,0.0
2011-10-02,0,12.0,0.12,0.0
2011-10-03,0,12.0,0.12,0.0
2011-10-04,0,12.0,0.12,0.0
2011-10-05,57,12.0,0.12,6.84
2011-10-06,20,12.0,0.12,2.4
2011-10-07,30,12.0,0.12,3.5999999999999996
2011-10-08,0,12.0,0.12,0.0
2011-10-09,52,12.0,0.12,6.24
2011-10-10,0,12.0,0.12,0.0
2011-10-11,0,12.0,0.12,0.0
2011-10-12,0,12.0,0.12,0.0
2011-10-13,18,12.0,0.12,2.16
2011-10-14,0,12.0,0.12,0.0
2011-10-15,52,12.0,0.12,6.24
2011-10-16,67,12.0,0.12,8.04
2011-10-17,0,12.0,0.12,0.0
2011-10-18,51,12.0,0.12,6.12
2011-10-19,30,12.0,0.12,3.5999999999999996
2011-10-20,0,12.0,0.12,0.0
2011-10-21,29,12.0,0.12,3.48
2011-10-22,0,12.0,0.12,0.0
2011-10-23,0,12.0,0.12,0.0
2011-10-24,0,12.0,0.12,0.0
2011-10-25,42,12.0,0.12,5.04
2011-10-26,0,12.0,0.12,0.0
2011-10-27,0,12.0,0.12,0.0
2011-10-28,49,12.0,0.12,5.88
2011-10-29,100,12.0,0.12,12.0
2011-10-30,0,12.0,0.12,0.0
2011-10-31,20,12.0,0.12,2.4
2011-11-01,0,12.0,0.12,0.0
2011-11-02,0,12.0,0.12,0.0
2011-11-03,75,12.0,0.12,9.0
2011-11-04,0,12.0,0.12,0.0
2011-11-05,0,12.0,0.12,0.0
2011-11-06,0,12.0,0.12,0.0
2011-11-07,0,12.0,0.12,0.0
2011-11-08,0,12.0,0.12,0.0
2011-11-09,0,12.0,0.12,0.0
2011-11-10,0,12.0,0.12,0.0
2011-11-11,0,12.0,0.12,0.0
2011-11-12,0,12.0,0.12,0.0
2011-11-13,82,12.0,0.12,9.84
2011-11-14,87,12.0,0.12,10.44
2011-11-15,0,12.0,0.12,0.0
2011-11-16,100,12.0,0.12,12.0
2011-11-17,56,12.0,0.12,6.72
2011-11-18,62,12.0,0.12,7.4399999999999995
2011-11-19,0,12.0,0.12,0.0
2011-11-20,91,12.0,0.12,10.92
2011-11-21,0,12.0,0.12,0.0
2011-11-22,0,12.0,0.12,0.0
2011-11-23,0,12.0,0.12,0.0
2011-11-24,0,12.0,0.12,0.0
2011-11-25,0,12.0,0.12,0.0
2011-11-26,55,12.0,0.12,6.6
2011-11-27,0,12.0,0.12,0.0
2011-11-28,0,12.0,0.12,0.0
2011-11-29,85,12.0,0.12,10.2
2011-11-30,55,12.0,0.12,6.6
2011-12-01,43,8.0,0.08,3.44
2011-12-02,41,8.0,0.08,3.2800000000000002
2011-12-03,0,8.0,0.08,0.0
2011-12-04,0,8.0,0.08,0.0
2011-12-05,0,8.0,0.08,0.0
2011-12-06,0,8.0,0.08,0.0
2011-12-07,44,8.0,0.08,3.52
2011-12-08,0,8.0,0.08,0.0
2011-12-09,0,8.0,0.08,0.0
2011-12-10,0,8.0,0.08,0.0
2011-12-11,0,8.0,0.08,0.0
2011-12-12,0,8.0,0.08,0.0
2011-12-13,0,8.0,0.08,0.0
2011-12-14,0,8.0,0.08,0.0
2011-12-15,31,8.0,0.08,2.48
2011-12-16,43,8.0,0.08,3.44
2011-12-17,0,8.0,0.08,0.0
2011-12-18,50,8.0,0.08,4.0
2011-12-19,0,8.0,0.08,0.0
2011-12-20,27,8.0,0.08,2.16
2011-12-21,85,8.0,0.08,6.8
2011-12-22,43,8.0,0.08,3.44
2011-12-23,49,8.0,0.08,3.92
2011-12-24,0,8.0,0.08,0.0
2011-12-25,52,8.0,0.08,4.16
2011-12-26,0,8.0,0.08,0.0
2011-12-27,0,8.0,0.08,0.0
2011-12-28,100,8.0,0.08,8.0
2011-12-29,0,8.0,0.08,0.0
2011-12-30,0,8.0,0.08,0.0
2011-12-31,0,8.0,0.08,0.0
2012-01-01,0,10.0,0.1,0.0
2012-01-02,0,10.0,0.1,0.0
2012-01-03,0,10.0,0.1,0.0
2012-01-04,0,10.0,0.1,0.0
2012-01-05,0,10.0,0.1,0.0
2012-01-06,0,10.0,0.1,0.0
2012-01-07,0,10.0,0.1,0.0
2012-01-08,28,10.0,0.1,2.8000000000000003
2012-01-09,21,10.0,0.1,2.1
2012-01-10,0,10.0,0.1,0.0
2012-01-11,40,10.0,0.1,4.0
2012-01-12,0,10.0,0.1,0.0
2012-01-13,0,10.0,0.1,0.0
2012-01-14,0,10.0,0.1,0.0
2012-01-15,24,10.0,0.1,2.4000000000000004
2012-01-16,60,10.0,0.1,6.0
2012-01-17,35,10.0,0.1,3.5
2012-01-18,0,10.0,0.1,0.0
2012-01-19,0,10.0,0.1,0.0
2012-01-20,0,10.0,0.1,0.0
2012-01-21,0,10.0,0.1,0.0
2012-01-22,0,10.0,0.1,0.0
2012-01-23,58,10.0,0.1,5.800000000000001
2012-01-24,0,10.0,0.1,0.0
2012-01-25,0,10.0,0.1,0.0
2012-01-26,42,10.0,0.1,4.2
2012-01-27,72,10.0,0.1,7.2
2012-01-28,0,10.0,0.1,0.0
2012-01-29,100,10.0,0.1,10.0
2012-01-30,0,10.0,0.1,0.0
2012-01-31,38,10.0,0.1,3.8000000000000003
2012-02-01,62,16.0,0.16,9.92
2012-02-02,0,16.0,0.16,0.0
2012-02-03,63,16.0,0.16,10.08
2012-02-04,0,16.0,0.16,0.0
2012-02-05,78,16.0,0.16,12.48
2012-02-06,82,16.0,0.16,13.120000000000001
2012-02-07,0,16.0,0.16,0.0
2012-02-08,0,16.0,0.16,0.0
2012-02-09,0,16.0,0.16,0.0
2012-02-10,0,16.0,0.16,0.0
2012-02-11,0,16.0,0.16,0.0
2012-02-12,0,16.0,0.16,0.0
2012-02-13,0,16.0,0.16,0.0
2012-02-14,100,16.0,0.16,16.0
2012-02-15,0,16.0,0.16,0.0
2012-02-16,62,16.0,0.16,9.92
2012-02-17,0,16.0,0.16,0.0
2012-02-18,54,16.0,0.16,8.64
2012-02-19,0,16.0,0.16,0.0
2012-02-20,0,16.0,0.16,0.0
2012-02-21,52,16.0,0.16,8.32
2012-02-22,88,16.0,0.16,14.08
2012-02-23,60,16.0,0.16,9.6
2012-02-24,56,16.0,0.16,8.96
2012-02-25,75,16.0,0.16,12.0
2012-02-26,0,16.0,0.16,0.0
2012-02-27,91,16.0,0.16,14.56
2012-02-28,54,16.0,0.16,8.64
2012-02-29,28,16.0,0.16,4.48
2012-03-01,0,12.0,0.12,0.0
2012-03-02,0,12.0,0.12,0.0
2012-03-03,0,12.0,0.12,0.0
2012-03-04,0,12.0,0.12,0.0
2012-03-05,96,12.0,0.12,11.52
2012-03-06,0,12.0,0.12,0.0
2012-03-07,0,12.0,0.12,0.0
2012-03-08,0,12.0,0.12,0.0
2012-03-09,0,12.0,0.12,0.0
2012-03-10,0,12.0,0.12,0.0
2012-03-11,100,12.0,0.12,12.0
2012-03-12,38,12.0,0.12,4.56
2012-03-13,0,12.0,0.12,0.0
2012-03-14,74,12.0,0.12,8.879999999999999
2012-03-15,0,12.0,0.12,0.0
2012-03-16,0,12.0,0.12,0.0
2012-03-17,0,12.0,0.12,0.0
2012-03-18,0,12.0,0.12,0.0
2012-03-19,0,12.0,0.12,0.0
2012-03-20,0,12.0,0.12,0.0
2012-03-21,77,12.0,0.12,9.24
2012-03-22,26,12.0,0.12,3.12
2012-03-23,0,12.0,0.12,0.0
2012-03-24,0,12.0,0.12,0.0
2012-03-25,0,12.0,0.12,0.0
2012-03-26,48,12.0,0.12,5.76
2012-03-27,58,12.0,0.12,6.96
2012-03-28,57,12.0,0.12,6.84
2012-03-29,73,12.0,0.12,8.76
2012-03-30,0,12.0,0.12,0.0
2012-03-31,0,12.0,0.12,0.0
2012-04-01,0,14.0,0.14,0.0
2012-04-02,53,14.0,0.14,7.420000000000001
2012-04-03,63,14.0,0.14,8.82
2012-04-04,31,14.0,0.14,4.340000000000001
2012-04-05,0,14.0,0.14,0.0
2012-04-06,43,14.0,0.14,6.0200000000000005
2012-04-07,0,14.0,0.14,0.0
2012-04-08,0,14.0,0.14,0.0
2012-04-09,62,14.0,0.14,8.680000000000001
2012-04-10,0,14.0,0.14,0.0
2012-04-11,37,14.0,0.14,5.180000000000001
2012-04-12,0,14.0,0.14,0.0
2012-04-13,0,14.0,0.14,0.0
2012-04-14,42,14.0,0.14,5.880000000000001
2012-04-15,46,14.0,0.14,6.44
2012-04-16,0,14.0,0.14,0.0
2012-04-17,40,14.0,0.14,5.6000000000000005
2012-04-18,26,14.0,0.14,3.6400000000000006
2012-04-19,0,14.0,0.14,0.0
2012-04-20,100,14.0,0.14,14.000000000000002
2012-04-21,0,14.0,0.14,0.0
2012-04-22,0,14.0,0.14,0.0
2012-04-23,36,14.0,0.14,5.040000000000001
2012-04-24,36,14.0,0.14,5.040000000000001
2012-04-25,33,14.0,0.14,4.62
2012-04-26,27,14.0,0.14,3.7800000000000002
2012-04-27,0,14.0,0.14,0.0
2012-04-28,57,14.0,0.14,7.98
2012-04-29,0,14.0,0.14,0.0
2012-04-30,46,14.0,0.14,6.44
2012-05-01,83,14.0,0.14,11.620000000000001
2012-05-02,44,14.0,0.14,6.16
2012-05-03,58,14.0,0.14,8.120000000000001
2012-05-04,84,14.0,0.14,11.760000000000002
2012-05-05,0,14.0,0.14,0.0
2012-05-06,0,14.0,0.14,0.0
2012-05-07,0,14.0,0.14,0.0
2012-05-08,36,14.0,0.14,5.040000000000001
2012-05-09,41,14.0,0.14,5.74
2012-05-10,0,14.0,0.14,0.0
2012-05-11,0,14.0,0.14,0.0
2012-05-12,0,14.0,0.14,0.0
2012-05-13,0,14.0,0.14,0.0
2012-05-14,0,14.0,0.14,0.0
2012-05-15,38,14.0,0.14,5.32
2012-05-16,43,14.0,0.14,6.0200000000000005
2012-05-17,36,14.0,0.14,5.040000000000001
2012-05-18,27,14.0,0.14,3.7800000000000002
2012-05-19,0,14.0,0.14,0.0
2012-05-20,34,14.0,0.14,4.760000000000001
2012-05-21,100,14.0,0.14,14.000000000000002
2012-05-22,0,14.0,0.14,0.0
2012-05-23,88,14.0,0.14,12.32
2012-05-24,51,14.0,0.14,7.140000000000001
2012-05-25,0,14.0,0.14,0.0
2012-05-26,0,14.0,0.14,0.0
2012-05-27,86,14.0,0.14,12.040000000000001
2012-05-28,31,14.0,0.14,4.340000000000001
2012-05-29,47,14.0,0.14,6.580000000000001
2012-05-30,38,14.0,0.14,5.32
2012-05-31,0,14.0,0.14,0.0
2012-06-01,39,9.0,0.09,3.51
2012-06-02,40,9.0,0.09,3.5999999999999996
2012-06-03,31,9.0,0.09,2.79
2012-06-04,0,9.0,0.09,0.0
2012-06-05,0,9.0,0.09,0.0
2012-06-06,34,9.0,0.09,3.06
2012-06-07,0,9.0,0.09,0.0
2012-06-08,87,9.0,0.09,7.83
2012-06-09,0,9.0,0.09,0.0
2012-06-10,0,9.0,0.09,0.0
2012-06-11,0,9.0,0.09,0.0
2012-06-12,77,9.0,0.09,6.93
2012-06-13,100,9.0,0.09,9.0
2012-06-14,39,9.0,0.09,3.51
2012-06-15,0,9.0,0.09,0.0
2012-06-16,0,9.0,0.09,0.0
2012-06-17,0,9.0,0.09,0.0
2012-06-18,54,9.0,0.09,4.859999999999999
2012-06-19,34,9.0,0.09,3.06
2012-06-20,0,9.0,0.09,0.0
2012-06-21,0,9.0,0.09,0.0
2012-06-22,0,9.0,0.09,0.0
2012-06-23,0,9.0,0.09,0.0
2012-06-24,0,9.0,0.09,0.0
2012-06-25,0,9.0,0.09,0.0
2012-06-26,24,9.0,0.09,2.16
2012-06-27,34,9.0,0.09,3.06
2012-06-28,0,9.0,0.09,0.0
2012-06-29,48,9.0,0.09,4.32
2012-06-30,0,9.0,0.09,0.0
2012-07-01,38,10.0,0.1,3.8000000000000003
2012-07-02,0,10.0,0.1,0.0
2012-07-03,49,10.0,0.1,4.9
2012-07-04,0,10.0,0.1,0.0
2012-07-05,0,10.0,0.1,0.0
2012-07-06,0,10.0,0.1,0.0
2012-07-07,0,10.0,0.1,0.0
2012-07-08,59,10.0,0.1,5.9
2012-07-09,0,10.0,0.1,0.0
2012-07-10,0,10.0,0.1,0.0
2012-07-11,0,10.0,0.1,0.0
2012-07-12,26,10.0,0.1,2.6
2012-07-13,100,10.0,0.1,10.0
2012-07-14,0,10.0,0.1,0.0
2012-07-15,0,10.0,0.1,0.0
2012-07-16,21,10.0,0.1,2.1
2012-07-17,62,10.0,0.1,6.2
2012-07-18,41,10.0,0.1,4.1000000000000005
2012-07-19,33,10.0,0.1,3.3000000000000003
2012-07-20,0,10.0,0.1,0.0
2012-07-21,0,10.0,0.1,0.0
2012-07-22,30,10.0,0.1,3.0
2012-07-23,0,10.0,0.1,0.0
2012-07-24,0,10.0,0.1,0.0
2012-07-25,40,10.0,0.1,4.0
2012-07-26,0,10.0,0.1,0.0
2012-07-27,0,10.0,0.1,0.0
2012-07-28,0,10.0,0.1,0.0
2012-07-29,0,10.0,0.1,0.0
2012-07-30,38,10.0,0.1,3.8000000000000003
2012-07-31,21,10.0,0.1,2.1
2012-08-01,0,9.0,0.09,0.0
2012-08-02,0,9.0,0.09,0.0
2012-08-03,82,9.0,0.09,7.38
2012-08-04,0,9.0,0.09,0.0
2012-08-05,0,9.0,0.09,0.0
2012-08-06,58,9.0,0.09,5.22
2012-08-07,0,9.0,0.09,0.0
2012-08-08,0,9.0,0.09,0.0
2012-08-09,32,9.0,0.09,2.88
2012-08-10,0,9.0,0.09,0.0
2012-08-11,0,9.0,0.09,0.0
2012-08-12,0,9.0,0.09,0.0
2012-08-13,71,9.0,0.09,6.39
2012-08-14,0,9.0,0.09,0.0
2012-08-15,0,9.0,0.09,0.0
2012-08-16,100,9.0,0.09,9.0
2012-08-17,0,9.0,0.09,0.0
2012-08-18,58,9.0,0.09,5.22
2012-08-19,62,9.0,0.09,5.58
2012-08-20,0,9.0,0.09,0.0
2012-08-21,0,9.0,0.09,0.0
2012-08-22,28,9.0,0.09,2.52
2012-08-23,89,9.0,0.09,8.01
2012-08-24,0,9.0,0.09,0.0
2012-08-25,48,9.0,0.09,4.32
2012-08-26,0,9.0,0.09,0.0
2012-08-27,0,9.0,0.09,0.0
2012-08-28,0,9.0,0.09,0.0
2012-08-29,0,9.0,0.09,0.0
2012-08-30,32,9.0,0.09,2.88
2012-08-31,0,9.0,0.09,0.0
2012-09-01,0,15.0,0.15,0.0
2012-09-02,42,15.0,0.15,6.3
2012-09-03,55,15.0,0.15,8.25
2012-09-04,0,15.0,0.15,0.0
2012-09-05,0,15.0,0.15,0.0
2012-09-06,65,15.0,0.15,9.75
2012-09-07,46,15.0,0.15,6.8999999999999995
2012-09-08,0,15.0,0.15,0.0
2012-09-09,0,15.0,0.15,0.0
2012-09-10,44,15.0,0.15,6.6
2012-09-11,61,15.0,0.15,9.15
2012-09-12,0,15.0,0.15,0.0
2012-09-13,96,15.0,0.15,14.399999999999999
2012-09-14,28,15.0,0.15,4.2
2012-09-15,0,15.0,0.15,0.0
2012-09-16,38,15.0,0.15,5.7
2012-09-17,27,15.0,0.15,4.05
2012-09-18,24,15.0,0.15,3.5999999999999996
2012-09-19,35,15.0,0.15,5.25
2012-09-20,39,15.0,0.15,5.85
2012-09-21,0,15.0,0.15,0.0
2012-09-22,0,15.0,0.15,0.0
2012-09-23,0,15.0,0.15,0.0
2012-09-24,0,15.0,0.15,0.0
2012-09-25,34,15.0,0.15,5.1
2012-09-26,100,15.0,0.15,15.0
2012-09-27,0,15.0,0.15,0.0
2012-09-28,0,15.0,0.15,0.0
2012-09-29,0,15.0,0.15,0.0
2012-09-30,0,15.0,0.15,0.0
2012-10-01,49,10.0,0.1,4.9
2012-10-02,0,10.0,0.1,0.0
2012-10-03,0,10.0,0.1,0.0
2012-10-04,100,10.0,0.1,10.0
2012-10-05,72,10.0,0.1,7.2
2012-10-06,0,10.0,0.1,0.0
2012-10-07,23,10.0,0.1,2.3000000000000003
2012-10-08,0,10.0,0.1,0.0
2012-10-09,0,10.0,0.1,0.0
2012-10-10,33,10.0,0.1,3.3000000000000003
2012-10-11,18,10.0,0.1,1.8
2012-10-12,32,10.0,0.1,3.2
2012-10-13,0,10.0,0.1,0.0
2012-10-14,0,10.0,0.1,0.0
2012-10-15,0,10.0,0.1,0.0
2012-10-16,0,10.0,0.1,0.0
2012-10-17,0,10.0,0.1,0.0
2012-10-18,0,10.0,0.1,0.0
2012-10-19,61,10.0,0.1,6.1000000000000005
2012-10-20,0,10.0,0.1,0.0
2012-10-21,20,10.0,0.1,2.0
2012-10-22,51,10.0,0.1,5.1000000000000005
2012-10-23,0,10.0,0.1,0.0
2012-10-24,0,10.0,0.1,0.0
2012-10-25,0,10.0,0.1,0.0
2012-10-26,24,10.0,0.1,2.4000000000000004
2012-10-27,0,10.0,0.1,0.0
2012-10-28,0,10.0,0.1,0.0
2012-10-29,0,10.0,0.1,0.0
2012-10-30,19,10.0,0.1,1.9000000000000001
2012-10-31,21,10.0,0.1,2.1
2012-11-01,0,10.0,0.1,0.0
2012-11-02,100,10.0,0.1,10.0
2012-11-03,0,10.0,0.1,0.0
2012-11-04,0,10.0,0.1,0.0
2012-11-05,60,10.0,0.1,6.0
2012-11-06,0,10.0,0.1,0.0
2012-11-07,0,10.0,0.1,0.0
2012-11-08,0,10.0,0.1,0.0
2012-11-09,0,10.0,0.1,0.0
2012-11-10,0,10.0,0.1,0.0
2012-11-11,0,10.0,0.1,0.0
2012-11-12,73,10.0,0.1,7.300000000000001
2012-11-13,0,10.0,0.1,0.0
2012-11-14,49,10.0,0.1,4.9
2012-11-15,78,10.0,0.1,7.800000000000001
2012-11-16,82,10.0,0.1,8.200000000000001
2012-11-17,98,10.0,0.1,9.8
2012-11-18,0,10.0,0.1,0.0
2012-11-19,78,10.0,0.1,7.800000000000001
2012-11-20,60,10.0,0.1,6.0
2012-11-21,0,10.0,0.1,0.0
2012-11-22,0,10.0,0.1,0.0
2012-11-23,63,10.0,0.1,6.300000000000001
2012-11-24,0,10.0,0.1,0.0
2012-11-25,0,10.0,0.1,0.0
2012-11-26,34,10.0,0.1,3.4000000000000004
2012-11-27,0,10.0,0.1,0.0
2012-11-28,0,10.0,0.1,0.0
2012-11-29,39,10.0,0.1,3.9000000000000004
2012-11-30,44,10.0,0.1,4.4
2012-12-01,0,11.0,0.11,0.0
2012-12-02,0,11.0,0.11,0.0
2012-12-03,22,11.0,0.11,2.42
2012-12-04,0,11.0,0.11,0.0
2012-12-05,0,11.0,0.11,0.0
2012-12-06,28,11.0,0.11,3.08
2012-12-07,0,11.0,0.11,0.0
2012-12-08,0,11.0,0.11,0.0
2012-12-09,0,11.0,0.11,0.0
2012-12-10,0,11.0,0.11,0.0
2012-12-11,33,11.0,0.11,3.63
2012-12-12,0,11.0,0.11,0.0
2012-12-13,0,11.0,0.11,0.0
2012-12-14,0,11.0,0.11,0.0
2012-12-15,63,11.0,0.11,6.93
2012-12-16,0,11.0,0.11,0.0
2012-12-17,49,11.0,0.11,5.39
2012-12-18,0,11.0,0.11,0.0
2012-12-19,100,11.0,0.11,11.0
2012-12-20,38,11.0,0.11,4.18
2012-12-21,17,11.0,0.11,1.87
2012-12-22,0,11.0,0.11,0.0
2012-12-23,35,11.0,0.11,3.85
2012-12-24,0,11.0,0.11,0.0
2012-12-25,49,11.0,0.11,5.39
2012-12-26,0,11.0,0.11,0.0
2012-12-27,20,11.0,0.11,2.2
2012-12-28,0,11.0,0.11,0.0
2012-12-29,0,11.0,0.11,0.0
2012-12-30,0,11.0,0.11,0.0
2012-12-31,0,11.0,0.11,0.0
2013-01-01,0,15.0,0.15,0.0
2013-01-02,0,15.0,0.15,0.0
2013-01-03,66,15.0,0.15,9.9
2013-01-04,0,15.0,0.15,0.0
2013-01-05,0,15.0,0.15,0.0
2013-01-06,0,15.0,0.15,0.0
2013-01-07,0,15.0,0.15,0.0
2013-01-08,55,15.0,0.15,8.25
2013-01-09,47,15.0,0.15,7.05
2013-01-10,23,15.0,0.15,3.4499999999999997
2013-01-11,100,15.0,0.15,15.0
2013-01-12,59,15.0,0.15,8.85
2013-01-13,26,15.0,0.15,3.9
2013-01-14,30,15.0,0.15,4.5
2013-01-15,36,15.0,0.15,5.3999999999999995
2013-01-16,20,15.0,0.15,3.0
2013-01-17,95,15.0,0.15,14.25
2013-01-18,96,15.0,0.15,14.399999999999999
2013-01-19,0,15.0,0.15,0.0
2013-01-20,51,15.0,0.15,7.6499999999999995
2013-01-21,0,15.0,0.15,0.0
2013-01-22,0,15.0,0.15,0.0
2013-01-23,26,15.0,0.15,3.9
2013-01-24,0,15.0,0.15,0.0
2013-01-25,0,15.0,0.15,0.0
2013-01-26,0,15.0,0.15,0.0
2013-01-27,0,15.0,0.15,0.0
2013-01-28,22,15.0,0.15,3.3
2013-01-29,68,15.0,0.15,10.2
2013-01-30,57,15.0,0.15,8.549999999999999
2013-01-31,0,15.0,0.15,0.0
2013-02-01,58,14.0,0.14,8.120000000000001
2013-02-02,45,14.0,0.14,6.300000000000001
2013-02-03,0,14.0,0.14,0.0
2013-02-04,46,14.0,0.14,6.44
2013-02-05,33,14.0,0.14,4.62
2013-02-06,0,14.0,0.14,0.0
2013-02-07,0,14.0,0.14,0.0
2013-02-08,0,14.0,0.14,0.0
2013-02-09,0,14.0,0.14,0.0
2013-02-10,41,14.0,0.14,5.74
2013-02-11,0,14.0,0.14,0.0
2013-02-12,53,14.0,0.14,7.420000000000001
2013-02-13,0,14.0,0.14,0.0
2013-02-14,81,14.0,0.14,11.340000000000002
2013-02-15,0,14.0,0.14,0.0
2013-02-16,56,14.0,0.14,7.840000000000001
2013-02-17,0,14.0,0.14,0.0
2013-02-18,0,14.0,0.14,0.0
2013-02-19,34,14.0,0.14,4.760000000000001
2013-02-20,0,14.0,0.14,0.0
2013-02-21,39,14.0,0.14,5.460000000000001
2013-02-22,33,14.0,0.14,4.62
2013-02-23,53,14.0,0.14,7.420000000000001
2013-02-24,0,14.0,0.14,0.0
2013-02-25,0,14.0,0.14,0.0
2013-02-26,0,14.0,0.14,0.0
2013-02-27,0,14.0,0.14,0.0
2013-02-28,100,14.0,0.14,14.000000000000002
2013-03-01,0,15.0,0.15,0.0
2013-03-02,83,15.0,0.15,12.45
2013-03-03,0,15.0,0.15,0.0
2013-03-04,0,15.0,0.15,0.0
2013-03-05,100,15.0,0.15,15.0
2013-03-06,93,15.0,0.15,13.95
2013-03-07,65,15.0,0.15,9.75
2013-03-08,95,15.0,0.15,14.25
2013-03-09,68,15.0,0.15,10.2
2013-03-10,0,15.0,0.15,0.0
2013-03-11,0,15.0,0.15,0.0
2013-03-12,68,15.0,0.15,10.2
2013-03-13,0,15.0,0.15,0.0
2013-03-14,57,15.0,0.15,8.549999999999999
2013-03-15,81,15.0,0.15,12.15
2013-03-16,62,15.0,0.15,9.299999999999999
2013-03-17,0,15.0,0.15,0.0
2013-03-18,38,15.0,0.15,5.7
2013-03-19,0,15.0,0.15,0.0
2013-03-20,76,15.0,0.15,11.4
2013-03-21,56,15.0,0.15,8.4
2013-03-22,73,15.0,0.15,10.95
2013-03-23,57,15.0,0.15,8.549999999999999
2013-03-24,60,15.0,0.15,9.0
2013-03-25,37,15.0,0.15,5.55
2013-03-26,0,15.0,0.15,0.0
2013-03-27,0,15.0,0.15,0.0
2013-03-28,52,15.0,0.15,7.8
2013-03-29,0,15.0,0.15,0.0
2013-03-30,56,15.0,0.15,8.4
2013-03-31,0,15.0,0.15,0.0
2013-04-01,43,19.0,0.19,8.17
2013-04-02,95,19.0,0.19,18.05
2013-04-03,54,19.0,0.19,10.26
2013-04-04,71,19.0,0.19,13.49
2013-04-05,43,19.0,0.19,8.17
2013-04-06,76,19.0,0.19,14.44
