date,McDonald's Stock Price_unscaled,McDonald's Stock Price_monthly,scale,McDonald's Stock Price
2015-10-16,100,26.0,0.26,26.0
2015-10-17,29,26.0,0.26,7.54
2015-10-18,0,26.0,0.26,0.0
2015-10-19,29,26.0,0.26,7.54
2015-10-20,0,26.0,0.26,0.0
2015-10-21,0,26.0,0.26,0.0
2015-10-22,85,26.0,0.26,22.1
2015-10-23,44,26.0,0.26,11.440000000000001
2015-10-24,0,26.0,0.26,0.0
2015-10-25,34,26.0,0.26,8.84
2015-10-26,0,26.0,0.26,0.0
2015-10-27,41,26.0,0.26,10.66
2015-10-28,0,26.0,0.26,0.0
2015-10-29,0,26.0,0.26,0.0
2015-10-30,52,26.0,0.26,13.52
2015-10-31,0,26.0,0.26,0.0
2015-11-01,0,27.0,0.27,0.0
2015-11-02,86,27.0,0.27,23.220000000000002
2015-11-03,0,27.0,0.27,0.0
2015-11-04,0,27.0,0.27,0.0
2015-11-05,91,27.0,0.27,24.57
2015-11-06,100,27.0,0.27,27.0
2015-11-07,0,27.0,0.27,0.0
2015-11-08,41,27.0,0.27,11.07
2015-11-09,49,27.0,0.27,13.23
2015-11-10,45,27.0,0.27,12.15
2015-11-11,0,27.0,0.27,0.0
2015-11-12,0,27.0,0.27,0.0
2015-11-13,49,27.0,0.27,13.23
2015-11-14,79,27.0,0.27,21.330000000000002
2015-11-15,0,27.0,0.27,0.0
2015-11-16,0,27.0,0.27,0.0
2015-11-17,34,27.0,0.27,9.18
2015-11-18,55,27.0,0.27,14.850000000000001
2015-11-19,43,27.0,0.27,11.610000000000001
2015-11-20,0,27.0,0.27,0.0
2015-11-21,0,27.0,0.27,0.0
2015-11-22,37,27.0,0.27,9.99
2015-11-23,42,27.0,0.27,11.34
2015-11-24,40,27.0,0.27,10.8
2015-11-25,81,27.0,0.27,21.87
2015-11-26,0,27.0,0.27,0.0
2015-11-27,0,27.0,0.27,0.0
2015-11-28,0,27.0,0.27,0.0
2015-11-29,48,27.0,0.27,12.96
2015-11-30,0,27.0,0.27,0.0
2015-12-01,26,33.0,0.33,8.58
2015-12-02,34,33.0,0.33,11.22
2015-12-03,100,33.0,0.33,33.0
2015-12-04,40,33.0,0.33,13.200000000000001
2015-12-05,0,33.0,0.33,0.0
2015-12-06,0,33.0,0.33,0.0
2015-12-07,86,33.0,0.33,28.380000000000003
2015-12-08,0,33.0,0.33,0.0
2015-12-09,71,33.0,0.33,23.43
2015-12-10,0,33.0,0.33,0.0
2015-12-11,49,33.0,0.33,16.17
2015-12-12,0,33.0,0.33,0.0
2015-12-13,0,33.0,0.33,0.0
2015-12-14,30,33.0,0.33,9.9
2015-12-15,0,33.0,0.33,0.0
2015-12-16,0,33.0,0.33,0.0
2015-12-17,0,33.0,0.33,0.0
2015-12-18,27,33.0,0.33,8.91
2015-12-19,0,33.0,0.33,0.0
2015-12-20,0,33.0,0.33,0.0
2015-12-21,0,33.0,0.33,0.0
2015-12-22,25,33.0,0.33,8.25
2015-12-23,35,33.0,0.33,11.55
2015-12-24,77,33.0,0.33,25.41
2015-12-25,0,33.0,0.33,0.0
2015-12-26,0,33.0,0.33,0.0
2015-12-27,86,33.0,0.33,28.380000000000003
2015-12-28,55,33.0,0.33,18.150000000000002
2015-12-29,0,33.0,0.33,0.0
2015-12-30,27,33.0,0.33,8.91
2015-12-31,40,33.0,0.33,13.200000000000001
2016-01-01,40,46.0,0.46,18.400000000000002
2016-01-02,0,46.0,0.46,0.0
2016-01-03,29,46.0,0.46,13.34
2016-01-04,32,46.0,0.46,14.72
2016-01-05,61,46.0,0.46,28.060000000000002
2016-01-06,32,46.0,0.46,14.72
2016-01-07,43,46.0,0.46,19.78
2016-01-08,52,46.0,0.46,23.92
2016-01-09,34,46.0,0.46,15.64
2016-01-10,45,46.0,0.46,20.7
2016-01-11,35,46.0,0.46,16.1
2016-01-12,32,46.0,0.46,14.72
2016-01-13,19,46.0,0.46,8.74
2016-01-14,21,46.0,0.46,9.66
2016-01-15,28,46.0,0.46,12.88
2016-01-16,22,46.0,0.46,10.120000000000001
2016-01-17,0,46.0,0.46,0.0
2016-01-18,25,46.0,0.46,11.5
2016-01-19,28,46.0,0.46,12.88
2016-01-20,27,46.0,0.46,12.42
2016-01-21,38,46.0,0.46,17.48
2016-01-22,61,46.0,0.46,28.060000000000002
2016-01-23,0,46.0,0.46,0.0
2016-01-24,20,46.0,0.46,9.200000000000001
2016-01-25,100,46.0,0.46,46.0
2016-01-26,34,46.0,0.46,15.64
2016-01-27,49,46.0,0.46,22.540000000000003
2016-01-28,65,46.0,0.46,29.900000000000002
2016-01-29,42,46.0,0.46,19.32
2016-01-30,22,46.0,0.46,10.120000000000001
2016-01-31,20,46.0,0.46,9.200000000000001
2016-02-01,75,32.0,0.32,24.0
2016-02-02,49,32.0,0.32,15.68
2016-02-03,92,32.0,0.32,29.44
2016-02-04,57,32.0,0.32,18.240000000000002
2016-02-05,0,32.0,0.32,0.0
2016-02-06,0,32.0,0.32,0.0
2016-02-07,0,32.0,0.32,0.0
2016-02-08,35,32.0,0.32,11.200000000000001
2016-02-09,92,32.0,0.32,29.44
2016-02-10,34,32.0,0.32,10.88
2016-02-11,35,32.0,0.32,11.200000000000001
2016-02-12,0,32.0,0.32,0.0
2016-02-13,0,32.0,0.32,0.0
2016-02-14,0,32.0,0.32,0.0
2016-02-15,46,32.0,0.32,14.72
2016-02-16,0,32.0,0.32,0.0
2016-02-17,36,32.0,0.32,11.52
2016-02-18,100,32.0,0.32,32.0
2016-02-19,59,32.0,0.32,18.88
2016-02-20,0,32.0,0.32,0.0
2016-02-21,100,32.0,0.32,32.0
2016-02-22,48,32.0,0.32,15.36
2016-02-23,45,32.0,0.32,14.4
2016-02-24,77,32.0,0.32,24.64
2016-02-25,85,32.0,0.32,27.2
2016-02-26,90,32.0,0.32,28.8
2016-02-27,34,32.0,0.32,10.88
2016-02-28,0,32.0,0.32,0.0
2016-02-29,31,32.0,0.32,9.92
2016-03-01,33,25.0,0.25,8.25
2016-03-02,18,25.0,0.25,4.5
2016-03-03,39,25.0,0.25,9.75
2016-03-04,0,25.0,0.25,0.0
2016-03-05,0,25.0,0.25,0.0
2016-03-06,0,25.0,0.25,0.0
2016-03-07,37,25.0,0.25,9.25
2016-03-08,0,25.0,0.25,0.0
2016-03-09,0,25.0,0.25,0.0
2016-03-10,0,25.0,0.25,0.0
2016-03-11,0,25.0,0.25,0.0
2016-03-12,0,25.0,0.25,0.0
2016-03-13,25,25.0,0.25,6.25
2016-03-14,0,25.0,0.25,0.0
2016-03-15,11,25.0,0.25,2.75
2016-03-16,29,25.0,0.25,7.25
2016-03-17,31,25.0,0.25,7.75
2016-03-18,35,25.0,0.25,8.75
2016-03-19,0,25.0,0.25,0.0
2016-03-20,100,25.0,0.25,25.0
2016-03-21,58,25.0,0.25,14.5
2016-03-22,0,25.0,0.25,0.0
2016-03-23,0,25.0,0.25,0.0
2016-03-24,35,25.0,0.25,8.75
2016-03-25,24,25.0,0.25,6.0
2016-03-26,0,25.0,0.25,0.0
2016-03-27,0,25.0,0.25,0.0
2016-03-28,18,25.0,0.25,4.5
2016-03-29,39,25.0,0.25,9.75
2016-03-30,37,25.0,0.25,9.25
2016-03-31,0,25.0,0.25,0.0
2016-04-01,49,33.0,0.33,16.17
2016-04-02,73,33.0,0.33,24.09
2016-04-03,0,33.0,0.33,0.0
2016-04-04,56,33.0,0.33,18.48
2016-04-05,0,33.0,0.33,0.0
2016-04-06,85,33.0,0.33,28.05
2016-04-07,53,33.0,0.33,17.490000000000002
2016-04-08,67,33.0,0.33,22.11
2016-04-09,64,33.0,0.33,21.12
2016-04-10,86,33.0,0.33,28.380000000000003
2016-04-11,0,33.0,0.33,0.0
2016-04-12,0,33.0,0.33,0.0
2016-04-13,68,33.0,0.33,22.44
2016-04-14,0,33.0,0.33,0.0
2016-04-15,0,33.0,0.33,0.0
2016-04-16,0,33.0,0.33,0.0
2016-04-17,0,33.0,0.33,0.0
2016-04-18,56,33.0,0.33,18.48
2016-04-19,56,33.0,0.33,18.48
2016-04-20,74,33.0,0.33,24.42
2016-04-21,50,33.0,0.33,16.5
2016-04-22,83,33.0,0.33,27.39
2016-04-23,0,33.0,0.33,0.0
2016-04-24,45,33.0,0.33,14.850000000000001
2016-04-25,79,33.0,0.33,26.07
2016-04-26,47,33.0,0.33,15.510000000000002
2016-04-27,39,33.0,0.33,12.870000000000001
2016-04-28,87,33.0,0.33,28.71
2016-04-29,70,33.0,0.33,23.1
2016-04-30,100,33.0,0.33,33.0
2016-05-01,0,29.0,0.29,0.0
2016-05-02,0,29.0,0.29,0.0
2016-05-03,18,29.0,0.29,5.22
2016-05-04,47,29.0,0.29,13.629999999999999
2016-05-05,55,29.0,0.29,15.95
2016-05-06,35,29.0,0.29,10.149999999999999
2016-05-07,29,29.0,0.29,8.41
2016-05-08,18,29.0,0.29,5.22
2016-05-09,31,29.0,0.29,8.99
2016-05-10,26,29.0,0.29,7.539999999999999
2016-05-11,78,29.0,0.29,22.619999999999997
2016-05-12,34,29.0,0.29,9.86
2016-05-13,0,29.0,0.29,0.0
2016-05-14,46,29.0,0.29,13.34
2016-05-15,0,29.0,0.29,0.0
2016-05-16,0,29.0,0.29,0.0
2016-05-17,56,29.0,0.29,16.24
2016-05-18,36,29.0,0.29,10.44
2016-05-19,27,29.0,0.29,7.829999999999999
2016-05-20,0,29.0,0.29,0.0
2016-05-21,0,29.0,0.29,0.0
2016-05-22,29,29.0,0.29,8.41
2016-05-23,51,29.0,0.29,14.79
2016-05-24,87,29.0,0.29,25.229999999999997
2016-05-25,0,29.0,0.29,0.0
2016-05-26,30,29.0,0.29,8.7
2016-05-27,100,29.0,0.29,28.999999999999996
2016-05-28,0,29.0,0.29,0.0
2016-05-29,0,29.0,0.29,0.0
2016-05-30,42,29.0,0.29,12.18
2016-05-31,0,29.0,0.29,0.0
2016-06-01,100,19.0,0.19,19.0
2016-06-02,0,19.0,0.19,0.0
2016-06-03,0,19.0,0.19,0.0
2016-06-04,0,19.0,0.19,0.0
2016-06-05,0,19.0,0.19,0.0
2016-06-06,0,19.0,0.19,0.0
2016-06-07,45,19.0,0.19,8.55
2016-06-08,96,19.0,0.19,18.240000000000002
2016-06-09,70,19.0,0.19,13.3
2016-06-10,0,19.0,0.19,0.0
2016-06-11,0,19.0,0.19,0.0
2016-06-12,0,19.0,0.19,0.0
2016-06-13,46,19.0,0.19,8.74
2016-06-14,0,19.0,0.19,0.0
2016-06-15,0,19.0,0.19,0.0
2016-06-16,0,19.0,0.19,0.0
2016-06-17,40,19.0,0.19,7.6
2016-06-18,0,19.0,0.19,0.0
2016-06-19,0,19.0,0.19,0.0
2016-06-20,0,19.0,0.19,0.0
2016-06-21,0,19.0,0.19,0.0
2016-06-22,0,19.0,0.19,0.0
2016-06-23,0,19.0,0.19,0.0
2016-06-24,91,19.0,0.19,17.29
2016-06-25,0,19.0,0.19,0.0
2016-06-26,0,19.0,0.19,0.0
2016-06-27,85,19.0,0.19,16.15
2016-06-28,59,19.0,0.19,11.21
2016-06-29,49,19.0,0.19,9.31
2016-06-30,0,19.0,0.19,0.0
2016-07-01,58,18.0,0.18,10.44
2016-07-02,0,18.0,0.18,0.0
2016-07-03,0,18.0,0.18,0.0
2016-07-04,0,18.0,0.18,0.0
2016-07-05,0,18.0,0.18,0.0
2016-07-06,40,18.0,0.18,7.199999999999999
2016-07-07,58,18.0,0.18,10.44
2016-07-08,100,18.0,0.18,18.0
2016-07-09,72,18.0,0.18,12.959999999999999
2016-07-10,0,18.0,0.18,0.0
2016-07-11,0,18.0,0.18,0.0
2016-07-12,0,18.0,0.18,0.0
2016-07-13,59,18.0,0.18,10.62
2016-07-14,36,18.0,0.18,6.4799999999999995
2016-07-15,31,18.0,0.18,5.58
2016-07-16,0,18.0,0.18,0.0
2016-07-17,58,18.0,0.18,10.44
2016-07-18,0,18.0,0.18,0.0
2016-07-19,0,18.0,0.18,0.0
2016-07-20,29,18.0,0.18,5.22
2016-07-21,0,18.0,0.18,0.0
2016-07-22,63,18.0,0.18,11.34
2016-07-23,0,18.0,0.18,0.0
2016-07-24,0,18.0,0.18,0.0
2016-07-25,62,18.0,0.18,11.16
2016-07-26,70,18.0,0.18,12.6
2016-07-27,0,18.0,0.18,0.0
2016-07-28,33,18.0,0.18,5.9399999999999995
2016-07-29,0,18.0,0.18,0.0
2016-07-30,0,18.0,0.18,0.0
2016-07-31,0,18.0,0.18,0.0
2016-08-01,46,19.0,0.19,8.74
2016-08-02,100,19.0,0.19,19.0
2016-08-03,52,19.0,0.19,9.88
2016-08-04,80,19.0,0.19,15.2
2016-08-05,36,19.0,0.19,6.84
2016-08-06,0,19.0,0.19,0.0
2016-08-07,62,19.0,0.19,11.78
2016-08-08,0,19.0,0.19,0.0
2016-08-09,42,19.0,0.19,7.98
2016-08-10,0,19.0,0.19,0.0
2016-08-11,0,19.0,0.19,0.0
2016-08-12,0,19.0,0.19,0.0
2016-08-13,0,19.0,0.19,0.0
2016-08-14,40,19.0,0.19,7.6
2016-08-15,74,19.0,0.19,14.06
2016-08-16,41,19.0,0.19,7.79
2016-08-17,31,19.0,0.19,5.89
2016-08-18,0,19.0,0.19,0.0
2016-08-19,0,19.0,0.19,0.0
2016-08-20,0,19.0,0.19,0.0
2016-08-21,0,19.0,0.19,0.0
2016-08-22,0,19.0,0.19,0.0
2016-08-23,0,19.0,0.19,0.0
2016-08-24,33,19.0,0.19,6.2700000000000005
2016-08-25,27,19.0,0.19,5.13
2016-08-26,74,19.0,0.19,14.06
2016-08-27,0,19.0,0.19,0.0
2016-08-28,0,19.0,0.19,0.0
2016-08-29,0,19.0,0.19,0.0
2016-08-30,96,19.0,0.19,18.240000000000002
2016-08-31,0,19.0,0.19,0.0
2016-09-01,0,19.0,0.19,0.0
2016-09-02,100,19.0,0.19,19.0
2016-09-03,0,19.0,0.19,0.0
2016-09-04,0,19.0,0.19,0.0
2016-09-05,0,19.0,0.19,0.0
2016-09-06,0,19.0,0.19,0.0
2016-09-07,74,19.0,0.19,14.06
2016-09-08,33,19.0,0.19,6.2700000000000005
2016-09-09,44,19.0,0.19,8.36
2016-09-10,0,19.0,0.19,0.0
2016-09-11,0,19.0,0.19,0.0
2016-09-12,40,19.0,0.19,7.6
2016-09-13,63,19.0,0.19,11.97
2016-09-14,0,19.0,0.19,0.0
2016-09-15,0,19.0,0.19,0.0
2016-09-16,0,19.0,0.19,0.0
2016-09-17,0,19.0,0.19,0.0
2016-09-18,31,19.0,0.19,5.89
2016-09-19,0,19.0,0.19,0.0
2016-09-20,54,19.0,0.19,10.26
2016-09-21,64,19.0,0.19,12.16
2016-09-22,34,19.0,0.19,6.46
2016-09-23,0,19.0,0.19,0.0
2016-09-24,84,19.0,0.19,15.96
2016-09-25,0,19.0,0.19,0.0
2016-09-26,64,19.0,0.19,12.16
2016-09-27,0,19.0,0.19,0.0
2016-09-28,0,19.0,0.19,0.0
2016-09-29,50,19.0,0.19,9.5
2016-09-30,48,19.0,0.19,9.120000000000001
2016-10-01,43,20.0,0.2,8.6
2016-10-02,0,20.0,0.2,0.0
2016-10-03,0,20.0,0.2,0.0
2016-10-04,0,20.0,0.2,0.0
2016-10-05,0,20.0,0.2,0.0
2016-10-06,38,20.0,0.2,7.6000000000000005
2016-10-07,0,20.0,0.2,0.0
2016-10-08,0,20.0,0.2,0.0
2016-10-09,0,20.0,0.2,0.0
2016-10-10,38,20.0,0.2,7.6000000000000005
2016-10-11,37,20.0,0.2,7.4
2016-10-12,100,20.0,0.2,20.0
2016-10-13,0,20.0,0.2,0.0
2016-10-14,0,20.0,0.2,0.0
2016-10-15,0,20.0,0.2,0.0
2016-10-16,0,20.0,0.2,0.0
2016-10-17,0,20.0,0.2,0.0
2016-10-18,0,20.0,0.2,0.0
2016-10-19,36,20.0,0.2,7.2
2016-10-20,62,20.0,0.2,12.4
2016-10-21,0,20.0,0.2,0.0
2016-10-22,0,20.0,0.2,0.0
2016-10-23,0,20.0,0.2,0.0
2016-10-24,34,20.0,0.2,6.800000000000001
2016-10-25,69,20.0,0.2,13.8
2016-10-26,67,20.0,0.2,13.4
2016-10-27,0,20.0,0.2,0.0
2016-10-28,47,20.0,0.2,9.4
2016-10-29,0,20.0,0.2,0.0
2016-10-30,39,20.0,0.2,7.800000000000001
2016-10-31,0,20.0,0.2,0.0
2016-11-01,100,19.0,0.19,19.0
2016-11-02,0,19.0,0.19,0.0
2016-11-03,0,19.0,0.19,0.0
2016-11-04,49,19.0,0.19,9.31
2016-11-05,0,19.0,0.19,0.0
2016-11-06,0,19.0,0.19,0.0
2016-11-07,0,19.0,0.19,0.0
2016-11-08,29,19.0,0.19,5.51
2016-11-09,33,19.0,0.19,6.2700000000000005
2016-11-10,83,19.0,0.19,15.77
2016-11-11,58,19.0,0.19,11.02
2016-11-12,67,19.0,0.19,12.73
2016-11-13,59,19.0,0.19,11.21
2016-11-14,45,19.0,0.19,8.55
2016-11-15,0,19.0,0.19,0.0
2016-11-16,77,19.0,0.19,14.63
2016-11-17,0,19.0,0.19,0.0
2016-11-18,52,19.0,0.19,9.88
2016-11-19,0,19.0,0.19,0.0
2016-11-20,0,19.0,0.19,0.0
2016-11-21,54,19.0,0.19,10.26
2016-11-22,0,19.0,0.19,0.0
2016-11-23,35,19.0,0.19,6.65
2016-11-24,0,19.0,0.19,0.0
2016-11-25,0,19.0,0.19,0.0
2016-11-26,0,19.0,0.19,0.0
2016-11-27,0,19.0,0.19,0.0
2016-11-28,34,19.0,0.19,6.46
2016-11-29,42,19.0,0.19,7.98
2016-11-30,46,19.0,0.19,8.74
2016-12-01,0,22.0,0.22,0.0
2016-12-02,100,22.0,0.22,22.0
2016-12-03,0,22.0,0.22,0.0
2016-12-04,89,22.0,0.22,19.580000000000002
2016-12-05,68,22.0,0.22,14.96
2016-12-06,61,22.0,0.22,13.42
2016-12-07,30,22.0,0.22,6.6
2016-12-08,0,22.0,0.22,0.0
2016-12-09,0,22.0,0.22,0.0
2016-12-10,72,22.0,0.22,15.84
2016-12-11,0,22.0,0.22,0.0
2016-12-12,49,22.0,0.22,10.78
2016-12-13,0,22.0,0.22,0.0
2016-12-14,49,22.0,0.22,10.78
2016-12-15,0,22.0,0.22,0.0
2016-12-16,71,22.0,0.22,15.62
2016-12-17,0,22.0,0.22,0.0
2016-12-18,0,22.0,0.22,0.0
2016-12-19,38,22.0,0.22,8.36
2016-12-20,0,22.0,0.22,0.0
2016-12-21,95,22.0,0.22,20.9
2016-12-22,61,22.0,0.22,13.42
2016-12-23,43,22.0,0.22,9.46
2016-12-24,0,22.0,0.22,0.0
2016-12-25,59,22.0,0.22,12.98
2016-12-26,0,22.0,0.22,0.0
2016-12-27,0,22.0,0.22,0.0
2016-12-28,0,22.0,0.22,0.0
2016-12-29,0,22.0,0.22,0.0
2016-12-30,0,22.0,0.22,0.0
2016-12-31,48,22.0,0.22,10.56
2017-01-01,0,25.0,0.25,0.0
2017-01-02,21,25.0,0.25,5.25
2017-01-03,0,25.0,0.25,0.0
2017-01-04,35,25.0,0.25,8.75
2017-01-05,53,25.0,0.25,13.25
2017-01-06,45,25.0,0.25,11.25
2017-01-07,0,25.0,0.25,0.0
2017-01-08,0,25.0,0.25,0.0
2017-01-09,18,25.0,0.25,4.5
2017-01-10,0,25.0,0.25,0.0
2017-01-11,0,25.0,0.25,0.0
2017-01-12,0,25.0,0.25,0.0
2017-01-13,19,25.0,0.25,4.75
2017-01-14,33,25.0,0.25,8.25
2017-01-15,0,25.0,0.25,0.0
2017-01-16,30,25.0,0.25,7.5
2017-01-17,24,25.0,0.25,6.0
2017-01-18,29,25.0,0.25,7.25
2017-01-19,100,25.0,0.25,25.0
2017-01-20,28,25.0,0.25,7.0
2017-01-21,0,25.0,0.25,0.0
2017-01-22,0,25.0,0.25,0.0
2017-01-23,39,25.0,0.25,9.75
2017-01-24,20,25.0,0.25,5.0
2017-01-25,53,25.0,0.25,13.25
2017-01-26,51,25.0,0.25,12.75
2017-01-27,63,25.0,0.25,15.75
2017-01-28,22,25.0,0.25,5.5
2017-01-29,46,25.0,0.25,11.5
2017-01-30,40,25.0,0.25,10.0
2017-01-31,42,25.0,0.25,10.5
2017-02-01,28,29.0,0.29,8.12
2017-02-02,58,29.0,0.29,16.82
2017-02-03,50,29.0,0.29,14.499999999999998
2017-02-04,0,29.0,0.29,0.0
2017-02-05,0,29.0,0.29,0.0
2017-02-06,48,29.0,0.29,13.919999999999998
2017-02-07,0,29.0,0.29,0.0
2017-02-08,55,29.0,0.29,15.95
2017-02-09,95,29.0,0.29,27.549999999999997
2017-02-10,0,29.0,0.29,0.0
2017-02-11,0,29.0,0.29,0.0
2017-02-12,0,29.0,0.29,0.0
2017-02-13,94,29.0,0.29,27.259999999999998
2017-02-14,64,29.0,0.29,18.56
2017-02-15,78,29.0,0.29,22.619999999999997
2017-02-16,40,29.0,0.29,11.6
2017-02-17,29,29.0,0.29,8.41
2017-02-18,52,29.0,0.29,15.079999999999998
2017-02-19,34,29.0,0.29,9.86
2017-02-20,0,29.0,0.29,0.0
2017-02-21,44,29.0,0.29,12.76
2017-02-22,100,29.0,0.29,28.999999999999996
2017-02-23,0,29.0,0.29,0.0
2017-02-24,0,29.0,0.29,0.0
2017-02-25,0,29.0,0.29,0.0
2017-02-26,0,29.0,0.29,0.0
2017-02-27,47,29.0,0.29,13.629999999999999
2017-02-28,60,29.0,0.29,17.4
2017-03-01,22,27.0,0.27,5.94
2017-03-02,100,27.0,0.27,27.0
2017-03-03,69,27.0,0.27,18.630000000000003
2017-03-04,0,27.0,0.27,0.0
2017-03-05,0,27.0,0.27,0.0
2017-03-06,0,27.0,0.27,0.0
2017-03-07,40,27.0,0.27,10.8
2017-03-08,26,27.0,0.27,7.0200000000000005
2017-03-09,0,27.0,0.27,0.0
2017-03-10,49,27.0,0.27,13.23
2017-03-11,0,27.0,0.27,0.0
2017-03-12,0,27.0,0.27,0.0
2017-03-13,0,27.0,0.27,0.0
2017-03-14,0,27.0,0.27,0.0
2017-03-15,0,27.0,0.27,0.0
2017-03-16,41,27.0,0.27,11.07
2017-03-17,62,27.0,0.27,16.740000000000002
2017-03-18,0,27.0,0.27,0.0
2017-03-19,0,27.0,0.27,0.0
2017-03-20,48,27.0,0.27,12.96
2017-03-21,0,27.0,0.27,0.0
2017-03-22,0,27.0,0.27,0.0
2017-03-23,24,27.0,0.27,6.48
2017-03-24,41,27.0,0.27,11.07
2017-03-25,23,27.0,0.27,6.210000000000001
2017-03-26,29,27.0,0.27,7.83
2017-03-27,25,27.0,0.27,6.75
2017-03-28,91,27.0,0.27,24.57
2017-03-29,0,27.0,0.27,0.0
2017-03-30,45,27.0,0.27,12.15
2017-03-31,42,27.0,0.27,11.34
2017-04-01,63,31.0,0.31,19.53
2017-04-02,0,31.0,0.31,0.0
2017-04-03,0,31.0,0.31,0.0
2017-04-04,0,31.0,0.31,0.0
2017-04-05,35,31.0,0.31,10.85
2017-04-06,34,31.0,0.31,10.54
2017-04-07,58,31.0,0.31,17.98
2017-04-08,0,31.0,0.31,0.0
2017-04-09,0,31.0,0.31,0.0
2017-04-10,25,31.0,0.31,7.75
2017-04-11,29,31.0,0.31,8.99
2017-04-12,19,31.0,0.31,5.89
2017-04-13,0,31.0,0.31,0.0
2017-04-14,98,31.0,0.31,30.38
2017-04-15,27,31.0,0.31,8.37
2017-04-16,0,31.0,0.31,0.0
2017-04-17,39,31.0,0.31,12.09
2017-04-18,57,31.0,0.31,17.669999999999998
2017-04-19,0,31.0,0.31,0.0
2017-04-20,28,31.0,0.31,8.68
2017-04-21,69,31.0,0.31,21.39
2017-04-22,46,31.0,0.31,14.26
2017-04-23,0,31.0,0.31,0.0
2017-04-24,94,31.0,0.31,29.14
2017-04-25,96,31.0,0.31,29.759999999999998
2017-04-26,100,31.0,0.31,31.0
2017-04-27,78,31.0,0.31,24.18
2017-04-28,0,31.0,0.31,0.0
2017-04-29,0,31.0,0.31,0.0
2017-04-30,34,31.0,0.31,10.54
2017-05-01,25,34.0,0.34,8.5
2017-05-02,23,34.0,0.34,7.82
2017-05-03,26,34.0,0.34,8.84
2017-05-04,38,34.0,0.34,12.920000000000002
2017-05-05,54,34.0,0.34,18.360000000000003
2017-05-06,23,34.0,0.34,7.82
2017-05-07,0,34.0,0.34,0.0
2017-05-08,0,34.0,0.34,0.0
2017-05-09,57,34.0,0.34,19.380000000000003
2017-05-10,48,34.0,0.34,16.32
2017-05-11,33,34.0,0.34,11.22
2017-05-12,0,34.0,0.34,0.0
2017-05-13,0,34.0,0.34,0.0
2017-05-14,0,34.0,0.34,0.0
2017-05-15,34,34.0,0.34,11.56
2017-05-16,76,34.0,0.34,25.840000000000003
2017-05-17,35,34.0,0.34,11.9
2017-05-18,27,34.0,0.34,9.180000000000001
2017-05-19,46,34.0,0.34,15.64
2017-05-20,66,34.0,0.34,22.44
2017-05-21,0,34.0,0.34,0.0
2017-05-22,62,34.0,0.34,21.080000000000002
2017-05-23,44,34.0,0.34,14.96
2017-05-24,32,34.0,0.34,10.88
2017-05-25,39,34.0,0.34,13.260000000000002
2017-05-26,28,34.0,0.34,9.520000000000001
2017-05-27,0,34.0,0.34,0.0
2017-05-28,0,34.0,0.34,0.0
2017-05-29,23,34.0,0.34,7.82
2017-05-30,100,34.0,0.34,34.0
2017-05-31,21,34.0,0.34,7.140000000000001
2017-06-01,42,25.0,0.25,10.5
2017-06-02,0,25.0,0.25,0.0
2017-06-03,0,25.0,0.25,0.0
2017-06-04,100,25.0,0.25,25.0
2017-06-05,35,25.0,0.25,8.75
2017-06-06,0,25.0,0.25,0.0
2017-06-07,45,25.0,0.25,11.25
2017-06-08,0,25.0,0.25,0.0
2017-06-09,0,25.0,0.25,0.0
2017-06-10,0,25.0,0.25,0.0
2017-06-11,0,25.0,0.25,0.0
2017-06-12,0,25.0,0.25,0.0
2017-06-13,51,25.0,0.25,12.75
2017-06-14,27,25.0,0.25,6.75
2017-06-15,0,25.0,0.25,0.0
2017-06-16,36,25.0,0.25,9.0
2017-06-17,0,25.0,0.25,0.0
2017-06-18,24,25.0,0.25,6.0
2017-06-19,0,25.0,0.25,0.0
2017-06-20,57,25.0,0.25,14.25
2017-06-21,44,25.0,0.25,11.0
2017-06-22,66,25.0,0.25,16.5
2017-06-23,86,25.0,0.25,21.5
2017-06-24,0,25.0,0.25,0.0
2017-06-25,0,25.0,0.25,0.0
2017-06-26,24,25.0,0.25,6.0
2017-06-27,0,25.0,0.25,0.0
2017-06-28,0,25.0,0.25,0.0
2017-06-29,31,25.0,0.25,7.75
2017-06-30,0,25.0,0.25,0.0
2017-07-01,43,22.0,0.22,9.46
2017-07-02,0,22.0,0.22,0.0
2017-07-03,54,22.0,0.22,11.88
2017-07-04,0,22.0,0.22,0.0
2017-07-05,0,22.0,0.22,0.0
2017-07-06,34,22.0,0.22,7.48
2017-07-07,0,22.0,0.22,0.0
2017-07-08,0,22.0,0.22,0.0
2017-07-09,36,22.0,0.22,7.92
2017-07-10,0,22.0,0.22,0.0
2017-07-11,0,22.0,0.22,0.0
2017-07-12,44,22.0,0.22,9.68
2017-07-13,0,22.0,0.22,0.0
2017-07-14,0,22.0,0.22,0.0
2017-07-15,0,22.0,0.22,0.0
2017-07-16,57,22.0,0.22,12.540000000000001
2017-07-17,0,22.0,0.22,0.0
2017-07-18,40,22.0,0.22,8.8
2017-07-19,0,22.0,0.22,0.0
2017-07-20,100,22.0,0.22,22.0
2017-07-21,56,22.0,0.22,12.32
2017-07-22,0,22.0,0.22,0.0
2017-07-23,0,22.0,0.22,0.0
2017-07-24,0,22.0,0.22,0.0
2017-07-25,33,22.0,0.22,7.26
2017-07-26,81,22.0,0.22,17.82
