date,MSFT,AAPL,Visa,JPM,UNH,WMT,JNJ,PG,INTC,DIS,VZ,AMGN,IBM,CAT,NKE,AXP,HON,BA,GS,MMM,TRV,DOW
2006-01-17,10.15,17.86,63.48,6.16,64.8,19.89,19.32,31.16,27.69,15.400000000000002,20.16,16.38,69.35,36.66,0.0,29.0,13.69,34.3,44.55,0.0,16.8,1.74
2006-01-18,15.749999999999998,27.74,60.03,13.64,56.8,27.54,25.480000000000004,27.88,71.0,10.64,9.24,63.0,73.0,36.66,0.0,0.0,18.5,20.65,55.00000000000001,17.0,0.0,1.86
2006-01-19,26.95,29.26,64.17,21.12,40.0,19.89,4.760000000000001,26.65,36.92,17.64,10.08,0.0,64.97,35.72,0.0,0.0,3.33,31.5,44.55,0.0,19.32,1.65
2006-01-20,30.45,24.32,52.44,14.74,37.6,32.13,9.52,19.68,29.82,20.44,9.24,0.0,56.21,39.48,10.0,0.0,17.39,30.45,42.35,7.48,0.0,2.73
2006-01-21,7.699999999999999,8.36,48.99,0.0,80.0,28.56,0.0,29.93,15.62,11.2,0.0,36.54,37.96,42.77,0.0,0.0,15.17,29.4,43.45,4.760000000000001,0.0,1.23
2006-01-22,5.6,4.5600000000000005,44.85,0.0,48.0,35.7,14.560000000000002,20.09,0.0,14.560000000000002,13.44,0.0,35.77,43.71,0.0,0.0,17.02,33.599999999999994,25.85,0.0,22.26,1.23
2006-01-23,15.05,16.34,58.65,13.64,24.8,20.4,28.000000000000004,37.31,26.98,15.400000000000002,0.0,0.0,56.94,36.66,0.0,0.0,15.17,22.4,42.35,10.71,19.74,2.1
2006-01-24,20.65,16.72,60.72,0.0,52.8,27.54,13.44,34.44,18.46,28.000000000000004,29.4,0.0,64.24,38.07,6.7,6.959999999999999,16.65,34.3,44.55,13.77,0.0,1.74
2006-01-25,13.3,17.48,51.06,11.44,29.6,16.830000000000002,18.48,29.11,26.98,22.680000000000003,14.7,0.0,66.42999999999999,36.19,5.2,0.0,27.01,27.3,47.85,4.25,0.0,1.68
2006-01-26,28.0,16.72,58.65,22.0,38.400000000000006,42.84,10.64,25.83,18.46,17.360000000000003,24.36,43.47,64.24,39.95,0.0,8.41,23.31,28.35,47.85,8.16,0.0,1.95
2006-01-27,35.0,20.14,59.34,12.1,47.2,0.0,14.840000000000002,41.0,34.79,12.6,15.12,9.45,61.32,38.54,0.0,10.44,11.47,32.55,42.900000000000006,5.1000000000000005,0.0,1.95
2006-01-28,13.65,4.5600000000000005,49.67999999999999,11.88,63.2,0.0,8.120000000000001,12.71,9.94,17.080000000000002,16.8,0.0,47.45,44.65,0.0,0.0,25.53,32.55,37.400000000000006,16.490000000000002,0.0,1.3199999999999998
2006-01-29,3.15,2.66,51.74999999999999,0.0,39.2,0.0,12.88,15.579999999999998,10.65,13.44,19.74,0.0,43.07,45.59,0.0,0.0,11.1,25.2,40.150000000000006,14.45,21.84,0.51
2006-01-30,21.7,15.2,57.96,10.56,75.2,12.24,4.48,36.08,24.85,20.72,22.68,0.0,60.59,37.6,3.8,8.99,21.09,31.85,42.900000000000006,2.5500000000000003,15.96,1.68
2006-01-31,22.05,15.96,60.72,5.28,71.2,18.87,0.0,29.11,19.17,11.2,15.96,0.0,66.42999999999999,38.07,2.3000000000000003,0.0,18.87,35.0,46.75000000000001,4.760000000000001,13.44,1.83
2006-02-01,29.0,21.75,57.27,0.0,63.9,34.309999999999995,26.0,35.7,76.0,18.200000000000003,16.650000000000002,72.0,55.04,35.77,0.0,16.5,19.24,27.39,47.88,5.95,0.0,3.0
2006-02-02,20.88,23.78,55.88999999999999,5.460000000000001,71.0,20.21,4.68,29.82,28.88,10.64,26.55,0.0,51.84,35.77,0.0,0.0,22.94,28.380000000000003,47.88,9.86,15.34,2.37
2006-02-03,22.91,25.81,55.2,0.0,70.28999999999999,8.93,15.08,21.42,40.28,21.840000000000003,12.15,0.0,51.2,38.22,0.0,0.0,21.46,25.08,56.99999999999999,10.2,10.66,2.19
2006-02-04,8.99,7.539999999999999,51.74999999999999,4.340000000000001,34.79,0.0,6.5,13.44,7.6,19.32,16.2,0.0,37.76,42.63,0.0,0.0,11.84,19.8,45.03,4.42,0.0,1.23
2006-02-05,8.99,5.8,42.78,6.16,62.48,21.62,0.0,18.06,14.44,22.12,0.0,0.0,33.92,44.59,0.0,13.5,20.72,27.39,42.74999999999999,3.74,9.62,1.02
2006-02-06,17.4,27.84,60.03,0.0,58.22,0.0,10.4,34.86,41.8,28.000000000000004,0.0,19.44,49.28,36.26,0.0,0.0,33.67,31.68,55.28999999999999,4.42,7.0200000000000005,1.38
2006-02-07,14.79,24.36,55.88999999999999,3.78,44.73,32.43,5.46,37.8,33.44,15.96,40.95,0.0,56.96,36.26,0.0,25.0,18.5,18.48,51.3,4.08,0.0,1.95
2006-02-08,19.43,23.2,58.65,4.48,37.63,26.79,16.12,32.34,47.12,15.400000000000002,23.85,44.64,64.0,38.22,0.0,11.0,27.01,26.07,43.88999999999999,9.86,14.3,2.46
2006-02-09,17.98,29.0,57.27,7.420000000000001,64.61,0.0,7.800000000000001,29.4,36.48,16.240000000000002,27.45,31.68,55.68,38.22,0.0,10.75,37.0,27.72,41.04,9.69,0.0,1.92
2006-02-10,20.88,20.3,52.44,3.92,35.5,22.56,12.48,33.18,32.68,18.200000000000003,23.85,0.0,58.88,38.22,8.0,15.75,19.98,28.05,40.47,10.37,0.0,2.37
2006-02-11,10.15,6.959999999999999,44.85,0.0,36.92,0.0,3.9,13.44,10.64,11.48,33.75,0.0,38.4,41.65,0.0,0.0,19.61,21.45,39.33,4.590000000000001,26.0,1.59
2006-02-12,9.28,0.0,46.92,0.0,61.06,16.919999999999998,24.96,18.06,0.0,0.0,21.15,0.0,33.92,41.16,0.0,0.0,14.43,33.0,51.3,5.2700000000000005,0.0,1.14
2006-02-13,11.6,24.36,61.41,3.5000000000000004,49.7,21.15,6.24,28.56,15.2,13.72,12.15,46.8,45.44,34.79,0.0,0.0,0.0,21.78,36.48,4.590000000000001,0.0,1.68
2006-02-14,18.27,18.85,51.74999999999999,14.000000000000002,46.86,17.39,9.62,42.0,26.6,19.880000000000003,0.0,25.2,53.76,34.79,0.0,0.0,18.5,19.8,37.62,10.71,0.0,2.49
2006-02-15,14.499999999999998,19.72,55.88999999999999,8.260000000000002,51.83,10.34,5.2,31.08,28.88,13.44,26.1,48.24,54.4,34.79,0.0,0.0,18.5,23.76,37.62,8.5,0.0,2.1
2006-02-16,22.04,24.94,54.51,5.040000000000001,38.34,32.9,12.74,24.78,30.4,14.000000000000002,18.0,0.0,54.4,34.79,0.0,12.25,27.01,20.790000000000003,38.19,17.0,0.0,2.19
2006-02-17,18.56,16.529999999999998,53.13,0.0,40.47,33.84,9.36,27.3,33.44,14.560000000000002,27.0,0.0,48.64,35.77,0.0,0.0,22.57,19.14,34.77,3.4000000000000004,0.0,2.13
2006-02-18,0.0,9.86,58.65,0.0,69.58,13.63,0.0,32.76,31.92,10.080000000000002,11.25,0.0,38.4,39.2,7.44,0.0,17.39,18.81,27.93,6.630000000000001,0.0,1.5
2006-02-19,0.0,6.09,51.06,4.2,58.22,14.1,0.0,4.2,0.0,12.32,23.4,28.8,30.72,38.71,0.0,0.0,7.77,16.17,38.19,0.0,10.14,1.41
2006-02-20,4.93,11.6,60.03,0.0,52.54,0.0,9.36,25.2,10.64,10.64,18.45,54.0,46.72,42.63,0.0,0.0,22.94,25.08,31.92,11.22,9.36,1.62
2006-02-21,10.15,19.43,58.65,0.0,43.31,9.4,15.08,22.68,39.52,8.680000000000001,45.0,30.24,51.2,40.18,0.0,0.0,12.58,27.06,43.31999999999999,5.78,0.0,1.89
2006-02-22,17.4,18.56,56.58,9.1,48.99,23.97,9.62,26.46,48.64,14.000000000000002,39.15,54.0,49.28,39.2,0.0,11.75,9.62,22.77,42.18,2.04,0.0,2.4
2006-02-23,13.63,17.98,54.51,6.86,48.28,23.03,0.0,28.56,40.28,10.36,29.7,35.28,54.4,39.2,4.64,0.0,27.01,25.41,33.629999999999995,7.99,13.52,2.01
2006-02-24,8.7,18.56,69.0,2.5200000000000005,49.7,17.39,5.720000000000001,42.0,21.28,6.720000000000001,0.0,0.0,52.48,43.61,0.0,15.25,23.68,30.03,43.88999999999999,0.0,0.0,1.92
2006-02-25,4.06,6.38,52.44,3.640000000000001,63.19,0.0,14.04,27.3,16.72,8.96,0.0,0.0,42.88,49.0,0.0,0.0,18.13,22.44,37.62,0.0,0.0,0.69
2006-02-26,8.12,5.22,51.74999999999999,10.920000000000002,46.86,17.86,0.0,20.16,0.0,16.8,0.0,0.0,36.48,48.02,0.0,16.0,19.98,20.130000000000003,26.79,8.16,6.76,1.26
2006-02-27,8.41,19.14,56.58,0.0,51.12,0.0,0.0,26.04,43.32,14.560000000000002,13.05,0.0,47.36,39.2,5.28,0.0,26.27,20.130000000000003,47.31,6.630000000000001,0.0,2.1
2006-02-28,15.079999999999998,28.13,60.03,0.0,71.0,47.0,4.94,34.86,26.6,17.080000000000002,10.8,30.96,49.28,38.71,0.0,18.75,22.57,32.34,37.62,9.86,10.66,2.22
2006-03-01,10.85,23.75,60.03,0.0,47.52,43.0,12.75,33.15,62.04,24.57,0.0,0.0,64.86,38.07,7.05,0.0,35.2,25.2,37.52,7.68,15.0,2.4
2006-03-02,18.55,22.0,62.78999999999999,2.85,42.9,0.0,21.75,24.18,57.34,17.82,35.72,0.0,60.72,39.01,15.0,0.0,38.8,22.68,39.2,4.64,0.0,2.46
2006-03-03,11.2,19.25,57.27,10.05,46.86,19.35,10.75,29.64,94.0,10.8,35.34,19.11,62.1,35.25,13.65,0.0,26.4,27.72,44.8,8.64,9.75,2.22
2006-03-04,5.25,9.25,44.85,0.0,37.620000000000005,12.47,0.0,14.82,40.42,12.420000000000002,11.78,21.07,46.23,41.83,0.0,0.0,0.0,32.76,43.120000000000005,10.56,0.0,0.93
2006-03-05,0.0,3.0,56.58,12.45,54.78,0.0,0.0,11.7,27.26,23.49,0.0,0.0,38.64,44.65,0.0,0.0,33.6,36.0,48.720000000000006,6.88,0.0,1.14
2006-03-06,17.849999999999998,18.5,61.41,0.0,64.68,15.91,8.75,33.15,62.98,15.93,0.0,0.0,57.27,37.13,4.65,0.0,27.200000000000003,21.24,35.28,4.96,6.5,1.71
2006-03-07,16.799999999999997,19.5,64.17,15.0,41.580000000000005,9.89,13.25,25.35,56.4,16.740000000000002,0.0,20.09,62.1,36.19,4.5,17.15,36.0,24.84,42.56,8.96,0.0,1.95
2006-03-08,14.7,15.0,61.41,3.0,59.400000000000006,19.78,19.5,28.08,73.32,16.470000000000002,20.14,0.0,68.30999999999999,34.309999999999995,0.0,0.0,16.8,26.28,48.16,9.92,0.0,2.13
2006-03-09,19.6,22.5,62.78999999999999,5.55,54.120000000000005,0.0,0.0,32.370000000000005,40.42,19.44,10.26,0.0,63.48,36.66,0.0,35.0,28.8,24.12,44.24,2.56,0.0,2.28
2006-03-10,22.75,17.5,62.1,6.3,19.14,10.32,19.0,35.49,41.36,18.9,28.5,0.0,69.0,36.66,0.0,20.65,28.8,25.2,44.8,11.36,0.0,2.25
2006-03-11,8.399999999999999,11.75,54.51,0.0,51.48,28.38,0.0,20.67,0.0,19.71,0.0,0.0,40.02,38.07,0.0,0.0,20.0,20.16,36.400000000000006,0.0,25.0,0.87
2006-03-12,0.0,5.5,51.74999999999999,0.0,42.9,0.0,0.0,25.35,0.0,8.64,0.0,0.0,45.54,47.0,0.0,0.0,18.8,24.84,52.080000000000005,7.52,0.0,1.38
2006-03-13,15.749999999999998,20.75,67.61999999999999,0.0,66.0,0.0,7.75,28.47,47.94,19.71,22.04,11.76,55.2,33.84,5.55,0.0,31.200000000000003,25.56,37.52,10.72,5.0,1.98
2006-03-14,15.05,19.0,60.72,4.35,36.3,21.93,5.5,31.98,59.22,12.69,9.5,0.0,61.41,33.37,15.0,0.0,40.0,26.28,49.28,9.28,0.0,2.19
2006-03-15,14.7,18.5,57.96,2.85,27.72,28.38,25.0,37.83,54.52,16.200000000000003,7.98,14.7,68.30999999999999,36.19,0.0,18.9,26.0,28.08,44.24,6.4,0.0,2.31
2006-03-16,21.0,18.5,53.81999999999999,4.8,41.580000000000005,21.5,11.0,23.4,57.34,23.49,0.0,0.0,62.78999999999999,36.19,0.0,14.7,30.8,29.16,36.96,8.32,0.0,2.61
2006-03-17,21.7,18.25,56.58,0.0,57.42,30.96,0.0,27.3,57.34,22.41,11.02,0.0,60.72,37.6,0.0,0.0,35.6,23.76,48.16,5.28,9.0,1.92
2006-03-18,4.199999999999999,4.25,43.47,0.0,23.76,0.0,10.25,33.15,20.68,22.41,0.0,0.0,40.71,40.42,0.0,0.0,23.6,27.0,46.48,8.32,0.0,1.41
2006-03-19,4.199999999999999,3.25,51.74999999999999,0.0,46.86,0.0,0.0,17.55,23.5,16.200000000000003,31.92,24.99,42.78,45.12,0.0,0.0,17.6,29.88,35.28,8.0,7.0,1.2
2006-03-20,18.9,22.0,69.0,0.0,36.96,31.39,0.0,33.54,44.18,16.740000000000002,0.0,0.0,61.41,38.54,0.0,0.0,23.6,23.4,37.52,10.88,0.0,1.89
2006-03-21,33.95,15.5,62.1,4.65,32.34,15.48,18.5,28.86,65.8,21.6,14.44,49.0,59.34,38.07,0.0,33.599999999999994,28.8,18.0,44.24,4.32,6.75,2.49
2006-03-22,35.0,19.5,60.03,10.65,33.660000000000004,27.95,0.0,27.69,41.36,21.6,6.84,16.66,58.65,39.95,0.0,0.0,38.400000000000006,31.68,43.68000000000001,6.72,6.0,2.19
2006-03-23,15.05,14.5,57.96,0.0,35.64,24.94,15.75,22.23,31.02,27.0,23.56,0.0,64.86,35.72,12.15,0.0,24.8,29.16,36.96,10.08,0.0,2.67
2006-03-24,21.35,23.5,63.48,5.1,52.14,0.0,11.75,22.23,69.56,20.520000000000003,38.0,0.0,57.96,39.01,0.0,31.5,25.6,24.48,38.080000000000005,13.12,0.0,1.71
2006-03-25,8.75,11.0,49.67999999999999,0.0,25.08,12.04,0.0,13.65,45.12,0.0,0.0,0.0,38.64,42.77,0.0,0.0,24.8,34.2,54.88,8.0,0.0,1.38
2006-03-26,5.949999999999999,9.5,46.23,0.0,38.28,17.2,0.0,20.28,14.1,12.420000000000002,23.94,15.68,36.57,39.48,0.0,31.5,0.0,24.12,50.400000000000006,0.0,0.0,0.8999999999999999
2006-03-27,14.0,18.25,66.92999999999999,7.8,58.080000000000005,19.35,14.75,33.93,32.9,13.77,28.12,11.27,57.27,37.13,0.0,0.0,27.6,31.32,39.760000000000005,0.0,7.25,1.86
2006-03-28,17.5,13.0,55.88999999999999,4.65,56.760000000000005,16.77,22.0,24.18,41.36,18.9,0.0,9.8,62.1,36.19,0.0,0.0,26.4,27.0,56.00000000000001,5.92,0.0,2.64
2006-03-29,14.7,22.5,65.55,4.65,50.16,18.92,15.25,39.0,39.48,18.630000000000003,14.44,0.0,64.17,39.01,0.0,0.0,36.8,34.56,39.2,16.0,0.0,2.4
2006-03-30,24.5,25.0,60.72,5.1,40.260000000000005,27.09,0.0,31.59,68.61999999999999,14.580000000000002,11.78,0.0,64.17,38.07,0.0,0.0,24.0,27.36,52.64000000000001,9.92,10.0,3.0
2006-03-31,15.05,21.5,64.86,7.05,38.28,0.0,7.0,21.45,44.18,15.93,8.74,0.0,57.27,35.72,0.0,0.0,25.200000000000003,25.92,39.2,3.2,6.75,1.92
2006-04-01,4.29,6.9,60.2,19.0,39.96,14.8,0.0,27.200000000000003,11.0,16.470000000000002,0.0,0.0,42.84,41.71,2.97,0.0,16.799999999999997,28.05,50.16,6.9,0.0,1.26
2006-04-02,2.31,3.9,52.5,0.0,33.3,11.1,0.0,20.8,0.0,24.57,0.0,0.0,42.21,40.42,0.0,35.0,35.0,28.05,43.31999999999999,0.0,15.68,1.08
2006-04-03,4.95,12.0,70.0,9.31,36.26,17.759999999999998,7.54,31.200000000000003,37.0,11.07,0.0,0.0,62.37,32.68,0.0,23.45,20.3,18.48,38.19,2.55,0.0,1.74
2006-04-04,8.25,12.6,61.6,3.23,45.14,22.57,0.0,22.4,60.0,6.210000000000001,0.0,0.0,59.85,33.97,0.0,26.25,27.65,29.37,49.02,6.45,0.0,3.0
2006-04-05,7.590000000000001,30.0,65.8,6.2700000000000005,51.8,22.94,4.42,40.0,31.0,24.03,0.0,17.939999999999998,57.96,34.83,0.0,0.0,21.7,33.0,39.33,3.15,0.0,2.64
2006-04-06,5.28,28.2,62.3,3.04,61.42,8.51,4.68,40.0,51.0,18.630000000000003,42.0,21.39,54.81,31.39,0.0,0.0,20.65,29.37,39.9,11.55,13.76,1.98
2006-04-07,5.28,28.2,59.49999999999999,8.93,29.6,0.0,9.1,35.2,49.0,16.740000000000002,36.12,0.0,53.55,34.4,0.0,22.75,16.45,31.020000000000003,45.6,14.7,0.0,1.62
2006-04-08,2.97,7.8,59.49999999999999,11.21,42.92,15.91,6.24,11.2,18.0,16.200000000000003,12.18,45.54,39.06,38.27,0.0,0.0,15.4,25.74,43.88999999999999,7.5,0.0,1.17
2006-04-09,2.31,7.199999999999999,52.5,0.0,46.62,0.0,0.0,16.8,15.0,16.470000000000002,25.2,0.0,46.62,38.7,2.79,26.6,14.35,22.77,45.6,5.1,0.0,1.23
2006-04-10,4.62,13.8,64.39999999999999,5.13,36.26,0.0,0.0,29.200000000000003,51.0,13.77,15.96,20.01,59.85,32.68,0.0,0.0,19.95,25.08,45.03,4.5,0.0,1.5
2006-04-11,5.94,15.6,60.2,0.0,74.0,17.02,8.84,25.6,49.0,17.55,37.8,28.29,63.0,33.97,0.0,0.0,20.65,28.71,41.04,7.649999999999999,10.56,1.71
2006-04-12,5.28,9.0,65.1,8.17,42.18,29.23,4.16,26.4,56.0,20.790000000000003,26.46,26.91,62.37,32.68,0.0,0.0,17.15,32.67,49.02,5.4,9.6,1.86
2006-04-13,6.930000000000001,12.9,63.7,4.18,39.22,23.68,6.24,24.4,69.0,13.23,7.56,23.46,56.07,33.54,0.0,0.0,24.5,28.380000000000003,50.73,11.1,22.72,1.71
2006-04-14,5.28,12.0,60.2,0.0,27.38,15.54,10.4,26.4,32.0,10.53,17.22,0.0,50.4,35.26,0.0,0.0,20.65,19.14,42.74999999999999,0.0,0.0,1.35
2006-04-15,0.0,4.8,54.6,0.0,20.72,26.64,0.0,20.0,14.0,19.71,17.22,0.0,38.43,43.0,0.0,0.0,0.0,30.03,56.99999999999999,0.0,0.0,1.08
2006-04-16,0.0,7.8,54.6,0.0,13.32,22.57,7.800000000000001,13.6,0.0,9.99,0.0,0.0,37.8,43.0,3.96,0.0,20.65,25.08,38.19,15.0,0.0,0.96
2006-04-17,4.95,12.6,69.3,5.13,45.88,8.51,4.94,35.6,42.0,17.82,0.0,0.0,56.07,32.68,0.0,11.2,19.6,31.35,35.34,10.2,13.76,1.62
2006-04-18,3.3000000000000003,16.5,59.49999999999999,0.0,52.54,0.0,10.4,38.0,77.0,10.8,0.0,17.25,57.33,33.97,0.0,25.2,11.2,28.71,50.16,8.4,8.0,2.01
2006-04-19,7.590000000000001,26.1,61.6,15.2,51.06,11.84,3.9,40.0,100.0,17.82,20.58,41.4,59.22,32.25,8.01,11.55,28.7,32.01,47.31,8.25,0.0,1.98
2006-04-20,7.92,24.9,60.9,5.7,72.52,0.0,4.16,36.4,94.0,19.44,13.44,69.0,52.92,33.97,0.0,0.0,23.45,30.03,38.19,5.85,11.84,1.95
2006-04-21,7.590000000000001,15.0,55.3,4.37,35.52,27.01,4.42,21.6,47.0,13.23,20.16,17.939999999999998,52.92,35.26,0.0,0.0,22.05,23.76,35.91,10.35,32.0,1.86
2006-04-22,1.65,4.8,53.9,0.0,56.24,0.0,26.0,29.200000000000003,20.0,0.0,0.0,0.0,40.32,39.56,0.0,0.0,13.3,26.4,55.28999999999999,10.95,19.2,1.05
2006-04-23,2.97,4.8,51.1,4.94,28.12,12.95,4.68,30.0,13.0,17.01,15.96,24.15,33.39,38.7,0.0,0.0,0.0,24.75,29.64,13.05,0.0,0.84
2006-04-24,5.94,14.7,60.9,9.5,27.38,7.77,12.22,28.8,41.0,14.580000000000002,7.14,11.04,59.85,33.11,3.42,13.65,26.6,32.67,43.88999999999999,0.0,6.72,1.62
2006-04-25,6.2700000000000005,11.7,64.39999999999999,7.6,55.5,0.0,6.24,36.8,67.0,14.04,11.34,19.32,55.44,33.11,2.52,9.1,19.95,27.06,43.31999999999999,12.45,6.08,1.71
2006-04-26,5.61,10.8,60.2,0.0,54.02,14.06,13.52,22.0,44.0,16.740000000000002,19.32,14.489999999999998,49.77,33.11,0.0,0.0,29.75,28.380000000000003,39.9,4.2,0.0,1.92
2006-04-27,9.57,14.4,56.7,5.32,38.48,37.0,7.0200000000000005,35.2,53.0,18.9,19.74,13.11,56.07,33.54,9.0,10.85,21.0,27.06,44.46,6.0,8.96,2.13
2006-04-28,33.0,15.0,67.19999999999999,15.01,27.38,8.51,8.06,24.8,82.0,21.33,7.56,0.0,57.96,36.55,2.16,0.0,26.95,30.360000000000003,41.04,6.75,0.0,1.35
2006-04-29,10.56,6.9,51.1,0.0,35.52,0.0,0.0,19.6,14.0,15.12,21.42,0.0,30.87,37.84,0.0,22.05,0.0,23.43,49.02,13.5,0.0,0.4499999999999999
2006-04-30,10.89,2.1,58.8,0.0,39.96,0.0,8.84,25.200000000000003,26.0,27.0,32.34,0.0,35.910000000000004,42.57,0.0,0.0,25.2,30.03,25.08,0.0,19.84,0.72
2006-05-01,38.71,18.17,50.32,6.12,65.32,44.0,10.53,29.11,51.84,16.25,0.0,0.0,47.85,30.42,0.0,8.51,25.16,24.42,42.35,6.6,0.0,1.98
2006-05-02,45.57,22.540000000000003,64.38,4.25,46.86,21.12,21.6,31.98,33.21,7.5,31.98,33.39,49.50000000000001,31.98,4.0,0.0,22.2,20.46,46.2,10.05,7.48,2.07
2006-05-03,39.69,15.64,54.02,5.95,63.19,30.36,0.0,25.01,34.02,12.0,0.0,0.0,49.50000000000001,29.25,0.0,13.69,24.42,20.790000000000003,44.55,6.15,9.18,1.83
2006-05-04,49.0,16.79,60.68,3.2300000000000004,67.45,31.24,12.96,32.8,46.98,16.75,15.579999999999998,0.0,51.7,33.93,7.7,0.0,35.15,27.39,36.3,6.6,0.0,2.25
2006-05-05,43.61,21.85,54.02,6.800000000000001,64.61,0.0,0.0,38.54,37.260000000000005,25.0,0.0,0.0,48.400000000000006,32.76,0.0,0.0,37.0,25.41,42.900000000000006,10.8,8.5,2.76
2006-05-06,16.169999999999998,4.140000000000001,54.76,0.0,33.37,0.0,0.0,22.96,0.0,0.0,30.75,0.0,35.75,35.88,0.0,0.0,15.17,23.43,35.75,11.25,0.0,1.5
2006-05-07,10.78,5.5200000000000005,50.32,0.0,61.06,0.0,14.580000000000002,12.71,27.540000000000003,18.5,41.0,61.11,28.6,36.66,0.0,0.0,15.17,32.34,33.550000000000004,0.0,14.96,1.26
2006-05-08,33.32,20.47,74.0,0.0,56.09,24.2,15.93,34.03,51.84,20.75,18.86,15.75,47.3,31.98,0.0,0.0,17.759999999999998,27.06,55.00000000000001,6.0,13.260000000000002,2.19
2006-05-09,32.83,19.09,59.2,2.72,67.45,34.76,17.28,34.85,69.66000000000001,17.0,19.27,33.39,55.00000000000001,33.54,0.0,0.0,20.35,25.41,34.650000000000006,6.15,15.64,2.61
2006-05-10,30.38,10.35,59.94,3.4000000000000004,68.16,7.92,16.740000000000002,32.39,50.220000000000006,16.5,19.27,62.37,48.400000000000006,30.03,0.0,0.0,11.1,23.43,42.35,6.9,0.0,2.37
2006-05-11,41.16,18.630000000000003,67.34,4.25,42.6,26.4,10.8,40.59,34.830000000000005,13.5,0.0,57.96,51.7,31.98,0.0,15.91,27.75,27.39,39.6,5.55,6.460000000000001,2.1
2006-05-12,36.75,15.18,61.42,2.3800000000000003,54.67,0.0,0.0,18.86,35.64,15.75,0.0,0.0,51.7,32.370000000000005,0.0,0.0,4.07,24.42,45.650000000000006,2.4,0.0,2.13
2006-05-13,12.25,6.44,51.8,17.0,51.12,19.8,0.0,16.81,17.01,13.25,0.0,0.0,29.700000000000003,37.83,0.0,0.0,8.879999999999999,18.48,38.5,4.35,34.0,1.2
2006-05-14,0.0,6.21,48.84,0.0,56.8,0.0,11.61,25.83,0.0,12.5,25.83,0.0,30.800000000000004,39.0,10.0,0.0,11.47,18.15,51.150000000000006,5.1,0.0,1.05
2006-05-15,25.97,13.8,62.9,0.0,45.44,19.8,6.210000000000001,35.26,39.690000000000005,16.5,4.92,0.0,51.150000000000006,32.76,0.0,0.0,19.98,31.68,46.2,9.9,0.0,2.55
2006-05-16,25.97,18.17,57.72,2.3800000000000003,53.96,35.64,27.0,33.62,12.15,12.25,21.32,47.88,50.05,30.03,3.9,0.0,18.5,29.37,43.45,0.0,7.82,1.65
2006-05-17,27.93,23.0,53.28,7.65,44.73,13.64,9.72,34.44,41.31,14.25,17.22,0.0,50.6,31.59,0.0,9.62,24.05,33.0,42.900000000000006,6.0,0.0,2.52
2006-05-18,31.85,15.18,54.02,0.0,46.86,18.48,14.85,36.08,67.23,11.75,11.89,37.17,50.05,30.42,5.1000000000000005,0.0,12.58,21.12,48.400000000000006,15.0,0.0,3.0
2006-05-19,30.87,20.47,55.5,0.0,10.65,19.36,20.520000000000003,36.9,81.0,16.5,5.739999999999999,0.0,45.650000000000006,34.71,3.2,14.43,9.62,19.8,36.85,7.8,10.54,2.19
2006-05-20,0.0,9.66,48.84,0.0,35.5,0.0,7.290000000000001,13.53,34.02,13.0,0.0,0.0,33.0,34.71,0.0,37.0,5.92,26.4,53.900000000000006,7.05,0.0,1.38
2006-05-21,7.35,0.0,48.1,6.630000000000001,18.46,15.4,17.28,22.14,18.630000000000003,17.0,10.25,28.98,36.85,35.88,0.0,0.0,9.25,18.81,44.55,4.5,0.0,1.44
2006-05-22,26.95,14.95,61.42,3.74,31.95,22.44,11.34,41.0,45.36,12.25,0.0,0.0,50.05,32.370000000000005,8.5,0.0,25.53,27.39,42.35,6.3,0.0,2.28
2006-05-23,25.48,12.65,61.42,2.3800000000000003,70.28999999999999,14.96,16.740000000000002,33.21,46.17,12.75,0.0,34.65,48.95,30.03,0.0,0.0,22.2,24.09,55.00000000000001,4.5,0.0,2.28
2006-05-24,35.28,17.48,59.2,0.0,40.47,26.4,11.61,33.21,46.98,8.25,16.4,0.0,54.45,31.59,0.0,0.0,23.31,30.360000000000003,36.3,5.4,7.82,2.25
2006-05-25,27.93,14.49,59.2,2.04,48.99,18.04,15.66,29.52,34.02,19.25,16.4,0.0,50.6,29.64,0.0,14.43,19.98,21.12,31.9,8.1,0.0,1.7999999999999998
2006-05-26,31.36,11.73,54.76,1.7000000000000002,45.44,30.36,15.39,34.03,36.45,17.25,12.71,0.0,49.50000000000001,33.54,4.4,0.0,31.45,22.44,50.05,8.7,0.0,1.44
2006-05-27,8.82,3.45,50.32,2.72,39.05,0.0,0.0,21.73,24.3,22.75,19.68,0.0,32.45,34.71,0.0,0.0,0.0,24.42,50.05,0.0,0.0,0.93
2006-05-28,8.33,0.0,39.96,0.0,0.0,0.0,0.0,17.63,0.0,8.5,26.24,0.0,27.500000000000004,37.44,0.0,0.0,24.05,14.85,40.7,0.0,0.0,0.72
2006-05-29,11.27,2.53,54.02,0.0,71.0,15.84,7.56,28.7,12.96,16.0,9.84,52.29,31.9,38.61,0.0,0.0,15.91,25.08,44.0,6.0,0.0,0.8099999999999999
2006-05-30,29.89,11.96,63.64,0.0,63.19,25.96,0.0,37.31,59.940000000000005,17.5,15.989999999999998,63.0,46.2,31.59,0.0,0.0,10.36,27.06,46.75000000000001,4.2,9.86,2.25
