,date,VISA
7191,2023-09-09,5.75
7192,2023-09-10,7.0
7193,2023-09-11,5.0
7194,2023-09-12,21.25
7195,2023-09-13,17.0
7196,2023-09-14,25.0
7197,2023-09-15,9.25
7198,2023-09-16,3.0
7199,2023-09-17,0.0
7200,2023-09-18,18.5
7201,2023-09-19,0.0
7202,2023-09-20,10.5
7203,2023-09-21,8.75
7204,2023-09-22,11.25
7205,2023-09-23,0.0
7206,2023-09-24,0.0
7207,2023-09-25,11.5
7208,2023-09-26,0.0
7209,2023-09-27,5.5
7210,2023-09-28,14.0
7211,2023-09-29,0.0
7212,2023-09-30,0.0
7213,2023-10-01,5.75
7214,2023-10-02,6.75
7215,2023-10-03,15.75
7216,2023-10-04,5.25
7217,2023-10-05,20.25
7218,2023-10-06,13.0
7219,2023-10-07,8.0
7220,2023-10-08,0.0
7221,2023-10-09,0.0
7222,2023-10-10,16.0
7223,2023-10-11,17.5
7224,2023-10-12,13.75
7225,2023-10-13,6.5
7226,2023-10-14,0.0
7227,2023-10-15,0.0
7228,2023-10-16,5.75
7229,2023-10-17,12.0
7230,2023-10-18,18.75
7231,2023-10-19,0.0
7232,2023-10-20,10.75
7233,2023-10-21,16.5
7234,2023-10-22,0.0
7235,2023-10-23,25.0
7236,2023-10-24,24.5
7237,2023-10-25,3.5
7238,2023-10-26,24.0
7239,2023-10-27,16.5
7240,2023-10-28,10.25
7241,2023-10-29,0.0
7242,2023-10-30,13.5
7243,2023-10-31,20.75
7244,2023-11-01,28.2
7245,2023-11-02,9.0
7246,2023-11-03,13.5
7247,2023-11-04,0.0
7248,2023-11-05,0.0
7249,2023-11-06,8.4
7250,2023-11-07,13.8
7251,2023-11-08,11.4
7252,2023-11-09,13.2
7253,2023-11-10,18.9
7254,2023-11-11,4.5
7255,2023-11-12,4.8
7256,2023-11-13,13.5
7257,2023-11-14,20.4
7258,2023-11-15,14.7
7259,2023-11-16,22.8
7260,2023-11-17,4.5
7261,2023-11-18,0.0
7262,2023-11-19,5.1
7263,2023-11-20,17.4
7264,2023-11-21,30.0
7265,2023-11-22,22.8
7266,2023-11-23,0.0
7267,2023-11-24,0.0
7268,2023-11-25,10.5
7269,2023-11-26,0.0
7270,2023-11-27,16.5
7271,2023-11-28,0.0
7272,2023-11-29,21.3
7273,2023-11-30,10.8
7274,2023-12-01,21.12
7275,2023-12-02,3.63
7276,2023-12-03,5.28
7277,2023-12-04,19.8
7278,2023-12-05,23.76
7279,2023-12-06,5.28
7280,2023-12-07,18.81
7281,2023-12-08,21.12
7282,2023-12-09,0.0
7283,2023-12-10,5.94
7284,2023-12-11,21.78
7285,2023-12-12,14.85
7286,2023-12-13,28.05
7287,2023-12-14,24.42
7288,2023-12-15,16.830000000000002
7289,2023-12-16,0.0
7290,2023-12-17,4.95
7291,2023-12-18,12.21
7292,2023-12-19,12.21
7293,2023-12-20,16.17
7294,2023-12-21,26.07
7295,2023-12-22,33.0
7296,2023-12-23,10.23
7297,2023-12-24,9.57
7298,2023-12-25,0.0
7299,2023-12-26,19.14
7300,2023-12-27,14.85
7301,2023-12-28,22.77
7302,2023-12-29,18.81
7303,2023-12-30,7.590000000000001
7304,2023-12-31,0.0
