date,INTC
2015-07-06,12.19
2015-07-07,3.45
2015-07-08,12.88
2015-07-09,0.0
2015-07-10,8.280000000000001
2015-07-11,0.0
2015-07-12,0.0
2015-07-13,8.97
2015-07-14,3.91
2015-07-15,11.27
2015-07-16,23.0
2015-07-17,6.21
2015-07-18,6.44
2015-07-19,0.0
2015-07-20,4.83
2015-07-21,0.0
2015-07-22,9.89
2015-07-23,9.66
2015-07-24,7.13
2015-07-25,0.0
2015-07-26,7.36
2015-07-27,4.37
2015-07-28,13.11
2015-07-29,7.36
2015-07-30,0.0
2015-07-31,23.0
2015-08-01,3.52
2015-08-02,0.0
2015-08-03,5.5
2015-08-04,0.0
2015-08-05,4.18
2015-08-06,0.0
2015-08-07,5.06
2015-08-08,3.74
2015-08-09,0.0
2015-08-10,3.52
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,0.0
2015-08-15,0.0
2015-08-16,0.0
2015-08-17,6.6
2015-08-18,0.0
2015-08-19,4.18
2015-08-20,5.06
2015-08-21,11.0
2015-08-22,0.0
2015-08-23,0.0
2015-08-24,22.0
2015-08-25,14.52
2015-08-26,5.28
2015-08-27,0.0
2015-08-28,5.5
2015-08-29,5.06
2015-08-30,3.3
2015-08-31,4.84
2015-09-01,0.0
2015-09-02,6.29
2015-09-03,0.0
2015-09-04,0.0
2015-09-05,0.0
2015-09-06,0.0
2015-09-07,0.0
2015-09-08,17.0
2015-09-09,3.06
2015-09-10,9.01
2015-09-11,0.0
2015-09-12,8.5
2015-09-13,0.0
2015-09-14,2.89
2015-09-15,4.25
2015-09-16,4.590000000000001
2015-09-17,3.74
2015-09-18,0.0
2015-09-19,0.0
2015-09-20,0.0
2015-09-21,5.78
2015-09-22,7.140000000000001
2015-09-23,0.0
2015-09-24,5.78
2015-09-25,0.0
2015-09-26,5.61
2015-09-27,0.0
2015-09-28,5.2700000000000005
2015-09-29,4.25
2015-09-30,4.590000000000001
2015-10-01,0.0
2015-10-02,6.96
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,8.16
2015-10-06,8.879999999999999
2015-10-07,19.2
2015-10-08,16.8
2015-10-09,24.0
2015-10-10,0.0
2015-10-11,9.36
2015-10-12,0.0
2015-10-13,8.16
2015-10-14,5.279999999999999
2015-10-15,9.36
2015-10-16,0.0
2015-10-17,0.0
2015-10-18,0.0
2015-10-19,5.279999999999999
2015-10-20,0.0
2015-10-21,9.36
2015-10-22,18.48
2015-10-23,9.6
2015-10-24,14.64
2015-10-25,0.0
2015-10-26,7.92
2015-10-27,4.56
2015-10-28,13.92
2015-10-29,23.04
2015-10-30,15.84
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,7.2
2015-11-03,8.0
2015-11-04,0.0
2015-11-05,2.4
2015-11-06,3.04
2015-11-07,0.0
2015-11-08,7.68
2015-11-09,6.4
2015-11-10,4.0
2015-11-11,4.0
2015-11-12,6.88
2015-11-13,7.84
2015-11-14,0.0
2015-11-15,0.0
2015-11-16,3.2
2015-11-17,2.88
2015-11-18,4.96
2015-11-19,4.8
2015-11-20,3.2
2015-11-21,16.0
2015-11-22,5.76
2015-11-23,5.12
2015-11-24,0.0
2015-11-25,4.64
2015-11-26,0.0
2015-11-27,0.0
2015-11-28,5.76
2015-11-29,0.0
2015-11-30,0.0
2015-12-01,9.9
2015-12-02,5.94
2015-12-03,13.5
2015-12-04,10.08
2015-12-05,7.199999999999999
2015-12-06,0.0
2015-12-07,0.0
2015-12-08,10.44
2015-12-09,0.0
2015-12-10,11.7
2015-12-11,4.68
2015-12-12,16.56
2015-12-13,0.0
2015-12-14,4.68
2015-12-15,9.54
2015-12-16,7.199999999999999
2015-12-17,16.2
2015-12-18,6.12
2015-12-19,0.0
2015-12-20,9.0
2015-12-21,9.54
2015-12-22,5.4
2015-12-23,0.0
2015-12-24,8.1
2015-12-25,7.02
2015-12-26,0.0
2015-12-27,18.0
2015-12-28,7.92
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,11.16
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,0.0
2016-01-04,10.0
2016-01-05,9.75
2016-01-06,8.75
2016-01-07,4.25
2016-01-08,11.5
2016-01-09,0.0
2016-01-10,3.75
2016-01-11,4.5
2016-01-12,13.0
2016-01-13,25.0
2016-01-14,11.5
2016-01-15,20.0
2016-01-16,16.0
2016-01-17,4.5
2016-01-18,11.0
2016-01-19,15.75
2016-01-20,0.0
2016-01-21,16.5
2016-01-22,8.25
2016-01-23,0.0
2016-01-24,24.25
2016-01-25,19.0
2016-01-26,9.75
2016-01-27,9.0
2016-01-28,10.75
2016-01-29,5.0
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,15.84
2016-02-02,10.08
2016-02-03,13.92
2016-02-04,16.32
2016-02-05,0.0
2016-02-06,15.84
2016-02-07,10.56
2016-02-08,9.84
2016-02-09,12.48
2016-02-10,7.199999999999999
2016-02-11,7.92
2016-02-12,4.08
2016-02-13,10.08
2016-02-14,0.0
2016-02-15,0.0
2016-02-16,7.68
2016-02-17,6.24
2016-02-18,14.88
2016-02-19,15.36
2016-02-20,0.0
2016-02-21,7.92
2016-02-22,20.4
2016-02-23,0.0
2016-02-24,17.52
2016-02-25,15.6
2016-02-26,24.0
2016-02-27,0.0
2016-02-28,5.279999999999999
2016-02-29,22.56
2016-03-01,0.0
2016-03-02,11.76
2016-03-03,3.99
2016-03-04,14.28
2016-03-05,6.51
2016-03-06,0.0
2016-03-07,21.0
2016-03-08,7.35
2016-03-09,6.51
2016-03-10,13.86
2016-03-11,9.87
2016-03-12,4.62
2016-03-13,0.0
