,date,HON
7217,2023-10-05,14.4
7218,2023-10-06,19.5
7219,2023-10-07,0.0
7220,2023-10-08,0.0
7221,2023-10-09,0.0
7222,2023-10-10,0.0
7223,2023-10-11,21.9
7224,2023-10-12,14.4
7225,2023-10-13,17.099999999999998
7226,2023-10-14,10.5
7227,2023-10-15,0.0
7228,2023-10-16,17.4
7229,2023-10-17,0.0
7230,2023-10-18,0.0
7231,2023-10-19,0.0
7232,2023-10-20,6.0
7233,2023-10-21,0.0
7234,2023-10-22,7.5
7235,2023-10-23,0.0
7236,2023-10-24,0.0
7237,2023-10-25,0.0
7238,2023-10-26,9.0
7239,2023-10-27,30.0
7240,2023-10-28,13.8
7241,2023-10-29,0.0
7242,2023-10-30,5.4
7243,2023-10-31,16.5
7244,2023-11-01,9.8
7245,2023-11-02,9.24
7246,2023-11-03,10.64
7247,2023-11-04,0.0
7248,2023-11-05,0.0
7249,2023-11-06,13.160000000000002
7250,2023-11-07,0.0
7251,2023-11-08,28.000000000000004
7252,2023-11-09,9.52
7253,2023-11-10,0.0
7254,2023-11-11,0.0
7255,2023-11-12,0.0
7256,2023-11-13,0.0
7257,2023-11-14,12.88
7258,2023-11-15,14.28
7259,2023-11-16,6.44
7260,2023-11-17,0.0
7261,2023-11-18,0.0
7262,2023-11-19,0.0
7263,2023-11-20,7.280000000000001
7264,2023-11-21,0.0
7265,2023-11-22,0.0
7266,2023-11-23,6.16
7267,2023-11-24,8.4
7268,2023-11-25,0.0
7269,2023-11-26,0.0
7270,2023-11-27,0.0
7271,2023-11-28,12.04
7272,2023-11-29,0.0
7273,2023-11-30,10.64
7274,2023-12-01,23.6
7275,2023-12-02,0.0
7276,2023-12-03,0.0
7277,2023-12-04,16.0
7278,2023-12-05,0.0
7279,2023-12-06,0.0
7280,2023-12-07,29.6
7281,2023-12-08,16.8
7282,2023-12-09,15.2
7283,2023-12-10,6.800000000000001
7284,2023-12-11,0.0
7285,2023-12-12,40.0
7286,2023-12-13,5.2
7287,2023-12-14,34.4
7288,2023-12-15,15.2
7289,2023-12-16,0.0
7290,2023-12-17,0.0
7291,2023-12-18,22.8
7292,2023-12-19,0.0
7293,2023-12-20,26.0
7294,2023-12-21,8.0
7295,2023-12-22,12.4
7296,2023-12-23,0.0
7297,2023-12-24,0.0
7298,2023-12-25,9.2
7299,2023-12-26,0.0
7300,2023-12-27,22.0
7301,2023-12-28,26.4
7302,2023-12-29,20.4
7303,2023-12-30,0.0
7304,2023-12-31,0.0
