Date,Price,Volume,Market_cap
27-09-2018,0.07916662,60636381.985832,2465244036.7485533
26-09-2018,0.0809812,107058582.673901,2519526466.3177624
25-09-2018,0.08277615,100776019.308128,2575307558.4993234
24-09-2018,0.08990618,171440269.241395,2800887024.0041494
23-09-2018,0.08368262,95179373.264305,2603147398.429438
22-09-2018,0.08793802,237757692.092272,2735970451.0568385
21-09-2018,0.0811618,124799450.506709,2525145224.3579583
20-09-2018,0.07208709,111424352.960163,2242808447.23568
19-09-2018,0.06926058,83881538.293069,2155140506.726793
18-09-2018,0.06370371,57130960.763226,1980644946.9797056
17-09-2018,0.06992685,41967155.978138,2175598093.6137733
16-09-2018,0.06933533,43581137.005958,2156768492.834292
15-09-2018,0.0681112,74151647.660451,2124660084.5886688
14-09-2018,0.06989891,98333779.628017,2176534288.576576
13-09-2018,0.06663836,110527608.63344,2073257856.0413413
12-09-2018,0.07025,59524268.988319,2186171740.7328305
11-09-2018,0.07341989,51745441.935057,2281645616.868315
10-09-2018,0.076393,56659982.711172,2376844835.393193
09-09-2018,0.07784869,43510093.872599,2421433166.5035315
08-09-2018,0.08330283,48624757.181797,2591797898.347765
07-09-2018,0.08844954,91513177.259165,2751886526.2543106
06-09-2018,0.08858894,105140724.834825,2754520362.80453
05-09-2018,0.10529341,56377369.892449,3275947567.004889
04-09-2018,0.10362329,47835565.147367,3221965153.2290845
03-09-2018,0.10554666,67143765.819576,3285356397.462127
02-09-2018,0.10742366,79478343.317769,3342177673.128671
01-09-2018,0.10222952,50496644.823135,3180792979.820028
31-08-2018,0.10089392,74150720.912224,3145985259.465431
30-08-2018,0.10533272,94067635.223434,3284313693.998932
29-08-2018,0.10569544,91666529.466819,3288447631.7808075
28-08-2018,0.10091575,62948151.712365,3132235466.034172
27-08-2018,0.09332999,30483200.134592,2892182364.4038644
26-08-2018,0.09447831,34263617.564097,2944391514.6778374
25-08-2018,0.09427674,39339909.768628,2933435848.177201
24-08-2018,0.09234223,42398603.842153,2872996316.9687214
23-08-2018,0.08994678,70752219.337201,2797856425.970636
22-08-2018,0.09489304,53931658.244866,2952926214.598613
21-08-2018,0.09382954,55330631.76562,2919270216.9139543
20-08-2018,0.10244332,54534210.093635,3187266160.2708416
19-08-2018,0.09965655,109323815.313721,3100562761.095236
18-08-2018,0.10991278,118693524.228229,3419659529.446576
17-08-2018,0.09516442,57527997.87885,2960108997.307976
16-08-2018,0.09458962,107262392.827283,2935686756.6636543
15-08-2018,0.09458728,141265235.710611,2942845393.7772417
14-08-2018,0.10394245,72874925.282518,3233907851.4019337
13-08-2018,0.11234656,64129653.200757,3495380643.915492
12-08-2018,0.11113328,101671731.173753,3457632515.548429
11-08-2018,0.11566882,106177876.124072,3598744351.4190693
10-08-2018,0.12320652,117174724.776724,3833261002.315823
09-08-2018,0.11446936,100878371.981179,3561426307.014625
08-08-2018,0.12516207,67821011.040586,3894103015.092145
07-08-2018,0.13025878,66660235.963117,4052674327.1019425
06-08-2018,0.13098738,53162936.656373,4075342898.511921
05-08-2018,0.12693422,66524246.438821,3949238974.4571247
04-08-2018,0.13011679,89947943.985011,4048256571.621794
03-08-2018,0.13171648,76242224.642082,4098027065.024848
02-08-2018,0.14092886,90178073.481861,4384646883.748479
01-08-2018,0.14306517,99077327.120285,4451112815.662084
31-07-2018,0.1538614,74698278.393635,4787010510.186205
