date,MCD_unscaled,MCD_monthly,scale,MCD
2013-01-01,26,26.0,0.26,6.76
2013-01-02,75,26.0,0.26,19.5
2013-01-03,54,26.0,0.26,14.040000000000001
2013-01-04,53,26.0,0.26,13.780000000000001
2013-01-05,40,26.0,0.26,10.4
2013-01-06,31,26.0,0.26,8.06
2013-01-07,71,26.0,0.26,18.46
2013-01-08,59,26.0,0.26,15.34
2013-01-09,58,26.0,0.26,15.08
2013-01-10,65,26.0,0.26,16.900000000000002
2013-01-11,72,26.0,0.26,18.72
2013-01-12,32,26.0,0.26,8.32
2013-01-13,25,26.0,0.26,6.5
2013-01-14,64,26.0,0.26,16.64
2013-01-15,73,26.0,0.26,18.98
2013-01-16,60,26.0,0.26,15.600000000000001
2013-01-17,63,26.0,0.26,16.38
2013-01-18,67,26.0,0.26,17.42
2013-01-19,37,26.0,0.26,9.620000000000001
2013-01-20,38,26.0,0.26,9.88
2013-01-21,31,26.0,0.26,8.06
2013-01-22,66,26.0,0.26,17.16
2013-01-23,100,26.0,0.26,26.0
2013-01-24,79,26.0,0.26,20.54
2013-01-25,65,26.0,0.26,16.900000000000002
2013-01-26,42,26.0,0.26,10.92
2013-01-27,44,26.0,0.26,11.440000000000001
2013-01-28,60,26.0,0.26,15.600000000000001
2013-01-29,73,26.0,0.26,18.98
2013-01-30,51,26.0,0.26,13.26
2013-01-31,64,26.0,0.26,16.64
2013-02-01,73,26.0,0.26,18.98
2013-02-02,47,26.0,0.26,12.22
2013-02-03,37,26.0,0.26,9.620000000000001
2013-02-04,71,26.0,0.26,18.46
2013-02-05,73,26.0,0.26,18.98
2013-02-06,39,26.0,0.26,10.14
2013-02-07,85,26.0,0.26,22.1
2013-02-08,61,26.0,0.26,15.860000000000001
2013-02-09,46,26.0,0.26,11.96
2013-02-10,40,26.0,0.26,10.4
2013-02-11,61,26.0,0.26,15.860000000000001
2013-02-12,65,26.0,0.26,16.900000000000002
2013-02-13,82,26.0,0.26,21.32
2013-02-14,75,26.0,0.26,19.5
2013-02-15,54,26.0,0.26,14.040000000000001
2013-02-16,45,26.0,0.26,11.700000000000001
2013-02-17,37,26.0,0.26,9.620000000000001
2013-02-18,60,26.0,0.26,15.600000000000001
2013-02-19,53,26.0,0.26,13.780000000000001
2013-02-20,79,26.0,0.26,20.54
2013-02-21,100,26.0,0.26,26.0
2013-02-22,69,26.0,0.26,17.94
2013-02-23,23,26.0,0.26,5.98
2013-02-24,29,26.0,0.26,7.54
2013-02-25,57,26.0,0.26,14.82
2013-02-26,60,26.0,0.26,15.600000000000001
2013-02-27,80,26.0,0.26,20.8
2013-02-28,77,26.0,0.26,20.02
2013-03-01,67,24.0,0.24,16.08
2013-03-02,57,24.0,0.24,13.68
2013-03-03,60,24.0,0.24,14.399999999999999
2013-03-04,53,24.0,0.24,12.719999999999999
2013-03-05,76,24.0,0.24,18.24
2013-03-06,100,24.0,0.24,24.0
2013-03-07,68,24.0,0.24,16.32
2013-03-08,64,24.0,0.24,15.36
2013-03-09,24,24.0,0.24,5.76
2013-03-10,22,24.0,0.24,5.279999999999999
2013-03-11,63,24.0,0.24,15.12
2013-03-12,85,24.0,0.24,20.4
2013-03-13,66,24.0,0.24,15.84
2013-03-14,73,24.0,0.24,17.52
2013-03-15,60,24.0,0.24,14.399999999999999
2013-03-16,28,24.0,0.24,6.72
2013-03-17,20,24.0,0.24,4.8
2013-03-18,86,24.0,0.24,20.64
2013-03-19,66,24.0,0.24,15.84
2013-03-20,55,24.0,0.24,13.2
2013-03-21,63,24.0,0.24,15.12
2013-03-22,60,24.0,0.24,14.399999999999999
2013-03-23,53,24.0,0.24,12.719999999999999
2013-03-24,38,24.0,0.24,9.12
2013-03-25,70,24.0,0.24,16.8
2013-03-26,58,24.0,0.24,13.92
2013-03-27,57,24.0,0.24,13.68
2013-03-28,59,24.0,0.24,14.16
2013-03-29,52,24.0,0.24,12.48
2013-03-30,11,24.0,0.24,2.6399999999999997
2013-03-31,37,24.0,0.24,8.879999999999999
2013-04-01,52,27.0,0.27,14.040000000000001
2013-04-02,69,27.0,0.27,18.630000000000003
2013-04-03,87,27.0,0.27,23.490000000000002
2013-04-04,91,27.0,0.27,24.57
2013-04-05,56,27.0,0.27,15.120000000000001
2013-04-06,55,27.0,0.27,14.850000000000001
2013-04-07,57,27.0,0.27,15.39
2013-04-08,89,27.0,0.27,24.03
2013-04-09,59,27.0,0.27,15.930000000000001
2013-04-10,76,27.0,0.27,20.520000000000003
2013-04-11,69,27.0,0.27,18.630000000000003
2013-04-12,75,27.0,0.27,20.25
2013-04-13,56,27.0,0.27,15.120000000000001
2013-04-14,37,27.0,0.27,9.99
2013-04-15,92,27.0,0.27,24.840000000000003
2013-04-16,56,27.0,0.27,15.120000000000001
2013-04-17,84,27.0,0.27,22.68
2013-04-18,78,27.0,0.27,21.060000000000002
2013-04-19,100,27.0,0.27,27.0
2013-04-20,49,27.0,0.27,13.23
2013-04-21,59,27.0,0.27,15.930000000000001
2013-04-22,85,27.0,0.27,22.950000000000003
2013-04-23,88,27.0,0.27,23.76
2013-04-24,94,27.0,0.27,25.380000000000003
2013-04-25,61,27.0,0.27,16.470000000000002
2013-04-26,85,27.0,0.27,22.950000000000003
2013-04-27,45,27.0,0.27,12.15
2013-04-28,81,27.0,0.27,21.87
2013-04-29,89,27.0,0.27,24.03
2013-04-30,80,27.0,0.27,21.6
2013-05-01,65,24.0,0.24,15.6
2013-05-02,74,24.0,0.24,17.759999999999998
2013-05-03,96,24.0,0.24,23.04
2013-05-04,44,24.0,0.24,10.559999999999999
2013-05-05,27,24.0,0.24,6.4799999999999995
2013-05-06,65,24.0,0.24,15.6
2013-05-07,48,24.0,0.24,11.52
2013-05-08,93,24.0,0.24,22.32
2013-05-09,100,24.0,0.24,24.0
2013-05-10,71,24.0,0.24,17.04
2013-05-11,47,24.0,0.24,11.28
2013-05-12,7,24.0,0.24,1.68
2013-05-13,68,24.0,0.24,16.32
2013-05-14,71,24.0,0.24,17.04
2013-05-15,48,24.0,0.24,11.52
2013-05-16,53,24.0,0.24,12.719999999999999
2013-05-17,59,24.0,0.24,14.16
2013-05-18,46,24.0,0.24,11.04
2013-05-19,34,24.0,0.24,8.16
2013-05-20,55,24.0,0.24,13.2
2013-05-21,67,24.0,0.24,16.08
2013-05-22,76,24.0,0.24,18.24
2013-05-23,40,24.0,0.24,9.6
2013-05-24,46,24.0,0.24,11.04
2013-05-25,40,24.0,0.24,9.6
2013-05-26,40,24.0,0.24,9.6
2013-05-27,46,24.0,0.24,11.04
2013-05-28,64,24.0,0.24,15.36
2013-05-29,69,24.0,0.24,16.56
2013-05-30,67,24.0,0.24,16.08
2013-05-31,65,24.0,0.24,15.6
2013-06-01,61,25.0,0.25,15.25
2013-06-02,29,25.0,0.25,7.25
2013-06-03,80,25.0,0.25,20.0
2013-06-04,65,25.0,0.25,16.25
2013-06-05,80,25.0,0.25,20.0
2013-06-06,60,25.0,0.25,15.0
2013-06-07,71,25.0,0.25,17.75
2013-06-08,58,25.0,0.25,14.5
2013-06-09,29,25.0,0.25,7.25
2013-06-10,100,25.0,0.25,25.0
2013-06-11,75,25.0,0.25,18.75
2013-06-12,64,25.0,0.25,16.0
2013-06-13,65,25.0,0.25,16.25
2013-06-14,72,25.0,0.25,18.0
2013-06-15,48,25.0,0.25,12.0
2013-06-16,37,25.0,0.25,9.25
2013-06-17,74,25.0,0.25,18.5
2013-06-18,67,25.0,0.25,16.75
2013-06-19,71,25.0,0.25,17.75
2013-06-20,79,25.0,0.25,19.75
2013-06-21,40,25.0,0.25,10.0
2013-06-22,63,25.0,0.25,15.75
2013-06-23,34,25.0,0.25,8.5
2013-06-24,56,25.0,0.25,14.0
2013-06-25,38,25.0,0.25,9.5
2013-06-26,82,25.0,0.25,20.5
2013-06-27,68,25.0,0.25,17.0
2013-06-28,70,25.0,0.25,17.5
2013-06-29,47,25.0,0.25,11.75
2013-06-30,48,25.0,0.25,12.0
2013-07-01,32,35.0,0.35,11.2
2013-07-02,20,35.0,0.35,7.0
2013-07-03,25,35.0,0.35,8.75
2013-07-04,15,35.0,0.35,5.25
2013-07-05,32,35.0,0.35,11.2
2013-07-06,28,35.0,0.35,9.799999999999999
2013-07-07,22,35.0,0.35,7.699999999999999
2013-07-08,33,35.0,0.35,11.549999999999999
2013-07-09,27,35.0,0.35,9.45
2013-07-10,26,35.0,0.35,9.1
2013-07-11,31,35.0,0.35,10.85
2013-07-12,32,35.0,0.35,11.2
2013-07-13,17,35.0,0.35,5.949999999999999
2013-07-14,19,35.0,0.35,6.6499999999999995
2013-07-15,31,35.0,0.35,10.85
2013-07-16,52,35.0,0.35,18.2
2013-07-17,51,35.0,0.35,17.849999999999998
2013-07-18,42,35.0,0.35,14.7
2013-07-19,55,35.0,0.35,19.25
2013-07-20,48,35.0,0.35,16.799999999999997
2013-07-21,61,35.0,0.35,21.349999999999998
2013-07-22,100,35.0,0.35,35.0
2013-07-23,72,35.0,0.35,25.2
2013-07-24,61,35.0,0.35,21.349999999999998
2013-07-25,74,35.0,0.35,25.9
2013-07-26,65,35.0,0.35,22.75
2013-07-27,60,35.0,0.35,21.0
2013-07-28,80,35.0,0.35,28.0
2013-07-29,65,35.0,0.35,22.75
2013-07-30,80,35.0,0.35,28.0
2013-07-31,72,35.0,0.35,25.2
2013-08-01,59,36.0,0.36,21.24
2013-08-02,82,36.0,0.36,29.52
2013-08-03,68,36.0,0.36,24.48
2013-08-04,86,36.0,0.36,30.959999999999997
2013-08-05,100,36.0,0.36,36.0
2013-08-06,68,36.0,0.36,24.48
2013-08-07,63,36.0,0.36,22.68
2013-08-08,84,36.0,0.36,30.24
2013-08-09,72,36.0,0.36,25.919999999999998
2013-08-10,54,36.0,0.36,19.439999999999998
2013-08-11,78,36.0,0.36,28.08
2013-08-12,70,36.0,0.36,25.2
2013-08-13,56,36.0,0.36,20.16
2013-08-14,43,36.0,0.36,15.479999999999999
2013-08-15,65,36.0,0.36,23.4
2013-08-16,41,36.0,0.36,14.76
2013-08-17,40,36.0,0.36,14.399999999999999
2013-08-18,22,36.0,0.36,7.92
2013-08-19,44,36.0,0.36,15.84
2013-08-20,47,36.0,0.36,16.919999999999998
2013-08-21,31,36.0,0.36,11.16
2013-08-22,46,36.0,0.36,16.56
2013-08-23,32,36.0,0.36,11.52
2013-08-24,34,36.0,0.36,12.24
2013-08-25,21,36.0,0.36,7.56
2013-08-26,53,36.0,0.36,19.08
2013-08-27,53,36.0,0.36,19.08
2013-08-28,35,36.0,0.36,12.6
2013-08-29,62,36.0,0.36,22.32
2013-08-30,40,36.0,0.36,14.399999999999999
2013-08-31,41,36.0,0.36,14.76
2013-09-01,63,23.0,0.23,14.49
2013-09-02,52,23.0,0.23,11.96
2013-09-03,53,23.0,0.23,12.190000000000001
2013-09-04,75,23.0,0.23,17.25
2013-09-05,73,23.0,0.23,16.79
2013-09-06,78,23.0,0.23,17.94
2013-09-07,51,23.0,0.23,11.73
2013-09-08,70,23.0,0.23,16.1
2013-09-09,71,23.0,0.23,16.330000000000002
2013-09-10,94,23.0,0.23,21.62
2013-09-11,86,23.0,0.23,19.78
2013-09-12,51,23.0,0.23,11.73
2013-09-13,91,23.0,0.23,20.93
2013-09-14,46,23.0,0.23,10.58
2013-09-15,41,23.0,0.23,9.43
2013-09-16,69,23.0,0.23,15.870000000000001
2013-09-17,99,23.0,0.23,22.77
2013-09-18,84,23.0,0.23,19.32
2013-09-19,96,23.0,0.23,22.080000000000002
2013-09-20,60,23.0,0.23,13.8
2013-09-21,54,23.0,0.23,12.42
2013-09-22,61,23.0,0.23,14.030000000000001
2013-09-23,89,23.0,0.23,20.470000000000002
2013-09-24,87,23.0,0.23,20.01
2013-09-25,62,23.0,0.23,14.26
2013-09-26,73,23.0,0.23,16.79
2013-09-27,85,23.0,0.23,19.55
2013-09-28,41,23.0,0.23,9.43
2013-09-29,59,23.0,0.23,13.57
2013-09-30,100,23.0,0.23,23.0
2013-10-01,82,26.0,0.26,21.32
2013-10-02,48,26.0,0.26,12.48
2013-10-03,80,26.0,0.26,20.8
2013-10-04,62,26.0,0.26,16.12
2013-10-05,81,26.0,0.26,21.060000000000002
2013-10-06,60,26.0,0.26,15.600000000000001
2013-10-07,64,26.0,0.26,16.64
2013-10-08,73,26.0,0.26,18.98
2013-10-09,72,26.0,0.26,18.72
2013-10-10,96,26.0,0.26,24.96
2013-10-11,64,26.0,0.26,16.64
2013-10-12,54,26.0,0.26,14.040000000000001
2013-10-13,33,26.0,0.26,8.58
2013-10-14,81,26.0,0.26,21.060000000000002
2013-10-15,73,26.0,0.26,18.98
2013-10-16,93,26.0,0.26,24.18
2013-10-17,88,26.0,0.26,22.880000000000003
2013-10-18,75,26.0,0.26,19.5
2013-10-19,72,26.0,0.26,18.72
2013-10-20,51,26.0,0.26,13.26
2013-10-21,100,26.0,0.26,26.0
2013-10-22,92,26.0,0.26,23.92
2013-10-23,77,26.0,0.26,20.02
2013-10-24,70,26.0,0.26,18.2
2013-10-25,62,26.0,0.26,16.12
2013-10-26,58,26.0,0.26,15.08
2013-10-27,36,26.0,0.26,9.36
2013-10-28,66,26.0,0.26,17.16
2013-10-29,100,26.0,0.26,26.0
2013-10-30,98,26.0,0.26,25.48
2013-10-31,72,26.0,0.26,18.72
2013-11-01,49,25.0,0.25,12.25
2013-11-02,49,25.0,0.25,12.25
2013-11-03,43,25.0,0.25,10.75
2013-11-04,70,25.0,0.25,17.5
2013-11-05,62,25.0,0.25,15.5
2013-11-06,82,25.0,0.25,20.5
2013-11-07,58,25.0,0.25,14.5
2013-11-08,93,25.0,0.25,23.25
2013-11-09,38,25.0,0.25,9.5
2013-11-10,22,25.0,0.25,5.5
2013-11-11,64,25.0,0.25,16.0
2013-11-12,66,25.0,0.25,16.5
2013-11-13,77,25.0,0.25,19.25
2013-11-14,63,25.0,0.25,15.75
2013-11-15,99,25.0,0.25,24.75
2013-11-16,30,25.0,0.25,7.5
2013-11-17,48,25.0,0.25,12.0
2013-11-18,75,25.0,0.25,18.75
2013-11-19,100,25.0,0.25,25.0
2013-11-20,82,25.0,0.25,20.5
2013-11-21,73,25.0,0.25,18.25
2013-11-22,70,25.0,0.25,17.5
2013-11-23,51,25.0,0.25,12.75
2013-11-24,42,25.0,0.25,10.5
2013-11-25,78,25.0,0.25,19.5
2013-11-26,72,25.0,0.25,18.0
2013-11-27,65,25.0,0.25,16.25
2013-11-28,30,25.0,0.25,7.5
2013-11-29,56,25.0,0.25,14.0
2013-11-30,46,25.0,0.25,11.5
2013-12-01,21,24.0,0.24,5.04
2013-12-02,48,24.0,0.24,11.52
2013-12-03,62,24.0,0.24,14.879999999999999
2013-12-04,61,24.0,0.24,14.639999999999999
2013-12-05,59,24.0,0.24,14.16
2013-12-06,64,24.0,0.24,15.36
2013-12-07,49,24.0,0.24,11.76
2013-12-08,60,24.0,0.24,14.399999999999999
2013-12-09,54,24.0,0.24,12.959999999999999
2013-12-10,76,24.0,0.24,18.24
2013-12-11,67,24.0,0.24,16.08
2013-12-12,60,24.0,0.24,14.399999999999999
2013-12-13,59,24.0,0.24,14.16
2013-12-14,50,24.0,0.24,12.0
2013-12-15,36,24.0,0.24,8.64
2013-12-16,54,24.0,0.24,12.959999999999999
2013-12-17,67,24.0,0.24,16.08
2013-12-18,60,24.0,0.24,14.399999999999999
2013-12-19,100,24.0,0.24,24.0
2013-12-20,41,24.0,0.24,9.84
2013-12-21,17,24.0,0.24,4.08
2013-12-22,39,24.0,0.24,9.36
2013-12-23,47,24.0,0.24,11.28
2013-12-24,38,24.0,0.24,9.12
2013-12-25,54,24.0,0.24,12.959999999999999
2013-12-26,57,24.0,0.24,13.68
2013-12-27,57,24.0,0.24,13.68
2013-12-28,36,24.0,0.24,8.64
2013-12-29,32,24.0,0.24,7.68
2013-12-30,50,24.0,0.24,12.0
2013-12-31,62,24.0,0.24,14.879999999999999
2014-01-01,23,25.0,0.25,5.75
2014-01-02,68,25.0,0.25,17.0
2014-01-03,53,25.0,0.25,13.25
2014-01-04,55,25.0,0.25,13.75
2014-01-05,52,25.0,0.25,13.0
2014-01-06,58,25.0,0.25,14.5
2014-01-07,91,25.0,0.25,22.75
2014-01-08,86,25.0,0.25,21.5
2014-01-09,63,25.0,0.25,15.75
2014-01-10,66,25.0,0.25,16.5
2014-01-11,62,25.0,0.25,15.5
2014-01-12,54,25.0,0.25,13.5
2014-01-13,63,25.0,0.25,15.75
2014-01-14,64,25.0,0.25,16.0
2014-01-15,92,25.0,0.25,23.0
2014-01-16,68,25.0,0.25,17.0
2014-01-17,67,25.0,0.25,16.75
2014-01-18,37,25.0,0.25,9.25
2014-01-19,52,25.0,0.25,13.0
2014-01-20,52,25.0,0.25,13.0
2014-01-21,60,25.0,0.25,15.0
2014-01-22,81,25.0,0.25,20.25
2014-01-23,87,25.0,0.25,21.75
2014-01-24,91,25.0,0.25,22.75
2014-01-25,57,25.0,0.25,14.25
2014-01-26,62,25.0,0.25,15.5
2014-01-27,65,25.0,0.25,16.25
2014-01-28,85,25.0,0.25,21.25
2014-01-29,100,25.0,0.25,25.0
2014-01-30,89,25.0,0.25,22.25
2014-01-31,72,25.0,0.25,18.0
2014-02-01,64,26.0,0.26,16.64
2014-02-02,60,26.0,0.26,15.600000000000001
2014-02-03,81,26.0,0.26,21.060000000000002
2014-02-04,100,26.0,0.26,26.0
2014-02-05,77,26.0,0.26,20.02
2014-02-06,69,26.0,0.26,17.94
2014-02-07,88,26.0,0.26,22.880000000000003
2014-02-08,46,26.0,0.26,11.96
2014-02-09,38,26.0,0.26,9.88
2014-02-10,78,26.0,0.26,20.28
2014-02-11,89,26.0,0.26,23.14
2014-02-12,88,26.0,0.26,22.880000000000003
2014-02-13,79,26.0,0.26,20.54
2014-02-14,51,26.0,0.26,13.26
2014-02-15,40,26.0,0.26,10.4
2014-02-16,43,26.0,0.26,11.18
2014-02-17,63,26.0,0.26,16.38
2014-02-18,65,26.0,0.26,16.900000000000002
2014-02-19,64,26.0,0.26,16.64
2014-02-20,82,26.0,0.26,21.32
2014-02-21,82,26.0,0.26,21.32
2014-02-22,52,26.0,0.26,13.52
2014-02-23,46,26.0,0.26,11.96
2014-02-24,87,26.0,0.26,22.62
2014-02-25,78,26.0,0.26,20.28
2014-02-26,75,26.0,0.26,19.5
2014-02-27,81,26.0,0.26,21.060000000000002
2014-02-28,94,26.0,0.26,24.44
2014-03-01,38,25.0,0.25,9.5
2014-03-02,43,25.0,0.25,10.75
2014-03-03,85,25.0,0.25,21.25
2014-03-04,88,25.0,0.25,22.0
2014-03-05,74,25.0,0.25,18.5
2014-03-06,79,25.0,0.25,19.75
2014-03-07,79,25.0,0.25,19.75
2014-03-08,51,25.0,0.25,12.75
2014-03-09,38,25.0,0.25,9.5
2014-03-10,63,25.0,0.25,15.75
2014-03-11,86,25.0,0.25,21.5
2014-03-12,81,25.0,0.25,20.25
2014-03-13,77,25.0,0.25,19.25
2014-03-14,90,25.0,0.25,22.5
2014-03-15,56,25.0,0.25,14.0
2014-03-16,35,25.0,0.25,8.75
2014-03-17,92,25.0,0.25,23.0
2014-03-18,100,25.0,0.25,25.0
2014-03-19,77,25.0,0.25,19.25
2014-03-20,84,25.0,0.25,21.0
2014-03-21,78,25.0,0.25,19.5
2014-03-22,50,25.0,0.25,12.5
2014-03-23,58,25.0,0.25,14.5
2014-03-24,71,25.0,0.25,17.75
2014-03-25,72,25.0,0.25,18.0
2014-03-26,91,25.0,0.25,22.75
2014-03-27,77,25.0,0.25,19.25
2014-03-28,88,25.0,0.25,22.0
2014-03-29,67,25.0,0.25,16.75
2014-03-30,32,25.0,0.25,8.0
2014-03-31,84,25.0,0.25,21.0
2014-04-01,80,28.0,0.28,22.400000000000002
2014-04-02,65,28.0,0.28,18.200000000000003
2014-04-03,60,28.0,0.28,16.8
2014-04-04,61,28.0,0.28,17.080000000000002
2014-04-05,47,28.0,0.28,13.160000000000002
2014-04-06,52,28.0,0.28,14.560000000000002
2014-04-07,59,28.0,0.28,16.520000000000003
2014-04-08,60,28.0,0.28,16.8
2014-04-09,86,28.0,0.28,24.080000000000002
2014-04-10,78,28.0,0.28,21.840000000000003
2014-04-11,72,28.0,0.28,20.160000000000004
2014-04-12,49,28.0,0.28,13.72
2014-04-13,46,28.0,0.28,12.88
2014-04-14,88,28.0,0.28,24.64
2014-04-15,68,28.0,0.28,19.040000000000003
2014-04-16,96,28.0,0.28,26.880000000000003
2014-04-17,68,28.0,0.28,19.040000000000003
2014-04-18,45,28.0,0.28,12.600000000000001
2014-04-19,58,28.0,0.28,16.240000000000002
2014-04-20,38,28.0,0.28,10.64
2014-04-21,71,28.0,0.28,19.880000000000003
2014-04-22,84,28.0,0.28,23.520000000000003
2014-04-23,78,28.0,0.28,21.840000000000003
2014-04-24,78,28.0,0.28,21.840000000000003
2014-04-25,100,28.0,0.28,28.000000000000004
2014-04-26,22,28.0,0.28,6.16
2014-04-27,53,28.0,0.28,14.840000000000002
2014-04-28,79,28.0,0.28,22.12
2014-04-29,83,28.0,0.28,23.240000000000002
2014-04-30,56,28.0,0.28,15.680000000000001
2014-05-01,61,28.0,0.28,17.080000000000002
2014-05-02,61,28.0,0.28,17.080000000000002
2014-05-03,50,28.0,0.28,14.000000000000002
2014-05-04,41,28.0,0.28,11.48
2014-05-05,64,28.0,0.28,17.92
2014-05-06,55,28.0,0.28,15.400000000000002
2014-05-07,53,28.0,0.28,14.840000000000002
2014-05-08,79,28.0,0.28,22.12
2014-05-09,79,28.0,0.28,22.12
2014-05-10,45,28.0,0.28,12.600000000000001
2014-05-11,23,28.0,0.28,6.44
2014-05-12,69,28.0,0.28,19.32
2014-05-13,60,28.0,0.28,16.8
2014-05-14,72,28.0,0.28,20.160000000000004
2014-05-15,53,28.0,0.28,14.840000000000002
2014-05-16,80,28.0,0.28,22.400000000000002
2014-05-17,65,28.0,0.28,18.200000000000003
2014-05-18,60,28.0,0.28,16.8
2014-05-19,66,28.0,0.28,18.48
2014-05-20,59,28.0,0.28,16.520000000000003
2014-05-21,62,28.0,0.28,17.360000000000003
2014-05-22,88,28.0,0.28,24.64
2014-05-23,54,28.0,0.28,15.120000000000001
2014-05-24,50,28.0,0.28,14.000000000000002
2014-05-25,45,28.0,0.28,12.600000000000001
2014-05-26,53,28.0,0.28,14.840000000000002
2014-05-27,64,28.0,0.28,17.92
2014-05-28,100,28.0,0.28,28.000000000000004
2014-05-29,56,28.0,0.28,15.680000000000001
2014-05-30,78,28.0,0.28,21.840000000000003
2014-05-31,50,28.0,0.28,14.000000000000002
2014-06-01,60,30.0,0.3,18.0
2014-06-02,65,30.0,0.3,19.5
2014-06-03,74,30.0,0.3,22.2
2014-06-04,69,30.0,0.3,20.7
2014-06-05,65,30.0,0.3,19.5
2014-06-06,71,30.0,0.3,21.3
2014-06-07,19,30.0,0.3,5.7
2014-06-08,58,30.0,0.3,17.4
2014-06-09,56,30.0,0.3,16.8
2014-06-10,54,30.0,0.3,16.2
2014-06-11,46,30.0,0.3,13.799999999999999
2014-06-12,82,30.0,0.3,24.599999999999998
2014-06-13,66,30.0,0.3,19.8
2014-06-14,45,30.0,0.3,13.5
2014-06-15,72,30.0,0.3,21.599999999999998
2014-06-16,65,30.0,0.3,19.5
2014-06-17,70,30.0,0.3,21.0
2014-06-18,29,30.0,0.3,8.7
2014-06-19,100,30.0,0.3,30.0
2014-06-20,75,30.0,0.3,22.5
2014-06-21,66,30.0,0.3,19.8
2014-06-22,36,30.0,0.3,10.799999999999999
2014-06-23,78,30.0,0.3,23.4
2014-06-24,57,30.0,0.3,17.099999999999998
2014-06-25,59,30.0,0.3,17.7
2014-06-26,69,30.0,0.3,20.7
2014-06-27,45,30.0,0.3,13.5
2014-06-28,57,30.0,0.3,17.099999999999998
2014-06-29,75,30.0,0.3,22.5
2014-06-30,66,30.0,0.3,19.8
2014-07-01,81,32.0,0.32,25.92
2014-07-02,76,32.0,0.32,24.32
2014-07-03,84,32.0,0.32,26.88
2014-07-04,58,32.0,0.32,18.56
2014-07-05,43,32.0,0.32,13.76
2014-07-06,56,32.0,0.32,17.92
2014-07-07,78,32.0,0.32,24.96
2014-07-08,71,32.0,0.32,22.72
2014-07-09,84,32.0,0.32,26.88
2014-07-10,85,32.0,0.32,27.2
2014-07-11,62,32.0,0.32,19.84
2014-07-12,54,32.0,0.32,17.28
2014-07-13,59,32.0,0.32,18.88
2014-07-14,64,32.0,0.32,20.48
2014-07-15,63,32.0,0.32,20.16
2014-07-16,81,32.0,0.32,25.92
2014-07-17,100,32.0,0.32,32.0
2014-07-18,56,32.0,0.32,17.92
2014-07-19,29,32.0,0.32,9.28
2014-07-20,74,32.0,0.32,23.68
2014-07-21,89,32.0,0.32,28.48
2014-07-22,100,32.0,0.32,32.0
2014-07-23,85,32.0,0.32,27.2
2014-07-24,99,32.0,0.32,31.68
2014-07-25,76,32.0,0.32,24.32
2014-07-26,84,32.0,0.32,26.88
2014-07-27,36,32.0,0.32,11.52
2014-07-28,95,32.0,0.32,30.400000000000002
2014-07-29,95,32.0,0.32,30.400000000000002
2014-07-30,86,32.0,0.32,27.52
2014-07-31,83,32.0,0.32,26.560000000000002
2014-08-01,82,29.0,0.29,23.779999999999998
2014-08-02,51,29.0,0.29,14.79
2014-08-03,39,29.0,0.29,11.309999999999999
2014-08-04,51,29.0,0.29,14.79
2014-08-05,95,29.0,0.29,27.549999999999997
2014-08-06,63,29.0,0.29,18.27
2014-08-07,59,29.0,0.29,17.11
2014-08-08,95,29.0,0.29,27.549999999999997
2014-08-09,60,29.0,0.29,17.4
2014-08-10,68,29.0,0.29,19.72
2014-08-11,67,29.0,0.29,19.43
2014-08-12,81,29.0,0.29,23.49
2014-08-13,67,29.0,0.29,19.43
2014-08-14,66,29.0,0.29,19.139999999999997
2014-08-15,56,29.0,0.29,16.24
2014-08-16,77,29.0,0.29,22.33
2014-08-17,64,29.0,0.29,18.56
2014-08-18,60,29.0,0.29,17.4
2014-08-19,83,29.0,0.29,24.069999999999997
2014-08-20,84,29.0,0.29,24.36
2014-08-21,100,29.0,0.29,28.999999999999996
2014-08-22,72,29.0,0.29,20.88
2014-08-23,25,29.0,0.29,7.249999999999999
2014-08-24,65,29.0,0.29,18.849999999999998
2014-08-25,85,29.0,0.29,24.65
2014-08-26,81,29.0,0.29,23.49
2014-08-27,76,29.0,0.29,22.04
2014-08-28,76,29.0,0.29,22.04
2014-08-29,81,29.0,0.29,23.49
2014-08-30,48,29.0,0.29,13.919999999999998
2014-08-31,30,29.0,0.29,8.7
2014-09-01,39,27.0,0.27,10.530000000000001
2014-09-02,75,27.0,0.27,20.25
2014-09-03,80,27.0,0.27,21.6
2014-09-04,66,27.0,0.27,17.82
2014-09-05,48,27.0,0.27,12.96
2014-09-06,54,27.0,0.27,14.580000000000002
2014-09-07,56,27.0,0.27,15.120000000000001
2014-09-08,73,27.0,0.27,19.71
2014-09-09,77,27.0,0.27,20.790000000000003
2014-09-10,76,27.0,0.27,20.520000000000003
2014-09-11,56,27.0,0.27,15.120000000000001
2014-09-12,43,27.0,0.27,11.610000000000001
2014-09-13,41,27.0,0.27,11.07
2014-09-14,37,27.0,0.27,9.99
2014-09-15,91,27.0,0.27,24.57
2014-09-16,72,27.0,0.27,19.44
2014-09-17,64,27.0,0.27,17.28
2014-09-18,49,27.0,0.27,13.23
2014-09-19,59,27.0,0.27,15.930000000000001
2014-09-20,53,27.0,0.27,14.31
2014-09-21,40,27.0,0.27,10.8
2014-09-22,64,27.0,0.27,17.28
2014-09-23,87,27.0,0.27,23.490000000000002
2014-09-24,61,27.0,0.27,16.470000000000002
2014-09-25,61,27.0,0.27,16.470000000000002
2014-09-26,81,27.0,0.27,21.87
