date,JNJ_unscaled,JNJ_monthly,scale,JNJ
2022-09-21,83,26.0,0.26,21.580000000000002
2022-09-22,85,26.0,0.26,22.1
2022-09-23,69,26.0,0.26,17.94
2022-09-24,41,26.0,0.26,10.66
2022-09-25,26,26.0,0.26,6.76
2022-09-26,75,26.0,0.26,19.5
2022-09-27,81,26.0,0.26,21.060000000000002
2022-09-28,100,26.0,0.26,26.0
2022-09-29,87,26.0,0.26,22.62
2022-09-30,75,26.0,0.26,19.5
2022-10-01,26,27.0,0.27,7.0200000000000005
2022-10-02,22,27.0,0.27,5.94
2022-10-03,58,27.0,0.27,15.66
2022-10-04,61,27.0,0.27,16.470000000000002
2022-10-05,54,27.0,0.27,14.580000000000002
2022-10-06,43,27.0,0.27,11.610000000000001
2022-10-07,46,27.0,0.27,12.420000000000002
2022-10-08,23,27.0,0.27,6.210000000000001
2022-10-09,22,27.0,0.27,5.94
2022-10-10,51,27.0,0.27,13.770000000000001
2022-10-11,43,27.0,0.27,11.610000000000001
2022-10-12,52,27.0,0.27,14.040000000000001
2022-10-13,50,27.0,0.27,13.5
2022-10-14,51,27.0,0.27,13.770000000000001
2022-10-15,18,27.0,0.27,4.86
2022-10-16,16,27.0,0.27,4.32
2022-10-17,50,27.0,0.27,13.5
2022-10-18,100,27.0,0.27,27.0
2022-10-19,58,27.0,0.27,15.66
2022-10-20,55,27.0,0.27,14.850000000000001
2022-10-21,53,27.0,0.27,14.31
2022-10-22,22,27.0,0.27,5.94
2022-10-23,22,27.0,0.27,5.94
2022-10-24,59,27.0,0.27,15.930000000000001
2022-10-25,55,27.0,0.27,14.850000000000001
2022-10-26,52,27.0,0.27,14.040000000000001
2022-10-27,58,27.0,0.27,15.66
2022-10-28,65,27.0,0.27,17.55
2022-10-29,24,27.0,0.27,6.48
2022-10-30,21,27.0,0.27,5.67
2022-10-31,58,27.0,0.27,15.66
2022-11-01,100,28.0,0.28,28.000000000000004
2022-11-02,77,28.0,0.28,21.560000000000002
2022-11-03,60,28.0,0.28,16.8
2022-11-04,43,28.0,0.28,12.040000000000001
2022-11-05,26,28.0,0.28,7.280000000000001
2022-11-06,18,28.0,0.28,5.040000000000001
2022-11-07,50,28.0,0.28,14.000000000000002
2022-11-08,57,28.0,0.28,15.96
2022-11-09,51,28.0,0.28,14.280000000000001
2022-11-10,70,28.0,0.28,19.6
2022-11-11,94,28.0,0.28,26.320000000000004
2022-11-12,31,28.0,0.28,8.680000000000001
2022-11-13,24,28.0,0.28,6.720000000000001
2022-11-14,59,28.0,0.28,16.520000000000003
2022-11-15,70,28.0,0.28,19.6
2022-11-16,62,28.0,0.28,17.360000000000003
2022-11-17,75,28.0,0.28,21.000000000000004
2022-11-18,60,28.0,0.28,16.8
2022-11-19,28,28.0,0.28,7.840000000000001
2022-11-20,17,28.0,0.28,4.760000000000001
2022-11-21,54,28.0,0.28,15.120000000000001
2022-11-22,50,28.0,0.28,14.000000000000002
2022-11-23,46,28.0,0.28,12.88
2022-11-24,23,28.0,0.28,6.44
2022-11-25,29,28.0,0.28,8.120000000000001
2022-11-26,32,28.0,0.28,8.96
2022-11-27,16,28.0,0.28,4.48
2022-11-28,50,28.0,0.28,14.000000000000002
2022-11-29,48,28.0,0.28,13.440000000000001
2022-11-30,53,28.0,0.28,14.840000000000002
2022-12-01,79,24.0,0.24,18.96
2022-12-02,94,24.0,0.24,22.56
2022-12-03,47,24.0,0.24,11.28
2022-12-04,66,24.0,0.24,15.84
2022-12-05,88,24.0,0.24,21.119999999999997
2022-12-06,69,24.0,0.24,16.56
2022-12-07,89,24.0,0.24,21.36
2022-12-08,88,24.0,0.24,21.119999999999997
2022-12-09,74,24.0,0.24,17.759999999999998
2022-12-10,41,24.0,0.24,9.84
2022-12-11,34,24.0,0.24,8.16
2022-12-12,96,24.0,0.24,23.04
2022-12-13,86,24.0,0.24,20.64
2022-12-14,78,24.0,0.24,18.72
2022-12-15,82,24.0,0.24,19.68
2022-12-16,88,24.0,0.24,21.119999999999997
2022-12-17,33,24.0,0.24,7.92
2022-12-18,26,24.0,0.24,6.24
2022-12-19,70,24.0,0.24,16.8
2022-12-20,100,24.0,0.24,24.0
2022-12-21,70,24.0,0.24,16.8
2022-12-22,73,24.0,0.24,17.52
2022-12-23,93,24.0,0.24,22.32
2022-12-24,32,24.0,0.24,7.68
2022-12-25,18,24.0,0.24,4.32
2022-12-26,44,24.0,0.24,10.559999999999999
2022-12-27,83,24.0,0.24,19.919999999999998
2022-12-28,79,24.0,0.24,18.96
2022-12-29,54,24.0,0.24,12.959999999999999
2022-12-30,58,24.0,0.24,13.92
2022-12-31,35,24.0,0.24,8.4
2023-01-01,2,33.0,0.33,0.66
2023-01-02,19,33.0,0.33,6.2700000000000005
2023-01-03,37,33.0,0.33,12.21
2023-01-04,50,33.0,0.33,16.5
2023-01-05,37,33.0,0.33,12.21
2023-01-06,42,33.0,0.33,13.860000000000001
2023-01-07,22,33.0,0.33,7.260000000000001
2023-01-08,16,33.0,0.33,5.28
2023-01-09,45,33.0,0.33,14.850000000000001
2023-01-10,48,33.0,0.33,15.84
2023-01-11,47,33.0,0.33,15.510000000000002
2023-01-12,46,33.0,0.33,15.180000000000001
2023-01-13,49,33.0,0.33,16.17
2023-01-14,24,33.0,0.33,7.92
2023-01-15,20,33.0,0.33,6.6000000000000005
2023-01-16,22,33.0,0.33,7.260000000000001
2023-01-17,39,33.0,0.33,12.870000000000001
2023-01-18,48,33.0,0.33,15.84
2023-01-19,48,33.0,0.33,15.84
2023-01-20,52,33.0,0.33,17.16
2023-01-21,20,33.0,0.33,6.6000000000000005
2023-01-22,16,33.0,0.33,5.28
2023-01-23,54,33.0,0.33,17.82
2023-01-24,100,33.0,0.33,33.0
2023-01-25,51,33.0,0.33,16.830000000000002
2023-01-26,44,33.0,0.33,14.520000000000001
2023-01-27,49,33.0,0.33,16.17
2023-01-28,21,33.0,0.33,6.930000000000001
2023-01-29,24,33.0,0.33,7.92
2023-01-30,81,33.0,0.33,26.73
2023-01-31,75,33.0,0.33,24.75
2023-02-01,96,31.0,0.31,29.759999999999998
2023-02-02,91,31.0,0.31,28.21
2023-02-03,81,31.0,0.31,25.11
2023-02-04,35,31.0,0.31,10.85
2023-02-05,41,31.0,0.31,12.709999999999999
2023-02-06,80,31.0,0.31,24.8
2023-02-07,84,31.0,0.31,26.04
2023-02-08,58,31.0,0.31,17.98
2023-02-09,66,31.0,0.31,20.46
2023-02-10,79,31.0,0.31,24.49
2023-02-11,30,31.0,0.31,9.3
2023-02-12,32,31.0,0.31,9.92
2023-02-13,61,31.0,0.31,18.91
2023-02-14,75,31.0,0.31,23.25
2023-02-15,100,31.0,0.31,31.0
2023-02-16,89,31.0,0.31,27.59
2023-02-17,94,31.0,0.31,29.14
2023-02-18,43,31.0,0.31,13.33
2023-02-19,22,31.0,0.31,6.82
2023-02-20,44,31.0,0.31,13.64
2023-02-21,85,31.0,0.31,26.35
2023-02-22,73,31.0,0.31,22.63
2023-02-23,62,31.0,0.31,19.22
2023-02-24,72,31.0,0.31,22.32
2023-02-25,28,31.0,0.31,8.68
2023-02-26,32,31.0,0.31,9.92
2023-02-27,75,31.0,0.31,23.25
2023-02-28,87,31.0,0.31,26.97
2023-03-01,94,36.0,0.36,33.839999999999996
2023-03-02,100,36.0,0.36,36.0
2023-03-03,85,36.0,0.36,30.599999999999998
2023-03-04,34,36.0,0.36,12.24
2023-03-05,20,36.0,0.36,7.199999999999999
2023-03-06,76,36.0,0.36,27.36
2023-03-07,72,36.0,0.36,25.919999999999998
2023-03-08,76,36.0,0.36,27.36
2023-03-09,87,36.0,0.36,31.32
2023-03-10,79,36.0,0.36,28.439999999999998
2023-03-11,35,36.0,0.36,12.6
2023-03-12,25,36.0,0.36,9.0
2023-03-13,68,36.0,0.36,24.48
2023-03-14,81,36.0,0.36,29.16
2023-03-15,70,36.0,0.36,25.2
2023-03-16,78,36.0,0.36,28.08
2023-03-17,76,36.0,0.36,27.36
2023-03-18,29,36.0,0.36,10.44
2023-03-19,13,36.0,0.36,4.68
2023-03-20,66,36.0,0.36,23.759999999999998
2023-03-21,66,36.0,0.36,23.759999999999998
2023-03-22,68,36.0,0.36,24.48
2023-03-23,81,36.0,0.36,29.16
2023-03-24,73,36.0,0.36,26.279999999999998
2023-03-25,30,36.0,0.36,10.799999999999999
2023-03-26,18,36.0,0.36,6.4799999999999995
2023-03-27,54,36.0,0.36,19.439999999999998
2023-03-28,60,36.0,0.36,21.599999999999998
2023-03-29,71,36.0,0.36,25.56
2023-03-30,67,36.0,0.36,24.119999999999997
2023-03-31,66,36.0,0.36,23.759999999999998
2023-04-01,19,38.0,0.38,7.22
2023-04-02,14,38.0,0.38,5.32
2023-04-03,45,38.0,0.38,17.1
2023-04-04,65,38.0,0.38,24.7
2023-04-05,88,38.0,0.38,33.44
2023-04-06,67,38.0,0.38,25.46
2023-04-07,40,38.0,0.38,15.2
2023-04-08,18,38.0,0.38,6.84
2023-04-09,18,38.0,0.38,6.84
2023-04-10,50,38.0,0.38,19.0
2023-04-11,39,38.0,0.38,14.82
2023-04-12,39,38.0,0.38,14.82
2023-04-13,40,38.0,0.38,15.2
2023-04-14,43,38.0,0.38,16.34
2023-04-15,24,38.0,0.38,9.120000000000001
2023-04-16,15,38.0,0.38,5.7
2023-04-17,44,38.0,0.38,16.72
2023-04-18,100,38.0,0.38,38.0
2023-04-19,66,38.0,0.38,25.080000000000002
2023-04-20,58,38.0,0.38,22.04
2023-04-21,42,38.0,0.38,15.96
2023-04-22,18,38.0,0.38,6.84
2023-04-23,15,38.0,0.38,5.7
2023-04-24,52,38.0,0.38,19.76
2023-04-25,49,38.0,0.38,18.62
2023-04-26,51,38.0,0.38,19.38
2023-04-27,50,38.0,0.38,19.0
2023-04-28,37,38.0,0.38,14.06
2023-04-29,18,38.0,0.38,6.84
2023-04-30,14,38.0,0.38,5.32
2023-05-01,45,30.0,0.3,13.5
2023-05-02,46,30.0,0.3,13.799999999999999
2023-05-03,56,30.0,0.3,16.8
2023-05-04,100,30.0,0.3,30.0
2023-05-05,76,30.0,0.3,22.8
2023-05-06,34,30.0,0.3,10.2
2023-05-07,22,30.0,0.3,6.6
2023-05-08,54,30.0,0.3,16.2
2023-05-09,54,30.0,0.3,16.2
2023-05-10,53,30.0,0.3,15.899999999999999
2023-05-11,60,30.0,0.3,18.0
2023-05-12,57,30.0,0.3,17.099999999999998
2023-05-13,22,30.0,0.3,6.6
2023-05-14,5,30.0,0.3,1.5
2023-05-15,49,30.0,0.3,14.7
2023-05-16,41,30.0,0.3,12.299999999999999
2023-05-17,49,30.0,0.3,14.7
2023-05-18,54,30.0,0.3,16.2
2023-05-19,54,30.0,0.3,16.2
2023-05-20,19,30.0,0.3,5.7
2023-05-21,9,30.0,0.3,2.6999999999999997
2023-05-22,48,30.0,0.3,14.399999999999999
2023-05-23,48,30.0,0.3,14.399999999999999
2023-05-24,54,30.0,0.3,16.2
2023-05-25,57,30.0,0.3,17.099999999999998
2023-05-26,46,30.0,0.3,13.799999999999999
2023-05-27,10,30.0,0.3,3.0
2023-05-28,24,30.0,0.3,7.199999999999999
2023-05-29,21,30.0,0.3,6.3
2023-05-30,50,30.0,0.3,15.0
2023-05-31,53,30.0,0.3,15.899999999999999
2023-06-01,78,24.0,0.24,18.72
2023-06-02,80,24.0,0.24,19.2
2023-06-03,30,24.0,0.24,7.199999999999999
2023-06-04,46,24.0,0.24,11.04
2023-06-05,94,24.0,0.24,22.56
2023-06-06,87,24.0,0.24,20.88
2023-06-07,92,24.0,0.24,22.08
2023-06-08,99,24.0,0.24,23.759999999999998
2023-06-09,68,24.0,0.24,16.32
2023-06-10,34,24.0,0.24,8.16
2023-06-11,27,24.0,0.24,6.4799999999999995
2023-06-12,95,24.0,0.24,22.8
2023-06-13,87,24.0,0.24,20.88
2023-06-14,94,24.0,0.24,22.56
2023-06-15,100,24.0,0.24,24.0
2023-06-16,87,24.0,0.24,20.88
2023-06-17,33,24.0,0.24,7.92
2023-06-18,26,24.0,0.24,6.24
2023-06-19,56,24.0,0.24,13.44
2023-06-20,71,24.0,0.24,17.04
2023-06-21,89,24.0,0.24,21.36
2023-06-22,85,24.0,0.24,20.4
2023-06-23,58,24.0,0.24,13.92
2023-06-24,32,24.0,0.24,7.68
2023-06-25,25,24.0,0.24,6.0
2023-06-26,68,24.0,0.24,16.32
2023-06-27,89,24.0,0.24,21.36
2023-06-28,75,24.0,0.24,18.0
2023-06-29,100,24.0,0.24,24.0
2023-06-30,67,24.0,0.24,16.08
2023-07-01,18,38.0,0.38,6.84
2023-07-02,16,38.0,0.38,6.08
2023-07-03,29,38.0,0.38,11.02
2023-07-04,10,38.0,0.38,3.8
2023-07-05,35,38.0,0.38,13.3
2023-07-06,36,38.0,0.38,13.68
2023-07-07,39,38.0,0.38,14.82
2023-07-08,10,38.0,0.38,3.8
2023-07-09,13,38.0,0.38,4.94
2023-07-10,32,38.0,0.38,12.16
2023-07-11,37,38.0,0.38,14.06
2023-07-12,47,38.0,0.38,17.86
2023-07-13,31,38.0,0.38,11.78
2023-07-14,42,38.0,0.38,15.96
2023-07-15,18,38.0,0.38,6.84
2023-07-16,8,38.0,0.38,3.04
2023-07-17,42,38.0,0.38,15.96
2023-07-18,39,38.0,0.38,14.82
2023-07-19,45,38.0,0.38,17.1
2023-07-20,100,38.0,0.38,38.0
2023-07-21,65,38.0,0.38,24.7
2023-07-22,26,38.0,0.38,9.88
2023-07-23,15,38.0,0.38,5.7
2023-07-24,61,38.0,0.38,23.18
2023-07-25,59,38.0,0.38,22.42
2023-07-26,53,38.0,0.38,20.14
2023-07-27,62,38.0,0.38,23.56
2023-07-28,75,38.0,0.38,28.5
2023-07-29,24,38.0,0.38,9.120000000000001
2023-07-30,22,38.0,0.38,8.36
2023-07-31,83,38.0,0.38,31.54
2023-08-01,100,50.0,0.5,50.0
2023-08-02,75,50.0,0.5,37.5
2023-08-03,64,50.0,0.5,32.0
2023-08-04,73,50.0,0.5,36.5
2023-08-05,29,50.0,0.5,14.5
2023-08-06,24,50.0,0.5,12.0
2023-08-07,84,50.0,0.5,42.0
2023-08-08,78,50.0,0.5,39.0
2023-08-09,67,50.0,0.5,33.5
2023-08-10,95,50.0,0.5,47.5
2023-08-11,77,50.0,0.5,38.5
2023-08-12,30,50.0,0.5,15.0
2023-08-13,19,50.0,0.5,9.5
2023-08-14,72,50.0,0.5,36.0
2023-08-15,71,50.0,0.5,35.5
2023-08-16,71,50.0,0.5,35.5
2023-08-17,78,50.0,0.5,39.0
2023-08-18,64,50.0,0.5,32.0
2023-08-19,26,50.0,0.5,13.0
2023-08-20,14,50.0,0.5,7.0
2023-08-21,79,50.0,0.5,39.5
2023-08-22,64,50.0,0.5,32.0
2023-08-23,47,50.0,0.5,23.5
2023-08-24,48,50.0,0.5,24.0
2023-08-25,45,50.0,0.5,22.5
2023-08-26,19,50.0,0.5,9.5
2023-08-27,18,50.0,0.5,9.0
2023-08-28,49,50.0,0.5,24.5
2023-08-29,44,50.0,0.5,22.0
2023-08-30,46,50.0,0.5,23.0
2023-08-31,52,50.0,0.5,26.0
2023-09-01,80,21.0,0.21,16.8
2023-09-02,30,21.0,0.21,6.3
2023-09-03,29,21.0,0.21,6.09
2023-09-04,37,21.0,0.21,7.77
2023-09-05,83,21.0,0.21,17.43
2023-09-06,76,21.0,0.21,15.959999999999999
2023-09-07,78,21.0,0.21,16.38
2023-09-08,82,21.0,0.21,17.22
2023-09-09,29,21.0,0.21,6.09
2023-09-10,22,21.0,0.21,4.62
2023-09-11,65,21.0,0.21,13.65
2023-09-12,71,21.0,0.21,14.91
2023-09-13,68,21.0,0.21,14.28
2023-09-14,100,21.0,0.21,21.0
2023-09-15,73,21.0,0.21,15.33
2023-09-16,38,21.0,0.21,7.9799999999999995
2023-09-17,32,21.0,0.21,6.72
2023-09-18,62,21.0,0.21,13.02
2023-09-19,68,21.0,0.21,14.28
2023-09-20,78,21.0,0.21,16.38
2023-09-21,68,21.0,0.21,14.28
2023-09-22,62,21.0,0.21,13.02
2023-09-23,37,21.0,0.21,7.77
2023-09-24,19,21.0,0.21,3.9899999999999998
2023-09-25,79,21.0,0.21,16.59
2023-09-26,63,21.0,0.21,13.229999999999999
2023-09-27,78,21.0,0.21,16.38
2023-09-28,83,21.0,0.21,17.43
2023-09-29,63,21.0,0.21,13.229999999999999
2023-09-30,23,21.0,0.21,4.83
2023-10-01,19,27.0,0.27,5.130000000000001
2023-10-02,55,27.0,0.27,14.850000000000001
2023-10-03,58,27.0,0.27,15.66
2023-10-04,45,27.0,0.27,12.15
2023-10-05,47,27.0,0.27,12.690000000000001
2023-10-06,65,27.0,0.27,17.55
2023-10-07,22,27.0,0.27,5.94
2023-10-08,30,27.0,0.27,8.100000000000001
2023-10-09,36,27.0,0.27,9.72
2023-10-10,49,27.0,0.27,13.23
2023-10-11,53,27.0,0.27,14.31
2023-10-12,40,27.0,0.27,10.8
2023-10-13,49,27.0,0.27,13.23
2023-10-14,20,27.0,0.27,5.4
2023-10-15,26,27.0,0.27,7.0200000000000005
2023-10-16,49,27.0,0.27,13.23
2023-10-17,100,27.0,0.27,27.0
2023-10-18,68,27.0,0.27,18.36
2023-10-19,74,27.0,0.27,19.98
2023-10-20,58,27.0,0.27,15.66
2023-10-21,28,27.0,0.27,7.5600000000000005
2023-10-22,32,27.0,0.27,8.64
2023-10-23,69,27.0,0.27,18.630000000000003
2023-10-24,68,27.0,0.27,18.36
2023-10-25,62,27.0,0.27,16.740000000000002
2023-10-26,61,27.0,0.27,16.470000000000002
2023-10-27,61,27.0,0.27,16.470000000000002
2023-10-28,32,27.0,0.27,8.64
2023-10-29,16,27.0,0.27,4.32
2023-10-30,70,27.0,0.27,18.900000000000002
2023-10-31,58,27.0,0.27,15.66
2023-11-01,94,23.0,0.23,21.62
2023-11-02,75,23.0,0.23,17.25
2023-11-03,88,23.0,0.23,20.240000000000002
2023-11-04,38,23.0,0.23,8.74
2023-11-05,30,23.0,0.23,6.9
2023-11-06,59,23.0,0.23,13.57
2023-11-07,86,23.0,0.23,19.78
2023-11-08,88,23.0,0.23,20.240000000000002
2023-11-09,100,23.0,0.23,23.0
2023-11-10,95,23.0,0.23,21.85
2023-11-11,33,23.0,0.23,7.590000000000001
2023-11-12,30,23.0,0.23,6.9
2023-11-13,80,23.0,0.23,18.400000000000002
2023-11-14,95,23.0,0.23,21.85
2023-11-15,95,23.0,0.23,21.85
2023-11-16,88,23.0,0.23,20.240000000000002
2023-11-17,83,23.0,0.23,19.09
2023-11-18,45,23.0,0.23,10.35
2023-11-19,43,23.0,0.23,9.89
2023-11-20,80,23.0,0.23,18.400000000000002
2023-11-21,86,23.0,0.23,19.78
2023-11-22,74,23.0,0.23,17.02
2023-11-23,38,23.0,0.23,8.74
2023-11-24,51,23.0,0.23,11.73
2023-11-25,28,23.0,0.23,6.44
2023-11-26,33,23.0,0.23,7.590000000000001
2023-11-27,79,23.0,0.23,18.17
2023-11-28,72,23.0,0.23,16.560000000000002
2023-11-29,78,23.0,0.23,17.94
2023-11-30,80,23.0,0.23,18.400000000000002
2023-12-01,72,25.0,0.25,18.0
2023-12-02,23,25.0,0.25,5.75
2023-12-03,27,25.0,0.25,6.75
2023-12-04,76,25.0,0.25,19.0
2023-12-05,100,25.0,0.25,25.0
2023-12-06,79,25.0,0.25,19.75
2023-12-07,84,25.0,0.25,21.0
2023-12-08,71,25.0,0.25,17.75
2023-12-09,43,25.0,0.25,10.75
2023-12-10,21,25.0,0.25,5.25
2023-12-11,67,25.0,0.25,16.75
2023-12-12,60,25.0,0.25,15.0
2023-12-13,64,25.0,0.25,16.0
2023-12-14,97,25.0,0.25,24.25
2023-12-15,67,25.0,0.25,16.75
2023-12-16,29,25.0,0.25,7.25
2023-12-17,33,25.0,0.25,8.25
2023-12-18,68,25.0,0.25,17.0
2023-12-19,70,25.0,0.25,17.5
2023-12-20,72,25.0,0.25,18.0
2023-12-21,71,25.0,0.25,17.75
2023-12-22,60,25.0,0.25,15.0
2023-12-23,34,25.0,0.25,8.5
2023-12-24,24,25.0,0.25,6.0
2023-12-25,25,25.0,0.25,6.25
2023-12-26,62,25.0,0.25,15.5
2023-12-27,64,25.0,0.25,16.0
2023-12-28,65,25.0,0.25,16.25
2023-12-29,76,25.0,0.25,19.0
2023-12-30,34,25.0,0.25,8.5
2023-12-31,21,25.0,0.25,5.25
