date,PG_unscaled,PG_monthly,scale,PG
2016-06-05,77,62.0,0.62,47.74
2016-06-06,95,62.0,0.62,58.9
2016-06-07,81,62.0,0.62,50.22
2016-06-08,75,62.0,0.62,46.5
2016-06-09,81,62.0,0.62,50.22
2016-06-10,87,62.0,0.62,53.94
2016-06-11,74,62.0,0.62,45.88
2016-06-12,77,62.0,0.62,47.74
2016-06-13,79,62.0,0.62,48.98
2016-06-14,82,62.0,0.62,50.839999999999996
2016-06-15,82,62.0,0.62,50.839999999999996
2016-06-16,79,62.0,0.62,48.98
2016-06-17,91,62.0,0.62,56.42
2016-06-18,66,62.0,0.62,40.92
2016-06-19,68,62.0,0.62,42.16
2016-06-20,91,62.0,0.62,56.42
2016-06-21,83,62.0,0.62,51.46
2016-06-22,90,62.0,0.62,55.8
2016-06-23,85,62.0,0.62,52.7
2016-06-24,100,62.0,0.62,62.0
2016-06-25,80,62.0,0.62,49.6
2016-06-26,79,62.0,0.62,48.98
2016-06-27,91,62.0,0.62,56.42
2016-06-28,87,62.0,0.62,53.94
2016-06-29,74,62.0,0.62,45.88
2016-06-30,92,62.0,0.62,57.04
2016-07-01,96,54.0,0.54,51.84
2016-07-02,89,54.0,0.54,48.06
2016-07-03,82,54.0,0.54,44.28
2016-07-04,89,54.0,0.54,48.06
2016-07-05,100,54.0,0.54,54.0
2016-07-06,90,54.0,0.54,48.6
2016-07-07,82,54.0,0.54,44.28
2016-07-08,94,54.0,0.54,50.760000000000005
2016-07-09,73,54.0,0.54,39.42
2016-07-10,73,54.0,0.54,39.42
2016-07-11,91,54.0,0.54,49.14
2016-07-12,86,54.0,0.54,46.440000000000005
2016-07-13,90,54.0,0.54,48.6
2016-07-14,93,54.0,0.54,50.220000000000006
2016-07-15,85,54.0,0.54,45.900000000000006
2016-07-16,74,54.0,0.54,39.96
2016-07-17,80,54.0,0.54,43.2
2016-07-18,83,54.0,0.54,44.82
2016-07-19,83,54.0,0.54,44.82
2016-07-20,76,54.0,0.54,41.040000000000006
2016-07-21,87,54.0,0.54,46.980000000000004
2016-07-22,87,54.0,0.54,46.980000000000004
2016-07-23,79,54.0,0.54,42.660000000000004
2016-07-24,77,54.0,0.54,41.580000000000005
2016-07-25,87,54.0,0.54,46.980000000000004
2016-07-26,86,54.0,0.54,46.440000000000005
2016-07-27,86,54.0,0.54,46.440000000000005
2016-07-28,79,54.0,0.54,42.660000000000004
2016-07-29,80,54.0,0.54,43.2
2016-07-30,80,54.0,0.54,43.2
2016-07-31,76,54.0,0.54,41.040000000000006
2016-08-01,91,57.0,0.57,51.87
2016-08-02,98,57.0,0.57,55.85999999999999
2016-08-03,88,57.0,0.57,50.16
2016-08-04,88,57.0,0.57,50.16
2016-08-05,96,57.0,0.57,54.72
2016-08-06,80,57.0,0.57,45.599999999999994
2016-08-07,77,57.0,0.57,43.88999999999999
2016-08-08,79,57.0,0.57,45.029999999999994
2016-08-09,88,57.0,0.57,50.16
2016-08-10,84,57.0,0.57,47.879999999999995
2016-08-11,86,57.0,0.57,49.019999999999996
2016-08-12,86,57.0,0.57,49.019999999999996
2016-08-13,75,57.0,0.57,42.74999999999999
2016-08-14,71,57.0,0.57,40.47
2016-08-15,84,57.0,0.57,47.879999999999995
2016-08-16,92,57.0,0.57,52.44
2016-08-17,91,57.0,0.57,51.87
2016-08-18,86,57.0,0.57,49.019999999999996
2016-08-19,92,57.0,0.57,52.44
2016-08-20,78,57.0,0.57,44.459999999999994
2016-08-21,74,57.0,0.57,42.18
2016-08-22,100,57.0,0.57,56.99999999999999
2016-08-23,92,57.0,0.57,52.44
2016-08-24,94,57.0,0.57,53.58
2016-08-25,88,57.0,0.57,50.16
2016-08-26,98,57.0,0.57,55.85999999999999
2016-08-27,78,57.0,0.57,44.459999999999994
2016-08-28,81,57.0,0.57,46.169999999999995
2016-08-29,100,57.0,0.57,56.99999999999999
2016-08-30,97,57.0,0.57,55.28999999999999
2016-08-31,89,57.0,0.57,50.73
2016-09-01,80,65.0,0.65,52.0
2016-09-02,88,65.0,0.65,57.2
2016-09-03,69,65.0,0.65,44.85
2016-09-04,64,65.0,0.65,41.6
2016-09-05,75,65.0,0.65,48.75
2016-09-06,89,65.0,0.65,57.85
2016-09-07,84,65.0,0.65,54.6
2016-09-08,86,65.0,0.65,55.9
2016-09-09,93,65.0,0.65,60.45
2016-09-10,72,65.0,0.65,46.800000000000004
2016-09-11,67,65.0,0.65,43.550000000000004
2016-09-12,96,65.0,0.65,62.400000000000006
2016-09-13,93,65.0,0.65,60.45
2016-09-14,95,65.0,0.65,61.75
2016-09-15,93,65.0,0.65,60.45
2016-09-16,93,65.0,0.65,60.45
2016-09-17,68,65.0,0.65,44.2
2016-09-18,63,65.0,0.65,40.95
2016-09-19,89,65.0,0.65,57.85
2016-09-20,95,65.0,0.65,61.75
2016-09-21,89,65.0,0.65,57.85
2016-09-22,88,65.0,0.65,57.2
2016-09-23,87,65.0,0.65,56.550000000000004
2016-09-24,65,65.0,0.65,42.25
2016-09-25,76,65.0,0.65,49.4
2016-09-26,93,65.0,0.65,60.45
2016-09-27,93,65.0,0.65,60.45
2016-09-28,91,65.0,0.65,59.15
2016-09-29,100,65.0,0.65,65.0
2016-09-30,94,65.0,0.65,61.1
2016-10-01,63,63.0,0.63,39.69
2016-10-02,70,63.0,0.63,44.1
2016-10-03,100,63.0,0.63,63.0
2016-10-04,90,63.0,0.63,56.7
2016-10-05,81,63.0,0.63,51.03
2016-10-06,74,63.0,0.63,46.62
2016-10-07,69,63.0,0.63,43.47
2016-10-08,66,63.0,0.63,41.58
2016-10-09,60,63.0,0.63,37.8
2016-10-10,79,63.0,0.63,49.77
2016-10-11,69,63.0,0.63,43.47
2016-10-12,86,63.0,0.63,54.18
2016-10-13,81,63.0,0.63,51.03
2016-10-14,76,63.0,0.63,47.88
2016-10-15,73,63.0,0.63,45.99
2016-10-16,58,63.0,0.63,36.54
2016-10-17,79,63.0,0.63,49.77
2016-10-18,82,63.0,0.63,51.660000000000004
2016-10-19,69,63.0,0.63,43.47
2016-10-20,79,63.0,0.63,49.77
2016-10-21,78,63.0,0.63,49.14
2016-10-22,69,63.0,0.63,43.47
2016-10-23,60,63.0,0.63,37.8
2016-10-24,84,63.0,0.63,52.92
2016-10-25,85,63.0,0.63,53.55
2016-10-26,83,63.0,0.63,52.29
2016-10-27,77,63.0,0.63,48.51
2016-10-28,79,63.0,0.63,49.77
2016-10-29,67,63.0,0.63,42.21
2016-10-30,67,63.0,0.63,42.21
2016-10-31,82,63.0,0.63,51.660000000000004
2016-11-01,100,59.0,0.59,59.0
2016-11-02,90,59.0,0.59,53.099999999999994
2016-11-03,84,59.0,0.59,49.559999999999995
2016-11-04,85,59.0,0.59,50.15
2016-11-05,71,59.0,0.59,41.89
2016-11-06,59,59.0,0.59,34.809999999999995
2016-11-07,81,59.0,0.59,47.79
2016-11-08,79,59.0,0.59,46.61
2016-11-09,69,59.0,0.59,40.71
2016-11-10,86,59.0,0.59,50.739999999999995
2016-11-11,81,59.0,0.59,47.79
2016-11-12,67,59.0,0.59,39.53
2016-11-13,66,59.0,0.59,38.94
2016-11-14,75,59.0,0.59,44.25
2016-11-15,83,59.0,0.59,48.97
2016-11-16,86,59.0,0.59,50.739999999999995
2016-11-17,84,59.0,0.59,49.559999999999995
2016-11-18,89,59.0,0.59,52.51
2016-11-19,71,59.0,0.59,41.89
2016-11-20,71,59.0,0.59,41.89
2016-11-21,81,59.0,0.59,47.79
2016-11-22,87,59.0,0.59,51.33
2016-11-23,70,59.0,0.59,41.3
2016-11-24,57,59.0,0.59,33.629999999999995
2016-11-25,67,59.0,0.59,39.53
2016-11-26,59,59.0,0.59,34.809999999999995
2016-11-27,66,59.0,0.59,38.94
2016-11-28,81,59.0,0.59,47.79
2016-11-29,83,59.0,0.59,48.97
2016-11-30,92,59.0,0.59,54.279999999999994
2016-12-01,100,59.0,0.59,59.0
2016-12-02,86,59.0,0.59,50.739999999999995
2016-12-03,72,59.0,0.59,42.48
2016-12-04,66,59.0,0.59,38.94
2016-12-05,89,59.0,0.59,52.51
2016-12-06,96,59.0,0.59,56.64
2016-12-07,94,59.0,0.59,55.459999999999994
2016-12-08,93,59.0,0.59,54.87
2016-12-09,88,59.0,0.59,51.919999999999995
2016-12-10,79,59.0,0.59,46.61
2016-12-11,68,59.0,0.59,40.12
2016-12-12,89,59.0,0.59,52.51
2016-12-13,92,59.0,0.59,54.279999999999994
2016-12-14,86,59.0,0.59,50.739999999999995
2016-12-15,83,59.0,0.59,48.97
2016-12-16,89,59.0,0.59,52.51
2016-12-17,76,59.0,0.59,44.839999999999996
2016-12-18,70,59.0,0.59,41.3
2016-12-19,80,59.0,0.59,47.199999999999996
2016-12-20,84,59.0,0.59,49.559999999999995
2016-12-21,84,59.0,0.59,49.559999999999995
2016-12-22,77,59.0,0.59,45.43
2016-12-23,73,59.0,0.59,43.07
2016-12-24,76,59.0,0.59,44.839999999999996
2016-12-25,61,59.0,0.59,35.989999999999995
2016-12-26,76,59.0,0.59,44.839999999999996
2016-12-27,78,59.0,0.59,46.019999999999996
2016-12-28,88,59.0,0.59,51.919999999999995
2016-12-29,76,59.0,0.59,44.839999999999996
2016-12-30,79,59.0,0.59,46.61
2016-12-31,75,59.0,0.59,44.25
2017-01-01,64,67.0,0.67,42.88
2017-01-02,69,67.0,0.67,46.230000000000004
2017-01-03,74,67.0,0.67,49.580000000000005
2017-01-04,68,67.0,0.67,45.56
2017-01-05,91,67.0,0.67,60.970000000000006
2017-01-06,87,67.0,0.67,58.290000000000006
2017-01-07,67,67.0,0.67,44.89
2017-01-08,73,67.0,0.67,48.910000000000004
2017-01-09,92,67.0,0.67,61.64
2017-01-10,100,67.0,0.67,67.0
2017-01-11,95,67.0,0.67,63.650000000000006
2017-01-12,81,67.0,0.67,54.27
2017-01-13,90,67.0,0.67,60.300000000000004
2017-01-14,74,67.0,0.67,49.580000000000005
2017-01-15,75,67.0,0.67,50.25
2017-01-16,73,67.0,0.67,48.910000000000004
2017-01-17,84,67.0,0.67,56.28
2017-01-18,90,67.0,0.67,60.300000000000004
2017-01-19,85,67.0,0.67,56.95
2017-01-20,85,67.0,0.67,56.95
2017-01-21,69,67.0,0.67,46.230000000000004
2017-01-22,73,67.0,0.67,48.910000000000004
2017-01-23,82,67.0,0.67,54.940000000000005
2017-01-24,82,67.0,0.67,54.940000000000005
2017-01-25,79,67.0,0.67,52.93
2017-01-26,86,67.0,0.67,57.620000000000005
2017-01-27,85,67.0,0.67,56.95
2017-01-28,68,67.0,0.67,45.56
2017-01-29,69,67.0,0.67,46.230000000000004
2017-01-30,98,67.0,0.67,65.66000000000001
2017-01-31,90,67.0,0.67,60.300000000000004
2017-02-01,83,74.0,0.74,61.42
2017-02-02,87,74.0,0.74,64.38
2017-02-03,84,74.0,0.74,62.16
2017-02-04,75,74.0,0.74,55.5
2017-02-05,67,74.0,0.74,49.58
2017-02-06,81,74.0,0.74,59.94
2017-02-07,81,74.0,0.74,59.94
2017-02-08,78,74.0,0.74,57.72
2017-02-09,89,74.0,0.74,65.86
2017-02-10,86,74.0,0.74,63.64
2017-02-11,71,74.0,0.74,52.54
2017-02-12,63,74.0,0.74,46.62
2017-02-13,81,74.0,0.74,59.94
2017-02-14,93,74.0,0.74,68.82
2017-02-15,99,74.0,0.74,73.26
2017-02-16,93,74.0,0.74,68.82
2017-02-17,97,74.0,0.74,71.78
2017-02-18,86,74.0,0.74,63.64
2017-02-19,73,74.0,0.74,54.019999999999996
2017-02-20,80,74.0,0.74,59.2
2017-02-21,97,74.0,0.74,71.78
2017-02-22,100,74.0,0.74,74.0
2017-02-23,98,74.0,0.74,72.52
2017-02-24,88,74.0,0.74,65.12
2017-02-25,86,74.0,0.74,63.64
2017-02-26,83,74.0,0.74,61.42
2017-02-27,89,74.0,0.74,65.86
2017-02-28,89,74.0,0.74,65.86
2017-03-01,66,81.0,0.81,53.46
2017-03-02,76,81.0,0.81,61.56
2017-03-03,77,81.0,0.81,62.370000000000005
2017-03-04,60,81.0,0.81,48.6
2017-03-05,57,81.0,0.81,46.17
2017-03-06,71,81.0,0.81,57.510000000000005
2017-03-07,66,81.0,0.81,53.46
2017-03-08,86,81.0,0.81,69.66000000000001
2017-03-09,73,81.0,0.81,59.13
2017-03-10,67,81.0,0.81,54.27
2017-03-11,60,81.0,0.81,48.6
2017-03-12,55,81.0,0.81,44.550000000000004
2017-03-13,69,81.0,0.81,55.89
2017-03-14,100,81.0,0.81,81.0
2017-03-15,71,81.0,0.81,57.510000000000005
2017-03-16,71,81.0,0.81,57.510000000000005
2017-03-17,69,81.0,0.81,55.89
2017-03-18,59,81.0,0.81,47.790000000000006
2017-03-19,55,81.0,0.81,44.550000000000004
2017-03-20,65,81.0,0.81,52.650000000000006
2017-03-21,68,81.0,0.81,55.080000000000005
2017-03-22,65,81.0,0.81,52.650000000000006
2017-03-23,66,81.0,0.81,53.46
2017-03-24,69,81.0,0.81,55.89
2017-03-25,65,81.0,0.81,52.650000000000006
2017-03-26,57,81.0,0.81,46.17
2017-03-27,66,81.0,0.81,53.46
2017-03-28,65,81.0,0.81,52.650000000000006
2017-03-29,59,81.0,0.81,47.790000000000006
2017-03-30,68,81.0,0.81,55.080000000000005
2017-03-31,66,81.0,0.81,53.46
2017-04-01,70,69.0,0.69,48.3
2017-04-02,74,69.0,0.69,51.059999999999995
2017-04-03,81,69.0,0.69,55.88999999999999
2017-04-04,84,69.0,0.69,57.959999999999994
2017-04-05,80,69.0,0.69,55.199999999999996
2017-04-06,84,69.0,0.69,57.959999999999994
2017-04-07,100,69.0,0.69,69.0
2017-04-08,69,69.0,0.69,47.61
2017-04-09,67,69.0,0.69,46.23
2017-04-10,83,69.0,0.69,57.269999999999996
2017-04-11,76,69.0,0.69,52.44
2017-04-12,73,69.0,0.69,50.37
2017-04-13,81,69.0,0.69,55.88999999999999
2017-04-14,76,69.0,0.69,52.44
2017-04-15,76,69.0,0.69,52.44
2017-04-16,76,69.0,0.69,52.44
2017-04-17,79,69.0,0.69,54.51
2017-04-18,78,69.0,0.69,53.81999999999999
2017-04-19,77,69.0,0.69,53.129999999999995
2017-04-20,85,69.0,0.69,58.65
2017-04-21,91,69.0,0.69,62.78999999999999
2017-04-22,70,69.0,0.69,48.3
2017-04-23,72,69.0,0.69,49.67999999999999
2017-04-24,87,69.0,0.69,60.029999999999994
2017-04-25,90,69.0,0.69,62.099999999999994
2017-04-26,87,69.0,0.69,60.029999999999994
2017-04-27,81,69.0,0.69,55.88999999999999
2017-04-28,77,69.0,0.69,53.129999999999995
2017-04-29,65,69.0,0.69,44.849999999999994
2017-04-30,66,69.0,0.69,45.54
2017-05-01,90,71.0,0.71,63.9
2017-05-02,91,71.0,0.71,64.61
2017-05-03,87,71.0,0.71,61.769999999999996
2017-05-04,91,71.0,0.71,64.61
2017-05-05,97,71.0,0.71,68.86999999999999
2017-05-06,76,71.0,0.71,53.959999999999994
2017-05-07,75,71.0,0.71,53.25
2017-05-08,87,71.0,0.71,61.769999999999996
2017-05-09,92,71.0,0.71,65.32
2017-05-10,84,71.0,0.71,59.64
2017-05-11,86,71.0,0.71,61.059999999999995
2017-05-12,90,71.0,0.71,63.9
2017-05-13,76,71.0,0.71,53.959999999999994
2017-05-14,73,71.0,0.71,51.83
2017-05-15,94,71.0,0.71,66.74
2017-05-16,91,71.0,0.71,64.61
2017-05-17,100,71.0,0.71,71.0
2017-05-18,91,71.0,0.71,64.61
2017-05-19,94,71.0,0.71,66.74
2017-05-20,66,71.0,0.71,46.86
2017-05-21,78,71.0,0.71,55.379999999999995
2017-05-22,91,71.0,0.71,64.61
2017-05-23,82,71.0,0.71,58.22
2017-05-24,86,71.0,0.71,61.059999999999995
2017-05-25,86,71.0,0.71,61.059999999999995
2017-05-26,88,71.0,0.71,62.48
2017-05-27,71,71.0,0.71,50.41
2017-05-28,79,71.0,0.71,56.089999999999996
2017-05-29,78,71.0,0.71,55.379999999999995
2017-05-30,80,71.0,0.71,56.8
2017-05-31,85,71.0,0.71,60.349999999999994
2017-06-01,87,64.0,0.64,55.68
2017-06-02,94,64.0,0.64,60.160000000000004
2017-06-03,74,64.0,0.64,47.36
2017-06-04,79,64.0,0.64,50.56
2017-06-05,85,64.0,0.64,54.4
2017-06-06,88,64.0,0.64,56.32
2017-06-07,87,64.0,0.64,55.68
2017-06-08,81,64.0,0.64,51.84
2017-06-09,89,64.0,0.64,56.96
2017-06-10,74,64.0,0.64,47.36
2017-06-11,76,64.0,0.64,48.64
2017-06-12,86,64.0,0.64,55.04
2017-06-13,99,64.0,0.64,63.36
2017-06-14,79,64.0,0.64,50.56
2017-06-15,93,64.0,0.64,59.52
2017-06-16,87,64.0,0.64,55.68
2017-06-17,79,64.0,0.64,50.56
2017-06-18,73,64.0,0.64,46.72
2017-06-19,97,64.0,0.64,62.08
2017-06-20,100,64.0,0.64,64.0
2017-06-21,94,64.0,0.64,60.160000000000004
2017-06-22,80,64.0,0.64,51.2
2017-06-23,85,64.0,0.64,54.4
2017-06-24,76,64.0,0.64,48.64
2017-06-25,68,64.0,0.64,43.52
2017-06-26,87,64.0,0.64,55.68
2017-06-27,84,64.0,0.64,53.76
2017-06-28,90,64.0,0.64,57.6
2017-06-29,84,64.0,0.64,53.76
2017-06-30,85,64.0,0.64,54.4
2017-07-01,100,68.0,0.68,68.0
2017-07-02,74,68.0,0.68,50.32
2017-07-03,76,68.0,0.68,51.68000000000001
2017-07-04,72,68.0,0.68,48.96
2017-07-05,68,68.0,0.68,46.24
2017-07-06,78,68.0,0.68,53.040000000000006
2017-07-07,82,68.0,0.68,55.760000000000005
2017-07-08,70,68.0,0.68,47.6
2017-07-09,69,68.0,0.68,46.92
2017-07-10,72,68.0,0.68,48.96
2017-07-11,79,68.0,0.68,53.720000000000006
2017-07-12,74,68.0,0.68,50.32
2017-07-13,80,68.0,0.68,54.400000000000006
2017-07-14,69,68.0,0.68,46.92
2017-07-15,67,68.0,0.68,45.56
2017-07-16,71,68.0,0.68,48.28
2017-07-17,79,68.0,0.68,53.720000000000006
2017-07-18,76,68.0,0.68,51.68000000000001
2017-07-19,74,68.0,0.68,50.32
2017-07-20,76,68.0,0.68,51.68000000000001
2017-07-21,78,68.0,0.68,53.040000000000006
2017-07-22,73,68.0,0.68,49.64
2017-07-23,71,68.0,0.68,48.28
2017-07-24,68,68.0,0.68,46.24
2017-07-25,79,68.0,0.68,53.720000000000006
2017-07-26,72,68.0,0.68,48.96
2017-07-27,72,68.0,0.68,48.96
2017-07-28,73,68.0,0.68,49.64
2017-07-29,66,68.0,0.68,44.88
2017-07-30,68,68.0,0.68,46.24
2017-07-31,73,68.0,0.68,49.64
2017-08-01,89,61.0,0.61,54.29
2017-08-02,90,61.0,0.61,54.9
2017-08-03,90,61.0,0.61,54.9
2017-08-04,88,61.0,0.61,53.68
2017-08-05,84,61.0,0.61,51.24
2017-08-06,78,61.0,0.61,47.58
2017-08-07,86,61.0,0.61,52.46
2017-08-08,84,61.0,0.61,51.24
2017-08-09,87,61.0,0.61,53.07
2017-08-10,82,61.0,0.61,50.019999999999996
2017-08-11,81,61.0,0.61,49.41
2017-08-12,81,61.0,0.61,49.41
2017-08-13,78,61.0,0.61,47.58
2017-08-14,93,61.0,0.61,56.73
2017-08-15,91,61.0,0.61,55.51
2017-08-16,86,61.0,0.61,52.46
2017-08-17,95,61.0,0.61,57.949999999999996
2017-08-18,85,61.0,0.61,51.85
2017-08-19,89,61.0,0.61,54.29
2017-08-20,72,61.0,0.61,43.92
2017-08-21,79,61.0,0.61,48.19
2017-08-22,92,61.0,0.61,56.12
2017-08-23,90,61.0,0.61,54.9
2017-08-24,84,61.0,0.61,51.24
2017-08-25,84,61.0,0.61,51.24
2017-08-26,75,61.0,0.61,45.75
2017-08-27,69,61.0,0.61,42.089999999999996
2017-08-28,90,61.0,0.61,54.9
2017-08-29,92,61.0,0.61,56.12
2017-08-30,100,61.0,0.61,61.0
2017-08-31,93,61.0,0.61,56.73
2017-09-01,86,68.0,0.68,58.480000000000004
2017-09-02,77,68.0,0.68,52.36000000000001
2017-09-03,83,68.0,0.68,56.440000000000005
2017-09-04,82,68.0,0.68,55.760000000000005
2017-09-05,88,68.0,0.68,59.84
2017-09-06,82,68.0,0.68,55.760000000000005
2017-09-07,86,68.0,0.68,58.480000000000004
2017-09-08,80,68.0,0.68,54.400000000000006
2017-09-09,76,68.0,0.68,51.68000000000001
2017-09-10,70,68.0,0.68,47.6
2017-09-11,86,68.0,0.68,58.480000000000004
2017-09-12,89,68.0,0.68,60.52
2017-09-13,87,68.0,0.68,59.160000000000004
2017-09-14,88,68.0,0.68,59.84
2017-09-15,90,68.0,0.68,61.2
2017-09-16,79,68.0,0.68,53.720000000000006
2017-09-17,75,68.0,0.68,51.00000000000001
2017-09-18,91,68.0,0.68,61.88
2017-09-19,91,68.0,0.68,61.88
2017-09-20,84,68.0,0.68,57.120000000000005
2017-09-21,87,68.0,0.68,59.160000000000004
2017-09-22,84,68.0,0.68,57.120000000000005
2017-09-23,79,68.0,0.68,53.720000000000006
2017-09-24,73,68.0,0.68,49.64
2017-09-25,100,68.0,0.68,68.0
2017-09-26,99,68.0,0.68,67.32000000000001
2017-09-27,92,68.0,0.68,62.56
2017-09-28,93,68.0,0.68,63.24
2017-09-29,86,68.0,0.68,58.480000000000004
2017-09-30,81,68.0,0.68,55.080000000000005
2017-10-01,75,75.0,0.75,56.25
2017-10-02,82,75.0,0.75,61.5
2017-10-03,79,75.0,0.75,59.25
2017-10-04,87,75.0,0.75,65.25
2017-10-05,87,75.0,0.75,65.25
2017-10-06,76,75.0,0.75,57.0
2017-10-07,74,75.0,0.75,55.5
2017-10-08,76,75.0,0.75,57.0
2017-10-09,97,75.0,0.75,72.75
2017-10-10,91,75.0,0.75,68.25
2017-10-11,89,75.0,0.75,66.75
2017-10-12,84,75.0,0.75,63.0
2017-10-13,90,75.0,0.75,67.5
2017-10-14,82,75.0,0.75,61.5
2017-10-15,72,75.0,0.75,54.0
2017-10-16,90,75.0,0.75,67.5
2017-10-17,87,75.0,0.75,65.25
2017-10-18,98,75.0,0.75,73.5
2017-10-19,93,75.0,0.75,69.75
2017-10-20,100,75.0,0.75,75.0
2017-10-21,79,75.0,0.75,59.25
2017-10-22,72,75.0,0.75,54.0
2017-10-23,87,75.0,0.75,65.25
2017-10-24,97,75.0,0.75,72.75
2017-10-25,94,75.0,0.75,70.5
2017-10-26,89,75.0,0.75,66.75
2017-10-27,88,75.0,0.75,66.0
2017-10-28,77,75.0,0.75,57.75
2017-10-29,76,75.0,0.75,57.0
2017-10-30,86,75.0,0.75,64.5
2017-10-31,83,75.0,0.75,62.25
2017-11-01,84,73.0,0.73,61.32
2017-11-02,86,73.0,0.73,62.78
2017-11-03,90,73.0,0.73,65.7
2017-11-04,69,73.0,0.73,50.37
2017-11-05,68,73.0,0.73,49.64
2017-11-06,85,73.0,0.73,62.05
2017-11-07,80,73.0,0.73,58.4
2017-11-08,92,73.0,0.73,67.16
2017-11-09,88,73.0,0.73,64.24
2017-11-10,83,73.0,0.73,60.589999999999996
2017-11-11,71,73.0,0.73,51.83
2017-11-12,73,73.0,0.73,53.29
2017-11-13,93,73.0,0.73,67.89
2017-11-14,92,73.0,0.73,67.16
2017-11-15,96,73.0,0.73,70.08
2017-11-16,100,73.0,0.73,73.0
2017-11-17,90,73.0,0.73,65.7
2017-11-18,71,73.0,0.73,51.83
2017-11-19,69,73.0,0.73,50.37
2017-11-20,76,73.0,0.73,55.48
2017-11-21,85,73.0,0.73,62.05
2017-11-22,72,73.0,0.73,52.56
2017-11-23,57,73.0,0.73,41.61
2017-11-24,69,73.0,0.73,50.37
2017-11-25,66,73.0,0.73,48.18
2017-11-26,68,73.0,0.73,49.64
2017-11-27,76,73.0,0.73,55.48
2017-11-28,81,73.0,0.73,59.129999999999995
2017-11-29,84,73.0,0.73,61.32
2017-11-30,87,73.0,0.73,63.51
2017-12-01,91,64.0,0.64,58.24
2017-12-02,77,64.0,0.64,49.28
2017-12-03,71,64.0,0.64,45.44
2017-12-04,91,64.0,0.64,58.24
2017-12-05,87,64.0,0.64,55.68
2017-12-06,91,64.0,0.64,58.24
2017-12-07,86,64.0,0.64,55.04
2017-12-08,92,64.0,0.64,58.88
2017-12-09,79,64.0,0.64,50.56
2017-12-10,72,64.0,0.64,46.08
2017-12-11,92,64.0,0.64,58.88
2017-12-12,95,64.0,0.64,60.800000000000004
2017-12-13,82,64.0,0.64,52.480000000000004
2017-12-14,86,64.0,0.64,55.04
2017-12-15,96,64.0,0.64,61.44
2017-12-16,73,64.0,0.64,46.72
2017-12-17,69,64.0,0.64,44.160000000000004
2017-12-18,82,64.0,0.64,52.480000000000004
2017-12-19,93,64.0,0.64,59.52
2017-12-20,100,64.0,0.64,64.0
2017-12-21,90,64.0,0.64,57.6
2017-12-22,78,64.0,0.64,49.92
2017-12-23,70,64.0,0.64,44.800000000000004
2017-12-24,65,64.0,0.64,41.6
2017-12-25,64,64.0,0.64,40.96
2017-12-26,81,64.0,0.64,51.84
2017-12-27,82,64.0,0.64,52.480000000000004
2017-12-28,81,64.0,0.64,51.84
2017-12-29,78,64.0,0.64,49.92
2017-12-30,75,64.0,0.64,48.0
2017-12-31,86,64.0,0.64,55.04
2018-01-01,58,80.0,0.8,46.400000000000006
2018-01-02,66,80.0,0.8,52.800000000000004
2018-01-03,69,80.0,0.8,55.2
2018-01-04,84,80.0,0.8,67.2
2018-01-05,84,80.0,0.8,67.2
2018-01-06,68,80.0,0.8,54.400000000000006
2018-01-07,72,80.0,0.8,57.6
2018-01-08,80,80.0,0.8,64.0
2018-01-09,88,80.0,0.8,70.4
2018-01-10,68,80.0,0.8,54.400000000000006
2018-01-11,70,80.0,0.8,56.0
2018-01-12,76,80.0,0.8,60.800000000000004
2018-01-13,59,80.0,0.8,47.2
2018-01-14,56,80.0,0.8,44.800000000000004
2018-01-15,56,80.0,0.8,44.800000000000004
2018-01-16,63,80.0,0.8,50.400000000000006
2018-01-17,94,80.0,0.8,75.2
2018-01-18,70,80.0,0.8,56.0
2018-01-19,64,80.0,0.8,51.2
2018-01-20,79,80.0,0.8,63.2
2018-01-21,100,80.0,0.8,80.0
2018-01-22,84,80.0,0.8,67.2
2018-01-23,91,80.0,0.8,72.8
2018-01-24,92,80.0,0.8,73.60000000000001
2018-01-25,75,80.0,0.8,60.0
2018-01-26,77,80.0,0.8,61.6
2018-01-27,68,80.0,0.8,54.400000000000006
2018-01-28,64,80.0,0.8,51.2
2018-01-29,69,80.0,0.8,55.2
2018-01-30,77,80.0,0.8,61.6
2018-01-31,79,80.0,0.8,63.2
2018-02-01,69,85.0,0.85,58.65
2018-02-02,78,85.0,0.85,66.3
2018-02-03,66,85.0,0.85,56.1
2018-02-04,57,85.0,0.85,48.449999999999996
2018-02-05,76,85.0,0.85,64.6
2018-02-06,82,85.0,0.85,69.7
2018-02-07,92,85.0,0.85,78.2
2018-02-08,92,85.0,0.85,78.2
2018-02-09,88,85.0,0.85,74.8
2018-02-10,100,85.0,0.85,85.0
2018-02-11,70,85.0,0.85,59.5
2018-02-12,78,85.0,0.85,66.3
2018-02-13,76,85.0,0.85,64.6
2018-02-14,86,85.0,0.85,73.1
2018-02-15,74,85.0,0.85,62.9
2018-02-16,76,85.0,0.85,64.6
2018-02-17,72,85.0,0.85,61.199999999999996
2018-02-18,63,85.0,0.85,53.55
2018-02-19,68,85.0,0.85,57.8
2018-02-20,74,85.0,0.85,62.9
2018-02-21,95,85.0,0.85,80.75
2018-02-22,97,85.0,0.85,82.45
2018-02-23,82,85.0,0.85,69.7
2018-02-24,79,85.0,0.85,67.14999999999999
2018-02-25,65,85.0,0.85,55.25
