date,JPM_unscaled,JPM_monthly,scale,JPM
2018-03-12,64,33.0,0.33,21.12
2018-03-13,61,33.0,0.33,20.130000000000003
2018-03-14,65,33.0,0.33,21.45
2018-03-15,68,33.0,0.33,22.44
2018-03-16,66,33.0,0.33,21.78
2018-03-17,17,33.0,0.33,5.61
2018-03-18,18,33.0,0.33,5.94
2018-03-19,55,33.0,0.33,18.150000000000002
2018-03-20,73,33.0,0.33,24.09
2018-03-21,80,33.0,0.33,26.400000000000002
2018-03-22,93,33.0,0.33,30.69
2018-03-23,84,33.0,0.33,27.720000000000002
2018-03-24,25,33.0,0.33,8.25
2018-03-25,19,33.0,0.33,6.2700000000000005
2018-03-26,100,33.0,0.33,33.0
2018-03-27,85,33.0,0.33,28.05
2018-03-28,75,33.0,0.33,24.75
2018-03-29,62,33.0,0.33,20.46
2018-03-30,41,33.0,0.33,13.530000000000001
2018-03-31,5,33.0,0.33,1.6500000000000001
2018-04-01,7,45.0,0.45,3.15
2018-04-02,25,45.0,0.45,11.25
2018-04-03,27,45.0,0.45,12.15
2018-04-04,25,45.0,0.45,11.25
2018-04-05,30,45.0,0.45,13.5
2018-04-06,23,45.0,0.45,10.35
2018-04-07,8,45.0,0.45,3.6
2018-04-08,4,45.0,0.45,1.8
2018-04-09,26,45.0,0.45,11.700000000000001
2018-04-10,27,45.0,0.45,12.15
2018-04-11,23,45.0,0.45,10.35
2018-04-12,40,45.0,0.45,18.0
2018-04-13,100,45.0,0.45,45.0
2018-04-14,15,45.0,0.45,6.75
2018-04-15,4,45.0,0.45,1.8
2018-04-16,37,45.0,0.45,16.650000000000002
2018-04-17,28,45.0,0.45,12.6
2018-04-18,31,45.0,0.45,13.950000000000001
2018-04-19,26,45.0,0.45,11.700000000000001
2018-04-20,27,45.0,0.45,12.15
2018-04-21,7,45.0,0.45,3.15
2018-04-22,7,45.0,0.45,3.15
2018-04-23,21,45.0,0.45,9.450000000000001
2018-04-24,22,45.0,0.45,9.9
2018-04-25,27,45.0,0.45,12.15
2018-04-26,15,45.0,0.45,6.75
2018-04-27,20,45.0,0.45,9.0
2018-04-28,6,45.0,0.45,2.7
2018-04-29,6,45.0,0.45,2.7
2018-04-30,21,45.0,0.45,9.450000000000001
2018-05-01,60,30.0,0.3,18.0
2018-05-02,55,30.0,0.3,16.5
2018-05-03,61,30.0,0.3,18.3
2018-05-04,58,30.0,0.3,17.4
2018-05-05,12,30.0,0.3,3.5999999999999996
2018-05-06,14,30.0,0.3,4.2
2018-05-07,56,30.0,0.3,16.8
2018-05-08,65,30.0,0.3,19.5
2018-05-09,71,30.0,0.3,21.3
2018-05-10,55,30.0,0.3,16.5
2018-05-11,74,30.0,0.3,22.2
2018-05-12,20,30.0,0.3,6.0
2018-05-13,4,30.0,0.3,1.2
2018-05-14,61,30.0,0.3,18.3
2018-05-15,70,30.0,0.3,21.0
2018-05-16,63,30.0,0.3,18.9
2018-05-17,52,30.0,0.3,15.6
2018-05-18,46,30.0,0.3,13.799999999999999
2018-05-19,13,30.0,0.3,3.9
2018-05-20,5,30.0,0.3,1.5
2018-05-21,55,30.0,0.3,16.5
2018-05-22,65,30.0,0.3,19.5
2018-05-23,71,30.0,0.3,21.3
2018-05-24,52,30.0,0.3,15.6
2018-05-25,52,30.0,0.3,15.6
2018-05-26,3,30.0,0.3,0.8999999999999999
2018-05-27,9,30.0,0.3,2.6999999999999997
2018-05-28,11,30.0,0.3,3.3
2018-05-29,99,30.0,0.3,29.7
2018-05-30,100,30.0,0.3,30.0
2018-05-31,95,30.0,0.3,28.5
2018-06-01,73,36.0,0.36,26.279999999999998
2018-06-02,27,36.0,0.36,9.719999999999999
2018-06-03,14,36.0,0.36,5.04
2018-06-04,62,36.0,0.36,22.32
2018-06-05,68,36.0,0.36,24.48
2018-06-06,74,36.0,0.36,26.64
2018-06-07,63,36.0,0.36,22.68
2018-06-08,47,36.0,0.36,16.919999999999998
2018-06-09,18,36.0,0.36,6.4799999999999995
2018-06-10,12,36.0,0.36,4.32
2018-06-11,63,36.0,0.36,22.68
2018-06-12,54,36.0,0.36,19.439999999999998
2018-06-13,81,36.0,0.36,29.16
2018-06-14,59,36.0,0.36,21.24
2018-06-15,76,36.0,0.36,27.36
2018-06-16,3,36.0,0.36,1.08
2018-06-17,13,36.0,0.36,4.68
2018-06-18,72,36.0,0.36,25.919999999999998
2018-06-19,58,36.0,0.36,20.88
2018-06-20,67,36.0,0.36,24.119999999999997
2018-06-21,51,36.0,0.36,18.36
2018-06-22,68,36.0,0.36,24.48
2018-06-23,15,36.0,0.36,5.3999999999999995
2018-06-24,19,36.0,0.36,6.84
2018-06-25,72,36.0,0.36,25.919999999999998
2018-06-26,75,36.0,0.36,27.0
2018-06-27,75,36.0,0.36,27.0
2018-06-28,92,36.0,0.36,33.12
2018-06-29,100,36.0,0.36,36.0
2018-06-30,21,36.0,0.36,7.56
2018-07-01,7,43.0,0.43,3.01
2018-07-02,27,43.0,0.43,11.61
2018-07-03,27,43.0,0.43,11.61
2018-07-04,9,43.0,0.43,3.87
2018-07-05,33,43.0,0.43,14.19
2018-07-06,28,43.0,0.43,12.04
2018-07-07,6,43.0,0.43,2.58
2018-07-08,6,43.0,0.43,2.58
2018-07-09,39,43.0,0.43,16.77
2018-07-10,38,43.0,0.43,16.34
2018-07-11,35,43.0,0.43,15.049999999999999
2018-07-12,43,43.0,0.43,18.49
2018-07-13,100,43.0,0.43,43.0
2018-07-14,16,43.0,0.43,6.88
2018-07-15,6,43.0,0.43,2.58
2018-07-16,53,43.0,0.43,22.79
2018-07-17,47,43.0,0.43,20.21
2018-07-18,42,43.0,0.43,18.06
2018-07-19,38,43.0,0.43,16.34
2018-07-20,31,43.0,0.43,13.33
2018-07-21,8,43.0,0.43,3.44
2018-07-22,7,43.0,0.43,3.01
2018-07-23,38,43.0,0.43,16.34
2018-07-24,39,43.0,0.43,16.77
2018-07-25,31,43.0,0.43,13.33
2018-07-26,32,43.0,0.43,13.76
2018-07-27,30,43.0,0.43,12.9
2018-07-28,10,43.0,0.43,4.3
2018-07-29,6,43.0,0.43,2.58
2018-07-30,39,43.0,0.43,16.77
2018-07-31,35,43.0,0.43,15.049999999999999
2018-08-01,80,31.0,0.31,24.8
2018-08-02,54,31.0,0.31,16.74
2018-08-03,82,31.0,0.31,25.419999999999998
2018-08-04,19,31.0,0.31,5.89
2018-08-05,18,31.0,0.31,5.58
2018-08-06,65,31.0,0.31,20.15
2018-08-07,71,31.0,0.31,22.01
2018-08-08,68,31.0,0.31,21.08
2018-08-09,51,31.0,0.31,15.81
2018-08-10,59,31.0,0.31,18.29
2018-08-11,18,31.0,0.31,5.58
2018-08-12,14,31.0,0.31,4.34
2018-08-13,60,31.0,0.31,18.6
2018-08-14,64,31.0,0.31,19.84
2018-08-15,52,31.0,0.31,16.12
2018-08-16,58,31.0,0.31,17.98
2018-08-17,56,31.0,0.31,17.36
2018-08-18,14,31.0,0.31,4.34
2018-08-19,21,31.0,0.31,6.51
2018-08-20,49,31.0,0.31,15.19
2018-08-21,100,31.0,0.31,31.0
2018-08-22,72,31.0,0.31,22.32
2018-08-23,50,31.0,0.31,15.5
2018-08-24,54,31.0,0.31,16.74
2018-08-25,15,31.0,0.31,4.65
2018-08-26,17,31.0,0.31,5.27
2018-08-27,64,31.0,0.31,19.84
2018-08-28,59,31.0,0.31,18.29
2018-08-29,49,31.0,0.31,15.19
2018-08-30,70,31.0,0.31,21.7
2018-08-31,50,31.0,0.31,15.5
2018-09-01,14,27.0,0.27,3.7800000000000002
2018-09-02,6,27.0,0.27,1.62
2018-09-03,16,27.0,0.27,4.32
2018-09-04,49,27.0,0.27,13.23
2018-09-05,52,27.0,0.27,14.040000000000001
2018-09-06,43,27.0,0.27,11.610000000000001
2018-09-07,47,27.0,0.27,12.690000000000001
2018-09-08,11,27.0,0.27,2.97
2018-09-09,8,27.0,0.27,2.16
2018-09-10,38,27.0,0.27,10.260000000000002
2018-09-11,49,27.0,0.27,13.23
2018-09-12,49,27.0,0.27,13.23
2018-09-13,71,27.0,0.27,19.17
2018-09-14,53,27.0,0.27,14.31
2018-09-15,18,27.0,0.27,4.86
2018-09-16,0,27.0,0.27,0.0
2018-09-17,43,27.0,0.27,11.610000000000001
2018-09-18,61,27.0,0.27,16.470000000000002
2018-09-19,87,27.0,0.27,23.490000000000002
2018-09-20,100,27.0,0.27,27.0
2018-09-21,67,27.0,0.27,18.09
2018-09-22,22,27.0,0.27,5.94
2018-09-23,18,27.0,0.27,4.86
2018-09-24,55,27.0,0.27,14.850000000000001
2018-09-25,64,27.0,0.27,17.28
2018-09-26,75,27.0,0.27,20.25
2018-09-27,50,27.0,0.27,13.5
2018-09-28,49,27.0,0.27,13.23
2018-09-29,18,27.0,0.27,4.86
2018-09-30,12,27.0,0.27,3.24
2018-10-01,29,42.0,0.42,12.18
2018-10-02,26,42.0,0.42,10.92
2018-10-03,31,42.0,0.42,13.02
2018-10-04,37,42.0,0.42,15.54
2018-10-05,30,42.0,0.42,12.6
2018-10-06,8,42.0,0.42,3.36
2018-10-07,6,42.0,0.42,2.52
2018-10-08,24,42.0,0.42,10.08
2018-10-09,27,42.0,0.42,11.34
2018-10-10,29,42.0,0.42,12.18
2018-10-11,49,42.0,0.42,20.58
2018-10-12,100,42.0,0.42,42.0
2018-10-13,13,42.0,0.42,5.46
2018-10-14,7,42.0,0.42,2.94
2018-10-15,37,42.0,0.42,15.54
2018-10-16,35,42.0,0.42,14.7
2018-10-17,34,42.0,0.42,14.28
2018-10-18,33,42.0,0.42,13.86
2018-10-19,27,42.0,0.42,11.34
2018-10-20,3,42.0,0.42,1.26
2018-10-21,5,42.0,0.42,2.1
2018-10-22,27,42.0,0.42,11.34
2018-10-23,35,42.0,0.42,14.7
2018-10-24,30,42.0,0.42,12.6
2018-10-25,33,42.0,0.42,13.86
2018-10-26,32,42.0,0.42,13.44
2018-10-27,7,42.0,0.42,2.94
2018-10-28,9,42.0,0.42,3.78
2018-10-29,25,42.0,0.42,10.5
2018-10-30,34,42.0,0.42,14.28
2018-10-31,34,42.0,0.42,14.28
2018-11-01,60,30.0,0.3,18.0
2018-11-02,52,30.0,0.3,15.6
2018-11-03,9,30.0,0.3,2.6999999999999997
2018-11-04,17,30.0,0.3,5.1
2018-11-05,43,30.0,0.3,12.9
2018-11-06,60,30.0,0.3,18.0
2018-11-07,48,30.0,0.3,14.399999999999999
2018-11-08,60,30.0,0.3,18.0
2018-11-09,51,30.0,0.3,15.299999999999999
2018-11-10,16,30.0,0.3,4.8
2018-11-11,15,30.0,0.3,4.5
2018-11-12,49,30.0,0.3,14.7
2018-11-13,46,30.0,0.3,13.799999999999999
2018-11-14,74,30.0,0.3,22.2
2018-11-15,100,30.0,0.3,30.0
2018-11-16,49,30.0,0.3,14.7
2018-11-17,29,30.0,0.3,8.7
2018-11-18,22,30.0,0.3,6.6
2018-11-19,55,30.0,0.3,16.5
2018-11-20,65,30.0,0.3,19.5
2018-11-21,45,30.0,0.3,13.5
2018-11-22,17,30.0,0.3,5.1
2018-11-23,36,30.0,0.3,10.799999999999999
2018-11-24,10,30.0,0.3,3.0
2018-11-25,20,30.0,0.3,6.0
2018-11-26,46,30.0,0.3,13.799999999999999
2018-11-27,68,30.0,0.3,20.4
2018-11-28,65,30.0,0.3,19.5
2018-11-29,66,30.0,0.3,19.8
2018-11-30,59,30.0,0.3,17.7
2018-12-01,14,34.0,0.34,4.760000000000001
2018-12-02,8,34.0,0.34,2.72
2018-12-03,74,34.0,0.34,25.16
2018-12-04,75,34.0,0.34,25.500000000000004
2018-12-05,45,34.0,0.34,15.3
2018-12-06,79,34.0,0.34,26.860000000000003
2018-12-07,61,34.0,0.34,20.740000000000002
2018-12-08,29,34.0,0.34,9.860000000000001
2018-12-09,15,34.0,0.34,5.1000000000000005
2018-12-10,75,34.0,0.34,25.500000000000004
2018-12-11,77,34.0,0.34,26.180000000000003
2018-12-12,93,34.0,0.34,31.62
2018-12-13,78,34.0,0.34,26.520000000000003
2018-12-14,63,34.0,0.34,21.42
2018-12-15,21,34.0,0.34,7.140000000000001
2018-12-16,16,34.0,0.34,5.44
2018-12-17,55,34.0,0.34,18.700000000000003
2018-12-18,64,34.0,0.34,21.76
2018-12-19,81,34.0,0.34,27.540000000000003
2018-12-20,100,34.0,0.34,34.0
2018-12-21,64,34.0,0.34,21.76
2018-12-22,31,34.0,0.34,10.540000000000001
2018-12-23,14,34.0,0.34,4.760000000000001
2018-12-24,55,34.0,0.34,18.700000000000003
2018-12-25,21,34.0,0.34,7.140000000000001
2018-12-26,82,34.0,0.34,27.880000000000003
2018-12-27,95,34.0,0.34,32.300000000000004
2018-12-28,74,34.0,0.34,25.16
2018-12-29,20,34.0,0.34,6.800000000000001
2018-12-30,9,34.0,0.34,3.06
2018-12-31,57,34.0,0.34,19.380000000000003
2019-01-01,5,51.0,0.51,2.55
2019-01-02,30,51.0,0.51,15.3
2019-01-03,33,51.0,0.51,16.830000000000002
2019-01-04,39,51.0,0.51,19.89
2019-01-05,15,51.0,0.51,7.65
2019-01-06,12,51.0,0.51,6.12
2019-01-07,33,51.0,0.51,16.830000000000002
2019-01-08,44,51.0,0.51,22.44
2019-01-09,41,51.0,0.51,20.91
2019-01-10,34,51.0,0.51,17.34
2019-01-11,37,51.0,0.51,18.87
2019-01-12,10,51.0,0.51,5.1
2019-01-13,4,51.0,0.51,2.04
2019-01-14,38,51.0,0.51,19.38
2019-01-15,100,51.0,0.51,51.0
2019-01-16,49,51.0,0.51,24.990000000000002
2019-01-17,30,51.0,0.51,15.3
2019-01-18,28,51.0,0.51,14.280000000000001
2019-01-19,13,51.0,0.51,6.63
2019-01-20,10,51.0,0.51,5.1
2019-01-21,7,51.0,0.51,3.5700000000000003
2019-01-22,21,51.0,0.51,10.71
2019-01-23,25,51.0,0.51,12.75
2019-01-24,18,51.0,0.51,9.18
2019-01-25,22,51.0,0.51,11.22
2019-01-26,5,51.0,0.51,2.55
2019-01-27,5,51.0,0.51,2.55
2019-01-28,20,51.0,0.51,10.2
2019-01-29,24,51.0,0.51,12.24
2019-01-30,25,51.0,0.51,12.75
2019-01-31,27,51.0,0.51,13.77
2019-02-01,30,37.0,0.37,11.1
2019-02-02,8,37.0,0.37,2.96
2019-02-03,8,37.0,0.37,2.96
2019-02-04,24,37.0,0.37,8.879999999999999
2019-02-05,31,37.0,0.37,11.47
2019-02-06,21,37.0,0.37,7.77
2019-02-07,28,37.0,0.37,10.36
2019-02-08,23,37.0,0.37,8.51
2019-02-09,10,37.0,0.37,3.7
2019-02-10,7,37.0,0.37,2.59
2019-02-11,25,37.0,0.37,9.25
2019-02-12,33,37.0,0.37,12.209999999999999
2019-02-13,30,37.0,0.37,11.1
2019-02-14,100,37.0,0.37,37.0
2019-02-15,84,37.0,0.37,31.08
2019-02-16,34,37.0,0.37,12.58
2019-02-17,15,37.0,0.37,5.55
2019-02-18,20,37.0,0.37,7.4
2019-02-19,36,37.0,0.37,13.32
2019-02-20,35,37.0,0.37,12.95
2019-02-21,32,37.0,0.37,11.84
2019-02-22,36,37.0,0.37,13.32
2019-02-23,15,37.0,0.37,5.55
2019-02-24,7,37.0,0.37,2.59
2019-02-25,34,37.0,0.37,12.58
2019-02-26,44,37.0,0.37,16.28
2019-02-27,35,37.0,0.37,12.95
2019-02-28,22,37.0,0.37,8.14
2019-03-01,72,31.0,0.31,22.32
2019-03-02,18,31.0,0.31,5.58
2019-03-03,14,31.0,0.31,4.34
2019-03-04,77,31.0,0.31,23.87
2019-03-05,61,31.0,0.31,18.91
2019-03-06,61,31.0,0.31,18.91
2019-03-07,57,31.0,0.31,17.669999999999998
2019-03-08,64,31.0,0.31,19.84
2019-03-09,20,31.0,0.31,6.2
2019-03-10,17,31.0,0.31,5.27
2019-03-11,61,31.0,0.31,18.91
2019-03-12,64,31.0,0.31,19.84
2019-03-13,59,31.0,0.31,18.29
2019-03-14,63,31.0,0.31,19.53
2019-03-15,68,31.0,0.31,21.08
2019-03-16,32,31.0,0.31,9.92
2019-03-17,10,31.0,0.31,3.1
2019-03-18,73,31.0,0.31,22.63
2019-03-19,80,31.0,0.31,24.8
2019-03-20,55,31.0,0.31,17.05
2019-03-21,65,31.0,0.31,20.15
2019-03-22,87,31.0,0.31,26.97
2019-03-23,33,31.0,0.31,10.23
2019-03-24,25,31.0,0.31,7.75
2019-03-25,100,31.0,0.31,31.0
2019-03-26,98,31.0,0.31,30.38
2019-03-27,81,31.0,0.31,25.11
2019-03-28,91,31.0,0.31,28.21
2019-03-29,78,31.0,0.31,24.18
2019-03-30,16,31.0,0.31,4.96
2019-03-31,12,31.0,0.31,3.7199999999999998
2019-04-01,30,47.0,0.47,14.1
2019-04-02,29,47.0,0.47,13.629999999999999
2019-04-03,30,47.0,0.47,14.1
2019-04-04,33,47.0,0.47,15.51
2019-04-05,30,47.0,0.47,14.1
2019-04-06,9,47.0,0.47,4.2299999999999995
2019-04-07,6,47.0,0.47,2.82
2019-04-08,27,47.0,0.47,12.69
2019-04-09,27,47.0,0.47,12.69
2019-04-10,36,47.0,0.47,16.919999999999998
2019-04-11,34,47.0,0.47,15.979999999999999
2019-04-12,100,47.0,0.47,47.0
2019-04-13,20,47.0,0.47,9.399999999999999
2019-04-14,9,47.0,0.47,4.2299999999999995
2019-04-15,32,47.0,0.47,15.04
2019-04-16,31,47.0,0.47,14.569999999999999
2019-04-17,35,47.0,0.47,16.45
2019-04-18,34,47.0,0.47,15.979999999999999
2019-04-19,12,47.0,0.47,5.64
2019-04-20,7,47.0,0.47,3.29
2019-04-21,10,47.0,0.47,4.699999999999999
2019-04-22,28,47.0,0.47,13.16
2019-04-23,27,47.0,0.47,12.69
2019-04-24,29,47.0,0.47,13.629999999999999
2019-04-25,27,47.0,0.47,12.69
2019-04-26,29,47.0,0.47,13.629999999999999
2019-04-27,9,47.0,0.47,4.2299999999999995
2019-04-28,8,47.0,0.47,3.76
2019-04-29,31,47.0,0.47,14.569999999999999
2019-04-30,32,47.0,0.47,15.04
2019-05-01,87,32.0,0.32,27.84
2019-05-02,83,32.0,0.32,26.560000000000002
2019-05-03,85,32.0,0.32,27.2
2019-05-04,24,32.0,0.32,7.68
2019-05-05,22,32.0,0.32,7.04
2019-05-06,100,32.0,0.32,32.0
2019-05-07,73,32.0,0.32,23.36
2019-05-08,77,32.0,0.32,24.64
2019-05-09,73,32.0,0.32,23.36
2019-05-10,69,32.0,0.32,22.080000000000002
2019-05-11,18,32.0,0.32,5.76
2019-05-12,14,32.0,0.32,4.48
2019-05-13,78,32.0,0.32,24.96
2019-05-14,73,32.0,0.32,23.36
2019-05-15,70,32.0,0.32,22.400000000000002
2019-05-16,87,32.0,0.32,27.84
2019-05-17,58,32.0,0.32,18.56
2019-05-18,30,32.0,0.32,9.6
2019-05-19,12,32.0,0.32,3.84
2019-05-20,70,32.0,0.32,22.400000000000002
2019-05-21,82,32.0,0.32,26.240000000000002
2019-05-22,73,32.0,0.32,23.36
2019-05-23,59,32.0,0.32,18.88
2019-05-24,61,32.0,0.32,19.52
2019-05-25,27,32.0,0.32,8.64
2019-05-26,9,32.0,0.32,2.88
2019-05-27,15,32.0,0.32,4.8
2019-05-28,76,32.0,0.32,24.32
2019-05-29,74,32.0,0.32,23.68
2019-05-30,86,32.0,0.32,27.52
2019-05-31,73,32.0,0.32,23.36
2019-06-01,28,32.0,0.32,8.96
2019-06-02,15,32.0,0.32,4.8
2019-06-03,67,32.0,0.32,21.44
2019-06-04,81,32.0,0.32,25.92
2019-06-05,87,32.0,0.32,27.84
2019-06-06,67,32.0,0.32,21.44
2019-06-07,94,32.0,0.32,30.080000000000002
2019-06-08,26,32.0,0.32,8.32
2019-06-09,17,32.0,0.32,5.44
2019-06-10,80,32.0,0.32,25.6
2019-06-11,81,32.0,0.32,25.92
2019-06-12,69,32.0,0.32,22.080000000000002
2019-06-13,66,32.0,0.32,21.12
2019-06-14,53,32.0,0.32,16.96
2019-06-15,24,32.0,0.32,7.68
2019-06-16,26,32.0,0.32,8.32
2019-06-17,58,32.0,0.32,18.56
2019-06-18,70,32.0,0.32,22.400000000000002
2019-06-19,85,32.0,0.32,27.2
2019-06-20,68,32.0,0.32,21.76
2019-06-21,79,32.0,0.32,25.28
2019-06-22,22,32.0,0.32,7.04
2019-06-23,17,32.0,0.32,5.44
2019-06-24,70,32.0,0.32,22.400000000000002
2019-06-25,75,32.0,0.32,24.0
2019-06-26,61,32.0,0.32,19.52
2019-06-27,82,32.0,0.32,26.240000000000002
2019-06-28,100,32.0,0.32,32.0
2019-06-29,30,32.0,0.32,9.6
2019-06-30,26,32.0,0.32,8.32
2019-07-01,45,37.0,0.37,16.65
2019-07-02,37,37.0,0.37,13.69
2019-07-03,34,37.0,0.37,12.58
2019-07-04,10,37.0,0.37,3.7
2019-07-05,27,37.0,0.37,9.99
2019-07-06,17,37.0,0.37,6.29
2019-07-07,9,37.0,0.37,3.33
2019-07-08,33,37.0,0.37,12.209999999999999
2019-07-09,35,37.0,0.37,12.95
2019-07-10,46,37.0,0.37,17.02
2019-07-11,40,37.0,0.37,14.8
2019-07-12,34,37.0,0.37,12.58
2019-07-13,12,37.0,0.37,4.4399999999999995
2019-07-14,7,37.0,0.37,2.59
2019-07-15,51,37.0,0.37,18.87
2019-07-16,100,37.0,0.37,37.0
2019-07-17,52,37.0,0.37,19.24
2019-07-18,38,37.0,0.37,14.06
2019-07-19,24,37.0,0.37,8.879999999999999
2019-07-20,11,37.0,0.37,4.07
2019-07-21,8,37.0,0.37,2.96
2019-07-22,26,37.0,0.37,9.62
2019-07-23,34,37.0,0.37,12.58
2019-07-24,30,37.0,0.37,11.1
2019-07-25,34,37.0,0.37,12.58
2019-07-26,31,37.0,0.37,11.47
2019-07-27,8,37.0,0.37,2.96
2019-07-28,0,37.0,0.37,0.0
2019-07-29,26,37.0,0.37,9.62
2019-07-30,33,37.0,0.37,12.209999999999999
2019-07-31,30,37.0,0.37,11.1
2019-08-01,59,31.0,0.31,18.29
2019-08-02,75,31.0,0.31,23.25
2019-08-03,17,31.0,0.31,5.27
2019-08-04,10,31.0,0.31,3.1
2019-08-05,91,31.0,0.31,28.21
2019-08-06,77,31.0,0.31,23.87
2019-08-07,100,31.0,0.31,31.0
2019-08-08,68,31.0,0.31,21.08
2019-08-09,60,31.0,0.31,18.6
2019-08-10,23,31.0,0.31,7.13
2019-08-11,12,31.0,0.31,3.7199999999999998
2019-08-12,62,31.0,0.31,19.22
2019-08-13,63,31.0,0.31,19.53
2019-08-14,89,31.0,0.31,27.59
2019-08-15,88,31.0,0.31,27.28
2019-08-16,73,31.0,0.31,22.63
2019-08-17,18,31.0,0.31,5.58
2019-08-18,20,31.0,0.31,6.2
2019-08-19,69,31.0,0.31,21.39
2019-08-20,71,31.0,0.31,22.01
2019-08-21,69,31.0,0.31,21.39
2019-08-22,69,31.0,0.31,21.39
2019-08-23,78,31.0,0.31,24.18
2019-08-24,16,31.0,0.31,4.96
2019-08-25,22,31.0,0.31,6.82
2019-08-26,79,31.0,0.31,24.49
2019-08-27,51,31.0,0.31,15.81
2019-08-28,63,31.0,0.31,19.53
2019-08-29,59,31.0,0.31,18.29
2019-08-30,45,31.0,0.31,13.95
2019-08-31,20,31.0,0.31,6.2
2019-09-01,16,32.0,0.32,5.12
2019-09-02,16,32.0,0.32,5.12
2019-09-03,54,32.0,0.32,17.28
2019-09-04,57,32.0,0.32,18.240000000000002
2019-09-05,76,32.0,0.32,24.32
2019-09-06,67,32.0,0.32,21.44
2019-09-07,19,32.0,0.32,6.08
2019-09-08,18,32.0,0.32,5.76
2019-09-09,89,32.0,0.32,28.48
2019-09-10,87,32.0,0.32,27.84
2019-09-11,79,32.0,0.32,25.28
2019-09-12,76,32.0,0.32,24.32
2019-09-13,98,32.0,0.32,31.36
2019-09-14,22,32.0,0.32,7.04
2019-09-15,18,32.0,0.32,5.76
2019-09-16,86,32.0,0.32,27.52
2019-09-17,100,32.0,0.32,32.0
2019-09-18,67,32.0,0.32,21.44
2019-09-19,96,32.0,0.32,30.72
2019-09-20,71,32.0,0.32,22.72
2019-09-21,21,32.0,0.32,6.72
2019-09-22,18,32.0,0.32,5.76
2019-09-23,59,32.0,0.32,18.88
2019-09-24,55,32.0,0.32,17.6
2019-09-25,61,32.0,0.32,19.52
2019-09-26,53,32.0,0.32,16.96
2019-09-27,76,32.0,0.32,24.32
2019-09-28,24,32.0,0.32,7.68
2019-09-29,17,32.0,0.32,5.44
2019-09-30,60,32.0,0.32,19.2
2019-10-01,28,42.0,0.42,11.76
2019-10-02,31,42.0,0.42,13.02
2019-10-03,30,42.0,0.42,12.6
2019-10-04,27,42.0,0.42,11.34
2019-10-05,7,42.0,0.42,2.94
2019-10-06,10,42.0,0.42,4.2
2019-10-07,28,42.0,0.42,11.76
2019-10-08,22,42.0,0.42,9.24
2019-10-09,29,42.0,0.42,12.18
2019-10-10,27,42.0,0.42,11.34
2019-10-11,32,42.0,0.42,13.44
2019-10-12,9,42.0,0.42,3.78
2019-10-13,9,42.0,0.42,3.78
2019-10-14,37,42.0,0.42,15.54
2019-10-15,100,42.0,0.42,42.0
2019-10-16,52,42.0,0.42,21.84
2019-10-17,45,42.0,0.42,18.9
2019-10-18,30,42.0,0.42,12.6
2019-10-19,15,42.0,0.42,6.3
2019-10-20,3,42.0,0.42,1.26
2019-10-21,37,42.0,0.42,15.54
2019-10-22,43,42.0,0.42,18.06
2019-10-23,36,42.0,0.42,15.12
2019-10-24,41,42.0,0.42,17.22
2019-10-25,30,42.0,0.42,12.6
2019-10-26,6,42.0,0.42,2.52
2019-10-27,5,42.0,0.42,2.1
2019-10-28,38,42.0,0.42,15.959999999999999
2019-10-29,32,42.0,0.42,13.44
2019-10-30,30,42.0,0.42,12.6
2019-10-31,30,42.0,0.42,12.6
2019-11-01,72,29.0,0.29,20.88
2019-11-02,15,29.0,0.29,4.35
2019-11-03,19,29.0,0.29,5.51
2019-11-04,75,29.0,0.29,21.75
2019-11-05,100,29.0,0.29,28.999999999999996
2019-11-06,69,29.0,0.29,20.009999999999998
2019-11-07,83,29.0,0.29,24.069999999999997
2019-11-08,68,29.0,0.29,19.72
2019-11-09,30,29.0,0.29,8.7
2019-11-10,15,29.0,0.29,4.35
2019-11-11,47,29.0,0.29,13.629999999999999
2019-11-12,74,29.0,0.29,21.459999999999997
2019-11-13,65,29.0,0.29,18.849999999999998
2019-11-14,56,29.0,0.29,16.24
2019-11-15,73,29.0,0.29,21.169999999999998
2019-11-16,23,29.0,0.29,6.67
2019-11-17,17,29.0,0.29,4.93
2019-11-18,62,29.0,0.29,17.98
2019-11-19,59,29.0,0.29,17.11
2019-11-20,51,29.0,0.29,14.79
2019-11-21,63,29.0,0.29,18.27
2019-11-22,57,29.0,0.29,16.529999999999998
2019-11-23,20,29.0,0.29,5.8
2019-11-24,22,29.0,0.29,6.38
2019-11-25,71,29.0,0.29,20.59
2019-11-26,72,29.0,0.29,20.88
2019-11-27,66,29.0,0.29,19.139999999999997
2019-11-28,21,29.0,0.29,6.09
2019-11-29,32,29.0,0.29,9.28
2019-11-30,28,29.0,0.29,8.12
2019-12-01,19,31.0,0.31,5.89
2019-12-02,69,31.0,0.31,21.39
2019-12-03,76,31.0,0.31,23.56
2019-12-04,86,31.0,0.31,26.66
2019-12-05,76,31.0,0.31,23.56
2019-12-06,69,31.0,0.31,21.39
2019-12-07,30,31.0,0.31,9.3
2019-12-08,31,31.0,0.31,9.61
2019-12-09,67,31.0,0.31,20.77
2019-12-10,83,31.0,0.31,25.73
2019-12-11,96,31.0,0.31,29.759999999999998
2019-12-12,100,31.0,0.31,31.0
2019-12-13,98,31.0,0.31,30.38
2019-12-14,30,31.0,0.31,9.3
