date,CRM
2016-02-23,52.46
2016-02-24,56.73
2016-02-25,61.0
2016-02-26,49.41
2016-02-27,19.52
2016-02-28,21.96
2016-02-29,46.97
2016-03-01,57.23
2016-03-02,57.23
2016-03-03,53.69
2016-03-04,47.199999999999996
2016-03-05,24.779999999999998
2016-03-06,23.009999999999998
2016-03-07,59.0
2016-03-08,57.23
2016-03-09,56.05
2016-03-10,57.82
2016-03-11,52.51
2016-03-12,24.189999999999998
2016-03-13,25.369999999999997
2016-03-14,56.64
2016-03-15,56.05
2016-03-16,48.97
2016-03-17,47.79
2016-03-18,43.07
2016-03-19,21.83
2016-03-20,22.419999999999998
2016-03-21,58.41
2016-03-22,53.69
2016-03-23,54.87
2016-03-24,54.87
2016-03-25,41.89
2016-03-26,20.06
2016-03-27,19.47
2016-03-28,49.559999999999995
2016-03-29,59.0
2016-03-30,54.87
2016-03-31,51.33
2016-04-01,39.050000000000004
2016-04-02,15.950000000000001
2016-04-03,21.450000000000003
2016-04-04,42.900000000000006
2016-04-05,50.6
2016-04-06,47.300000000000004
2016-04-07,40.150000000000006
2016-04-08,37.400000000000006
2016-04-09,19.8
2016-04-10,22.55
2016-04-11,55.00000000000001
2016-04-12,45.650000000000006
2016-04-13,50.050000000000004
2016-04-14,43.45
2016-04-15,44.0
2016-04-16,19.8
2016-04-17,20.900000000000002
2016-04-18,40.7
2016-04-19,50.050000000000004
2016-04-20,47.300000000000004
2016-04-21,45.1
2016-04-22,42.900000000000006
2016-04-23,23.1
2016-04-24,15.950000000000001
2016-04-25,41.25
2016-04-26,48.95
2016-04-27,42.35
2016-04-28,41.25
2016-04-29,44.0
2016-04-30,17.6
2016-05-01,16.82
2016-05-02,43.5
2016-05-03,45.239999999999995
2016-05-04,46.4
2016-05-05,46.4
2016-05-06,40.019999999999996
2016-05-07,20.299999999999997
2016-05-08,16.82
2016-05-09,43.5
2016-05-10,51.62
2016-05-11,46.4
2016-05-12,45.82
2016-05-13,38.279999999999994
2016-05-14,17.98
2016-05-15,17.4
2016-05-16,42.339999999999996
2016-05-17,44.66
2016-05-18,57.99999999999999
2016-05-19,49.879999999999995
2016-05-20,44.66
2016-05-21,19.139999999999997
2016-05-22,15.079999999999998
2016-05-23,48.72
2016-05-24,52.199999999999996
2016-05-25,40.019999999999996
2016-05-26,43.5
2016-05-27,35.379999999999995
2016-05-28,16.24
2016-05-29,11.6
2016-05-30,19.139999999999997
2016-05-31,46.98
2016-06-01,56.96
2016-06-02,58.24
2016-06-03,50.56
2016-06-04,22.400000000000002
2016-06-05,17.92
2016-06-06,55.04
2016-06-07,60.160000000000004
2016-06-08,60.800000000000004
2016-06-09,56.32
2016-06-10,52.480000000000004
2016-06-11,23.04
2016-06-12,20.48
2016-06-13,57.6
2016-06-14,58.88
2016-06-15,55.68
2016-06-16,57.6
2016-06-17,46.72
2016-06-18,23.68
2016-06-19,14.72
2016-06-20,53.76
2016-06-21,56.96
2016-06-22,58.88
2016-06-23,51.84
2016-06-24,45.44
2016-06-25,25.6
2016-06-26,16.64
2016-06-27,60.800000000000004
2016-06-28,53.76
2016-06-29,64.0
2016-06-30,56.96
2016-07-01,37.96
2016-07-02,19.240000000000002
2016-07-03,14.56
2016-07-04,17.68
2016-07-05,45.24
2016-07-06,47.84
2016-07-07,52.0
2016-07-08,42.64
2016-07-09,17.68
2016-07-10,18.2
2016-07-11,46.800000000000004
2016-07-12,47.84
2016-07-13,47.84
2016-07-14,50.440000000000005
2016-07-15,42.64
2016-07-16,18.72
2016-07-17,20.8
2016-07-18,47.84
2016-07-19,50.96
2016-07-20,51.480000000000004
2016-07-21,50.440000000000005
2016-07-22,41.6
2016-07-23,22.880000000000003
2016-07-24,19.76
2016-07-25,46.800000000000004
2016-07-26,47.84
2016-07-27,50.96
2016-07-28,47.32
2016-07-29,39.52
2016-07-30,20.28
2016-07-31,21.32
2016-08-01,47.79
2016-08-02,50.739999999999995
2016-08-03,53.099999999999994
2016-08-04,53.69
2016-08-05,46.019999999999996
2016-08-06,18.88
2016-08-07,20.65
2016-08-08,50.739999999999995
2016-08-09,59.0
2016-08-10,46.61
2016-08-11,48.379999999999995
2016-08-12,39.53
2016-08-13,18.29
2016-08-14,17.7
2016-08-15,57.82
2016-08-16,50.15
2016-08-17,48.97
2016-08-18,51.919999999999995
2016-08-19,42.48
2016-08-20,20.65
2016-08-21,20.65
2016-08-22,55.459999999999994
2016-08-23,50.739999999999995
2016-08-24,55.459999999999994
2016-08-25,43.66
2016-08-26,44.839999999999996
2016-08-27,17.11
2016-08-28,18.29
2016-08-29,47.199999999999996
2016-08-30,48.379999999999995
2016-08-31,57.23
2016-09-01,59.0
2016-09-02,41.3
2016-09-03,17.7
2016-09-04,21.24
2016-09-05,19.47
2016-09-06,50.15
2016-09-07,49.559999999999995
2016-09-08,54.279999999999994
2016-09-09,46.019999999999996
2016-09-10,21.24
2016-09-11,17.11
2016-09-12,49.559999999999995
2016-09-13,54.279999999999994
2016-09-14,53.69
2016-09-15,51.919999999999995
2016-09-16,45.43
2016-09-17,21.24
2016-09-18,23.599999999999998
2016-09-19,51.919999999999995
2016-09-20,53.69
2016-09-21,46.019999999999996
2016-09-22,50.739999999999995
2016-09-23,48.97
2016-09-24,24.779999999999998
2016-09-25,26.549999999999997
2016-09-26,55.459999999999994
2016-09-27,52.51
2016-09-28,53.099999999999994
2016-09-29,48.97
2016-09-30,43.66
2016-10-01,17.98
2016-10-02,17.98
2016-10-03,48.98
2016-10-04,55.8
2016-10-05,62.0
2016-10-06,55.8
2016-10-07,39.68
2016-10-08,24.18
2016-10-09,19.84
2016-10-10,49.6
2016-10-11,53.94
2016-10-12,51.46
2016-10-13,53.94
2016-10-14,48.98
2016-10-15,26.66
2016-10-16,21.7
2016-10-17,59.519999999999996
2016-10-18,55.8
2016-10-19,53.32
2016-10-20,47.74
2016-10-21,48.98
2016-10-22,19.84
2016-10-23,22.94
2016-10-24,50.22
2016-10-25,57.66
2016-10-26,50.839999999999996
2016-10-27,51.46
2016-10-28,40.92
2016-10-29,21.08
2016-10-30,21.7
2016-10-31,48.36
2016-11-01,60.0
2016-11-02,48.0
2016-11-03,46.8
2016-11-04,43.199999999999996
2016-11-05,22.2
2016-11-06,19.8
2016-11-07,48.0
2016-11-08,51.0
2016-11-09,36.0
2016-11-10,48.0
2016-11-11,39.6
2016-11-12,20.4
2016-11-13,19.2
2016-11-14,51.6
2016-11-15,46.8
2016-11-16,46.8
2016-11-17,58.8
2016-11-18,47.4
2016-11-19,20.4
2016-11-20,20.4
2016-11-21,46.8
2016-11-22,51.0
2016-11-23,35.4
2016-11-24,12.0
2016-11-25,23.4
2016-11-26,17.4
2016-11-27,15.6
2016-11-28,44.4
2016-11-29,44.4
2016-11-30,49.199999999999996
2016-12-01,49.29
2016-12-02,48.760000000000005
2016-12-03,24.91
2016-12-04,24.380000000000003
2016-12-05,48.230000000000004
2016-12-06,51.940000000000005
2016-12-07,53.0
2016-12-08,50.35
2016-12-09,44.52
2016-12-10,21.73
2016-12-11,19.61
2016-12-12,48.760000000000005
2016-12-13,50.35
2016-12-14,48.760000000000005
2016-12-15,46.64
2016-12-16,42.93
2016-12-17,18.02
2016-12-18,19.61
2016-12-19,45.050000000000004
2016-12-20,48.760000000000005
2016-12-21,49.29
2016-12-22,37.63
2016-12-23,28.62
2016-12-24,14.84
2016-12-25,17.490000000000002
2016-12-26,18.55
2016-12-27,33.39
2016-12-28,44.52
2016-12-29,29.68
2016-12-30,34.45
2016-12-31,24.380000000000003
2017-01-01,22.8
2017-01-02,21.599999999999998
2017-01-03,43.199999999999996
2017-01-04,55.199999999999996
2017-01-05,48.0
2017-01-06,37.8
2017-01-07,17.4
2017-01-08,16.8
2017-01-09,39.6
2017-01-10,50.4
2017-01-11,55.199999999999996
2017-01-12,54.6
2017-01-13,48.0
2017-01-14,21.599999999999998
2017-01-15,18.599999999999998
2017-01-16,36.6
2017-01-17,53.4
2017-01-18,51.6
2017-01-19,53.4
2017-01-20,41.4
2017-01-21,22.2
2017-01-22,28.799999999999997
2017-01-23,48.0
2017-01-24,54.6
2017-01-25,51.0
2017-01-26,48.0
2017-01-27,51.0
2017-01-28,20.4
2017-01-29,25.8
2017-01-30,46.8
2017-01-31,60.0
2017-02-01,57.959999999999994
2017-02-02,60.029999999999994
2017-02-03,53.81999999999999
2017-02-04,28.979999999999997
2017-02-05,26.22
2017-02-06,51.059999999999995
2017-02-07,56.58
2017-02-08,57.269999999999996
2017-02-09,56.58
2017-02-10,48.3
2017-02-11,26.909999999999997
2017-02-12,21.389999999999997
2017-02-13,53.129999999999995
2017-02-14,57.959999999999994
2017-02-15,55.88999999999999
2017-02-16,62.099999999999994
2017-02-17,52.44
2017-02-18,23.459999999999997
2017-02-19,24.15
2017-02-20,46.919999999999995
2017-02-21,52.44
2017-02-22,58.65
2017-02-23,53.129999999999995
2017-02-24,51.059999999999995
2017-02-25,28.979999999999997
2017-02-26,28.979999999999997
2017-02-27,55.88999999999999
2017-02-28,69.0
2017-03-01,63.7
2017-03-02,55.25
2017-03-03,55.9
2017-03-04,26.650000000000002
2017-03-05,28.6
2017-03-06,54.6
2017-03-07,65.0
2017-03-08,63.050000000000004
2017-03-09,56.550000000000004
2017-03-10,54.6
2017-03-11,27.95
2017-03-12,24.7
2017-03-13,53.95
2017-03-14,64.35000000000001
2017-03-15,61.75
2017-03-16,56.550000000000004
2017-03-17,52.0
2017-03-18,29.900000000000002
2017-03-19,23.400000000000002
2017-03-20,58.5
2017-03-21,60.45
2017-03-22,55.25
2017-03-23,55.25
2017-03-24,45.5
2017-03-25,21.45
2017-03-26,30.55
2017-03-27,57.2
2017-03-28,57.85
2017-03-29,61.75
2017-03-30,55.25
2017-03-31,52.0
2017-04-01,19.22
2017-04-02,24.8
2017-04-03,50.839999999999996
2017-04-04,52.7
2017-04-05,58.28
2017-04-06,56.42
2017-04-07,50.839999999999996
2017-04-08,25.419999999999998
2017-04-09,24.8
2017-04-10,53.94
2017-04-11,58.28
2017-04-12,53.32
2017-04-13,53.32
2017-04-14,42.78
2017-04-15,19.84
2017-04-16,23.56
2017-04-17,53.32
2017-04-18,55.8
2017-04-19,59.519999999999996
2017-04-20,57.04
2017-04-21,51.46
2017-04-22,22.32
2017-04-23,23.56
2017-04-24,56.42
2017-04-25,62.0
2017-04-26,57.04
2017-04-27,54.56
2017-04-28,44.64
2017-04-29,23.56
2017-04-30,20.46
2017-05-01,61.38
2017-05-02,64.02
2017-05-03,62.040000000000006
2017-05-04,65.34
2017-05-05,58.080000000000005
2017-05-06,29.700000000000003
2017-05-07,26.400000000000002
2017-05-08,60.06
2017-05-09,60.06
2017-05-10,62.7
2017-05-11,60.06
2017-05-12,54.120000000000005
2017-05-13,22.44
2017-05-14,24.42
2017-05-15,58.080000000000005
2017-05-16,60.720000000000006
2017-05-17,61.38
2017-05-18,66.0
2017-05-19,61.38
2017-05-20,29.700000000000003
2017-05-21,27.720000000000002
2017-05-22,64.68
2017-05-23,59.400000000000006
2017-05-24,57.42
2017-05-25,63.36
2017-05-26,50.160000000000004
2017-05-27,24.42
2017-05-28,21.78
2017-05-29,34.980000000000004
2017-05-30,54.78
2017-05-31,58.080000000000005
2017-06-01,51.46
2017-06-02,46.5
2017-06-03,26.66
2017-06-04,26.66
2017-06-05,61.38
2017-06-06,57.66
2017-06-07,60.14
2017-06-08,57.66
2017-06-09,54.56
2017-06-10,25.419999999999998
2017-06-11,26.04
2017-06-12,55.18
2017-06-13,55.8
2017-06-14,54.56
2017-06-15,51.46
2017-06-16,49.6
2017-06-17,24.18
2017-06-18,29.759999999999998
2017-06-19,52.7
2017-06-20,61.38
2017-06-21,56.42
2017-06-22,62.0
2017-06-23,53.94
2017-06-24,24.18
2017-06-25,27.28
2017-06-26,53.32
2017-06-27,55.18
2017-06-28,60.14
2017-06-29,58.28
2017-06-30,42.78
2017-07-01,21.0
2017-07-02,25.8
2017-07-03,34.199999999999996
2017-07-04,29.4
2017-07-05,46.8
2017-07-06,45.6
2017-07-07,48.0
2017-07-08,22.8
2017-07-09,26.4
2017-07-10,49.8
2017-07-11,52.199999999999996
2017-07-12,52.199999999999996
2017-07-13,44.4
2017-07-14,42.6
2017-07-15,21.599999999999998
2017-07-16,20.4
2017-07-17,48.0
2017-07-18,48.6
2017-07-19,53.4
2017-07-20,51.0
2017-07-21,42.6
2017-07-22,21.0
2017-07-23,18.0
2017-07-24,46.8
2017-07-25,60.0
2017-07-26,52.8
2017-07-27,49.8
2017-07-28,40.8
2017-07-29,17.4
2017-07-30,18.0
2017-07-31,43.8
2017-08-01,45.239999999999995
2017-08-02,52.199999999999996
2017-08-03,45.239999999999995
2017-08-04,40.019999999999996
2017-08-05,20.299999999999997
2017-08-06,18.56
2017-08-07,44.08
2017-08-08,45.239999999999995
2017-08-09,42.339999999999996
2017-08-10,43.5
2017-08-11,38.279999999999994
2017-08-12,20.88
2017-08-13,17.4
2017-08-14,42.339999999999996
2017-08-15,46.4
2017-08-16,45.82
2017-08-17,45.82
2017-08-18,34.8
2017-08-19,16.24
2017-08-20,17.4
2017-08-21,35.96
2017-08-22,57.99999999999999
2017-08-23,52.779999999999994
2017-08-24,42.339999999999996
2017-08-25,41.18
2017-08-26,20.88
2017-08-27,17.98
2017-08-28,39.44
2017-08-29,48.13999999999999
2017-08-30,49.879999999999995
2017-08-31,41.76
2017-09-01,50.839999999999996
2017-09-02,32.24
2017-09-03,34.1
2017-09-04,30.38
2017-09-05,61.38
2017-09-06,49.6
2017-09-07,53.94
2017-09-08,47.74
2017-09-09,28.52
2017-09-10,27.9
2017-09-11,58.28
2017-09-12,62.0
2017-09-13,58.28
2017-09-14,58.9
2017-09-15,51.46
2017-09-16,26.66
2017-09-17,27.9
2017-09-18,50.22
2017-09-19,58.28
2017-09-20,55.8
2017-09-21,53.94
2017-09-22,48.98
2017-09-23,31.62
2017-09-24,25.419999999999998
2017-09-25,53.94
2017-09-26,58.28
2017-09-27,55.8
2017-09-28,54.56
2017-09-29,50.839999999999996
2017-09-30,29.14
2017-10-01,30.82
2017-10-02,52.260000000000005
2017-10-03,62.31
2017-10-04,63.650000000000006
2017-10-05,56.95
2017-10-06,52.93
2017-10-07,26.8
2017-10-08,33.5
2017-10-09,54.940000000000005
2017-10-10,61.64
2017-10-11,56.28
2017-10-12,58.290000000000006
2017-10-13,51.59
2017-10-14,30.150000000000002
2017-10-15,29.48
2017-10-16,57.620000000000005
2017-10-17,56.95
2017-10-18,64.99000000000001
2017-10-19,62.31
2017-10-20,46.230000000000004
2017-10-21,26.8
2017-10-22,30.82
2017-10-23,53.6
2017-10-24,63.650000000000006
2017-10-25,67.0
2017-10-26,61.64
2017-10-27,52.260000000000005
2017-10-28,30.150000000000002
2017-10-29,24.12
2017-10-30,55.61000000000001
2017-10-31,60.970000000000006
2017-11-01,45.36000000000001
2017-11-02,49.28
2017-11-03,40.32000000000001
2017-11-04,24.080000000000002
2017-11-05,20.720000000000002
2017-11-06,48.720000000000006
2017-11-07,56.00000000000001
2017-11-08,47.040000000000006
2017-11-09,50.400000000000006
2017-11-10,45.36000000000001
2017-11-11,20.720000000000002
2017-11-12,25.200000000000003
2017-11-13,42.00000000000001
2017-11-14,49.84
2017-11-15,52.64000000000001
2017-11-16,47.040000000000006
2017-11-17,39.760000000000005
2017-11-18,21.28
2017-11-19,14.000000000000002
2017-11-20,41.440000000000005
2017-11-21,49.84
2017-11-22,42.56
2017-11-23,19.040000000000003
2017-11-24,16.8
2017-11-25,14.560000000000002
2017-11-26,15.680000000000001
2017-11-27,36.400000000000006
2017-11-28,45.92
2017-11-29,50.400000000000006
2017-11-30,41.440000000000005
2017-12-01,31.95
2017-12-02,18.0
2017-12-03,15.75
2017-12-04,39.6
2017-12-05,39.6
2017-12-06,44.1
2017-12-07,44.550000000000004
2017-12-08,40.5
2017-12-09,18.0
2017-12-10,15.3
2017-12-11,43.65
2017-12-12,45.0
2017-12-13,43.2
2017-12-14,41.4
2017-12-15,38.7
2017-12-16,16.650000000000002
2017-12-17,17.1
2017-12-18,38.25
2017-12-19,40.050000000000004
2017-12-20,41.4
2017-12-21,36.9
2017-12-22,24.3
2017-12-23,12.6
2017-12-24,13.05
2017-12-25,10.8
2017-12-26,22.95
2017-12-27,32.85
2017-12-28,32.4
2017-12-29,28.8
2017-12-30,13.5
2017-12-31,10.8
2018-01-01,13.68
2018-01-02,39.33
2018-01-03,49.589999999999996
2018-01-04,49.019999999999996
2018-01-05,51.3
2018-01-06,27.929999999999996
2018-01-07,17.099999999999998
2018-01-08,48.449999999999996
2018-01-09,47.309999999999995
2018-01-10,51.3
2018-01-11,51.3
2018-01-12,42.74999999999999
2018-01-13,19.95
2018-01-14,16.529999999999998
2018-01-15,39.9
2018-01-16,48.449999999999996
2018-01-17,48.449999999999996
2018-01-18,55.28999999999999
2018-01-19,46.169999999999995
2018-01-20,21.659999999999997
2018-01-21,19.95
2018-01-22,50.73
2018-01-23,53.01
2018-01-24,46.739999999999995
2018-01-25,46.169999999999995
2018-01-26,46.169999999999995
2018-01-27,23.939999999999998
2018-01-28,20.52
2018-01-29,50.16
2018-01-30,56.99999999999999
2018-01-31,56.99999999999999
2018-02-01,47.199999999999996
2018-02-02,34.809999999999995
2018-02-03,20.65
2018-02-04,15.34
2018-02-05,34.809999999999995
2018-02-06,43.07
2018-02-07,40.12
2018-02-08,40.12
2018-02-09,40.12
2018-02-10,23.009999999999998
2018-02-11,15.34
2018-02-12,38.94
2018-02-13,41.89
2018-02-14,38.35
2018-02-15,44.25
2018-02-16,40.12
2018-02-17,19.47
2018-02-18,17.11
2018-02-19,31.86
2018-02-20,41.3
2018-02-21,38.94
2018-02-22,41.89
2018-02-23,38.94
2018-02-24,20.65
2018-02-25,17.7
2018-02-26,39.53
2018-02-27,42.48
2018-02-28,59.0
2018-03-01,56.99999999999999
2018-03-02,46.739999999999995
2018-03-03,25.08
2018-03-04,21.09
2018-03-05,49.589999999999996
2018-03-06,50.16
2018-03-07,50.16
2018-03-08,51.87
2018-03-09,47.879999999999995
2018-03-10,25.08
2018-03-11,17.669999999999998
2018-03-12,46.739999999999995
2018-03-13,46.739999999999995
2018-03-14,41.04
2018-03-15,46.169999999999995
2018-03-16,37.62
2018-03-17,22.229999999999997
2018-03-18,19.95
2018-03-19,45.599999999999994
2018-03-20,45.599999999999994
2018-03-21,55.28999999999999
2018-03-22,49.019999999999996
2018-03-23,49.019999999999996
2018-03-24,18.24
2018-03-25,16.529999999999998
2018-03-26,43.88999999999999
2018-03-27,53.01
2018-03-28,50.16
2018-03-29,51.87
2018-03-30,34.199999999999996
2018-03-31,24.509999999999998
2018-04-01,14.000000000000002
2018-04-02,50.400000000000006
2018-04-03,45.36000000000001
2018-04-04,52.080000000000005
2018-04-05,54.32000000000001
2018-04-06,41.440000000000005
2018-04-07,26.320000000000004
2018-04-08,21.840000000000003
2018-04-09,45.36000000000001
2018-04-10,44.24
2018-04-11,41.440000000000005
2018-04-12,51.52
2018-04-13,43.68000000000001
2018-04-14,25.76
2018-04-15,22.96
2018-04-16,48.720000000000006
2018-04-17,49.84
2018-04-18,56.00000000000001
2018-04-19,49.84
2018-04-20,44.24
2018-04-21,28.560000000000002
2018-04-22,19.6
2018-04-23,49.84
2018-04-24,52.080000000000005
2018-04-25,52.080000000000005
2018-04-26,50.400000000000006
2018-04-27,46.480000000000004
2018-04-28,22.96
2018-04-29,16.8
2018-04-30,48.160000000000004
2018-05-01,46.72
2018-05-02,42.88
2018-05-03,44.160000000000004
2018-05-04,39.04
2018-05-05,24.32
2018-05-06,19.2
2018-05-07,45.44
2018-05-08,49.28
2018-05-09,48.64
2018-05-10,51.2
2018-05-11,46.08
2018-05-12,21.12
2018-05-13,21.76
2018-05-14,45.44
2018-05-15,48.0
2018-05-16,49.92
2018-05-17,46.72
2018-05-18,36.480000000000004
2018-05-19,23.04
2018-05-20,24.96
2018-05-21,42.24
2018-05-22,50.56
2018-05-23,48.0
2018-05-24,49.28
2018-05-25,39.04
2018-05-26,23.68
2018-05-27,28.16
2018-05-28,24.32
2018-05-29,60.160000000000004
2018-05-30,64.0
2018-05-31,56.96
2018-06-01,46.4
2018-06-02,26.68
2018-06-03,30.74
2018-06-04,50.459999999999994
2018-06-05,50.459999999999994
2018-06-06,54.519999999999996
2018-06-07,53.94
2018-06-08,46.4
2018-06-09,23.2
2018-06-10,19.72
2018-06-11,52.199999999999996
2018-06-12,55.099999999999994
2018-06-13,55.099999999999994
2018-06-14,53.94
2018-06-15,43.5
2018-06-16,22.619999999999997
2018-06-17,18.56
2018-06-18,57.99999999999999
2018-06-19,51.62
2018-06-20,51.62
2018-06-21,50.459999999999994
2018-06-22,46.98
2018-06-23,20.299999999999997
2018-06-24,18.56
2018-06-25,49.879999999999995
2018-06-26,52.779999999999994
2018-06-27,53.36
2018-06-28,56.839999999999996
2018-06-29,49.3
2018-06-30,20.88
2018-07-01,21.6
2018-07-02,37.800000000000004
2018-07-03,41.040000000000006
2018-07-04,17.82
2018-07-05,36.72
2018-07-06,31.32
2018-07-07,15.120000000000001
2018-07-08,21.060000000000002
2018-07-09,44.28
2018-07-10,43.2
2018-07-11,42.120000000000005
2018-07-12,41.580000000000005
2018-07-13,38.34
2018-07-14,16.740000000000002
2018-07-15,21.060000000000002
2018-07-16,39.96
2018-07-17,47.52
2018-07-18,42.660000000000004
2018-07-19,45.36
2018-07-20,33.480000000000004
2018-07-21,16.740000000000002
2018-07-22,23.220000000000002
2018-07-23,43.2
2018-07-24,54.0
2018-07-25,45.36
2018-07-26,43.2
2018-07-27,36.18
2018-07-28,17.82
2018-07-29,22.14
2018-07-30,38.88
2018-07-31,43.74
2018-08-01,41.54
2018-08-02,38.44
2018-08-03,35.339999999999996
2018-08-04,14.879999999999999
2018-08-05,22.94
2018-08-06,45.26
2018-08-07,44.64
2018-08-08,48.98
2018-08-09,41.54
2018-08-10,37.2
2018-08-11,18.6
2018-08-12,21.7
2018-08-13,39.06
2018-08-14,44.64
2018-08-15,43.4
2018-08-16,44.64
2018-08-17,34.72
2018-08-18,17.36
2018-08-19,19.22
2018-08-20,44.02
2018-08-21,43.4
2018-08-22,40.92
2018-08-23,40.92
2018-08-24,42.78
2018-08-25,14.26
2018-08-26,21.7
2018-08-27,42.78
2018-08-28,46.5
2018-08-29,62.0
2018-08-30,50.839999999999996
2018-08-31,37.82
2018-09-01,17.68
2018-09-02,21.32
2018-09-03,20.8
2018-09-04,44.72
2018-09-05,50.96
2018-09-06,47.32
2018-09-07,42.120000000000005
2018-09-08,19.240000000000002
2018-09-09,23.400000000000002
2018-09-10,43.160000000000004
2018-09-11,52.0
2018-09-12,49.4
2018-09-13,49.4
2018-09-14,43.68
2018-09-15,20.8
2018-09-16,17.16
2018-09-17,49.4
2018-09-18,49.92
2018-09-19,47.84
2018-09-20,46.800000000000004
2018-09-21,43.160000000000004
2018-09-22,18.2
2018-09-23,16.64
2018-09-24,49.92
2018-09-25,51.480000000000004
2018-09-26,47.32
2018-09-27,42.64
2018-09-28,47.32
2018-09-29,20.8
2018-09-30,18.72
2018-10-01,45.599999999999994
2018-10-02,49.019999999999996
2018-10-03,52.44
2018-10-04,55.28999999999999
2018-10-05,46.169999999999995
2018-10-06,21.09
2018-10-07,22.799999999999997
2018-10-08,45.599999999999994
2018-10-09,53.58
2018-10-10,56.99999999999999
2018-10-11,54.15
2018-10-12,53.01
2018-10-13,22.799999999999997
2018-10-14,22.799999999999997
2018-10-15,50.73
2018-10-16,54.15
2018-10-17,45.599999999999994
2018-10-18,47.879999999999995
2018-10-19,47.879999999999995
2018-10-20,18.81
2018-10-21,22.799999999999997
2018-10-22,50.16
2018-10-23,52.44
2018-10-24,51.3
2018-10-25,51.3
2018-10-26,41.04
2018-10-27,20.52
2018-10-28,23.369999999999997
2018-10-29,48.449999999999996
2018-10-30,51.87
2018-10-31,49.019999999999996
2018-11-01,34.02
2018-11-02,32.400000000000006
2018-11-03,16.200000000000003
2018-11-04,17.82
2018-11-05,37.260000000000005
2018-11-06,35.1
2018-11-07,31.32
2018-11-08,35.64
2018-11-09,29.700000000000003
2018-11-10,13.5
2018-11-11,17.82
2018-11-12,29.700000000000003
2018-11-13,37.800000000000004
2018-11-14,38.88
2018-11-15,31.32
2018-11-16,30.240000000000002
2018-11-17,16.740000000000002
2018-11-18,16.200000000000003
2018-11-19,37.260000000000005
2018-11-20,35.64
2018-11-21,28.62
2018-11-22,9.18
2018-11-23,12.420000000000002
2018-11-24,11.34
2018-11-25,14.040000000000001
2018-11-26,34.02
2018-11-27,48.06
2018-11-28,54.0
2018-11-29,40.5
2018-11-30,32.940000000000005
2018-12-01,19.11
2018-12-02,21.56
2018-12-03,44.1
2018-12-04,48.51
2018-12-05,43.61
2018-12-06,45.57
2018-12-07,42.14
2018-12-08,20.58
2018-12-09,24.009999999999998
2018-12-10,39.2
2018-12-11,46.55
2018-12-12,43.61
2018-12-13,47.04
2018-12-14,37.24
2018-12-15,15.19
2018-12-16,15.68
2018-12-17,42.14
2018-12-18,44.589999999999996
2018-12-19,44.589999999999996
2018-12-20,49.0
2018-12-21,44.589999999999996
2018-12-22,17.64
2018-12-23,11.27
2018-12-24,18.62
2018-12-25,10.29
2018-12-26,30.38
2018-12-27,35.28
2018-12-28,40.67
2018-12-29,18.13
2018-12-30,17.15
2018-12-31,21.56
2019-01-01,12.88
2019-01-02,36.96
2019-01-03,38.080000000000005
2019-01-04,44.800000000000004
2019-01-05,21.28
2019-01-06,15.120000000000001
2019-01-07,38.64
2019-01-08,41.440000000000005
2019-01-09,50.400000000000006
2019-01-10,50.96000000000001
2019-01-11,40.88
2019-01-12,17.92
2019-01-13,16.8
2019-01-14,40.32000000000001
2019-01-15,45.92
2019-01-16,45.92
2019-01-17,56.00000000000001
2019-01-18,39.2
2019-01-19,21.28
2019-01-20,17.92
2019-01-21,31.360000000000003
2019-01-22,47.6
2019-01-23,43.120000000000005
2019-01-24,52.080000000000005
2019-01-25,35.28
2019-01-26,19.6
2019-01-27,18.48
2019-01-28,38.080000000000005
2019-01-29,45.36000000000001
2019-01-30,40.88
2019-01-31,45.36000000000001
2019-02-01,56.12
2019-02-02,20.74
2019-02-03,21.349999999999998
2019-02-04,41.48
2019-02-05,48.19
2019-02-06,46.97
2019-02-07,61.0
2019-02-08,48.19
2019-02-09,23.18
2019-02-10,20.74
2019-02-11,51.24
2019-02-12,50.019999999999996
2019-02-13,49.41
2019-02-14,48.8
2019-02-15,46.36
2019-02-16,18.91
2019-02-17,21.349999999999998
2019-02-18,39.04
2019-02-19,48.8
2019-02-20,50.629999999999995
2019-02-21,45.14
2019-02-22,46.36
2019-02-23,35.99
2019-02-24,19.52
2019-02-25,45.14
2019-02-26,49.41
2019-02-27,46.36
2019-02-28,46.97
2019-03-01,46.62
2019-03-02,18.27
2019-03-03,22.05
2019-03-04,62.37
2019-03-05,63.0
2019-03-06,51.03
2019-03-07,49.14
2019-03-08,42.21
2019-03-09,21.42
2019-03-10,14.49
2019-03-11,49.14
2019-03-12,43.47
2019-03-13,42.84
2019-03-14,43.47
2019-03-15,43.47
2019-03-16,18.27
2019-03-17,16.38
2019-03-18,40.32
2019-03-19,40.95
2019-03-20,41.58
2019-03-21,42.21
2019-03-22,36.54
2019-03-23,17.01
2019-03-24,15.75
2019-03-25,40.32
2019-03-26,43.47
2019-03-27,47.25
2019-03-28,45.99
2019-03-29,39.06
2019-03-30,30.87
2019-03-31,33.39
2019-04-01,51.0
2019-04-02,60.0
2019-04-03,46.8
2019-04-04,51.0
2019-04-05,39.0
2019-04-06,16.2
2019-04-07,16.2
2019-04-08,46.199999999999996
2019-04-09,45.6
2019-04-10,49.199999999999996
2019-04-11,49.199999999999996
