date,MCD
2016-04-29,23.65
2016-04-30,18.06
2016-05-01,21.6
2016-05-02,19.44
2016-05-03,21.24
2016-05-04,23.76
2016-05-05,20.16
2016-05-06,22.32
2016-05-07,15.84
2016-05-08,14.04
2016-05-09,25.2
2016-05-10,26.64
2016-05-11,22.32
2016-05-12,21.96
2016-05-13,24.48
2016-05-14,15.84
2016-05-15,21.24
2016-05-16,19.44
2016-05-17,36.0
2016-05-18,19.44
2016-05-19,23.4
2016-05-20,21.96
2016-05-21,19.44
2016-05-22,18.72
2016-05-23,22.32
2016-05-24,20.16
2016-05-25,20.16
2016-05-26,22.32
2016-05-27,24.12
2016-05-28,21.24
2016-05-29,15.48
2016-05-30,14.4
2016-05-31,18.72
2016-06-01,29.040000000000003
2016-06-02,26.07
2016-06-03,20.130000000000003
2016-06-04,24.09
2016-06-05,21.78
2016-06-06,26.73
2016-06-07,26.4
2016-06-08,26.4
2016-06-09,23.1
2016-06-10,24.09
2016-06-11,22.11
2016-06-12,21.12
2016-06-13,30.03
2016-06-14,31.68
2016-06-15,19.8
2016-06-16,28.380000000000003
2016-06-17,24.42
2016-06-18,24.75
2016-06-19,10.56
2016-06-20,32.34
2016-06-21,25.08
2016-06-22,24.75
2016-06-23,24.09
2016-06-24,33.0
2016-06-25,22.77
2016-06-26,18.81
2016-06-27,20.790000000000003
2016-06-28,25.74
2016-06-29,30.69
2016-06-30,27.39
2016-07-01,15.18
2016-07-02,12.87
2016-07-03,8.25
2016-07-04,10.56
2016-07-05,19.47
2016-07-06,20.130000000000003
2016-07-07,16.17
2016-07-08,22.11
2016-07-09,11.88
2016-07-10,10.89
2016-07-11,19.8
2016-07-12,16.5
2016-07-13,15.510000000000002
2016-07-14,21.12
2016-07-15,14.85
2016-07-16,10.23
2016-07-17,10.89
2016-07-18,15.84
2016-07-19,25.08
2016-07-20,21.78
2016-07-21,12.87
2016-07-22,19.47
2016-07-23,14.85
2016-07-24,10.56
2016-07-25,17.82
2016-07-26,33.0
2016-07-27,24.42
2016-07-28,20.130000000000003
2016-07-29,20.130000000000003
2016-07-30,14.19
2016-07-31,11.22
2016-08-01,29.0
2016-08-02,19.72
2016-08-03,20.01
2016-08-04,20.3
2016-08-05,14.499999999999998
2016-08-06,9.86
2016-08-07,13.63
2016-08-08,18.85
2016-08-09,16.529999999999998
2016-08-10,16.82
2016-08-11,20.59
2016-08-12,13.34
2016-08-13,12.18
2016-08-14,15.079999999999998
2016-08-15,21.46
2016-08-16,18.27
2016-08-17,17.11
2016-08-18,15.659999999999998
2016-08-19,16.24
2016-08-20,14.79
2016-08-21,12.47
2016-08-22,18.85
2016-08-23,16.24
2016-08-24,16.82
2016-08-25,17.4
2016-08-26,16.529999999999998
2016-08-27,7.829999999999999
2016-08-28,15.37
2016-08-29,16.24
2016-08-30,20.01
2016-08-31,19.43
2016-09-01,17.099999999999998
2016-09-02,14.4
2016-09-03,14.4
2016-09-04,16.8
2016-09-05,15.9
2016-09-06,19.5
2016-09-07,19.8
2016-09-08,18.9
2016-09-09,17.7
2016-09-10,14.4
2016-09-11,18.0
2016-09-12,30.0
2016-09-13,18.3
2016-09-14,15.3
2016-09-15,12.6
2016-09-16,21.3
2016-09-17,12.6
2016-09-18,14.1
2016-09-19,12.9
2016-09-20,17.099999999999998
2016-09-21,21.0
2016-09-22,20.7
2016-09-23,22.2
2016-09-24,29.1
2016-09-25,30.0
2016-09-26,27.0
2016-09-27,25.2
2016-09-28,20.4
2016-09-29,25.2
2016-09-30,16.2
2016-10-01,11.48
2016-10-02,10.64
2016-10-03,15.12
2016-10-04,19.32
2016-10-05,15.400000000000002
2016-10-06,12.04
2016-10-07,14.560000000000002
2016-10-08,12.32
2016-10-09,10.36
2016-10-10,11.2
2016-10-11,18.48
2016-10-12,13.44
2016-10-13,18.200000000000003
2016-10-14,13.72
2016-10-15,10.920000000000002
2016-10-16,8.680000000000001
2016-10-17,17.64
2016-10-18,18.200000000000003
2016-10-19,15.96
2016-10-20,24.08
2016-10-21,28.000000000000004
2016-10-22,9.24
2016-10-23,10.080000000000002
2016-10-24,18.76
2016-10-25,19.040000000000003
2016-10-26,17.080000000000002
2016-10-27,14.28
2016-10-28,17.080000000000002
2016-10-29,11.760000000000002
2016-10-30,8.96
2016-10-31,12.32
2016-11-01,17.7
2016-11-02,18.6
2016-11-03,18.0
2016-11-04,23.1
2016-11-05,17.099999999999998
2016-11-06,15.6
2016-11-07,23.1
2016-11-08,25.8
2016-11-09,18.6
2016-11-10,21.0
2016-11-11,26.7
2016-11-12,22.8
2016-11-13,18.3
2016-11-14,22.5
2016-11-15,23.7
2016-11-16,28.2
2016-11-17,25.8
2016-11-18,30.0
2016-11-19,7.5
2016-11-20,22.5
2016-11-21,21.6
2016-11-22,30.0
2016-11-23,25.5
2016-11-24,22.2
2016-11-25,23.7
2016-11-26,17.7
2016-11-27,14.7
2016-11-28,16.2
2016-11-29,23.1
2016-11-30,28.2
2016-12-01,19.5
2016-12-02,21.58
2016-12-03,13.0
2016-12-04,15.86
2016-12-05,19.24
2016-12-06,19.76
2016-12-07,18.46
2016-12-08,26.0
2016-12-09,19.24
2016-12-10,17.68
2016-12-11,18.72
2016-12-12,20.8
2016-12-13,18.98
2016-12-14,15.86
2016-12-15,17.68
2016-12-16,19.5
2016-12-17,15.86
2016-12-18,13.78
2016-12-19,18.2
2016-12-20,19.76
2016-12-21,22.880000000000003
2016-12-22,22.1
2016-12-23,12.74
2016-12-24,14.56
2016-12-25,15.34
2016-12-26,15.34
2016-12-27,22.1
2016-12-28,12.74
2016-12-29,19.5
2016-12-30,10.92
2016-12-31,11.18
2017-01-01,8.25
2017-01-02,4.5
2017-01-03,13.75
2017-01-04,15.75
2017-01-05,10.5
2017-01-06,16.25
2017-01-07,8.75
2017-01-08,8.75
2017-01-09,12.75
2017-01-10,18.5
2017-01-11,12.5
2017-01-12,15.5
2017-01-13,14.25
2017-01-14,7.25
2017-01-15,6.5
2017-01-16,9.25
2017-01-17,13.0
2017-01-18,10.5
2017-01-19,13.0
2017-01-20,14.75
2017-01-21,8.5
2017-01-22,14.0
2017-01-23,25.0
2017-01-24,13.25
2017-01-25,14.0
2017-01-26,12.75
2017-01-27,14.25
2017-01-28,7.0
2017-01-29,8.5
2017-01-30,13.0
2017-01-31,15.0
2017-02-01,21.6
2017-02-02,22.68
2017-02-03,19.71
2017-02-04,17.82
2017-02-05,14.04
2017-02-06,18.630000000000003
2017-02-07,16.470000000000002
2017-02-08,22.14
2017-02-09,26.19
2017-02-10,15.93
2017-02-11,22.14
2017-02-12,14.85
2017-02-13,25.92
2017-02-14,17.55
2017-02-15,27.0
2017-02-16,24.3
2017-02-17,20.520000000000003
2017-02-18,25.110000000000003
2017-02-19,12.15
2017-02-20,17.55
2017-02-21,22.41
2017-02-22,22.14
2017-02-23,22.68
2017-02-24,19.71
2017-02-25,11.61
2017-02-26,21.33
2017-02-27,23.49
2017-02-28,25.65
2017-03-01,28.000000000000004
2017-03-02,21.840000000000003
2017-03-03,16.8
2017-03-04,12.6
2017-03-05,12.88
2017-03-06,13.44
2017-03-07,15.96
2017-03-08,18.48
2017-03-09,16.8
2017-03-10,10.36
2017-03-11,15.96
2017-03-12,12.6
2017-03-13,19.6
2017-03-14,18.48
2017-03-15,22.12
2017-03-16,17.64
2017-03-17,20.72
2017-03-18,13.44
2017-03-19,9.52
2017-03-20,17.64
2017-03-21,14.560000000000002
2017-03-22,14.000000000000002
2017-03-23,18.48
2017-03-24,18.200000000000003
2017-03-25,14.000000000000002
2017-03-26,14.000000000000002
2017-03-27,16.8
2017-03-28,16.8
2017-03-29,18.48
2017-03-30,18.200000000000003
2017-03-31,19.040000000000003
2017-04-01,5.31
2017-04-02,7.67
2017-04-03,7.67
2017-04-04,7.08
2017-04-05,7.67
2017-04-06,7.67
2017-04-07,8.26
2017-04-08,6.489999999999999
2017-04-09,6.489999999999999
2017-04-10,5.31
2017-04-11,9.44
2017-04-12,7.08
2017-04-13,8.26
2017-04-14,5.9
2017-04-15,5.9
2017-04-16,5.9
2017-04-17,6.489999999999999
2017-04-18,9.44
2017-04-19,10.62
2017-04-20,8.85
2017-04-21,11.8
2017-04-22,8.85
2017-04-23,17.7
2017-04-24,20.06
2017-04-25,28.32
2017-04-26,59.0
2017-04-27,15.93
2017-04-28,11.8
2017-04-29,7.08
2017-04-30,4.72
2017-05-01,25.92
2017-05-02,25.92
2017-05-03,26.56
2017-05-04,23.36
2017-05-05,24.0
2017-05-06,20.16
2017-05-07,16.64
2017-05-08,28.16
2017-05-09,22.72
2017-05-10,20.48
2017-05-11,19.2
2017-05-12,19.2
2017-05-13,17.6
2017-05-14,10.88
2017-05-15,23.04
2017-05-16,27.84
2017-05-17,20.16
2017-05-18,23.36
2017-05-19,22.08
2017-05-20,16.32
2017-05-21,8.64
2017-05-22,24.32
2017-05-23,29.44
2017-05-24,26.88
2017-05-25,32.0
2017-05-26,21.12
2017-05-27,17.28
2017-05-28,17.6
2017-05-29,15.36
2017-05-30,20.8
2017-05-31,19.52
2017-06-01,27.3
2017-06-02,30.0
2017-06-03,18.6
2017-06-04,19.8
2017-06-05,26.4
2017-06-06,23.7
2017-06-07,28.8
2017-06-08,20.1
2017-06-09,27.0
2017-06-10,17.7
2017-06-11,17.099999999999998
2017-06-12,24.9
2017-06-13,21.6
2017-06-14,24.3
2017-06-15,19.2
2017-06-16,27.3
2017-06-17,15.3
2017-06-18,23.7
2017-06-19,28.8
2017-06-20,26.4
2017-06-21,21.9
2017-06-22,23.7
2017-06-23,22.5
2017-06-24,14.1
2017-06-25,13.8
2017-06-26,27.6
2017-06-27,26.4
2017-06-28,24.9
2017-06-29,25.2
2017-06-30,18.0
2017-07-01,8.06
2017-07-02,8.99
2017-07-03,15.19
2017-07-04,7.13
2017-07-05,8.99
2017-07-06,15.5
2017-07-07,10.85
2017-07-08,11.78
2017-07-09,10.54
2017-07-10,12.4
2017-07-11,11.16
2017-07-12,16.43
2017-07-13,12.71
2017-07-14,11.16
2017-07-15,11.16
2017-07-16,9.92
2017-07-17,12.09
2017-07-18,12.71
2017-07-19,12.71
2017-07-20,14.88
2017-07-21,12.71
2017-07-22,8.06
2017-07-23,7.75
2017-07-24,10.23
2017-07-25,31.0
2017-07-26,19.22
2017-07-27,13.64
2017-07-28,17.05
2017-07-29,11.47
2017-07-30,9.61
2017-07-31,14.26
2017-08-01,28.13
2017-08-02,24.94
2017-08-03,25.52
2017-08-04,17.98
2017-08-05,12.18
2017-08-06,18.27
2017-08-07,24.94
2017-08-08,29.0
2017-08-09,24.94
2017-08-10,18.56
2017-08-11,22.91
2017-08-12,17.98
2017-08-13,11.02
2017-08-14,19.43
2017-08-15,26.97
2017-08-16,27.84
2017-08-17,22.33
2017-08-18,20.3
2017-08-19,17.689999999999998
2017-08-20,18.85
2017-08-21,18.85
2017-08-22,21.75
2017-08-23,19.43
2017-08-24,19.72
2017-08-25,15.659999999999998
2017-08-26,20.01
2017-08-27,11.6
2017-08-28,20.59
2017-08-29,17.689999999999998
2017-08-30,23.78
2017-08-31,18.85
2017-09-01,14.85
2017-09-02,7.56
2017-09-03,7.83
2017-09-04,7.56
2017-09-05,11.88
2017-09-06,14.04
2017-09-07,12.15
2017-09-08,14.31
2017-09-09,10.260000000000002
2017-09-10,6.48
2017-09-11,14.580000000000002
2017-09-12,27.0
2017-09-13,14.580000000000002
2017-09-14,12.69
2017-09-15,10.8
2017-09-16,9.99
2017-09-17,7.83
2017-09-18,14.580000000000002
2017-09-19,14.85
2017-09-20,15.39
2017-09-21,18.36
2017-09-22,14.31
2017-09-23,9.18
2017-09-24,9.45
2017-09-25,14.85
2017-09-26,11.61
2017-09-27,13.23
2017-09-28,14.580000000000002
2017-09-29,15.93
2017-09-30,7.56
2017-10-01,10.5
2017-10-02,14.4
2017-10-03,17.099999999999998
2017-10-04,15.0
2017-10-05,12.9
2017-10-06,15.9
2017-10-07,16.5
2017-10-08,12.9
2017-10-09,16.5
2017-10-10,18.0
2017-10-11,15.6
2017-10-12,15.0
2017-10-13,13.5
2017-10-14,12.6
2017-10-15,10.2
2017-10-16,13.2
2017-10-17,18.9
2017-10-18,13.8
2017-10-19,12.6
2017-10-20,16.8
2017-10-21,9.9
2017-10-22,11.1
2017-10-23,15.6
2017-10-24,30.0
2017-10-25,21.9
2017-10-26,14.7
2017-10-27,14.4
2017-10-28,5.7
2017-10-29,8.7
2017-10-30,15.9
2017-10-31,12.9
2017-11-01,25.23
2017-11-02,17.98
2017-11-03,20.88
2017-11-04,13.05
2017-11-05,10.73
2017-11-06,23.2
2017-11-07,23.49
2017-11-08,22.33
2017-11-09,24.07
2017-11-10,21.17
2017-11-11,13.05
2017-11-12,12.47
2017-11-13,20.59
2017-11-14,19.43
2017-11-15,19.43
2017-11-16,22.62
2017-11-17,22.33
2017-11-18,15.659999999999998
2017-11-19,11.89
2017-11-20,19.14
2017-11-21,24.65
2017-11-22,20.01
2017-11-23,19.14
2017-11-24,14.499999999999998
2017-11-25,8.99
2017-11-26,11.89
2017-11-27,12.76
2017-11-28,15.079999999999998
2017-11-29,26.39
2017-11-30,29.0
2017-12-01,22.62
2017-12-02,14.79
2017-12-03,15.95
2017-12-04,26.97
2017-12-05,23.2
2017-12-06,22.62
2017-12-07,25.52
2017-12-08,16.82
2017-12-09,14.79
2017-12-10,14.21
2017-12-11,21.17
2017-12-12,22.62
2017-12-13,21.17
2017-12-14,21.17
2017-12-15,22.04
2017-12-16,13.63
2017-12-17,12.76
2017-12-18,14.21
2017-12-19,29.0
2017-12-20,20.3
2017-12-21,21.75
2017-12-22,17.11
2017-12-23,14.21
2017-12-24,14.499999999999998
2017-12-25,19.43
2017-12-26,22.91
2017-12-27,18.27
2017-12-28,19.14
2017-12-29,20.59
2017-12-30,11.02
2017-12-31,14.79
2018-01-01,12.16
2018-01-02,18.88
2018-01-03,16.0
2018-01-04,18.56
2018-01-05,18.24
2018-01-06,9.6
2018-01-07,9.92
2018-01-08,13.44
2018-01-09,16.0
2018-01-10,13.12
2018-01-11,19.52
2018-01-12,17.92
2018-01-13,11.2
2018-01-14,12.48
2018-01-15,12.48
2018-01-16,17.92
2018-01-17,17.92
2018-01-18,22.08
2018-01-19,15.68
2018-01-20,14.08
2018-01-21,10.56
2018-01-22,16.32
2018-01-23,18.56
2018-01-24,18.24
2018-01-25,16.96
2018-01-26,23.68
2018-01-27,15.04
2018-01-28,14.72
2018-01-29,21.12
2018-01-30,32.0
2018-01-31,23.68
2018-02-01,21.35
2018-02-02,20.3
2018-02-03,13.3
2018-02-04,15.05
2018-02-05,23.8
2018-02-06,35.0
2018-02-07,26.25
2018-02-08,23.1
2018-02-09,28.7
2018-02-10,14.35
2018-02-11,12.25
2018-02-12,26.95
2018-02-13,21.7
2018-02-14,19.6
2018-02-15,29.4
2018-02-16,30.8
2018-02-17,22.05
2018-02-18,11.55
2018-02-19,16.45
2018-02-20,24.15
2018-02-21,26.6
2018-02-22,24.15
2018-02-23,23.1
2018-02-24,18.9
2018-02-25,12.6
2018-02-26,27.3
2018-02-27,31.15
2018-02-28,27.65
2018-03-01,19.95
2018-03-02,35.0
2018-03-03,11.55
2018-03-04,13.65
2018-03-05,20.65
2018-03-06,21.0
2018-03-07,17.849999999999998
2018-03-08,18.9
2018-03-09,21.7
2018-03-10,11.55
2018-03-11,16.45
2018-03-12,19.25
2018-03-13,15.4
2018-03-14,17.5
2018-03-15,16.099999999999998
2018-03-16,21.0
2018-03-17,13.65
2018-03-18,10.85
2018-03-19,18.9
2018-03-20,17.849999999999998
2018-03-21,21.0
2018-03-22,21.35
2018-03-23,23.1
2018-03-24,10.5
2018-03-25,11.55
2018-03-26,18.55
2018-03-27,16.45
2018-03-28,15.4
2018-03-29,18.2
2018-03-30,13.65
2018-03-31,12.6
2018-04-01,10.85
2018-04-02,17.05
2018-04-03,16.43
2018-04-04,16.43
2018-04-05,17.36
2018-04-06,17.36
2018-04-07,9.61
2018-04-08,8.99
2018-04-09,16.43
2018-04-10,17.36
2018-04-11,15.5
2018-04-12,14.88
2018-04-13,10.85
2018-04-14,6.2
2018-04-15,10.54
2018-04-16,12.71
2018-04-17,14.26
2018-04-18,16.43
2018-04-19,13.95
2018-04-20,13.95
2018-04-21,9.92
2018-04-22,10.23
2018-04-23,13.02
2018-04-24,12.09
2018-04-25,17.36
2018-04-26,14.57
2018-04-27,16.43
2018-04-28,11.16
2018-04-29,8.37
2018-04-30,31.0
2018-05-01,30.0
2018-05-02,20.7
2018-05-03,23.4
2018-05-04,20.7
2018-05-05,11.7
2018-05-06,10.8
2018-05-07,25.8
2018-05-08,21.9
2018-05-09,23.4
2018-05-10,19.8
2018-05-11,25.8
2018-05-12,17.4
2018-05-13,12.6
2018-05-14,22.5
2018-05-15,21.0
2018-05-16,23.1
2018-05-17,24.3
2018-05-18,19.5
2018-05-19,12.9
2018-05-20,9.9
2018-05-21,23.1
2018-05-22,16.5
2018-05-23,23.7
2018-05-24,24.9
2018-05-25,19.2
2018-05-26,16.2
2018-05-27,18.9
2018-05-28,12.6
2018-05-29,16.2
2018-05-30,23.1
2018-05-31,21.0
2018-06-01,19.53
2018-06-02,16.74
2018-06-03,10.23
2018-06-04,21.39
2018-06-05,22.63
2018-06-06,25.11
2018-06-07,31.0
2018-06-08,30.69
2018-06-09,17.98
2018-06-10,14.26
2018-06-11,23.56
2018-06-12,22.63
2018-06-13,22.32
2018-06-14,20.46
2018-06-15,16.74
2018-06-16,12.71
2018-06-17,16.74
2018-06-18,18.91
2018-06-19,18.91
2018-06-20,20.46
2018-06-21,18.6
2018-06-22,19.53
2018-06-23,14.26
2018-06-24,13.64
2018-06-25,20.77
2018-06-26,16.43
2018-06-27,26.66
2018-06-28,27.59
2018-06-29,19.84
2018-06-30,10.85
2018-07-01,14.08
2018-07-02,17.92
2018-07-03,21.12
2018-07-04,16.64
2018-07-05,20.8
2018-07-06,19.52
2018-07-07,13.76
2018-07-08,14.72
2018-07-09,19.84
2018-07-10,23.04
2018-07-11,20.48
2018-07-12,22.4
2018-07-13,26.24
2018-07-14,16.64
2018-07-15,8.64
2018-07-16,17.28
2018-07-17,20.48
2018-07-18,19.2
2018-07-19,17.28
2018-07-20,21.44
2018-07-21,12.48
2018-07-22,11.84
2018-07-23,18.88
2018-07-24,18.24
2018-07-25,19.84
2018-07-26,32.0
2018-07-27,27.52
2018-07-28,18.88
2018-07-29,11.2
2018-07-30,21.44
2018-07-31,20.16
2018-08-01,30.0
2018-08-02,19.2
2018-08-03,27.3
2018-08-04,21.0
2018-08-05,18.6
2018-08-06,18.3
2018-08-07,27.3
2018-08-08,27.0
2018-08-09,29.4
2018-08-10,26.4
2018-08-11,16.8
2018-08-12,18.6
2018-08-13,23.7
2018-08-14,23.1
2018-08-15,23.7
2018-08-16,17.7
2018-08-17,20.1
2018-08-18,15.9
2018-08-19,16.8
2018-08-20,21.6
2018-08-21,23.7
2018-08-22,21.3
2018-08-23,20.4
2018-08-24,24.6
2018-08-25,17.4
2018-08-26,18.9
2018-08-27,23.7
2018-08-28,29.7
2018-08-29,24.0
2018-08-30,22.5
2018-08-31,21.0
2018-09-01,17.360000000000003
2018-09-02,15.96
2018-09-03,13.72
2018-09-04,17.080000000000002
2018-09-05,15.96
2018-09-06,16.8
2018-09-07,20.160000000000004
2018-09-08,11.48
2018-09-09,12.88
2018-09-10,17.080000000000002
2018-09-11,16.8
2018-09-12,16.240000000000002
2018-09-13,21.840000000000003
2018-09-14,21.56
2018-09-15,15.12
2018-09-16,15.400000000000002
2018-09-17,19.880000000000003
2018-09-18,21.000000000000004
2018-09-19,18.76
2018-09-20,24.92
2018-09-21,28.000000000000004
2018-09-22,17.64
2018-09-23,16.8
2018-09-24,20.72
2018-09-25,23.520000000000003
2018-09-26,27.160000000000004
2018-09-27,19.32
2018-09-28,20.44
2018-09-29,18.48
2018-09-30,18.48
2018-10-01,15.54
2018-10-02,15.54
2018-10-03,13.32
2018-10-04,14.8
2018-10-05,12.95
2018-10-06,16.65
2018-10-07,17.759999999999998
2018-10-08,18.87
2018-10-09,20.72
2018-10-10,24.42
2018-10-11,18.87
2018-10-12,19.98
2018-10-13,18.87
2018-10-14,17.759999999999998
2018-10-15,19.98
2018-10-16,22.94
2018-10-17,17.39
2018-10-18,21.09
2018-10-19,23.31
2018-10-20,12.95
2018-10-21,14.43
2018-10-22,23.31
2018-10-23,37.0
2018-10-24,25.9
2018-10-25,18.87
2018-10-26,18.5
2018-10-27,12.95
2018-10-28,12.58
2018-10-29,19.24
2018-10-30,19.24
2018-10-31,21.46
2018-11-01,20.15
2018-11-02,19.84
2018-11-03,13.02
2018-11-04,14.88
2018-11-05,20.15
2018-11-06,17.36
2018-11-07,18.6
2018-11-08,19.84
2018-11-09,22.01
2018-11-10,13.95
2018-11-11,13.33
2018-11-12,16.43
2018-11-13,20.46
2018-11-14,24.8
2018-11-15,20.77
2018-11-16,31.0
2018-11-17,11.78
2018-11-18,12.71
2018-11-19,18.91
2018-11-20,21.39
2018-11-21,16.12
2018-11-22,15.81
2018-11-23,14.88
2018-11-24,12.09
2018-11-25,11.78
2018-11-26,17.669999999999998
2018-11-27,19.53
2018-11-28,21.08
2018-11-29,29.45
2018-11-30,22.01
2018-12-01,14.79
2018-12-02,18.27
2018-12-03,24.36
2018-12-04,26.1
2018-12-05,22.04
2018-12-06,26.39
2018-12-07,18.85
2018-12-08,18.56
2018-12-09,15.37
2018-12-10,23.78
2018-12-11,23.49
2018-12-12,26.1
2018-12-13,21.75
2018-12-14,23.49
2018-12-15,13.63
2018-12-16,11.6
2018-12-17,21.75
2018-12-18,23.78
2018-12-19,20.01
2018-12-20,29.0
2018-12-21,25.23
2018-12-22,17.11
2018-12-23,16.529999999999998
2018-12-24,24.65
2018-12-25,27.55
2018-12-26,28.13
2018-12-27,23.49
2018-12-28,20.01
2018-12-29,18.56
2018-12-30,9.86
2018-12-31,19.14
2019-01-01,11.84
2019-01-02,16.96
2019-01-03,21.12
2019-01-04,20.16
2019-01-05,12.48
2019-01-06,13.44
2019-01-07,20.8
2019-01-08,20.8
2019-01-09,16.0
2019-01-10,20.48
2019-01-11,16.64
2019-01-12,11.84
2019-01-13,11.2
2019-01-14,15.68
2019-01-15,22.72
2019-01-16,19.52
2019-01-17,19.2
2019-01-18,16.96
2019-01-19,11.84
2019-01-20,11.84
2019-01-21,11.84
2019-01-22,16.64
2019-01-23,16.32
2019-01-24,21.44
2019-01-25,16.96
2019-01-26,12.8
2019-01-27,15.04
2019-01-28,18.56
2019-01-29,19.52
2019-01-30,32.0
2019-01-31,24.32
2019-02-01,29.76
2019-02-02,11.78
2019-02-03,20.46
2019-02-04,21.7
2019-02-05,19.53
2019-02-06,20.15
2019-02-07,22.01
2019-02-08,27.28
2019-02-09,23.87
2019-02-10,14.26
2019-02-11,22.63
2019-02-12,24.8
2019-02-13,22.01
2019-02-14,24.8
2019-02-15,21.39
2019-02-16,17.36
2019-02-17,18.91
2019-02-18,18.91
2019-02-19,31.0
2019-02-20,22.94
2019-02-21,27.59
2019-02-22,26.66
2019-02-23,15.19
2019-02-24,16.74
2019-02-25,19.53
2019-02-26,23.87
2019-02-27,21.7
2019-02-28,24.49
2019-03-01,26.4
2019-03-02,15.6
2019-03-03,14.7
2019-03-04,24.9
2019-03-05,22.5
2019-03-06,26.4
2019-03-07,24.9
2019-03-08,26.4
2019-03-09,16.2
2019-03-10,13.2
2019-03-11,23.4
2019-03-12,21.6
2019-03-13,22.8
2019-03-14,23.1
2019-03-15,29.4
2019-03-16,15.0
2019-03-17,14.1
2019-03-18,24.6
2019-03-19,24.3
2019-03-20,21.6
2019-03-21,21.3
2019-03-22,17.7
2019-03-23,14.7
2019-03-24,13.8
2019-03-25,27.3
2019-03-26,25.2
2019-03-27,23.4
2019-03-28,30.0
2019-03-29,27.9
2019-03-30,17.7
2019-03-31,18.6
2019-04-01,19.47
2019-04-02,15.510000000000002
2019-04-03,17.490000000000002
2019-04-04,19.47
2019-04-05,20.130000000000003
2019-04-06,10.89
2019-04-07,13.53
2019-04-08,22.44
2019-04-09,13.86
2019-04-10,15.510000000000002
2019-04-11,15.510000000000002
2019-04-12,22.44
2019-04-13,9.57
2019-04-14,7.260000000000001
2019-04-15,15.18
2019-04-16,16.5
2019-04-17,20.790000000000003
2019-04-18,16.830000000000002
2019-04-19,14.85
2019-04-20,9.9
2019-04-21,10.56
2019-04-22,13.2
2019-04-23,16.5
2019-04-24,20.130000000000003
2019-04-25,20.46
2019-04-26,18.15
2019-04-27,15.510000000000002
2019-04-28,12.54
2019-04-29,19.14
2019-04-30,33.0
2019-05-01,26.1
2019-05-02,23.7
2019-05-03,24.3
2019-05-04,17.7
2019-05-05,12.3
2019-05-06,25.5
2019-05-07,24.0
2019-05-08,23.4
2019-05-09,22.8
2019-05-10,23.1
2019-05-11,10.2
2019-05-12,12.9
2019-05-13,29.7
2019-05-14,25.2
2019-05-15,26.4
2019-05-16,27.0
2019-05-17,21.9
2019-05-18,12.9
2019-05-19,15.6
2019-05-20,19.8
2019-05-21,24.3
2019-05-22,20.7
2019-05-23,21.3
2019-05-24,21.0
2019-05-25,17.4
2019-05-26,13.8
2019-05-27,19.2
2019-05-28,21.0
2019-05-29,21.0
2019-05-30,20.7
2019-05-31,30.0
2019-06-01,17.22
2019-06-02,20.5
2019-06-03,22.14
2019-06-04,18.86
2019-06-05,25.42
2019-06-06,30.34
2019-06-07,30.75
2019-06-08,19.27
2019-06-09,23.37
2019-06-10,28.29
2019-06-11,31.57
2019-06-12,30.34
2019-06-13,29.93
2019-06-14,34.85
2019-06-15,21.32
2019-06-16,32.39
2019-06-17,31.16
2019-06-18,41.0
2019-06-19,38.13
2019-06-20,38.54
2019-06-21,36.49
2019-06-22,40.59
2019-06-23,24.19
2019-06-24,33.62
2019-06-25,25.42
2019-06-26,28.29
2019-06-27,34.03
2019-06-28,26.24
2019-06-29,21.32
2019-06-30,20.5
2019-07-01,19.61
2019-07-02,20.35
2019-07-03,24.79
2019-07-04,15.54
2019-07-05,19.61
2019-07-06,12.58
2019-07-07,12.95
2019-07-08,19.61
2019-07-09,17.39
2019-07-10,15.91
2019-07-11,19.61
2019-07-12,19.24
2019-07-13,12.58
2019-07-14,13.32
2019-07-15,17.39
2019-07-16,17.39
2019-07-17,17.02
2019-07-18,12.95
2019-07-19,15.54
2019-07-20,12.21
2019-07-21,15.17
2019-07-22,18.13
2019-07-23,14.8
2019-07-24,15.17
2019-07-25,20.35
2019-07-26,37.0
2019-07-27,9.62
2019-07-28,6.66
2019-07-29,18.87
2019-07-30,16.65
2019-07-31,17.39
2019-08-01,28.35
2019-08-02,26.95
2019-08-03,18.2
2019-08-04,15.749999999999998
2019-08-05,25.55
2019-08-06,35.0
2019-08-07,28.35
2019-08-08,26.6
2019-08-09,25.9
2019-08-10,23.1
2019-08-11,11.55
2019-08-12,24.85
2019-08-13,28.7
2019-08-14,27.65
2019-08-15,24.85
2019-08-16,28.7
2019-08-17,12.95
2019-08-18,15.749999999999998
2019-08-19,28.7
2019-08-20,22.05
2019-08-21,33.25
2019-08-22,31.85
2019-08-23,21.7
2019-08-24,15.4
2019-08-25,14.0
2019-08-26,28.0
2019-08-27,28.35
2019-08-28,30.8
2019-08-29,29.05
2019-08-30,28.35
2019-08-31,21.0
2019-09-01,10.56
2019-09-02,14.19
2019-09-03,18.48
2019-09-04,23.43
2019-09-05,20.46
2019-09-06,23.43
2019-09-07,21.78
2019-09-08,15.510000000000002
2019-09-09,20.790000000000003
2019-09-10,33.0
2019-09-11,29.700000000000003
2019-09-12,28.71
2019-09-13,24.09
2019-09-14,14.52
2019-09-15,15.510000000000002
2019-09-16,23.76
2019-09-17,26.07
