date,INTC
2015-06-04,15.17
2015-06-05,18.87
2015-06-06,5.92
2015-06-07,5.18
2015-06-08,18.87
2015-06-09,18.13
2015-06-10,10.73
2015-06-11,17.759999999999998
2015-06-12,14.06
2015-06-13,4.07
2015-06-14,1.85
2015-06-15,14.43
2015-06-16,13.69
2015-06-17,9.99
2015-06-18,20.72
2015-06-19,15.54
2015-06-20,3.7
2015-06-21,2.2199999999999998
2015-06-22,10.36
2015-06-23,15.54
2015-06-24,9.99
2015-06-25,9.25
2015-06-26,19.24
2015-06-27,4.4399999999999995
2015-06-28,1.48
2015-06-29,14.8
2015-06-30,18.13
2015-07-01,18.0
2015-07-02,11.25
2015-07-03,3.6
2015-07-04,6.3
2015-07-05,4.5
2015-07-06,20.25
2015-07-07,18.900000000000002
2015-07-08,16.2
2015-07-09,17.1
2015-07-10,19.35
2015-07-11,5.4
2015-07-12,3.15
2015-07-13,16.650000000000002
2015-07-14,18.900000000000002
2015-07-15,45.0
2015-07-16,40.95
2015-07-17,18.900000000000002
2015-07-18,4.95
2015-07-19,4.95
2015-07-20,14.4
2015-07-21,14.4
2015-07-22,17.55
2015-07-23,15.3
2015-07-24,14.4
2015-07-25,3.15
2015-07-26,3.15
2015-07-27,17.1
2015-07-28,19.8
2015-07-29,16.2
2015-07-30,17.55
2015-07-31,13.05
2015-08-01,5.16
2015-08-02,9.89
2015-08-03,15.48
2015-08-04,17.2
2015-08-05,13.33
2015-08-06,13.76
2015-08-07,11.61
2015-08-08,5.16
2015-08-09,6.45
2015-08-10,19.78
2015-08-11,15.91
2015-08-12,21.07
2015-08-13,15.91
2015-08-14,15.049999999999999
2015-08-15,7.31
2015-08-16,0.0
2015-08-17,14.62
2015-08-18,14.19
2015-08-19,18.06
2015-08-20,18.919999999999998
2015-08-21,30.53
2015-08-22,10.32
2015-08-23,9.459999999999999
2015-08-24,43.0
2015-08-25,35.26
2015-08-26,32.25
2015-08-27,21.5
2015-08-28,24.08
2015-08-29,6.45
2015-08-30,3.01
2015-08-31,19.78
2015-09-01,34.0
2015-09-02,29.92
2015-09-03,27.880000000000003
2015-09-04,22.78
2015-09-05,9.860000000000001
2015-09-06,0.0
2015-09-07,3.4000000000000004
2015-09-08,31.62
2015-09-09,24.82
2015-09-10,30.6
2015-09-11,23.8
2015-09-12,8.5
2015-09-13,2.3800000000000003
2015-09-14,18.700000000000003
2015-09-15,31.62
2015-09-16,23.46
2015-09-17,20.740000000000002
2015-09-18,15.98
2015-09-19,7.82
2015-09-20,4.08
2015-09-21,21.42
2015-09-22,24.14
2015-09-23,20.060000000000002
2015-09-24,10.88
2015-09-25,21.080000000000002
2015-09-26,2.3800000000000003
2015-09-27,6.800000000000001
2015-09-28,31.28
2015-09-29,19.040000000000003
2015-09-30,25.16
2015-10-01,16.28
2015-10-02,14.52
2015-10-03,7.48
2015-10-04,4.84
2015-10-05,18.92
2015-10-06,19.36
2015-10-07,15.4
2015-10-08,15.84
2015-10-09,19.8
2015-10-10,3.96
2015-10-11,2.2
2015-10-12,11.88
2015-10-13,44.0
2015-10-14,33.88
2015-10-15,22.44
2015-10-16,18.04
2015-10-17,9.24
2015-10-18,2.2
2015-10-19,17.16
2015-10-20,21.12
2015-10-21,18.92
2015-10-22,25.96
2015-10-23,24.2
2015-10-24,7.92
2015-10-25,6.6
2015-10-26,18.04
2015-10-27,19.36
2015-10-28,18.48
2015-10-29,14.96
2015-10-30,14.96
2015-10-31,5.28
2015-11-01,1.68
2015-11-02,12.0
2015-11-03,19.919999999999998
2015-11-04,19.919999999999998
2015-11-05,14.399999999999999
2015-11-06,16.32
2015-11-07,6.96
2015-11-08,7.199999999999999
2015-11-09,11.28
2015-11-10,13.68
2015-11-11,16.56
2015-11-12,12.24
2015-11-13,12.719999999999999
2015-11-14,5.04
2015-11-15,3.84
2015-11-16,10.559999999999999
2015-11-17,10.799999999999999
2015-11-18,13.2
2015-11-19,16.08
2015-11-20,24.0
2015-11-21,8.4
2015-11-22,4.08
2015-11-23,16.32
2015-11-24,7.4399999999999995
2015-11-25,14.399999999999999
2015-11-26,5.04
2015-11-27,6.96
2015-11-28,3.84
2015-11-29,2.88
2015-11-30,8.64
2015-12-01,13.919999999999998
2015-12-02,24.069999999999997
2015-12-03,28.999999999999996
2015-12-04,19.139999999999997
2015-12-05,6.38
2015-12-06,2.61
2015-12-07,28.419999999999998
2015-12-08,18.56
2015-12-09,24.069999999999997
2015-12-10,16.82
2015-12-11,20.88
2015-12-12,5.8
2015-12-13,0.0
2015-12-14,12.469999999999999
2015-12-15,20.299999999999997
2015-12-16,26.389999999999997
2015-12-17,21.459999999999997
2015-12-18,20.009999999999998
2015-12-19,13.34
2015-12-20,4.35
2015-12-21,21.75
2015-12-22,19.72
2015-12-23,19.139999999999997
2015-12-24,16.24
2015-12-25,11.309999999999999
2015-12-26,4.64
2015-12-27,6.09
2015-12-28,15.95
2015-12-29,21.459999999999997
2015-12-30,22.91
2015-12-31,15.659999999999998
2016-01-01,0.0
2016-01-02,3.8499999999999996
2016-01-03,2.8
2016-01-04,10.149999999999999
2016-01-05,11.899999999999999
2016-01-06,11.2
2016-01-07,11.549999999999999
2016-01-08,9.45
2016-01-09,3.5
2016-01-10,1.75
2016-01-11,10.149999999999999
2016-01-12,16.45
2016-01-13,17.15
2016-01-14,24.849999999999998
2016-01-15,35.0
2016-01-16,10.85
2016-01-17,2.8
2016-01-18,5.25
2016-01-19,17.5
2016-01-20,12.95
2016-01-21,12.95
2016-01-22,14.0
2016-01-23,3.15
2016-01-24,1.75
2016-01-25,9.45
2016-01-26,16.099999999999998
2016-01-27,10.85
2016-01-28,8.049999999999999
2016-01-29,12.25
