date,MMM
2015-05-09,51.1
2015-05-10,59.129999999999995
2015-05-11,58.4
2015-05-12,59.86
2015-05-13,61.32
2015-05-14,66.42999999999999
2015-05-15,73.0
2015-05-16,70.81
2015-05-17,59.129999999999995
2015-05-18,58.4
2015-05-19,62.78
2015-05-20,55.48
2015-05-21,64.97
2015-05-22,64.24
2015-05-23,58.4
2015-05-24,69.35
2015-05-25,56.21
2015-05-26,68.62
2015-05-27,56.21
2015-05-28,60.589999999999996
2015-05-29,67.16
2015-05-30,70.08
2015-05-31,56.94
2015-06-01,48.3
2015-06-02,54.599999999999994
2015-06-03,62.3
2015-06-04,53.9
2015-06-05,69.3
2015-06-06,56.699999999999996
2015-06-07,70.0
2015-06-08,44.8
2015-06-09,52.5
2015-06-10,51.8
2015-06-11,58.8
2015-06-12,57.4
2015-06-13,64.39999999999999
2015-06-14,53.199999999999996
2015-06-15,53.9
2015-06-16,51.099999999999994
2015-06-17,56.0
2015-06-18,53.9
2015-06-19,49.0
2015-06-20,56.699999999999996
2015-06-21,51.8
2015-06-22,51.8
2015-06-23,51.8
2015-06-24,66.5
2015-06-25,52.5
2015-06-26,46.9
2015-06-27,44.8
2015-06-28,45.5
2015-06-29,40.599999999999994
2015-06-30,57.4
2015-07-01,59.85
2015-07-02,61.11
2015-07-03,61.74
2015-07-04,40.95
2015-07-05,61.74
2015-07-06,57.96
2015-07-07,52.92
2015-07-08,55.44
2015-07-09,56.7
2015-07-10,52.92
2015-07-11,57.33
2015-07-12,44.1
2015-07-13,63.0
2015-07-14,54.18
2015-07-15,42.84
2015-07-16,49.14
2015-07-17,52.92
2015-07-18,47.88
2015-07-19,56.7
2015-07-20,37.17
2015-07-21,56.7
2015-07-22,61.11
2015-07-23,52.92
2015-07-24,52.29
2015-07-25,49.77
2015-07-26,60.480000000000004
2015-07-27,56.7
2015-07-28,47.25
2015-07-29,51.03
2015-07-30,56.7
2015-07-31,53.55
2015-08-01,52.800000000000004
2015-08-02,41.25
2015-08-03,43.45
2015-08-04,45.650000000000006
2015-08-05,48.95
2015-08-06,52.800000000000004
2015-08-07,55.00000000000001
2015-08-08,49.50000000000001
2015-08-09,40.150000000000006
2015-08-10,47.300000000000004
2015-08-11,47.85
2015-08-12,50.050000000000004
2015-08-13,52.25000000000001
2015-08-14,43.45
2015-08-15,44.0
2015-08-16,40.150000000000006
2015-08-17,43.45
2015-08-18,53.35
2015-08-19,42.900000000000006
2015-08-20,42.900000000000006
2015-08-21,44.0
2015-08-22,49.50000000000001
2015-08-23,35.75
2015-08-24,48.95
2015-08-25,39.050000000000004
2015-08-26,44.0
2015-08-27,46.2
2015-08-28,47.300000000000004
2015-08-29,42.35
2015-08-30,45.650000000000006
2015-08-31,46.75000000000001
2015-09-01,44.800000000000004
2015-09-02,49.28
2015-09-03,42.56
2015-09-04,49.84
2015-09-05,40.88
2015-09-06,52.080000000000005
2015-09-07,47.040000000000006
2015-09-08,47.040000000000006
2015-09-09,49.28
2015-09-10,42.56
2015-09-11,38.080000000000005
