date,CRM_unscaled,CRM_monthly,scale,CRM
2019-11-03,39,57.0,0.57,22.229999999999997
2019-11-04,80,57.0,0.57,45.599999999999994
2019-11-05,94,57.0,0.57,53.58
2019-11-06,90,57.0,0.57,51.3
2019-11-07,89,57.0,0.57,50.73
2019-11-08,97,57.0,0.57,55.28999999999999
2019-11-09,35,57.0,0.57,19.95
2019-11-10,42,57.0,0.57,23.939999999999998
2019-11-11,71,57.0,0.57,40.47
2019-11-12,85,57.0,0.57,48.449999999999996
2019-11-13,77,57.0,0.57,43.88999999999999
2019-11-14,90,57.0,0.57,51.3
2019-11-15,92,57.0,0.57,52.44
2019-11-16,40,57.0,0.57,22.799999999999997
2019-11-17,39,57.0,0.57,22.229999999999997
2019-11-18,85,57.0,0.57,48.449999999999996
2019-11-19,91,57.0,0.57,51.87
2019-11-20,100,57.0,0.57,56.99999999999999
2019-11-21,79,57.0,0.57,45.029999999999994
2019-11-22,82,57.0,0.57,46.739999999999995
2019-11-23,53,57.0,0.57,30.209999999999997
2019-11-24,39,57.0,0.57,22.229999999999997
2019-11-25,75,57.0,0.57,42.74999999999999
2019-11-26,80,57.0,0.57,45.599999999999994
2019-11-27,76,57.0,0.57,43.31999999999999
2019-11-28,44,57.0,0.57,25.08
2019-11-29,36,57.0,0.57,20.52
2019-11-30,27,57.0,0.57,15.389999999999999
2019-12-01,34,51.0,0.51,17.34
2019-12-02,59,51.0,0.51,30.09
2019-12-03,89,51.0,0.51,45.39
2019-12-04,100,51.0,0.51,51.0
2019-12-05,76,51.0,0.51,38.76
2019-12-06,78,51.0,0.51,39.78
2019-12-07,42,51.0,0.51,21.42
2019-12-08,39,51.0,0.51,19.89
2019-12-09,62,51.0,0.51,31.62
2019-12-10,75,51.0,0.51,38.25
2019-12-11,83,51.0,0.51,42.33
2019-12-12,77,51.0,0.51,39.27
2019-12-13,74,51.0,0.51,37.74
2019-12-14,41,51.0,0.51,20.91
2019-12-15,36,51.0,0.51,18.36
2019-12-16,72,51.0,0.51,36.72
2019-12-17,72,51.0,0.51,36.72
2019-12-18,75,51.0,0.51,38.25
2019-12-19,69,51.0,0.51,35.19
2019-12-20,79,51.0,0.51,40.29
2019-12-21,36,51.0,0.51,18.36
2019-12-22,27,51.0,0.51,13.77
2019-12-23,63,51.0,0.51,32.13
2019-12-24,41,51.0,0.51,20.91
2019-12-25,21,51.0,0.51,10.71
2019-12-26,47,51.0,0.51,23.97
2019-12-27,66,51.0,0.51,33.660000000000004
2019-12-28,30,51.0,0.51,15.3
2019-12-29,30,51.0,0.51,15.3
2019-12-30,63,51.0,0.51,32.13
2019-12-31,46,51.0,0.51,23.46
2020-01-01,33,67.0,0.67,22.110000000000003
2020-01-02,73,67.0,0.67,48.910000000000004
2020-01-03,87,67.0,0.67,58.290000000000006
2020-01-04,45,67.0,0.67,30.150000000000002
2020-01-05,37,67.0,0.67,24.790000000000003
2020-01-06,82,67.0,0.67,54.940000000000005
2020-01-07,92,67.0,0.67,61.64
2020-01-08,96,67.0,0.67,64.32000000000001
2020-01-09,88,67.0,0.67,58.96
2020-01-10,95,67.0,0.67,63.650000000000006
2020-01-11,56,67.0,0.67,37.52
2020-01-12,42,67.0,0.67,28.14
2020-01-13,84,67.0,0.67,56.28
2020-01-14,83,67.0,0.67,55.61000000000001
2020-01-15,80,67.0,0.67,53.6
2020-01-16,98,67.0,0.67,65.66000000000001
2020-01-17,64,67.0,0.67,42.88
2020-01-18,44,67.0,0.67,29.48
2020-01-19,41,67.0,0.67,27.470000000000002
2020-01-20,58,67.0,0.67,38.86
2020-01-21,81,67.0,0.67,54.27
2020-01-22,89,67.0,0.67,59.63
2020-01-23,79,67.0,0.67,52.93
2020-01-24,100,67.0,0.67,67.0
2020-01-25,37,67.0,0.67,24.790000000000003
2020-01-26,32,67.0,0.67,21.44
2020-01-27,75,67.0,0.67,50.25
2020-01-28,87,67.0,0.67,58.290000000000006
2020-01-29,76,67.0,0.67,50.92
2020-01-30,89,67.0,0.67,59.63
2020-01-31,81,67.0,0.67,54.27
2020-02-01,43,67.0,0.67,28.810000000000002
2020-02-02,33,67.0,0.67,22.110000000000003
2020-02-03,65,67.0,0.67,43.550000000000004
2020-02-04,84,67.0,0.67,56.28
2020-02-05,76,67.0,0.67,50.92
2020-02-06,74,67.0,0.67,49.580000000000005
2020-02-07,62,67.0,0.67,41.54
2020-02-08,55,67.0,0.67,36.85
2020-02-09,35,67.0,0.67,23.450000000000003
2020-02-10,69,67.0,0.67,46.230000000000004
2020-02-11,87,67.0,0.67,58.290000000000006
2020-02-12,82,67.0,0.67,54.940000000000005
2020-02-13,75,67.0,0.67,50.25
2020-02-14,68,67.0,0.67,45.56
2020-02-15,42,67.0,0.67,28.14
2020-02-16,37,67.0,0.67,24.790000000000003
2020-02-17,58,67.0,0.67,38.86
2020-02-18,84,67.0,0.67,56.28
2020-02-19,78,67.0,0.67,52.260000000000005
2020-02-20,86,67.0,0.67,57.620000000000005
2020-02-21,83,67.0,0.67,55.61000000000001
2020-02-22,47,67.0,0.67,31.490000000000002
2020-02-23,33,67.0,0.67,22.110000000000003
2020-02-24,81,67.0,0.67,54.27
2020-02-25,100,67.0,0.67,67.0
2020-02-26,98,67.0,0.67,65.66000000000001
2020-02-27,79,67.0,0.67,52.93
2020-02-28,75,67.0,0.67,50.25
2020-02-29,55,67.0,0.67,36.85
2020-03-01,57,60.0,0.6,34.199999999999996
2020-03-02,95,60.0,0.6,57.0
2020-03-03,100,60.0,0.6,60.0
2020-03-04,96,60.0,0.6,57.599999999999994
2020-03-05,93,60.0,0.6,55.8
2020-03-06,93,60.0,0.6,55.8
2020-03-07,54,60.0,0.6,32.4
2020-03-08,50,60.0,0.6,30.0
2020-03-09,92,60.0,0.6,55.199999999999996
2020-03-10,93,60.0,0.6,55.8
2020-03-11,87,60.0,0.6,52.199999999999996
2020-03-12,78,60.0,0.6,46.8
2020-03-13,87,60.0,0.6,52.199999999999996
2020-03-14,40,60.0,0.6,24.0
2020-03-15,40,60.0,0.6,24.0
2020-03-16,77,60.0,0.6,46.199999999999996
2020-03-17,81,60.0,0.6,48.6
2020-03-18,90,60.0,0.6,54.0
2020-03-19,81,60.0,0.6,48.6
2020-03-20,82,60.0,0.6,49.199999999999996
2020-03-21,53,60.0,0.6,31.799999999999997
2020-03-22,46,60.0,0.6,27.599999999999998
2020-03-23,77,60.0,0.6,46.199999999999996
2020-03-24,82,60.0,0.6,49.199999999999996
2020-03-25,81,60.0,0.6,48.6
2020-03-26,83,60.0,0.6,49.8
2020-03-27,85,60.0,0.6,51.0
2020-03-28,39,60.0,0.6,23.4
2020-03-29,36,60.0,0.6,21.599999999999998
2020-03-30,72,60.0,0.6,43.199999999999996
2020-03-31,70,60.0,0.6,42.0
2020-04-01,86,59.0,0.59,50.739999999999995
2020-04-02,94,59.0,0.59,55.459999999999994
2020-04-03,84,59.0,0.59,49.559999999999995
2020-04-04,76,59.0,0.59,44.839999999999996
2020-04-05,51,59.0,0.59,30.09
2020-04-06,96,59.0,0.59,56.64
2020-04-07,92,59.0,0.59,54.279999999999994
2020-04-08,96,59.0,0.59,56.64
2020-04-09,94,59.0,0.59,55.459999999999994
2020-04-10,91,59.0,0.59,53.69
2020-04-11,49,59.0,0.59,28.91
2020-04-12,49,59.0,0.59,28.91
2020-04-13,82,59.0,0.59,48.379999999999995
2020-04-14,91,59.0,0.59,53.69
2020-04-15,88,59.0,0.59,51.919999999999995
2020-04-16,88,59.0,0.59,51.919999999999995
2020-04-17,96,59.0,0.59,56.64
2020-04-18,48,59.0,0.59,28.32
2020-04-19,43,59.0,0.59,25.369999999999997
2020-04-20,86,59.0,0.59,50.739999999999995
2020-04-21,100,59.0,0.59,59.0
2020-04-22,97,59.0,0.59,57.23
2020-04-23,96,59.0,0.59,56.64
2020-04-24,93,59.0,0.59,54.87
2020-04-25,44,59.0,0.59,25.959999999999997
2020-04-26,40,59.0,0.59,23.599999999999998
2020-04-27,82,59.0,0.59,48.379999999999995
2020-04-28,93,59.0,0.59,54.87
2020-04-29,89,59.0,0.59,52.51
2020-04-30,90,59.0,0.59,53.099999999999994
2020-05-01,52,56.0,0.56,29.120000000000005
2020-05-02,27,56.0,0.56,15.120000000000001
2020-05-03,31,56.0,0.56,17.360000000000003
2020-05-04,49,56.0,0.56,27.44
2020-05-05,56,56.0,0.56,31.360000000000003
2020-05-06,57,56.0,0.56,31.92
2020-05-07,58,56.0,0.56,32.480000000000004
2020-05-08,61,56.0,0.56,34.160000000000004
2020-05-09,36,56.0,0.56,20.160000000000004
2020-05-10,29,56.0,0.56,16.240000000000002
2020-05-11,51,56.0,0.56,28.560000000000002
2020-05-12,66,56.0,0.56,36.96
2020-05-13,64,56.0,0.56,35.84
2020-05-14,57,56.0,0.56,31.92
2020-05-15,61,56.0,0.56,34.160000000000004
2020-05-16,32,56.0,0.56,17.92
2020-05-17,26,56.0,0.56,14.560000000000002
2020-05-18,48,56.0,0.56,26.880000000000003
2020-05-19,65,56.0,0.56,36.400000000000006
2020-05-20,57,56.0,0.56,31.92
2020-05-21,58,56.0,0.56,32.480000000000004
2020-05-22,59,56.0,0.56,33.040000000000006
2020-05-23,31,56.0,0.56,17.360000000000003
2020-05-24,29,56.0,0.56,16.240000000000002
2020-05-25,32,56.0,0.56,17.92
2020-05-26,59,56.0,0.56,33.040000000000006
2020-05-27,58,56.0,0.56,32.480000000000004
2020-05-28,100,56.0,0.56,56.00000000000001
2020-05-29,75,56.0,0.56,42.00000000000001
2020-05-30,33,56.0,0.56,18.48
2020-05-31,27,56.0,0.56,15.120000000000001
2020-06-01,71,64.0,0.64,45.44
2020-06-02,80,64.0,0.64,51.2
2020-06-03,76,64.0,0.64,48.64
2020-06-04,92,64.0,0.64,58.88
2020-06-05,76,64.0,0.64,48.64
2020-06-06,40,64.0,0.64,25.6
2020-06-07,37,64.0,0.64,23.68
2020-06-08,83,64.0,0.64,53.120000000000005
2020-06-09,80,64.0,0.64,51.2
2020-06-10,91,64.0,0.64,58.24
2020-06-11,100,64.0,0.64,64.0
2020-06-12,74,64.0,0.64,47.36
2020-06-13,36,64.0,0.64,23.04
2020-06-14,30,64.0,0.64,19.2
2020-06-15,74,64.0,0.64,47.36
2020-06-16,93,64.0,0.64,59.52
2020-06-17,85,64.0,0.64,54.4
2020-06-18,99,64.0,0.64,63.36
2020-06-19,76,64.0,0.64,48.64
2020-06-20,37,64.0,0.64,23.68
2020-06-21,31,64.0,0.64,19.84
2020-06-22,79,64.0,0.64,50.56
2020-06-23,87,64.0,0.64,55.68
2020-06-24,87,64.0,0.64,55.68
2020-06-25,92,64.0,0.64,58.88
2020-06-26,72,64.0,0.64,46.08
2020-06-27,40,64.0,0.64,25.6
2020-06-28,40,64.0,0.64,25.6
2020-06-29,79,64.0,0.64,50.56
2020-06-30,83,64.0,0.64,53.120000000000005
2020-07-01,83,65.0,0.65,53.95
2020-07-02,82,65.0,0.65,53.300000000000004
2020-07-03,43,65.0,0.65,27.95
2020-07-04,35,65.0,0.65,22.75
2020-07-05,37,65.0,0.65,24.05
2020-07-06,70,65.0,0.65,45.5
2020-07-07,81,65.0,0.65,52.65
2020-07-08,88,65.0,0.65,57.2
2020-07-09,91,65.0,0.65,59.15
2020-07-10,72,65.0,0.65,46.800000000000004
2020-07-11,45,65.0,0.65,29.25
2020-07-12,34,65.0,0.65,22.1
2020-07-13,74,65.0,0.65,48.1
2020-07-14,77,65.0,0.65,50.050000000000004
2020-07-15,82,65.0,0.65,53.300000000000004
2020-07-16,94,65.0,0.65,61.1
2020-07-17,76,65.0,0.65,49.4
2020-07-18,36,65.0,0.65,23.400000000000002
2020-07-19,38,65.0,0.65,24.7
2020-07-20,81,65.0,0.65,52.65
2020-07-21,80,65.0,0.65,52.0
2020-07-22,80,65.0,0.65,52.0
2020-07-23,91,65.0,0.65,59.15
2020-07-24,68,65.0,0.65,44.2
2020-07-25,47,65.0,0.65,30.55
2020-07-26,33,65.0,0.65,21.45
2020-07-27,76,65.0,0.65,49.4
2020-07-28,76,65.0,0.65,49.4
2020-07-29,78,65.0,0.65,50.7
2020-07-30,100,65.0,0.65,65.0
2020-07-31,75,65.0,0.65,48.75
2020-08-01,20,74.0,0.74,14.8
2020-08-02,16,74.0,0.74,11.84
2020-08-03,36,74.0,0.74,26.64
2020-08-04,36,74.0,0.74,26.64
2020-08-05,37,74.0,0.74,27.38
2020-08-06,45,74.0,0.74,33.3
2020-08-07,34,74.0,0.74,25.16
2020-08-08,24,74.0,0.74,17.759999999999998
2020-08-09,17,74.0,0.74,12.58
2020-08-10,34,74.0,0.74,25.16
2020-08-11,39,74.0,0.74,28.86
2020-08-12,38,74.0,0.74,28.12
2020-08-13,43,74.0,0.74,31.82
2020-08-14,29,74.0,0.74,21.46
2020-08-15,20,74.0,0.74,14.8
2020-08-16,17,74.0,0.74,12.58
2020-08-17,36,74.0,0.74,26.64
2020-08-18,30,74.0,0.74,22.2
2020-08-19,37,74.0,0.74,27.38
2020-08-20,41,74.0,0.74,30.34
2020-08-21,31,74.0,0.74,22.94
2020-08-22,19,74.0,0.74,14.06
2020-08-23,16,74.0,0.74,11.84
2020-08-24,38,74.0,0.74,28.12
2020-08-25,75,74.0,0.74,55.5
2020-08-26,100,74.0,0.74,74.0
2020-08-27,73,74.0,0.74,54.019999999999996
2020-08-28,47,74.0,0.74,34.78
2020-08-29,24,74.0,0.74,17.759999999999998
2020-08-30,19,74.0,0.74,14.06
2020-08-31,42,74.0,0.74,31.08
2020-09-01,95,66.0,0.66,62.7
2020-09-02,89,66.0,0.66,58.74
2020-09-03,100,66.0,0.66,66.0
2020-09-04,85,66.0,0.66,56.1
2020-09-05,47,66.0,0.66,31.020000000000003
2020-09-06,31,66.0,0.66,20.46
2020-09-07,50,66.0,0.66,33.0
2020-09-08,82,66.0,0.66,54.120000000000005
2020-09-09,79,66.0,0.66,52.14
2020-09-10,91,66.0,0.66,60.06
2020-09-11,74,66.0,0.66,48.84
2020-09-12,57,66.0,0.66,37.620000000000005
2020-09-13,34,66.0,0.66,22.44
2020-09-14,78,66.0,0.66,51.480000000000004
2020-09-15,76,66.0,0.66,50.160000000000004
2020-09-16,73,66.0,0.66,48.18
2020-09-17,88,66.0,0.66,58.080000000000005
2020-09-18,64,66.0,0.66,42.24
2020-09-19,39,66.0,0.66,25.740000000000002
2020-09-20,38,66.0,0.66,25.080000000000002
2020-09-21,73,66.0,0.66,48.18
2020-09-22,71,66.0,0.66,46.86
2020-09-23,73,66.0,0.66,48.18
2020-09-24,79,66.0,0.66,52.14
2020-09-25,63,66.0,0.66,41.580000000000005
2020-09-26,50,66.0,0.66,33.0
2020-09-27,36,66.0,0.66,23.76
2020-09-28,61,66.0,0.66,40.260000000000005
2020-09-29,66,66.0,0.66,43.56
2020-09-30,97,66.0,0.66,64.02
2020-10-01,99,63.0,0.63,62.37
2020-10-02,87,63.0,0.63,54.81
2020-10-03,54,63.0,0.63,34.02
2020-10-04,44,63.0,0.63,27.72
2020-10-05,91,63.0,0.63,57.33
2020-10-06,90,63.0,0.63,56.7
2020-10-07,85,63.0,0.63,53.55
2020-10-08,96,63.0,0.63,60.480000000000004
2020-10-09,71,63.0,0.63,44.73
2020-10-10,55,63.0,0.63,34.65
2020-10-11,49,63.0,0.63,30.87
2020-10-12,74,63.0,0.63,46.62
2020-10-13,81,63.0,0.63,51.03
2020-10-14,76,63.0,0.63,47.88
2020-10-15,100,63.0,0.63,63.0
2020-10-16,68,63.0,0.63,42.84
2020-10-17,50,63.0,0.63,31.5
2020-10-18,43,63.0,0.63,27.09
2020-10-19,79,63.0,0.63,49.77
2020-10-20,79,63.0,0.63,49.77
2020-10-21,79,63.0,0.63,49.77
2020-10-22,89,63.0,0.63,56.07
2020-10-23,84,63.0,0.63,52.92
2020-10-24,51,63.0,0.63,32.13
2020-10-25,35,63.0,0.63,22.05
2020-10-26,77,63.0,0.63,48.51
2020-10-27,88,63.0,0.63,55.44
2020-10-28,74,63.0,0.63,46.62
2020-10-29,97,63.0,0.63,61.11
2020-10-30,74,63.0,0.63,46.62
2020-10-31,44,63.0,0.63,27.72
2020-11-01,40,53.0,0.53,21.200000000000003
2020-11-02,74,53.0,0.53,39.22
2020-11-03,74,53.0,0.53,39.22
2020-11-04,41,53.0,0.53,21.73
2020-11-05,73,53.0,0.53,38.690000000000005
2020-11-06,56,53.0,0.53,29.68
2020-11-07,43,53.0,0.53,22.790000000000003
2020-11-08,38,53.0,0.53,20.14
2020-11-09,74,53.0,0.53,39.22
2020-11-10,84,53.0,0.53,44.52
2020-11-11,79,53.0,0.53,41.870000000000005
2020-11-12,87,53.0,0.53,46.11
2020-11-13,73,53.0,0.53,38.690000000000005
2020-11-14,45,53.0,0.53,23.85
2020-11-15,41,53.0,0.53,21.73
2020-11-16,76,53.0,0.53,40.28
2020-11-17,81,53.0,0.53,42.93
2020-11-18,84,53.0,0.53,44.52
2020-11-19,90,53.0,0.53,47.7
2020-11-20,70,53.0,0.53,37.1
2020-11-21,46,53.0,0.53,24.380000000000003
2020-11-22,42,53.0,0.53,22.26
2020-11-23,70,53.0,0.53,37.1
2020-11-24,100,53.0,0.53,53.0
2020-11-25,99,53.0,0.53,52.470000000000006
2020-11-26,69,53.0,0.53,36.57
2020-11-27,64,53.0,0.53,33.92
2020-11-28,43,53.0,0.53,22.790000000000003
2020-11-29,44,53.0,0.53,23.32
2020-11-30,97,53.0,0.53,51.410000000000004
2020-12-01,80,71.0,0.71,56.8
2020-12-02,100,71.0,0.71,71.0
2020-12-03,78,71.0,0.71,55.379999999999995
2020-12-04,61,71.0,0.71,43.309999999999995
2020-12-05,34,71.0,0.71,24.14
2020-12-06,24,71.0,0.71,17.04
2020-12-07,54,71.0,0.71,38.339999999999996
2020-12-08,56,71.0,0.71,39.76
2020-12-09,53,71.0,0.71,37.629999999999995
2020-12-10,54,71.0,0.71,38.339999999999996
2020-12-11,49,71.0,0.71,34.79
2020-12-12,29,71.0,0.71,20.59
2020-12-13,23,71.0,0.71,16.33
2020-12-14,45,71.0,0.71,31.95
2020-12-15,49,71.0,0.71,34.79
2020-12-16,54,71.0,0.71,38.339999999999996
2020-12-17,54,71.0,0.71,38.339999999999996
2020-12-18,40,71.0,0.71,28.4
2020-12-19,28,71.0,0.71,19.88
2020-12-20,21,71.0,0.71,14.91
2020-12-21,37,71.0,0.71,26.27
2020-12-22,43,71.0,0.71,30.529999999999998
2020-12-23,41,71.0,0.71,29.11
2020-12-24,38,71.0,0.71,26.979999999999997
2020-12-25,16,71.0,0.71,11.36
2020-12-26,16,71.0,0.71,11.36
2020-12-27,16,71.0,0.71,11.36
2020-12-28,36,71.0,0.71,25.56
2020-12-29,39,71.0,0.71,27.689999999999998
2020-12-30,35,71.0,0.71,24.849999999999998
2020-12-31,36,71.0,0.71,25.56
2021-01-01,25,62.0,0.62,15.5
2021-01-02,32,62.0,0.62,19.84
2021-01-03,35,62.0,0.62,21.7
2021-01-04,65,62.0,0.62,40.3
2021-01-05,73,62.0,0.62,45.26
2021-01-06,76,62.0,0.62,47.12
2021-01-07,85,62.0,0.62,52.7
2021-01-08,76,62.0,0.62,47.12
2021-01-09,49,62.0,0.62,30.38
2021-01-10,42,62.0,0.62,26.04
2021-01-11,67,62.0,0.62,41.54
2021-01-12,95,62.0,0.62,58.9
2021-01-13,84,62.0,0.62,52.08
2021-01-14,88,62.0,0.62,54.56
2021-01-15,75,62.0,0.62,46.5
2021-01-16,44,62.0,0.62,27.28
2021-01-17,30,62.0,0.62,18.6
2021-01-18,56,62.0,0.62,34.72
2021-01-19,77,62.0,0.62,47.74
2021-01-20,82,62.0,0.62,50.839999999999996
2021-01-21,86,62.0,0.62,53.32
2021-01-22,82,62.0,0.62,50.839999999999996
2021-01-23,46,62.0,0.62,28.52
2021-01-24,36,62.0,0.62,22.32
2021-01-25,75,62.0,0.62,46.5
2021-01-26,76,62.0,0.62,47.12
2021-01-27,100,62.0,0.62,62.0
2021-01-28,84,62.0,0.62,52.08
2021-01-29,75,62.0,0.62,46.5
2021-01-30,37,62.0,0.62,22.94
2021-01-31,33,62.0,0.62,20.46
2021-02-01,71,61.0,0.61,43.31
2021-02-02,80,61.0,0.61,48.8
2021-02-03,81,61.0,0.61,49.41
2021-02-04,80,61.0,0.61,48.8
2021-02-05,66,61.0,0.61,40.26
2021-02-06,43,61.0,0.61,26.23
2021-02-07,32,61.0,0.61,19.52
2021-02-08,71,61.0,0.61,43.31
2021-02-09,67,61.0,0.61,40.87
2021-02-10,82,61.0,0.61,50.019999999999996
2021-02-11,74,61.0,0.61,45.14
2021-02-12,66,61.0,0.61,40.26
2021-02-13,37,61.0,0.61,22.57
2021-02-14,33,61.0,0.61,20.13
2021-02-15,49,61.0,0.61,29.89
2021-02-16,72,61.0,0.61,43.92
2021-02-17,80,61.0,0.61,48.8
2021-02-18,75,61.0,0.61,45.75
2021-02-19,67,61.0,0.61,40.87
2021-02-20,41,61.0,0.61,25.009999999999998
2021-02-21,28,61.0,0.61,17.08
2021-02-22,68,61.0,0.61,41.48
2021-02-23,72,61.0,0.61,43.92
2021-02-24,85,61.0,0.61,51.85
2021-02-25,100,61.0,0.61,61.0
2021-02-26,98,61.0,0.61,59.78
2021-02-27,40,61.0,0.61,24.4
2021-02-28,28,61.0,0.61,17.08
2021-03-01,84,62.0,0.62,52.08
2021-03-02,87,62.0,0.62,53.94
2021-03-03,89,62.0,0.62,55.18
2021-03-04,92,62.0,0.62,57.04
2021-03-05,79,62.0,0.62,48.98
2021-03-06,40,62.0,0.62,24.8
2021-03-07,34,62.0,0.62,21.08
2021-03-08,70,62.0,0.62,43.4
2021-03-09,84,62.0,0.62,52.08
2021-03-10,87,62.0,0.62,53.94
2021-03-11,78,62.0,0.62,48.36
2021-03-12,70,62.0,0.62,43.4
2021-03-13,44,62.0,0.62,27.28
2021-03-14,24,62.0,0.62,14.879999999999999
2021-03-15,64,62.0,0.62,39.68
2021-03-16,67,62.0,0.62,41.54
2021-03-17,82,62.0,0.62,50.839999999999996
2021-03-18,74,62.0,0.62,45.88
2021-03-19,64,62.0,0.62,39.68
2021-03-20,30,62.0,0.62,18.6
2021-03-21,32,62.0,0.62,19.84
2021-03-22,65,62.0,0.62,40.3
2021-03-23,70,62.0,0.62,43.4
2021-03-24,78,62.0,0.62,48.36
2021-03-25,76,62.0,0.62,47.12
2021-03-26,68,62.0,0.62,42.16
2021-03-27,32,62.0,0.62,19.84
2021-03-28,30,62.0,0.62,18.6
2021-03-29,65,62.0,0.62,40.3
2021-03-30,72,62.0,0.62,44.64
2021-03-31,100,62.0,0.62,62.0
2021-04-01,82,58.0,0.58,47.559999999999995
2021-04-02,66,58.0,0.58,38.279999999999994
2021-04-03,48,58.0,0.58,27.839999999999996
2021-04-04,37,58.0,0.58,21.459999999999997
2021-04-05,87,58.0,0.58,50.459999999999994
2021-04-06,74,58.0,0.58,42.919999999999995
2021-04-07,100,58.0,0.58,57.99999999999999
2021-04-08,95,58.0,0.58,55.099999999999994
2021-04-09,84,58.0,0.58,48.72
2021-04-10,48,58.0,0.58,27.839999999999996
2021-04-11,48,58.0,0.58,27.839999999999996
2021-04-12,87,58.0,0.58,50.459999999999994
2021-04-13,94,58.0,0.58,54.519999999999996
2021-04-14,99,58.0,0.58,57.419999999999995
2021-04-15,98,58.0,0.58,56.839999999999996
2021-04-16,80,58.0,0.58,46.4
2021-04-17,46,58.0,0.58,26.68
2021-04-18,41,58.0,0.58,23.779999999999998
2021-04-19,87,58.0,0.58,50.459999999999994
2021-04-20,77,58.0,0.58,44.66
2021-04-21,94,58.0,0.58,54.519999999999996
2021-04-22,99,58.0,0.58,57.419999999999995
2021-04-23,78,58.0,0.58,45.239999999999995
2021-04-24,50,58.0,0.58,28.999999999999996
2021-04-25,41,58.0,0.58,23.779999999999998
2021-04-26,87,58.0,0.58,50.459999999999994
2021-04-27,85,58.0,0.58,49.3
2021-04-28,97,58.0,0.58,56.26
2021-04-29,85,58.0,0.58,49.3
2021-04-30,76,58.0,0.58,44.08
2021-05-01,39,63.0,0.63,24.57
2021-05-02,40,63.0,0.63,25.2
2021-05-03,72,63.0,0.63,45.36
2021-05-04,65,63.0,0.63,40.95
2021-05-05,79,63.0,0.63,49.77
2021-05-06,73,63.0,0.63,45.99
2021-05-07,70,63.0,0.63,44.1
2021-05-08,45,63.0,0.63,28.35
2021-05-09,32,63.0,0.63,20.16
2021-05-10,66,63.0,0.63,41.58
2021-05-11,71,63.0,0.63,44.73
2021-05-12,84,63.0,0.63,52.92
2021-05-13,80,63.0,0.63,50.4
2021-05-14,67,63.0,0.63,42.21
2021-05-15,50,63.0,0.63,31.5
2021-05-16,35,63.0,0.63,22.05
2021-05-17,57,63.0,0.63,35.910000000000004
2021-05-18,64,63.0,0.63,40.32
2021-05-19,94,63.0,0.63,59.22
2021-05-20,71,63.0,0.63,44.73
2021-05-21,63,63.0,0.63,39.69
2021-05-22,36,63.0,0.63,22.68
2021-05-23,36,63.0,0.63,22.68
2021-05-24,73,63.0,0.63,45.99
2021-05-25,70,63.0,0.63,44.1
2021-05-26,80,63.0,0.63,50.4
2021-05-27,100,63.0,0.63,63.0
2021-05-28,91,63.0,0.63,57.33
2021-05-29,47,63.0,0.63,29.61
2021-05-30,43,63.0,0.63,27.09
2021-05-31,41,63.0,0.63,25.830000000000002
2021-06-01,64,61.0,0.61,39.04
2021-06-02,100,61.0,0.61,61.0
2021-06-03,69,61.0,0.61,42.089999999999996
2021-06-04,67,61.0,0.61,40.87
2021-06-05,43,61.0,0.61,26.23
2021-06-06,32,61.0,0.61,19.52
2021-06-07,60,61.0,0.61,36.6
2021-06-08,73,61.0,0.61,44.53
2021-06-09,86,61.0,0.61,52.46
2021-06-10,76,61.0,0.61,46.36
2021-06-11,66,61.0,0.61,40.26
2021-06-12,43,61.0,0.61,26.23
2021-06-13,38,61.0,0.61,23.18
2021-06-14,74,61.0,0.61,45.14
2021-06-15,80,61.0,0.61,48.8
2021-06-16,90,61.0,0.61,54.9
2021-06-17,82,61.0,0.61,50.019999999999996
2021-06-18,74,61.0,0.61,45.14
2021-06-19,38,61.0,0.61,23.18
2021-06-20,39,61.0,0.61,23.79
2021-06-21,71,61.0,0.61,43.31
2021-06-22,73,61.0,0.61,44.53
2021-06-23,84,61.0,0.61,51.24
2021-06-24,75,61.0,0.61,45.75
2021-06-25,62,61.0,0.61,37.82
2021-06-26,32,61.0,0.61,19.52
2021-06-27,35,61.0,0.61,21.349999999999998
2021-06-28,76,61.0,0.61,46.36
2021-06-29,64,61.0,0.61,39.04
2021-06-30,91,61.0,0.61,55.51
2021-07-01,78,58.0,0.58,45.239999999999995
2021-07-02,79,58.0,0.58,45.82
2021-07-03,42,58.0,0.58,24.36
2021-07-04,37,58.0,0.58,21.459999999999997
2021-07-05,47,58.0,0.58,27.259999999999998
2021-07-06,76,58.0,0.58,44.08
2021-07-07,91,58.0,0.58,52.779999999999994
2021-07-08,79,58.0,0.58,45.82
2021-07-09,71,58.0,0.58,41.18
2021-07-10,40,58.0,0.58,23.2
2021-07-11,33,58.0,0.58,19.139999999999997
2021-07-12,78,58.0,0.58,45.239999999999995
2021-07-13,87,58.0,0.58,50.459999999999994
2021-07-14,94,58.0,0.58,54.519999999999996
2021-07-15,69,58.0,0.58,40.019999999999996
2021-07-16,75,58.0,0.58,43.5
2021-07-17,45,58.0,0.58,26.099999999999998
2021-07-18,36,58.0,0.58,20.88
2021-07-19,76,58.0,0.58,44.08
2021-07-20,82,58.0,0.58,47.559999999999995
2021-07-21,100,58.0,0.58,57.99999999999999
2021-07-22,85,58.0,0.58,49.3
2021-07-23,82,58.0,0.58,47.559999999999995
2021-07-24,42,58.0,0.58,24.36
