date,MRK_unscaled,MRK_monthly,scale,MRK
2021-09-08,57,52.0,0.52,29.64
2021-09-09,72,52.0,0.52,37.44
2021-09-10,50,52.0,0.52,26.0
2021-09-11,11,52.0,0.52,5.720000000000001
2021-09-12,27,52.0,0.52,14.040000000000001
2021-09-13,51,52.0,0.52,26.52
2021-09-14,66,52.0,0.52,34.32
2021-09-15,49,52.0,0.52,25.48
2021-09-16,49,52.0,0.52,25.48
2021-09-17,32,52.0,0.52,16.64
2021-09-18,15,52.0,0.52,7.800000000000001
2021-09-19,0,52.0,0.52,0.0
2021-09-20,68,52.0,0.52,35.36
2021-09-21,45,52.0,0.52,23.400000000000002
2021-09-22,49,52.0,0.52,25.48
2021-09-23,45,52.0,0.52,23.400000000000002
2021-09-24,50,52.0,0.52,26.0
2021-09-25,24,52.0,0.52,12.48
2021-09-26,10,52.0,0.52,5.2
2021-09-27,54,52.0,0.52,28.080000000000002
2021-09-28,58,52.0,0.52,30.16
2021-09-29,41,52.0,0.52,21.32
2021-09-30,100,52.0,0.52,52.0
2021-10-01,100,100.0,1.0,100.0
2021-10-02,29,100.0,1.0,29.0
2021-10-03,17,100.0,1.0,17.0
2021-10-04,69,100.0,1.0,69.0
2021-10-05,44,100.0,1.0,44.0
2021-10-06,30,100.0,1.0,30.0
2021-10-07,39,100.0,1.0,39.0
2021-10-08,35,100.0,1.0,35.0
2021-10-09,10,100.0,1.0,10.0
2021-10-10,7,100.0,1.0,7.0
2021-10-11,38,100.0,1.0,38.0
2021-10-12,31,100.0,1.0,31.0
2021-10-13,26,100.0,1.0,26.0
2021-10-14,27,100.0,1.0,27.0
2021-10-15,22,100.0,1.0,22.0
2021-10-16,8,100.0,1.0,8.0
2021-10-17,4,100.0,1.0,4.0
2021-10-18,22,100.0,1.0,22.0
2021-10-19,25,100.0,1.0,25.0
2021-10-20,27,100.0,1.0,27.0
2021-10-21,22,100.0,1.0,22.0
2021-10-22,23,100.0,1.0,23.0
2021-10-23,5,100.0,1.0,5.0
2021-10-24,6,100.0,1.0,6.0
2021-10-25,26,100.0,1.0,26.0
2021-10-26,21,100.0,1.0,21.0
2021-10-27,24,100.0,1.0,24.0
2021-10-28,43,100.0,1.0,43.0
2021-10-29,36,100.0,1.0,36.0
2021-10-30,9,100.0,1.0,9.0
2021-10-31,4,100.0,1.0,4.0
2021-11-01,44,83.0,0.83,36.519999999999996
2021-11-02,36,83.0,0.83,29.88
2021-11-03,36,83.0,0.83,29.88
2021-11-04,55,83.0,0.83,45.65
2021-11-05,100,83.0,0.83,83.0
2021-11-06,23,83.0,0.83,19.09
2021-11-07,18,83.0,0.83,14.94
2021-11-08,53,83.0,0.83,43.989999999999995
2021-11-09,44,83.0,0.83,36.519999999999996
2021-11-10,35,83.0,0.83,29.049999999999997
2021-11-11,39,83.0,0.83,32.37
2021-11-12,36,83.0,0.83,29.88
2021-11-13,14,83.0,0.83,11.62
2021-11-14,0,83.0,0.83,0.0
2021-11-15,32,83.0,0.83,26.56
2021-11-16,36,83.0,0.83,29.88
2021-11-17,35,83.0,0.83,29.049999999999997
2021-11-18,32,83.0,0.83,26.56
2021-11-19,29,83.0,0.83,24.07
2021-11-20,14,83.0,0.83,11.62
2021-11-21,11,83.0,0.83,9.129999999999999
2021-11-22,33,83.0,0.83,27.389999999999997
2021-11-23,37,83.0,0.83,30.709999999999997
2021-11-24,26,83.0,0.83,21.58
2021-11-25,10,83.0,0.83,8.299999999999999
2021-11-26,35,83.0,0.83,29.049999999999997
2021-11-27,18,83.0,0.83,14.94
2021-11-28,13,83.0,0.83,10.79
2021-11-29,43,83.0,0.83,35.69
2021-11-30,50,83.0,0.83,41.5
2021-12-01,100,67.0,0.67,67.0
2021-12-02,64,67.0,0.67,42.88
2021-12-03,61,67.0,0.67,40.870000000000005
2021-12-04,26,67.0,0.67,17.42
2021-12-05,15,67.0,0.67,10.05
2021-12-06,64,67.0,0.67,42.88
2021-12-07,64,67.0,0.67,42.88
2021-12-08,57,67.0,0.67,38.190000000000005
2021-12-09,50,67.0,0.67,33.5
2021-12-10,47,67.0,0.67,31.490000000000002
2021-12-11,28,67.0,0.67,18.76
2021-12-12,10,67.0,0.67,6.7
2021-12-13,58,67.0,0.67,38.86
2021-12-14,51,67.0,0.67,34.17
2021-12-15,42,67.0,0.67,28.14
2021-12-16,51,67.0,0.67,34.17
2021-12-17,56,67.0,0.67,37.52
2021-12-18,12,67.0,0.67,8.040000000000001
2021-12-19,11,67.0,0.67,7.37
2021-12-20,33,67.0,0.67,22.110000000000003
2021-12-21,52,67.0,0.67,34.84
2021-12-22,64,67.0,0.67,42.88
2021-12-23,67,67.0,0.67,44.89
2021-12-24,30,67.0,0.67,20.1
2021-12-25,21,67.0,0.67,14.07
2021-12-26,11,67.0,0.67,7.37
2021-12-27,35,67.0,0.67,23.450000000000003
2021-12-28,48,67.0,0.67,32.160000000000004
2021-12-29,41,67.0,0.67,27.470000000000002
2021-12-30,36,67.0,0.67,24.12
2021-12-31,56,67.0,0.67,37.52
2022-01-01,30,51.0,0.51,15.3
2022-01-02,15,51.0,0.51,7.65
2022-01-03,58,51.0,0.51,29.580000000000002
2022-01-04,71,51.0,0.51,36.21
2022-01-05,95,51.0,0.51,48.45
2022-01-06,77,51.0,0.51,39.27
2022-01-07,82,51.0,0.51,41.82
2022-01-08,22,51.0,0.51,11.22
2022-01-09,28,51.0,0.51,14.280000000000001
2022-01-10,44,51.0,0.51,22.44
2022-01-11,99,51.0,0.51,50.49
2022-01-12,75,51.0,0.51,38.25
2022-01-13,95,51.0,0.51,48.45
2022-01-14,73,51.0,0.51,37.230000000000004
2022-01-15,48,51.0,0.51,24.48
2022-01-16,14,51.0,0.51,7.140000000000001
2022-01-17,38,51.0,0.51,19.38
2022-01-18,82,51.0,0.51,41.82
2022-01-19,59,51.0,0.51,30.09
2022-01-20,59,51.0,0.51,30.09
2022-01-21,63,51.0,0.51,32.13
2022-01-22,20,51.0,0.51,10.2
2022-01-23,19,51.0,0.51,9.69
2022-01-24,100,51.0,0.51,51.0
2022-01-25,64,51.0,0.51,32.64
2022-01-26,59,51.0,0.51,30.09
2022-01-27,75,51.0,0.51,38.25
2022-01-28,57,51.0,0.51,29.07
2022-01-29,37,51.0,0.51,18.87
2022-01-30,29,51.0,0.51,14.790000000000001
2022-01-31,53,51.0,0.51,27.03
2022-02-01,65,47.0,0.47,30.549999999999997
2022-02-02,56,47.0,0.47,26.32
2022-02-03,100,47.0,0.47,47.0
2022-02-04,58,47.0,0.47,27.259999999999998
2022-02-05,26,47.0,0.47,12.219999999999999
2022-02-06,36,47.0,0.47,16.919999999999998
2022-02-07,62,47.0,0.47,29.139999999999997
2022-02-08,57,47.0,0.47,26.79
2022-02-09,37,47.0,0.47,17.39
2022-02-10,43,47.0,0.47,20.209999999999997
2022-02-11,57,47.0,0.47,26.79
2022-02-12,12,47.0,0.47,5.64
2022-02-13,13,47.0,0.47,6.109999999999999
2022-02-14,54,47.0,0.47,25.38
2022-02-15,36,47.0,0.47,16.919999999999998
2022-02-16,59,47.0,0.47,27.729999999999997
2022-02-17,53,47.0,0.47,24.91
2022-02-18,58,47.0,0.47,27.259999999999998
2022-02-19,23,47.0,0.47,10.809999999999999
2022-02-20,17,47.0,0.47,7.989999999999999
2022-02-21,29,47.0,0.47,13.629999999999999
2022-02-22,55,47.0,0.47,25.849999999999998
2022-02-23,42,47.0,0.47,19.74
2022-02-24,55,47.0,0.47,25.849999999999998
2022-02-25,63,47.0,0.47,29.61
2022-02-26,22,47.0,0.47,10.34
2022-02-27,24,47.0,0.47,11.28
2022-02-28,60,47.0,0.47,28.2
2022-03-01,67,42.0,0.42,28.14
2022-03-02,70,42.0,0.42,29.4
2022-03-03,100,42.0,0.42,42.0
2022-03-04,53,42.0,0.42,22.259999999999998
2022-03-05,11,42.0,0.42,4.62
2022-03-06,23,42.0,0.42,9.66
2022-03-07,36,42.0,0.42,15.12
2022-03-08,44,42.0,0.42,18.48
2022-03-09,51,42.0,0.42,21.419999999999998
2022-03-10,36,42.0,0.42,15.12
2022-03-11,67,42.0,0.42,28.14
2022-03-12,32,42.0,0.42,13.44
2022-03-13,20,42.0,0.42,8.4
2022-03-14,44,42.0,0.42,18.48
2022-03-15,72,42.0,0.42,30.24
2022-03-16,68,42.0,0.42,28.56
2022-03-17,54,42.0,0.42,22.68
2022-03-18,88,42.0,0.42,36.96
2022-03-19,66,42.0,0.42,27.72
2022-03-20,26,42.0,0.42,10.92
2022-03-21,72,42.0,0.42,30.24
2022-03-22,66,42.0,0.42,27.72
2022-03-23,58,42.0,0.42,24.36
2022-03-24,82,42.0,0.42,34.44
2022-03-25,52,42.0,0.42,21.84
2022-03-26,34,42.0,0.42,14.28
2022-03-27,40,42.0,0.42,16.8
2022-03-28,53,42.0,0.42,22.259999999999998
2022-03-29,77,42.0,0.42,32.339999999999996
2022-03-30,82,42.0,0.42,34.44
2022-03-31,65,42.0,0.42,27.3
2022-04-01,65,45.0,0.45,29.25
2022-04-02,33,45.0,0.45,14.85
2022-04-03,30,45.0,0.45,13.5
2022-04-04,59,45.0,0.45,26.55
2022-04-05,59,45.0,0.45,26.55
2022-04-06,69,45.0,0.45,31.05
2022-04-07,83,45.0,0.45,37.35
2022-04-08,66,45.0,0.45,29.7
2022-04-09,44,45.0,0.45,19.8
2022-04-10,11,45.0,0.45,4.95
2022-04-11,81,45.0,0.45,36.45
2022-04-12,44,45.0,0.45,19.8
2022-04-13,70,45.0,0.45,31.5
2022-04-14,55,45.0,0.45,24.75
2022-04-15,23,45.0,0.45,10.35
2022-04-16,27,45.0,0.45,12.15
2022-04-17,16,45.0,0.45,7.2
2022-04-18,50,45.0,0.45,22.5
2022-04-19,52,45.0,0.45,23.400000000000002
2022-04-20,59,45.0,0.45,26.55
2022-04-21,55,45.0,0.45,24.75
2022-04-22,55,45.0,0.45,24.75
2022-04-23,26,45.0,0.45,11.700000000000001
2022-04-24,17,45.0,0.45,7.65
2022-04-25,60,45.0,0.45,27.0
2022-04-26,34,45.0,0.45,15.3
2022-04-27,52,45.0,0.45,23.400000000000002
2022-04-28,100,45.0,0.45,45.0
2022-04-29,73,45.0,0.45,32.85
2022-04-30,36,45.0,0.45,16.2
2022-05-01,20,48.0,0.48,9.6
2022-05-02,95,48.0,0.48,45.6
2022-05-03,85,48.0,0.48,40.8
2022-05-04,63,48.0,0.48,30.24
2022-05-05,94,48.0,0.48,45.12
2022-05-06,53,48.0,0.48,25.439999999999998
2022-05-07,44,48.0,0.48,21.119999999999997
2022-05-08,38,48.0,0.48,18.24
2022-05-09,71,48.0,0.48,34.08
2022-05-10,45,48.0,0.48,21.599999999999998
2022-05-11,98,48.0,0.48,47.04
2022-05-12,73,48.0,0.48,35.04
2022-05-13,92,48.0,0.48,44.16
2022-05-14,23,48.0,0.48,11.04
2022-05-15,0,48.0,0.48,0.0
2022-05-16,81,48.0,0.48,38.879999999999995
2022-05-17,100,48.0,0.48,48.0
2022-05-18,91,48.0,0.48,43.68
2022-05-19,93,48.0,0.48,44.64
2022-05-20,87,48.0,0.48,41.76
2022-05-21,15,48.0,0.48,7.199999999999999
2022-05-22,43,48.0,0.48,20.64
2022-05-23,91,48.0,0.48,43.68
2022-05-24,89,48.0,0.48,42.72
2022-05-25,90,48.0,0.48,43.199999999999996
2022-05-26,57,48.0,0.48,27.36
2022-05-27,69,48.0,0.48,33.12
2022-05-28,21,48.0,0.48,10.08
2022-05-29,14,48.0,0.48,6.72
2022-05-30,27,48.0,0.48,12.959999999999999
2022-05-31,66,48.0,0.48,31.68
2022-06-01,83,42.0,0.42,34.86
2022-06-02,62,42.0,0.42,26.04
2022-06-03,46,42.0,0.42,19.32
2022-06-04,27,42.0,0.42,11.34
2022-06-05,19,42.0,0.42,7.9799999999999995
2022-06-06,89,42.0,0.42,37.379999999999995
2022-06-07,72,42.0,0.42,30.24
2022-06-08,64,42.0,0.42,26.88
2022-06-09,30,42.0,0.42,12.6
2022-06-10,69,42.0,0.42,28.98
2022-06-11,30,42.0,0.42,12.6
2022-06-12,52,42.0,0.42,21.84
2022-06-13,80,42.0,0.42,33.6
2022-06-14,80,42.0,0.42,33.6
2022-06-15,42,42.0,0.42,17.64
2022-06-16,64,42.0,0.42,26.88
2022-06-17,57,42.0,0.42,23.939999999999998
2022-06-18,30,42.0,0.42,12.6
2022-06-19,34,42.0,0.42,14.28
2022-06-20,36,42.0,0.42,15.12
2022-06-21,49,42.0,0.42,20.58
2022-06-22,78,42.0,0.42,32.76
2022-06-23,83,42.0,0.42,34.86
2022-06-24,100,42.0,0.42,42.0
2022-06-25,22,42.0,0.42,9.24
2022-06-26,32,42.0,0.42,13.44
2022-06-27,99,42.0,0.42,41.58
2022-06-28,68,42.0,0.42,28.56
2022-06-29,63,42.0,0.42,26.459999999999997
2022-06-30,77,42.0,0.42,32.339999999999996
2022-07-01,63,43.0,0.43,27.09
2022-07-02,39,43.0,0.43,16.77
2022-07-03,29,43.0,0.43,12.47
2022-07-04,16,43.0,0.43,6.88
2022-07-05,48,43.0,0.43,20.64
2022-07-06,76,43.0,0.43,32.68
2022-07-07,100,43.0,0.43,43.0
2022-07-08,62,43.0,0.43,26.66
2022-07-09,36,43.0,0.43,15.48
2022-07-10,26,43.0,0.43,11.18
2022-07-11,64,43.0,0.43,27.52
2022-07-12,58,43.0,0.43,24.94
2022-07-13,55,43.0,0.43,23.65
2022-07-14,54,43.0,0.43,23.22
2022-07-15,84,43.0,0.43,36.12
2022-07-16,22,43.0,0.43,9.459999999999999
2022-07-17,27,43.0,0.43,11.61
2022-07-18,79,43.0,0.43,33.97
2022-07-19,46,43.0,0.43,19.78
2022-07-20,73,43.0,0.43,31.39
2022-07-21,63,43.0,0.43,27.09
2022-07-22,61,43.0,0.43,26.23
2022-07-23,12,43.0,0.43,5.16
2022-07-24,9,43.0,0.43,3.87
2022-07-25,66,43.0,0.43,28.38
2022-07-26,54,43.0,0.43,23.22
2022-07-27,73,43.0,0.43,31.39
2022-07-28,99,43.0,0.43,42.57
2022-07-29,73,43.0,0.43,31.39
2022-07-30,32,43.0,0.43,13.76
2022-07-31,32,43.0,0.43,13.76
2022-08-01,100,41.0,0.41,41.0
2022-08-02,66,41.0,0.41,27.06
2022-08-03,62,41.0,0.41,25.419999999999998
2022-08-04,81,41.0,0.41,33.21
2022-08-05,99,41.0,0.41,40.589999999999996
2022-08-06,31,41.0,0.41,12.709999999999999
2022-08-07,25,41.0,0.41,10.25
2022-08-08,87,41.0,0.41,35.669999999999995
2022-08-09,74,41.0,0.41,30.34
2022-08-10,73,41.0,0.41,29.93
2022-08-11,77,41.0,0.41,31.569999999999997
2022-08-12,60,41.0,0.41,24.599999999999998
2022-08-13,53,41.0,0.41,21.73
2022-08-14,39,41.0,0.41,15.989999999999998
2022-08-15,73,41.0,0.41,29.93
2022-08-16,76,41.0,0.41,31.159999999999997
2022-08-17,66,41.0,0.41,27.06
2022-08-18,88,41.0,0.41,36.08
2022-08-19,53,41.0,0.41,21.73
2022-08-20,35,41.0,0.41,14.35
2022-08-21,21,41.0,0.41,8.61
2022-08-22,69,41.0,0.41,28.29
2022-08-23,84,41.0,0.41,34.44
2022-08-24,58,41.0,0.41,23.779999999999998
2022-08-25,94,41.0,0.41,38.54
2022-08-26,77,41.0,0.41,31.569999999999997
2022-08-27,30,41.0,0.41,12.299999999999999
2022-08-28,24,41.0,0.41,9.84
2022-08-29,57,41.0,0.41,23.369999999999997
2022-08-30,83,41.0,0.41,34.03
2022-08-31,48,41.0,0.41,19.68
2022-09-01,70,37.0,0.37,25.9
2022-09-02,75,37.0,0.37,27.75
2022-09-03,25,37.0,0.37,9.25
2022-09-04,14,37.0,0.37,5.18
2022-09-05,13,37.0,0.37,4.81
2022-09-06,78,37.0,0.37,28.86
2022-09-07,72,37.0,0.37,26.64
2022-09-08,72,37.0,0.37,26.64
2022-09-09,68,37.0,0.37,25.16
2022-09-10,60,37.0,0.37,22.2
2022-09-11,22,37.0,0.37,8.14
2022-09-12,100,37.0,0.37,37.0
2022-09-13,82,37.0,0.37,30.34
2022-09-14,95,37.0,0.37,35.15
2022-09-15,88,37.0,0.37,32.56
2022-09-16,61,37.0,0.37,22.57
2022-09-17,55,37.0,0.37,20.35
2022-09-18,17,37.0,0.37,6.29
2022-09-19,50,37.0,0.37,18.5
2022-09-20,87,37.0,0.37,32.19
2022-09-21,76,37.0,0.37,28.12
2022-09-22,96,37.0,0.37,35.519999999999996
2022-09-23,93,37.0,0.37,34.41
2022-09-24,42,37.0,0.37,15.54
2022-09-25,58,37.0,0.37,21.46
2022-09-26,95,37.0,0.37,35.15
2022-09-27,94,37.0,0.37,34.78
2022-09-28,90,37.0,0.37,33.3
2022-09-29,70,37.0,0.37,25.9
2022-09-30,69,37.0,0.37,25.53
2022-10-01,18,43.0,0.43,7.74
2022-10-02,27,43.0,0.43,11.61
2022-10-03,29,43.0,0.43,12.47
2022-10-04,32,43.0,0.43,13.76
2022-10-05,25,43.0,0.43,10.75
2022-10-06,24,43.0,0.43,10.32
2022-10-07,31,43.0,0.43,13.33
2022-10-08,0,43.0,0.43,0.0
2022-10-09,14,43.0,0.43,6.02
2022-10-10,52,43.0,0.43,22.36
2022-10-11,42,43.0,0.43,18.06
2022-10-12,60,43.0,0.43,25.8
2022-10-13,39,43.0,0.43,16.77
2022-10-14,41,43.0,0.43,17.63
2022-10-15,28,43.0,0.43,12.04
2022-10-16,10,43.0,0.43,4.3
2022-10-17,35,43.0,0.43,15.049999999999999
2022-10-18,52,43.0,0.43,22.36
2022-10-19,57,43.0,0.43,24.509999999999998
2022-10-20,61,43.0,0.43,26.23
2022-10-21,50,43.0,0.43,21.5
2022-10-22,29,43.0,0.43,12.47
2022-10-23,23,43.0,0.43,9.89
2022-10-24,68,43.0,0.43,29.24
2022-10-25,41,43.0,0.43,17.63
2022-10-26,58,43.0,0.43,24.94
2022-10-27,100,43.0,0.43,43.0
2022-10-28,65,43.0,0.43,27.95
2022-10-29,22,43.0,0.43,9.459999999999999
2022-10-30,28,43.0,0.43,12.04
2022-10-31,68,43.0,0.43,29.24
2022-11-01,81,47.0,0.47,38.07
2022-11-02,69,47.0,0.47,32.43
2022-11-03,78,47.0,0.47,36.66
2022-11-04,77,47.0,0.47,36.19
2022-11-05,27,47.0,0.47,12.69
2022-11-06,16,47.0,0.47,7.52
2022-11-07,68,47.0,0.47,31.959999999999997
2022-11-08,76,47.0,0.47,35.72
2022-11-09,82,47.0,0.47,38.54
2022-11-10,100,47.0,0.47,47.0
2022-11-11,97,47.0,0.47,45.589999999999996
2022-11-12,31,47.0,0.47,14.569999999999999
2022-11-13,27,47.0,0.47,12.69
2022-11-14,76,47.0,0.47,35.72
2022-11-15,82,47.0,0.47,38.54
2022-11-16,63,47.0,0.47,29.61
2022-11-17,86,47.0,0.47,40.419999999999995
2022-11-18,100,47.0,0.47,47.0
2022-11-19,39,47.0,0.47,18.33
2022-11-20,28,47.0,0.47,13.16
2022-11-21,94,47.0,0.47,44.18
2022-11-22,100,47.0,0.47,47.0
2022-11-23,86,47.0,0.47,40.419999999999995
2022-11-24,28,47.0,0.47,13.16
2022-11-25,62,47.0,0.47,29.139999999999997
2022-11-26,37,47.0,0.47,17.39
2022-11-27,47,47.0,0.47,22.09
2022-11-28,83,47.0,0.47,39.01
2022-11-29,89,47.0,0.47,41.83
2022-11-30,80,47.0,0.47,37.599999999999994
2022-12-01,52,41.0,0.41,21.32
2022-12-02,55,41.0,0.41,22.549999999999997
2022-12-03,40,41.0,0.41,16.4
2022-12-04,9,41.0,0.41,3.69
2022-12-05,33,41.0,0.41,13.53
2022-12-06,61,41.0,0.41,25.009999999999998
2022-12-07,36,41.0,0.41,14.76
2022-12-08,67,41.0,0.41,27.47
2022-12-09,58,41.0,0.41,23.779999999999998
2022-12-10,21,41.0,0.41,8.61
2022-12-11,13,41.0,0.41,5.33
2022-12-12,59,41.0,0.41,24.189999999999998
2022-12-13,100,41.0,0.41,41.0
2022-12-14,68,41.0,0.41,27.88
2022-12-15,59,41.0,0.41,24.189999999999998
2022-12-16,77,41.0,0.41,31.569999999999997
2022-12-17,35,41.0,0.41,14.35
2022-12-18,12,41.0,0.41,4.92
2022-12-19,53,41.0,0.41,21.73
2022-12-20,70,41.0,0.41,28.7
2022-12-21,41,41.0,0.41,16.81
2022-12-22,42,41.0,0.41,17.22
2022-12-23,76,41.0,0.41,31.159999999999997
2022-12-24,34,41.0,0.41,13.94
2022-12-25,29,41.0,0.41,11.889999999999999
2022-12-26,17,41.0,0.41,6.97
2022-12-27,45,41.0,0.41,18.45
2022-12-28,60,41.0,0.41,24.599999999999998
2022-12-29,61,41.0,0.41,25.009999999999998
2022-12-30,60,41.0,0.41,24.599999999999998
2022-12-31,18,41.0,0.41,7.38
2023-01-01,23,43.0,0.43,9.89
2023-01-02,42,43.0,0.43,18.06
2023-01-03,60,43.0,0.43,25.8
2023-01-04,90,43.0,0.43,38.7
2023-01-05,100,43.0,0.43,43.0
2023-01-06,78,43.0,0.43,33.54
2023-01-07,53,43.0,0.43,22.79
2023-01-08,47,43.0,0.43,20.21
2023-01-09,63,43.0,0.43,27.09
2023-01-10,69,43.0,0.43,29.669999999999998
2023-01-11,68,43.0,0.43,29.24
2023-01-12,89,43.0,0.43,38.269999999999996
2023-01-13,80,43.0,0.43,34.4
2023-01-14,44,43.0,0.43,18.919999999999998
2023-01-15,30,43.0,0.43,12.9
2023-01-16,35,43.0,0.43,15.049999999999999
2023-01-17,50,43.0,0.43,21.5
2023-01-18,51,43.0,0.43,21.93
2023-01-19,74,43.0,0.43,31.82
2023-01-20,72,43.0,0.43,30.96
2023-01-21,26,43.0,0.43,11.18
2023-01-22,26,43.0,0.43,11.18
2023-01-23,71,43.0,0.43,30.53
2023-01-24,67,43.0,0.43,28.81
2023-01-25,92,43.0,0.43,39.56
2023-01-26,72,43.0,0.43,30.96
2023-01-27,75,43.0,0.43,32.25
2023-01-28,39,43.0,0.43,16.77
2023-01-29,29,43.0,0.43,12.47
2023-01-30,62,43.0,0.43,26.66
2023-01-31,69,43.0,0.43,29.669999999999998
2023-02-01,65,45.0,0.45,29.25
2023-02-02,100,45.0,0.45,45.0
2023-02-03,70,45.0,0.45,31.5
2023-02-04,20,45.0,0.45,9.0
2023-02-05,19,45.0,0.45,8.55
2023-02-06,57,45.0,0.45,25.650000000000002
2023-02-07,72,45.0,0.45,32.4
2023-02-08,43,45.0,0.45,19.35
2023-02-09,66,45.0,0.45,29.7
2023-02-10,33,45.0,0.45,14.85
2023-02-11,32,45.0,0.45,14.4
2023-02-12,26,45.0,0.45,11.700000000000001
2023-02-13,43,45.0,0.45,19.35
2023-02-14,35,45.0,0.45,15.75
2023-02-15,41,45.0,0.45,18.45
2023-02-16,56,45.0,0.45,25.2
2023-02-17,61,45.0,0.45,27.45
2023-02-18,7,45.0,0.45,3.15
2023-02-19,13,45.0,0.45,5.8500000000000005
2023-02-20,21,45.0,0.45,9.450000000000001
2023-02-21,52,45.0,0.45,23.400000000000002
2023-02-22,63,45.0,0.45,28.35
2023-02-23,34,45.0,0.45,15.3
2023-02-24,53,45.0,0.45,23.85
2023-02-25,16,45.0,0.45,7.2
2023-02-26,12,45.0,0.45,5.4
2023-02-27,49,45.0,0.45,22.05
2023-02-28,46,45.0,0.45,20.7
2023-03-01,54,35.0,0.35,18.9
2023-03-02,67,35.0,0.35,23.45
2023-03-03,33,35.0,0.35,11.549999999999999
2023-03-04,31,35.0,0.35,10.85
2023-03-05,20,35.0,0.35,7.0
2023-03-06,100,35.0,0.35,35.0
2023-03-07,84,35.0,0.35,29.4
2023-03-08,70,35.0,0.35,24.5
2023-03-09,65,35.0,0.35,22.75
2023-03-10,51,35.0,0.35,17.849999999999998
2023-03-11,17,35.0,0.35,5.949999999999999
2023-03-12,51,35.0,0.35,17.849999999999998
2023-03-13,78,35.0,0.35,27.299999999999997
2023-03-14,50,35.0,0.35,17.5
2023-03-15,77,35.0,0.35,26.95
2023-03-16,63,35.0,0.35,22.049999999999997
2023-03-17,68,35.0,0.35,23.799999999999997
2023-03-18,32,35.0,0.35,11.2
2023-03-19,0,35.0,0.35,0.0
2023-03-20,63,35.0,0.35,22.049999999999997
2023-03-21,76,35.0,0.35,26.599999999999998
2023-03-22,49,35.0,0.35,17.15
2023-03-23,59,35.0,0.35,20.65
2023-03-24,81,35.0,0.35,28.349999999999998
2023-03-25,32,35.0,0.35,11.2
2023-03-26,17,35.0,0.35,5.949999999999999
2023-03-27,65,35.0,0.35,22.75
2023-03-28,41,35.0,0.35,14.35
2023-03-29,72,35.0,0.35,25.2
2023-03-30,73,35.0,0.35,25.549999999999997
2023-03-31,64,35.0,0.35,22.4
2023-04-01,32,43.0,0.43,13.76
2023-04-02,28,43.0,0.43,12.04
2023-04-03,49,43.0,0.43,21.07
2023-04-04,57,43.0,0.43,24.509999999999998
2023-04-05,57,43.0,0.43,24.509999999999998
2023-04-06,37,43.0,0.43,15.91
2023-04-07,49,43.0,0.43,21.07
2023-04-08,26,43.0,0.43,11.18
2023-04-09,28,43.0,0.43,12.04
2023-04-10,52,43.0,0.43,22.36
2023-04-11,59,43.0,0.43,25.37
2023-04-12,57,43.0,0.43,24.509999999999998
2023-04-13,74,43.0,0.43,31.82
2023-04-14,89,43.0,0.43,38.269999999999996
2023-04-15,33,43.0,0.43,14.19
2023-04-16,34,43.0,0.43,14.62
2023-04-17,100,43.0,0.43,43.0
2023-04-18,68,43.0,0.43,29.24
2023-04-19,48,43.0,0.43,20.64
2023-04-20,46,43.0,0.43,19.78
2023-04-21,66,43.0,0.43,28.38
2023-04-22,29,43.0,0.43,12.47
2023-04-23,27,43.0,0.43,11.61
2023-04-24,61,43.0,0.43,26.23
2023-04-25,54,43.0,0.43,23.22
2023-04-26,67,43.0,0.43,28.81
2023-04-27,73,43.0,0.43,31.39
2023-04-28,47,43.0,0.43,20.21
2023-04-29,28,43.0,0.43,12.04
2023-04-30,31,43.0,0.43,13.33
2023-05-01,81,42.0,0.42,34.019999999999996
2023-05-02,79,42.0,0.42,33.18
2023-05-03,100,42.0,0.42,42.0
2023-05-04,66,42.0,0.42,27.72
2023-05-05,66,42.0,0.42,27.72
2023-05-06,41,42.0,0.42,17.22
2023-05-07,19,42.0,0.42,7.9799999999999995
2023-05-08,53,42.0,0.42,22.259999999999998
2023-05-09,58,42.0,0.42,24.36
2023-05-10,70,42.0,0.42,29.4
2023-05-11,63,42.0,0.42,26.459999999999997
2023-05-12,57,42.0,0.42,23.939999999999998
2023-05-13,31,42.0,0.42,13.02
2023-05-14,72,42.0,0.42,30.24
2023-05-15,76,42.0,0.42,31.919999999999998
2023-05-16,56,42.0,0.42,23.52
2023-05-17,100,42.0,0.42,42.0
2023-05-18,59,42.0,0.42,24.779999999999998
2023-05-19,68,42.0,0.42,28.56
2023-05-20,49,42.0,0.42,20.58
2023-05-21,34,42.0,0.42,14.28
2023-05-22,77,42.0,0.42,32.339999999999996
2023-05-23,72,42.0,0.42,30.24
2023-05-24,52,42.0,0.42,21.84
2023-05-25,59,42.0,0.42,24.779999999999998
2023-05-26,59,42.0,0.42,24.779999999999998
2023-05-27,21,42.0,0.42,8.82
2023-05-28,12,42.0,0.42,5.04
2023-05-29,33,42.0,0.42,13.86
2023-05-30,57,42.0,0.42,23.939999999999998
2023-05-31,80,42.0,0.42,33.6
2023-06-01,92,39.0,0.39,35.88
2023-06-02,83,39.0,0.39,32.370000000000005
2023-06-03,26,39.0,0.39,10.14
2023-06-04,29,39.0,0.39,11.31
2023-06-05,87,39.0,0.39,33.93
2023-06-06,84,39.0,0.39,32.76
2023-06-07,93,39.0,0.39,36.27
2023-06-08,87,39.0,0.39,33.93
