date,UNH_unscaled,UNH_monthly,scale,UNH
2016-06-17,65,40.0,0.4,26.0
2016-06-18,47,40.0,0.4,18.8
2016-06-19,49,40.0,0.4,19.6
2016-06-20,75,40.0,0.4,30.0
2016-06-21,70,40.0,0.4,28.0
2016-06-22,80,40.0,0.4,32.0
2016-06-23,83,40.0,0.4,33.2
2016-06-24,76,40.0,0.4,30.400000000000002
2016-06-25,65,40.0,0.4,26.0
2016-06-26,56,40.0,0.4,22.400000000000002
2016-06-27,80,40.0,0.4,32.0
2016-06-28,72,40.0,0.4,28.8
2016-06-29,97,40.0,0.4,38.800000000000004
2016-06-30,91,40.0,0.4,36.4
2016-07-01,78,49.0,0.49,38.22
2016-07-02,36,49.0,0.49,17.64
2016-07-03,37,49.0,0.49,18.13
2016-07-04,41,49.0,0.49,20.09
2016-07-05,75,49.0,0.49,36.75
2016-07-06,69,49.0,0.49,33.81
2016-07-07,77,49.0,0.49,37.73
2016-07-08,67,49.0,0.49,32.83
2016-07-09,42,49.0,0.49,20.58
2016-07-10,42,49.0,0.49,20.58
2016-07-11,84,49.0,0.49,41.16
2016-07-12,76,49.0,0.49,37.24
2016-07-13,73,49.0,0.49,35.769999999999996
2016-07-14,82,49.0,0.49,40.18
2016-07-15,69,49.0,0.49,33.81
2016-07-16,46,49.0,0.49,22.54
2016-07-17,46,49.0,0.49,22.54
2016-07-18,87,49.0,0.49,42.63
2016-07-19,98,49.0,0.49,48.019999999999996
2016-07-20,84,49.0,0.49,41.16
2016-07-21,80,49.0,0.49,39.2
2016-07-22,73,49.0,0.49,35.769999999999996
2016-07-23,40,49.0,0.49,19.6
2016-07-24,52,49.0,0.49,25.48
2016-07-25,83,49.0,0.49,40.67
2016-07-26,86,49.0,0.49,42.14
2016-07-27,83,49.0,0.49,40.67
2016-07-28,86,49.0,0.49,42.14
2016-07-29,100,49.0,0.49,49.0
2016-07-30,40,49.0,0.49,19.6
2016-07-31,49,49.0,0.49,24.009999999999998
2016-08-01,34,70.0,0.7,23.799999999999997
2016-08-02,26,70.0,0.7,18.2
2016-08-03,28,70.0,0.7,19.599999999999998
2016-08-04,27,70.0,0.7,18.9
2016-08-05,25,70.0,0.7,17.5
2016-08-06,14,70.0,0.7,9.799999999999999
2016-08-07,19,70.0,0.7,13.299999999999999
2016-08-08,28,70.0,0.7,19.599999999999998
2016-08-09,31,70.0,0.7,21.7
2016-08-10,33,70.0,0.7,23.099999999999998
2016-08-11,33,70.0,0.7,23.099999999999998
2016-08-12,20,70.0,0.7,14.0
2016-08-13,17,70.0,0.7,11.899999999999999
2016-08-14,18,70.0,0.7,12.6
2016-08-15,37,70.0,0.7,25.9
2016-08-16,31,70.0,0.7,21.7
2016-08-17,26,70.0,0.7,18.2
2016-08-18,28,70.0,0.7,19.599999999999998
2016-08-19,33,70.0,0.7,23.099999999999998
2016-08-20,25,70.0,0.7,17.5
2016-08-21,24,70.0,0.7,16.799999999999997
2016-08-22,46,70.0,0.7,32.199999999999996
2016-08-23,35,70.0,0.7,24.5
2016-08-24,43,70.0,0.7,30.099999999999998
2016-08-25,44,70.0,0.7,30.799999999999997
2016-08-26,54,70.0,0.7,37.8
2016-08-27,48,70.0,0.7,33.599999999999994
2016-08-28,65,70.0,0.7,45.5
2016-08-29,100,70.0,0.7,70.0
2016-08-30,79,70.0,0.7,55.3
2016-08-31,73,70.0,0.7,51.099999999999994
2016-09-01,84,100.0,1.0,84.0
2016-09-02,68,100.0,1.0,68.0
2016-09-03,55,100.0,1.0,55.0
2016-09-04,73,100.0,1.0,73.0
2016-09-05,57,100.0,1.0,57.0
2016-09-06,89,100.0,1.0,89.0
2016-09-07,88,100.0,1.0,88.0
2016-09-08,71,100.0,1.0,71.0
2016-09-09,68,100.0,1.0,68.0
2016-09-10,73,100.0,1.0,73.0
2016-09-11,100,100.0,1.0,100.0
2016-09-12,84,100.0,1.0,84.0
2016-09-13,84,100.0,1.0,84.0
2016-09-14,64,100.0,1.0,64.0
2016-09-15,76,100.0,1.0,76.0
2016-09-16,69,100.0,1.0,69.0
2016-09-17,54,100.0,1.0,54.0
2016-09-18,77,100.0,1.0,77.0
2016-09-19,75,100.0,1.0,75.0
2016-09-20,82,100.0,1.0,82.0
2016-09-21,63,100.0,1.0,63.0
2016-09-22,68,100.0,1.0,68.0
2016-09-23,68,100.0,1.0,68.0
2016-09-24,63,100.0,1.0,63.0
2016-09-25,52,100.0,1.0,52.0
2016-09-26,73,100.0,1.0,73.0
2016-09-27,75,100.0,1.0,75.0
2016-09-28,84,100.0,1.0,84.0
2016-09-29,74,100.0,1.0,74.0
2016-09-30,77,100.0,1.0,77.0
2016-10-01,81,87.0,0.87,70.47
2016-10-02,69,87.0,0.87,60.03
2016-10-03,80,87.0,0.87,69.6
2016-10-04,100,87.0,0.87,87.0
2016-10-05,71,87.0,0.87,61.77
2016-10-06,54,87.0,0.87,46.98
2016-10-07,60,87.0,0.87,52.2
2016-10-08,59,87.0,0.87,51.33
2016-10-09,53,87.0,0.87,46.11
2016-10-10,69,87.0,0.87,60.03
2016-10-11,65,87.0,0.87,56.55
2016-10-12,77,87.0,0.87,66.99
2016-10-13,63,87.0,0.87,54.81
2016-10-14,56,87.0,0.87,48.72
2016-10-15,69,87.0,0.87,60.03
2016-10-16,54,87.0,0.87,46.98
2016-10-17,66,87.0,0.87,57.42
2016-10-18,74,87.0,0.87,64.38
2016-10-19,76,87.0,0.87,66.12
2016-10-20,62,87.0,0.87,53.94
2016-10-21,73,87.0,0.87,63.51
2016-10-22,63,87.0,0.87,54.81
2016-10-23,53,87.0,0.87,46.11
2016-10-24,77,87.0,0.87,66.99
2016-10-25,79,87.0,0.87,68.73
2016-10-26,71,87.0,0.87,61.77
2016-10-27,68,87.0,0.87,59.16
2016-10-28,56,87.0,0.87,48.72
2016-10-29,56,87.0,0.87,48.72
2016-10-30,58,87.0,0.87,50.46
2016-10-31,66,87.0,0.87,57.42
2016-11-01,71,91.0,0.91,64.61
2016-11-02,89,91.0,0.91,80.99000000000001
2016-11-03,77,91.0,0.91,70.07000000000001
2016-11-04,86,91.0,0.91,78.26
2016-11-05,58,91.0,0.91,52.78
2016-11-06,66,91.0,0.91,60.06
2016-11-07,100,91.0,0.91,91.0
2016-11-08,83,91.0,0.91,75.53
2016-11-09,61,91.0,0.91,55.510000000000005
2016-11-10,69,91.0,0.91,62.79
2016-11-11,60,91.0,0.91,54.6
2016-11-12,62,91.0,0.91,56.42
2016-11-13,55,91.0,0.91,50.050000000000004
2016-11-14,84,91.0,0.91,76.44
2016-11-15,91,91.0,0.91,82.81
2016-11-16,80,91.0,0.91,72.8
2016-11-17,68,91.0,0.91,61.88
2016-11-18,63,91.0,0.91,57.330000000000005
2016-11-19,69,91.0,0.91,62.79
2016-11-20,72,91.0,0.91,65.52
2016-11-21,85,91.0,0.91,77.35000000000001
2016-11-22,54,91.0,0.91,49.14
2016-11-23,36,91.0,0.91,32.76
2016-11-24,22,91.0,0.91,20.02
2016-11-25,36,91.0,0.91,32.76
2016-11-26,89,91.0,0.91,80.99000000000001
2016-11-27,73,91.0,0.91,66.43
2016-11-28,93,91.0,0.91,84.63000000000001
2016-11-29,75,91.0,0.91,68.25
2016-11-30,89,91.0,0.91,80.99000000000001
2016-12-01,87,70.0,0.7,60.9
2016-12-02,63,70.0,0.7,44.099999999999994
2016-12-03,100,70.0,0.7,70.0
2016-12-04,63,70.0,0.7,44.099999999999994
2016-12-05,85,70.0,0.7,59.49999999999999
2016-12-06,92,70.0,0.7,64.39999999999999
2016-12-07,73,70.0,0.7,51.099999999999994
2016-12-08,70,70.0,0.7,49.0
2016-12-09,68,70.0,0.7,47.599999999999994
2016-12-10,49,70.0,0.7,34.3
2016-12-11,49,70.0,0.7,34.3
2016-12-12,66,70.0,0.7,46.199999999999996
2016-12-13,71,70.0,0.7,49.699999999999996
2016-12-14,68,70.0,0.7,47.599999999999994
2016-12-15,69,70.0,0.7,48.3
2016-12-16,68,70.0,0.7,47.599999999999994
2016-12-17,46,70.0,0.7,32.199999999999996
2016-12-18,36,70.0,0.7,25.2
2016-12-19,50,70.0,0.7,35.0
2016-12-20,47,70.0,0.7,32.9
2016-12-21,47,70.0,0.7,32.9
2016-12-22,43,70.0,0.7,30.099999999999998
2016-12-23,34,70.0,0.7,23.799999999999997
2016-12-24,22,70.0,0.7,15.399999999999999
2016-12-25,12,70.0,0.7,8.399999999999999
2016-12-26,27,70.0,0.7,18.9
2016-12-27,40,70.0,0.7,28.0
2016-12-28,49,70.0,0.7,34.3
2016-12-29,34,70.0,0.7,23.799999999999997
2016-12-30,46,70.0,0.7,32.199999999999996
2016-12-31,28,70.0,0.7,19.599999999999998
2017-01-01,25,66.0,0.66,16.5
2017-01-02,37,66.0,0.66,24.42
2017-01-03,60,66.0,0.66,39.6
2017-01-04,46,66.0,0.66,30.360000000000003
2017-01-05,47,66.0,0.66,31.020000000000003
2017-01-06,42,66.0,0.66,27.720000000000002
2017-01-07,32,66.0,0.66,21.12
2017-01-08,31,66.0,0.66,20.46
2017-01-09,44,66.0,0.66,29.040000000000003
2017-01-10,52,66.0,0.66,34.32
2017-01-11,46,66.0,0.66,30.360000000000003
2017-01-12,46,66.0,0.66,30.360000000000003
2017-01-13,57,66.0,0.66,37.620000000000005
2017-01-14,43,66.0,0.66,28.380000000000003
2017-01-15,46,66.0,0.66,30.360000000000003
2017-01-16,41,66.0,0.66,27.060000000000002
2017-01-17,67,66.0,0.66,44.22
2017-01-18,56,66.0,0.66,36.96
2017-01-19,62,66.0,0.66,40.92
2017-01-20,51,66.0,0.66,33.660000000000004
2017-01-21,48,66.0,0.66,31.68
2017-01-22,44,66.0,0.66,29.040000000000003
2017-01-23,70,66.0,0.66,46.2
2017-01-24,87,66.0,0.66,57.42
2017-01-25,100,66.0,0.66,66.0
2017-01-26,81,66.0,0.66,53.46
2017-01-27,71,66.0,0.66,46.86
2017-01-28,50,66.0,0.66,33.0
2017-01-29,58,66.0,0.66,38.28
2017-01-30,76,66.0,0.66,50.160000000000004
2017-01-31,77,66.0,0.66,50.82
2017-02-01,93,82.0,0.82,76.25999999999999
2017-02-02,88,82.0,0.82,72.16
2017-02-03,66,82.0,0.82,54.12
2017-02-04,56,82.0,0.82,45.919999999999995
2017-02-05,46,82.0,0.82,37.72
2017-02-06,73,82.0,0.82,59.86
2017-02-07,73,82.0,0.82,59.86
2017-02-08,73,82.0,0.82,59.86
2017-02-09,52,82.0,0.82,42.64
2017-02-10,62,82.0,0.82,50.839999999999996
2017-02-11,57,82.0,0.82,46.739999999999995
2017-02-12,59,82.0,0.82,48.379999999999995
2017-02-13,58,82.0,0.82,47.559999999999995
2017-02-14,73,82.0,0.82,59.86
2017-02-15,81,82.0,0.82,66.42
2017-02-16,88,82.0,0.82,72.16
2017-02-17,84,82.0,0.82,68.88
2017-02-18,70,82.0,0.82,57.4
2017-02-19,68,82.0,0.82,55.76
2017-02-20,87,82.0,0.82,71.33999999999999
2017-02-21,75,82.0,0.82,61.49999999999999
2017-02-22,87,82.0,0.82,71.33999999999999
2017-02-23,89,82.0,0.82,72.97999999999999
2017-02-24,91,82.0,0.82,74.61999999999999
2017-02-25,62,82.0,0.82,50.839999999999996
2017-02-26,69,82.0,0.82,56.58
2017-02-27,88,82.0,0.82,72.16
2017-02-28,100,82.0,0.82,82.0
2017-03-01,93,79.0,0.79,73.47
2017-03-02,80,79.0,0.79,63.2
2017-03-03,69,79.0,0.79,54.510000000000005
2017-03-04,57,79.0,0.79,45.03
2017-03-05,77,79.0,0.79,60.830000000000005
2017-03-06,100,79.0,0.79,79.0
2017-03-07,99,79.0,0.79,78.21000000000001
2017-03-08,99,79.0,0.79,78.21000000000001
2017-03-09,78,79.0,0.79,61.620000000000005
2017-03-10,66,79.0,0.79,52.14
2017-03-11,44,79.0,0.79,34.760000000000005
2017-03-12,56,79.0,0.79,44.24
2017-03-13,64,79.0,0.79,50.56
2017-03-14,46,79.0,0.79,36.34
2017-03-15,61,79.0,0.79,48.190000000000005
2017-03-16,58,79.0,0.79,45.82
2017-03-17,56,79.0,0.79,44.24
2017-03-18,40,79.0,0.79,31.6
2017-03-19,56,79.0,0.79,44.24
2017-03-20,75,79.0,0.79,59.25
2017-03-21,89,79.0,0.79,70.31
2017-03-22,81,79.0,0.79,63.99
2017-03-23,91,79.0,0.79,71.89
2017-03-24,78,79.0,0.79,61.620000000000005
2017-03-25,52,79.0,0.79,41.08
2017-03-26,61,79.0,0.79,48.190000000000005
2017-03-27,100,79.0,0.79,79.0
2017-03-28,98,79.0,0.79,77.42
2017-03-29,93,79.0,0.79,73.47
2017-03-30,96,79.0,0.79,75.84
2017-03-31,74,79.0,0.79,58.46
2017-04-01,54,88.0,0.88,47.52
2017-04-02,70,88.0,0.88,61.6
2017-04-03,75,88.0,0.88,66.0
2017-04-04,77,88.0,0.88,67.76
2017-04-05,76,88.0,0.88,66.88
2017-04-06,70,88.0,0.88,61.6
2017-04-07,67,88.0,0.88,58.96
2017-04-08,55,88.0,0.88,48.4
2017-04-09,49,88.0,0.88,43.12
2017-04-10,74,88.0,0.88,65.12
2017-04-11,68,88.0,0.88,59.84
2017-04-12,77,88.0,0.88,67.76
2017-04-13,80,88.0,0.88,70.4
2017-04-14,60,88.0,0.88,52.8
2017-04-15,38,88.0,0.88,33.44
2017-04-16,47,88.0,0.88,41.36
2017-04-17,76,88.0,0.88,66.88
2017-04-18,100,88.0,0.88,88.0
2017-04-19,83,88.0,0.88,73.04
2017-04-20,86,88.0,0.88,75.68
2017-04-21,63,88.0,0.88,55.44
2017-04-22,39,88.0,0.88,34.32
2017-04-23,51,88.0,0.88,44.88
2017-04-24,79,88.0,0.88,69.52
2017-04-25,88,88.0,0.88,77.44
2017-04-26,89,88.0,0.88,78.32000000000001
2017-04-27,75,88.0,0.88,66.0
2017-04-28,64,88.0,0.88,56.32
2017-04-29,49,88.0,0.88,43.12
2017-04-30,67,88.0,0.88,58.96
2017-05-01,100,69.0,0.69,69.0
2017-05-02,73,69.0,0.69,50.37
2017-05-03,80,69.0,0.69,55.199999999999996
2017-05-04,86,69.0,0.69,59.339999999999996
2017-05-05,54,69.0,0.69,37.26
2017-05-06,42,69.0,0.69,28.979999999999997
2017-05-07,48,69.0,0.69,33.12
2017-05-08,75,69.0,0.69,51.74999999999999
2017-05-09,62,69.0,0.69,42.779999999999994
2017-05-10,64,69.0,0.69,44.16
2017-05-11,69,69.0,0.69,47.61
2017-05-12,62,69.0,0.69,42.779999999999994
2017-05-13,45,69.0,0.69,31.049999999999997
2017-05-14,38,69.0,0.69,26.22
2017-05-15,58,69.0,0.69,40.019999999999996
2017-05-16,51,69.0,0.69,35.19
2017-05-17,55,69.0,0.69,37.949999999999996
2017-05-18,45,69.0,0.69,31.049999999999997
2017-05-19,49,69.0,0.69,33.809999999999995
2017-05-20,44,69.0,0.69,30.36
2017-05-21,26,69.0,0.69,17.939999999999998
2017-05-22,51,69.0,0.69,35.19
2017-05-23,47,69.0,0.69,32.43
2017-05-24,39,69.0,0.69,26.909999999999997
2017-05-25,47,69.0,0.69,32.43
2017-05-26,47,69.0,0.69,32.43
2017-05-27,33,69.0,0.69,22.77
2017-05-28,30,69.0,0.69,20.7
2017-05-29,24,69.0,0.69,16.56
2017-05-30,38,69.0,0.69,26.22
2017-05-31,36,69.0,0.69,24.839999999999996
2017-06-01,79,39.0,0.39,30.810000000000002
2017-06-02,76,39.0,0.39,29.64
2017-06-03,44,39.0,0.39,17.16
2017-06-04,60,39.0,0.39,23.400000000000002
2017-06-05,89,39.0,0.39,34.71
2017-06-06,100,39.0,0.39,39.0
2017-06-07,87,39.0,0.39,33.93
2017-06-08,100,39.0,0.39,39.0
2017-06-09,76,39.0,0.39,29.64
2017-06-10,55,39.0,0.39,21.45
2017-06-11,38,39.0,0.39,14.82
2017-06-12,80,39.0,0.39,31.200000000000003
2017-06-13,79,39.0,0.39,30.810000000000002
2017-06-14,80,39.0,0.39,31.200000000000003
2017-06-15,75,39.0,0.39,29.25
2017-06-16,66,39.0,0.39,25.740000000000002
2017-06-17,49,39.0,0.39,19.11
2017-06-18,53,39.0,0.39,20.67
2017-06-19,78,39.0,0.39,30.42
2017-06-20,72,39.0,0.39,28.080000000000002
2017-06-21,62,39.0,0.39,24.18
2017-06-22,93,39.0,0.39,36.27
2017-06-23,81,39.0,0.39,31.59
2017-06-24,43,39.0,0.39,16.77
2017-06-25,51,39.0,0.39,19.89
2017-06-26,84,39.0,0.39,32.76
2017-06-27,84,39.0,0.39,32.76
2017-06-28,91,39.0,0.39,35.49
2017-06-29,86,39.0,0.39,33.54
2017-06-30,71,39.0,0.39,27.69
2017-07-01,22,49.0,0.49,10.78
2017-07-02,27,49.0,0.49,13.23
2017-07-03,46,49.0,0.49,22.54
2017-07-04,40,49.0,0.49,19.6
2017-07-05,65,49.0,0.49,31.849999999999998
2017-07-06,66,49.0,0.49,32.339999999999996
2017-07-07,64,49.0,0.49,31.36
2017-07-08,38,49.0,0.49,18.62
2017-07-09,52,49.0,0.49,25.48
2017-07-10,100,49.0,0.49,49.0
2017-07-11,66,49.0,0.49,32.339999999999996
2017-07-12,73,49.0,0.49,35.769999999999996
2017-07-13,59,49.0,0.49,28.91
2017-07-14,72,49.0,0.49,35.28
2017-07-15,36,49.0,0.49,17.64
2017-07-16,46,49.0,0.49,22.54
2017-07-17,71,49.0,0.49,34.79
2017-07-18,86,49.0,0.49,42.14
2017-07-19,69,49.0,0.49,33.81
2017-07-20,77,49.0,0.49,37.73
2017-07-21,71,49.0,0.49,34.79
2017-07-22,42,49.0,0.49,20.58
2017-07-23,31,49.0,0.49,15.19
2017-07-24,81,49.0,0.49,39.69
2017-07-25,80,49.0,0.49,39.2
2017-07-26,74,49.0,0.49,36.26
2017-07-27,66,49.0,0.49,32.339999999999996
2017-07-28,58,49.0,0.49,28.419999999999998
2017-07-29,39,49.0,0.49,19.11
2017-07-30,41,49.0,0.49,20.09
2017-07-31,78,49.0,0.49,38.22
2017-08-01,38,70.0,0.7,26.599999999999998
2017-08-02,41,70.0,0.7,28.7
2017-08-03,40,70.0,0.7,28.0
2017-08-04,35,70.0,0.7,24.5
2017-08-05,25,70.0,0.7,17.5
2017-08-06,21,70.0,0.7,14.7
2017-08-07,47,70.0,0.7,32.9
2017-08-08,37,70.0,0.7,25.9
2017-08-09,44,70.0,0.7,30.799999999999997
2017-08-10,40,70.0,0.7,28.0
2017-08-11,41,70.0,0.7,28.7
2017-08-12,22,70.0,0.7,15.399999999999999
2017-08-13,18,70.0,0.7,12.6
2017-08-14,39,70.0,0.7,27.299999999999997
2017-08-15,40,70.0,0.7,28.0
2017-08-16,39,70.0,0.7,27.299999999999997
2017-08-17,46,70.0,0.7,32.199999999999996
2017-08-18,45,70.0,0.7,31.499999999999996
2017-08-19,31,70.0,0.7,21.7
2017-08-20,36,70.0,0.7,25.2
2017-08-21,44,70.0,0.7,30.799999999999997
2017-08-22,50,70.0,0.7,35.0
2017-08-23,53,70.0,0.7,37.099999999999994
2017-08-24,49,70.0,0.7,34.3
2017-08-25,62,70.0,0.7,43.4
