date,MSFT_unscaled,MSFT_monthly,scale,MSFT
2016-06-10,17,14.0,0.14,2.3800000000000003
2016-06-11,4,14.0,0.14,0.56
2016-06-12,5,14.0,0.14,0.7000000000000001
2016-06-13,100,14.0,0.14,14.000000000000002
2016-06-14,43,14.0,0.14,6.0200000000000005
2016-06-15,31,14.0,0.14,4.340000000000001
2016-06-16,30,14.0,0.14,4.2
2016-06-17,24,14.0,0.14,3.3600000000000003
2016-06-18,9,14.0,0.14,1.2600000000000002
2016-06-19,5,14.0,0.14,0.7000000000000001
2016-06-20,20,14.0,0.14,2.8000000000000003
2016-06-21,18,14.0,0.14,2.5200000000000005
2016-06-22,21,14.0,0.14,2.9400000000000004
2016-06-23,24,14.0,0.14,3.3600000000000003
2016-06-24,56,14.0,0.14,7.840000000000001
2016-06-25,9,14.0,0.14,1.2600000000000002
2016-06-26,3,14.0,0.14,0.42000000000000004
2016-06-27,31,14.0,0.14,4.340000000000001
2016-06-28,33,14.0,0.14,4.62
2016-06-29,19,14.0,0.14,2.66
2016-06-30,23,14.0,0.14,3.22
2016-07-01,22,14.0,0.14,3.08
2016-07-02,6,14.0,0.14,0.8400000000000001
2016-07-03,5,14.0,0.14,0.7000000000000001
2016-07-04,6,14.0,0.14,0.8400000000000001
2016-07-05,11,14.0,0.14,1.54
2016-07-06,23,14.0,0.14,3.22
2016-07-07,20,14.0,0.14,2.8000000000000003
2016-07-08,26,14.0,0.14,3.6400000000000006
2016-07-09,8,14.0,0.14,1.12
2016-07-10,3,14.0,0.14,0.42000000000000004
2016-07-11,25,14.0,0.14,3.5000000000000004
2016-07-12,25,14.0,0.14,3.5000000000000004
2016-07-13,23,14.0,0.14,3.22
2016-07-14,21,14.0,0.14,2.9400000000000004
2016-07-15,23,14.0,0.14,3.22
2016-07-16,3,14.0,0.14,0.42000000000000004
2016-07-17,2,14.0,0.14,0.28
2016-07-18,23,14.0,0.14,3.22
2016-07-19,96,14.0,0.14,13.440000000000001
2016-07-20,100,14.0,0.14,14.000000000000002
2016-07-21,52,14.0,0.14,7.280000000000001
2016-07-22,42,14.0,0.14,5.880000000000001
2016-07-23,13,14.0,0.14,1.8200000000000003
2016-07-24,7,14.0,0.14,0.9800000000000001
2016-07-25,26,14.0,0.14,3.6400000000000006
2016-07-26,30,14.0,0.14,4.2
2016-07-27,25,14.0,0.14,3.5000000000000004
2016-07-28,24,14.0,0.14,3.3600000000000003
2016-07-29,23,14.0,0.14,3.22
2016-07-30,5,14.0,0.14,0.7000000000000001
2016-07-31,4,14.0,0.14,0.56
2016-08-01,64,9.0,0.09,5.76
2016-08-02,71,9.0,0.09,6.39
2016-08-03,91,9.0,0.09,8.19
2016-08-04,91,9.0,0.09,8.19
2016-08-05,100,9.0,0.09,9.0
2016-08-06,26,9.0,0.09,2.34
2016-08-07,18,9.0,0.09,1.6199999999999999
2016-08-08,69,9.0,0.09,6.21
2016-08-09,87,9.0,0.09,7.83
2016-08-10,68,9.0,0.09,6.12
2016-08-11,97,9.0,0.09,8.73
2016-08-12,35,9.0,0.09,3.15
2016-08-13,17,9.0,0.09,1.53
2016-08-14,24,9.0,0.09,2.16
2016-08-15,74,9.0,0.09,6.66
2016-08-16,61,9.0,0.09,5.49
2016-08-17,90,9.0,0.09,8.1
2016-08-18,65,9.0,0.09,5.85
2016-08-19,75,9.0,0.09,6.75
2016-08-20,15,9.0,0.09,1.3499999999999999
2016-08-21,17,9.0,0.09,1.53
2016-08-22,71,9.0,0.09,6.39
2016-08-23,73,9.0,0.09,6.569999999999999
2016-08-24,80,9.0,0.09,7.199999999999999
2016-08-25,66,9.0,0.09,5.9399999999999995
2016-08-26,60,9.0,0.09,5.3999999999999995
2016-08-27,25,9.0,0.09,2.25
2016-08-28,20,9.0,0.09,1.7999999999999998
2016-08-29,45,9.0,0.09,4.05
2016-08-30,60,9.0,0.09,5.3999999999999995
2016-08-31,76,9.0,0.09,6.84
2016-09-01,70,9.0,0.09,6.3
2016-09-02,70,9.0,0.09,6.3
2016-09-03,12,9.0,0.09,1.08
2016-09-04,17,9.0,0.09,1.53
2016-09-05,19,9.0,0.09,1.71
2016-09-06,64,9.0,0.09,5.76
2016-09-07,61,9.0,0.09,5.49
2016-09-08,69,9.0,0.09,6.21
2016-09-09,89,9.0,0.09,8.01
2016-09-10,23,9.0,0.09,2.07
2016-09-11,16,9.0,0.09,1.44
2016-09-12,63,9.0,0.09,5.67
2016-09-13,58,9.0,0.09,5.22
2016-09-14,54,9.0,0.09,4.859999999999999
2016-09-15,57,9.0,0.09,5.13
2016-09-16,51,9.0,0.09,4.59
2016-09-17,16,9.0,0.09,1.44
2016-09-18,9,9.0,0.09,0.8099999999999999
2016-09-19,57,9.0,0.09,5.13
2016-09-20,78,9.0,0.09,7.02
2016-09-21,100,9.0,0.09,9.0
2016-09-22,86,9.0,0.09,7.739999999999999
2016-09-23,92,9.0,0.09,8.28
2016-09-24,26,9.0,0.09,2.34
2016-09-25,26,9.0,0.09,2.34
2016-09-26,57,9.0,0.09,5.13
2016-09-27,81,9.0,0.09,7.29
2016-09-28,72,9.0,0.09,6.4799999999999995
2016-09-29,71,9.0,0.09,6.39
2016-09-30,81,9.0,0.09,7.29
2016-10-01,3,14.0,0.14,0.42000000000000004
2016-10-02,3,14.0,0.14,0.42000000000000004
2016-10-03,13,14.0,0.14,1.8200000000000003
2016-10-04,15,14.0,0.14,2.1
2016-10-05,15,14.0,0.14,2.1
2016-10-06,14,14.0,0.14,1.9600000000000002
2016-10-07,12,14.0,0.14,1.6800000000000002
2016-10-08,6,14.0,0.14,0.8400000000000001
2016-10-09,3,14.0,0.14,0.42000000000000004
2016-10-10,11,14.0,0.14,1.54
2016-10-11,16,14.0,0.14,2.24
2016-10-12,15,14.0,0.14,2.1
2016-10-13,13,14.0,0.14,1.8200000000000003
2016-10-14,10,14.0,0.14,1.4000000000000001
2016-10-15,4,14.0,0.14,0.56
2016-10-16,3,14.0,0.14,0.42000000000000004
2016-10-17,14,14.0,0.14,1.9600000000000002
2016-10-18,15,14.0,0.14,2.1
2016-10-19,18,14.0,0.14,2.5200000000000005
2016-10-20,65,14.0,0.14,9.100000000000001
2016-10-21,100,14.0,0.14,14.000000000000002
2016-10-22,21,14.0,0.14,2.9400000000000004
2016-10-23,8,14.0,0.14,1.12
2016-10-24,35,14.0,0.14,4.9
2016-10-25,33,14.0,0.14,4.62
2016-10-26,41,14.0,0.14,5.74
2016-10-27,28,14.0,0.14,3.9200000000000004
2016-10-28,22,14.0,0.14,3.08
2016-10-29,9,14.0,0.14,1.2600000000000002
2016-10-30,3,14.0,0.14,0.42000000000000004
2016-10-31,18,14.0,0.14,2.5200000000000005
2016-11-01,60,12.0,0.12,7.199999999999999
2016-11-02,43,12.0,0.12,5.16
2016-11-03,40,12.0,0.12,4.8
2016-11-04,34,12.0,0.12,4.08
2016-11-05,15,12.0,0.12,1.7999999999999998
2016-11-06,11,12.0,0.12,1.3199999999999998
2016-11-07,52,12.0,0.12,6.24
2016-11-08,53,12.0,0.12,6.359999999999999
2016-11-09,100,12.0,0.12,12.0
2016-11-10,78,12.0,0.12,9.36
2016-11-11,53,12.0,0.12,6.359999999999999
2016-11-12,21,12.0,0.12,2.52
2016-11-13,13,12.0,0.12,1.56
2016-11-14,55,12.0,0.12,6.6
2016-11-15,52,12.0,0.12,6.24
2016-11-16,65,12.0,0.12,7.8
2016-11-17,53,12.0,0.12,6.359999999999999
2016-11-18,59,12.0,0.12,7.08
2016-11-19,21,12.0,0.12,2.52
2016-11-20,15,12.0,0.12,1.7999999999999998
2016-11-21,47,12.0,0.12,5.64
2016-11-22,54,12.0,0.12,6.4799999999999995
2016-11-23,49,12.0,0.12,5.88
2016-11-24,18,12.0,0.12,2.16
2016-11-25,25,12.0,0.12,3.0
2016-11-26,9,12.0,0.12,1.08
2016-11-27,9,12.0,0.12,1.08
2016-11-28,33,12.0,0.12,3.96
2016-11-29,47,12.0,0.12,5.64
2016-11-30,48,12.0,0.12,5.76
2016-12-01,69,11.0,0.11,7.59
2016-12-02,54,11.0,0.11,5.94
2016-12-03,25,11.0,0.11,2.75
2016-12-04,22,11.0,0.11,2.42
2016-12-05,56,11.0,0.11,6.16
2016-12-06,71,11.0,0.11,7.81
2016-12-07,84,11.0,0.11,9.24
2016-12-08,86,11.0,0.11,9.46
2016-12-09,81,11.0,0.11,8.91
2016-12-10,44,11.0,0.11,4.84
2016-12-11,19,11.0,0.11,2.09
2016-12-12,71,11.0,0.11,7.81
2016-12-13,100,11.0,0.11,11.0
2016-12-14,90,11.0,0.11,9.9
2016-12-15,62,11.0,0.11,6.82
2016-12-16,85,11.0,0.11,9.35
2016-12-17,21,11.0,0.11,2.31
2016-12-18,13,11.0,0.11,1.43
2016-12-19,69,11.0,0.11,7.59
2016-12-20,88,11.0,0.11,9.68
2016-12-21,78,11.0,0.11,8.58
2016-12-22,72,11.0,0.11,7.92
2016-12-23,56,11.0,0.11,6.16
2016-12-24,25,11.0,0.11,2.75
2016-12-25,12,11.0,0.11,1.32
2016-12-26,21,11.0,0.11,2.31
2016-12-27,60,11.0,0.11,6.6
2016-12-28,71,11.0,0.11,7.81
2016-12-29,51,11.0,0.11,5.61
2016-12-30,82,11.0,0.11,9.02
2016-12-31,16,11.0,0.11,1.76
2017-01-01,3,15.0,0.15,0.44999999999999996
2017-01-02,10,15.0,0.15,1.5
2017-01-03,23,15.0,0.15,3.4499999999999997
2017-01-04,22,15.0,0.15,3.3
2017-01-05,26,15.0,0.15,3.9
2017-01-06,24,15.0,0.15,3.5999999999999996
2017-01-07,8,15.0,0.15,1.2
2017-01-08,6,15.0,0.15,0.8999999999999999
2017-01-09,20,15.0,0.15,3.0
2017-01-10,22,15.0,0.15,3.3
2017-01-11,21,15.0,0.15,3.15
2017-01-12,26,15.0,0.15,3.9
2017-01-13,23,15.0,0.15,3.4499999999999997
2017-01-14,8,15.0,0.15,1.2
2017-01-15,5,15.0,0.15,0.75
2017-01-16,7,15.0,0.15,1.05
2017-01-17,22,15.0,0.15,3.3
2017-01-18,17,15.0,0.15,2.55
2017-01-19,26,15.0,0.15,3.9
2017-01-20,21,15.0,0.15,3.15
2017-01-21,11,15.0,0.15,1.65
2017-01-22,6,15.0,0.15,0.8999999999999999
2017-01-23,24,15.0,0.15,3.5999999999999996
2017-01-24,26,15.0,0.15,3.9
2017-01-25,37,15.0,0.15,5.55
2017-01-26,83,15.0,0.15,12.45
2017-01-27,100,15.0,0.15,15.0
2017-01-28,22,15.0,0.15,3.3
2017-01-29,13,15.0,0.15,1.95
2017-01-30,36,15.0,0.15,5.3999999999999995
2017-01-31,40,15.0,0.15,6.0
2017-02-01,100,11.0,0.11,11.0
2017-02-02,95,11.0,0.11,10.45
2017-02-03,89,11.0,0.11,9.790000000000001
2017-02-04,45,11.0,0.11,4.95
2017-02-05,25,11.0,0.11,2.75
2017-02-06,73,11.0,0.11,8.03
2017-02-07,63,11.0,0.11,6.93
2017-02-08,67,11.0,0.11,7.37
2017-02-09,77,11.0,0.11,8.47
2017-02-10,84,11.0,0.11,9.24
2017-02-11,27,11.0,0.11,2.97
2017-02-12,14,11.0,0.11,1.54
2017-02-13,77,11.0,0.11,8.47
2017-02-14,73,11.0,0.11,8.03
2017-02-15,75,11.0,0.11,8.25
2017-02-16,71,11.0,0.11,7.81
2017-02-17,78,11.0,0.11,8.58
2017-02-18,39,11.0,0.11,4.29
2017-02-19,16,11.0,0.11,1.76
2017-02-20,27,11.0,0.11,2.97
2017-02-21,63,11.0,0.11,6.93
2017-02-22,67,11.0,0.11,7.37
2017-02-23,71,11.0,0.11,7.81
2017-02-24,73,11.0,0.11,8.03
2017-02-25,27,11.0,0.11,2.97
2017-02-26,9,11.0,0.11,0.99
2017-02-27,60,11.0,0.11,6.6
2017-02-28,64,11.0,0.11,7.04
2017-03-01,97,10.0,0.1,9.700000000000001
2017-03-02,100,10.0,0.1,10.0
2017-03-03,85,10.0,0.1,8.5
2017-03-04,29,10.0,0.1,2.9000000000000004
2017-03-05,21,10.0,0.1,2.1
2017-03-06,67,10.0,0.1,6.7
2017-03-07,67,10.0,0.1,6.7
2017-03-08,85,10.0,0.1,8.5
2017-03-09,84,10.0,0.1,8.4
2017-03-10,75,10.0,0.1,7.5
2017-03-11,23,10.0,0.1,2.3000000000000003
2017-03-12,22,10.0,0.1,2.2
2017-03-13,65,10.0,0.1,6.5
2017-03-14,81,10.0,0.1,8.1
2017-03-15,63,10.0,0.1,6.300000000000001
2017-03-16,74,10.0,0.1,7.4
2017-03-17,62,10.0,0.1,6.2
2017-03-18,14,10.0,0.1,1.4000000000000001
2017-03-19,8,10.0,0.1,0.8
2017-03-20,69,10.0,0.1,6.9
2017-03-21,73,10.0,0.1,7.300000000000001
2017-03-22,76,10.0,0.1,7.6000000000000005
2017-03-23,60,10.0,0.1,6.0
2017-03-24,70,10.0,0.1,7.0
2017-03-25,26,10.0,0.1,2.6
2017-03-26,14,10.0,0.1,1.4000000000000001
2017-03-27,77,10.0,0.1,7.7
2017-03-28,73,10.0,0.1,7.300000000000001
2017-03-29,68,10.0,0.1,6.800000000000001
2017-03-30,72,10.0,0.1,7.2
2017-03-31,69,10.0,0.1,6.9
2017-04-01,8,14.0,0.14,1.12
2017-04-02,4,14.0,0.14,0.56
2017-04-03,20,14.0,0.14,2.8000000000000003
2017-04-04,19,14.0,0.14,2.66
2017-04-05,27,14.0,0.14,3.7800000000000002
2017-04-06,24,14.0,0.14,3.3600000000000003
2017-04-07,26,14.0,0.14,3.6400000000000006
2017-04-08,9,14.0,0.14,1.2600000000000002
2017-04-09,6,14.0,0.14,0.8400000000000001
2017-04-10,19,14.0,0.14,2.66
2017-04-11,20,14.0,0.14,2.8000000000000003
2017-04-12,24,14.0,0.14,3.3600000000000003
2017-04-13,22,14.0,0.14,3.08
2017-04-14,14,14.0,0.14,1.9600000000000002
2017-04-15,13,14.0,0.14,1.8200000000000003
2017-04-16,4,14.0,0.14,0.56
2017-04-17,23,14.0,0.14,3.22
2017-04-18,22,14.0,0.14,3.08
2017-04-19,22,14.0,0.14,3.08
2017-04-20,26,14.0,0.14,3.6400000000000006
2017-04-21,26,14.0,0.14,3.6400000000000006
2017-04-22,7,14.0,0.14,0.9800000000000001
2017-04-23,8,14.0,0.14,1.12
2017-04-24,33,14.0,0.14,4.62
2017-04-25,40,14.0,0.14,5.6000000000000005
2017-04-26,40,14.0,0.14,5.6000000000000005
2017-04-27,100,14.0,0.14,14.000000000000002
2017-04-28,79,14.0,0.14,11.06
2017-04-29,20,14.0,0.14,2.8000000000000003
2017-04-30,5,14.0,0.14,0.7000000000000001
2017-05-01,75,16.0,0.16,12.0
2017-05-02,100,16.0,0.16,16.0
2017-05-03,73,16.0,0.16,11.68
2017-05-04,70,16.0,0.16,11.200000000000001
2017-05-05,59,16.0,0.16,9.44
2017-05-06,21,16.0,0.16,3.36
2017-05-07,17,16.0,0.16,2.72
2017-05-08,59,16.0,0.16,9.44
2017-05-09,55,16.0,0.16,8.8
2017-05-10,78,16.0,0.16,12.48
2017-05-11,63,16.0,0.16,10.08
2017-05-12,63,16.0,0.16,10.08
2017-05-13,35,16.0,0.16,5.6000000000000005
2017-05-14,16,16.0,0.16,2.56
2017-05-15,79,16.0,0.16,12.64
2017-05-16,68,16.0,0.16,10.88
2017-05-17,69,16.0,0.16,11.040000000000001
2017-05-18,71,16.0,0.16,11.36
2017-05-19,53,16.0,0.16,8.48
2017-05-20,13,16.0,0.16,2.08
2017-05-21,14,16.0,0.16,2.24
2017-05-22,60,16.0,0.16,9.6
2017-05-23,54,16.0,0.16,8.64
2017-05-24,56,16.0,0.16,8.96
2017-05-25,65,16.0,0.16,10.4
2017-05-26,73,16.0,0.16,11.68
2017-05-27,28,16.0,0.16,4.48
2017-05-28,19,16.0,0.16,3.04
2017-05-29,13,16.0,0.16,2.08
2017-05-30,72,16.0,0.16,11.52
2017-05-31,73,16.0,0.16,11.68
2017-06-01,67,17.0,0.17,11.39
2017-06-02,94,17.0,0.17,15.98
2017-06-03,29,17.0,0.17,4.930000000000001
2017-06-04,23,17.0,0.17,3.91
2017-06-05,80,17.0,0.17,13.600000000000001
2017-06-06,83,17.0,0.17,14.110000000000001
2017-06-07,74,17.0,0.17,12.58
2017-06-08,90,17.0,0.17,15.3
2017-06-09,100,17.0,0.17,17.0
2017-06-10,22,17.0,0.17,3.74
2017-06-11,10,17.0,0.17,1.7000000000000002
2017-06-12,92,17.0,0.17,15.64
2017-06-13,87,17.0,0.17,14.790000000000001
2017-06-14,70,17.0,0.17,11.9
2017-06-15,80,17.0,0.17,13.600000000000001
2017-06-16,67,17.0,0.17,11.39
2017-06-17,14,17.0,0.17,2.3800000000000003
2017-06-18,13,17.0,0.17,2.21
2017-06-19,85,17.0,0.17,14.450000000000001
2017-06-20,85,17.0,0.17,14.450000000000001
2017-06-21,69,17.0,0.17,11.73
2017-06-22,64,17.0,0.17,10.88
2017-06-23,62,17.0,0.17,10.540000000000001
2017-06-24,24,17.0,0.17,4.08
2017-06-25,14,17.0,0.17,2.3800000000000003
2017-06-26,63,17.0,0.17,10.71
2017-06-27,65,17.0,0.17,11.05
2017-06-28,82,17.0,0.17,13.940000000000001
2017-06-29,62,17.0,0.17,10.540000000000001
2017-06-30,62,17.0,0.17,10.540000000000001
2017-07-01,4,24.0,0.24,0.96
2017-07-02,3,24.0,0.24,0.72
2017-07-03,21,24.0,0.24,5.04
2017-07-04,25,24.0,0.24,6.0
2017-07-05,25,24.0,0.24,6.0
2017-07-06,24,24.0,0.24,5.76
2017-07-07,21,24.0,0.24,5.04
2017-07-08,5,24.0,0.24,1.2
2017-07-09,6,24.0,0.24,1.44
2017-07-10,21,24.0,0.24,5.04
2017-07-11,21,24.0,0.24,5.04
2017-07-12,22,24.0,0.24,5.279999999999999
2017-07-13,19,24.0,0.24,4.56
2017-07-14,21,24.0,0.24,5.04
2017-07-15,8,24.0,0.24,1.92
2017-07-16,5,24.0,0.24,1.2
2017-07-17,25,24.0,0.24,6.0
2017-07-18,28,24.0,0.24,6.72
2017-07-19,38,24.0,0.24,9.12
2017-07-20,100,24.0,0.24,24.0
2017-07-21,84,24.0,0.24,20.16
2017-07-22,14,24.0,0.24,3.36
2017-07-23,7,24.0,0.24,1.68
2017-07-24,26,24.0,0.24,6.24
2017-07-25,28,24.0,0.24,6.72
2017-07-26,27,24.0,0.24,6.4799999999999995
2017-07-27,26,24.0,0.24,6.24
2017-07-28,24,24.0,0.24,5.76
2017-07-29,7,24.0,0.24,1.68
2017-07-30,2,24.0,0.24,0.48
2017-07-31,23,24.0,0.24,5.52
2017-08-01,86,15.0,0.15,12.9
2017-08-02,100,15.0,0.15,15.0
2017-08-03,70,15.0,0.15,10.5
2017-08-04,70,15.0,0.15,10.5
2017-08-05,15,15.0,0.15,2.25
2017-08-06,12,15.0,0.15,1.7999999999999998
2017-08-07,75,15.0,0.15,11.25
2017-08-08,75,15.0,0.15,11.25
2017-08-09,57,15.0,0.15,8.549999999999999
2017-08-10,69,15.0,0.15,10.35
2017-08-11,75,15.0,0.15,11.25
2017-08-12,20,15.0,0.15,3.0
2017-08-13,11,15.0,0.15,1.65
2017-08-14,57,15.0,0.15,8.549999999999999
2017-08-15,69,15.0,0.15,10.35
2017-08-16,73,15.0,0.15,10.95
2017-08-17,72,15.0,0.15,10.799999999999999
2017-08-18,60,15.0,0.15,9.0
2017-08-19,17,15.0,0.15,2.55
2017-08-20,15,15.0,0.15,2.25
2017-08-21,59,15.0,0.15,8.85
2017-08-22,60,15.0,0.15,9.0
2017-08-23,58,15.0,0.15,8.7
2017-08-24,60,15.0,0.15,9.0
2017-08-25,50,15.0,0.15,7.5
2017-08-26,16,15.0,0.15,2.4
2017-08-27,9,15.0,0.15,1.3499999999999999
2017-08-28,61,15.0,0.15,9.15
2017-08-29,54,15.0,0.15,8.1
2017-08-30,68,15.0,0.15,10.2
2017-08-31,68,15.0,0.15,10.2
2017-09-01,99,12.0,0.12,11.879999999999999
2017-09-02,24,12.0,0.12,2.88
2017-09-03,19,12.0,0.12,2.28
2017-09-04,32,12.0,0.12,3.84
2017-09-05,75,12.0,0.12,9.0
2017-09-06,77,12.0,0.12,9.24
2017-09-07,92,12.0,0.12,11.04
2017-09-08,88,12.0,0.12,10.559999999999999
2017-09-09,31,12.0,0.12,3.7199999999999998
2017-09-10,11,12.0,0.12,1.3199999999999998
2017-09-11,80,12.0,0.12,9.6
2017-09-12,94,12.0,0.12,11.28
2017-09-13,71,12.0,0.12,8.52
2017-09-14,100,12.0,0.12,12.0
2017-09-15,88,12.0,0.12,10.559999999999999
2017-09-16,29,12.0,0.12,3.48
2017-09-17,21,12.0,0.12,2.52
2017-09-18,90,12.0,0.12,10.799999999999999
2017-09-19,97,12.0,0.12,11.639999999999999
2017-09-20,96,12.0,0.12,11.52
2017-09-21,66,12.0,0.12,7.92
2017-09-22,82,12.0,0.12,9.84
2017-09-23,35,12.0,0.12,4.2
2017-09-24,12,12.0,0.12,1.44
2017-09-25,87,12.0,0.12,10.44
2017-09-26,88,12.0,0.12,10.559999999999999
2017-09-27,89,12.0,0.12,10.68
2017-09-28,93,12.0,0.12,11.16
2017-09-29,84,12.0,0.12,10.08
2017-09-30,30,12.0,0.12,3.5999999999999996
2017-10-01,6,21.0,0.21,1.26
2017-10-02,17,21.0,0.21,3.57
2017-10-03,18,21.0,0.21,3.78
2017-10-04,18,21.0,0.21,3.78
2017-10-05,26,21.0,0.21,5.46
2017-10-06,20,21.0,0.21,4.2
2017-10-07,7,21.0,0.21,1.47
2017-10-08,5,21.0,0.21,1.05
2017-10-09,20,21.0,0.21,4.2
2017-10-10,21,21.0,0.21,4.41
2017-10-11,23,21.0,0.21,4.83
2017-10-12,17,21.0,0.21,3.57
2017-10-13,25,21.0,0.21,5.25
2017-10-14,5,21.0,0.21,1.05
2017-10-15,0,21.0,0.21,0.0
2017-10-16,20,21.0,0.21,4.2
2017-10-17,29,21.0,0.21,6.09
2017-10-18,25,21.0,0.21,5.25
2017-10-19,20,21.0,0.21,4.2
2017-10-20,26,21.0,0.21,5.46
2017-10-21,11,21.0,0.21,2.31
2017-10-22,9,21.0,0.21,1.89
2017-10-23,19,21.0,0.21,3.9899999999999998
2017-10-24,28,21.0,0.21,5.88
2017-10-25,25,21.0,0.21,5.25
2017-10-26,78,21.0,0.21,16.38
2017-10-27,100,21.0,0.21,21.0
2017-10-28,22,21.0,0.21,4.62
2017-10-29,9,21.0,0.21,1.89
2017-10-30,34,21.0,0.21,7.14
2017-10-31,36,21.0,0.21,7.56
2017-11-01,90,18.0,0.18,16.2
2017-11-02,90,18.0,0.18,16.2
2017-11-03,100,18.0,0.18,18.0
2017-11-04,22,18.0,0.18,3.96
2017-11-05,22,18.0,0.18,3.96
2017-11-06,92,18.0,0.18,16.56
2017-11-07,72,18.0,0.18,12.959999999999999
2017-11-08,78,18.0,0.18,14.04
2017-11-09,79,18.0,0.18,14.219999999999999
2017-11-10,72,18.0,0.18,12.959999999999999
2017-11-11,24,18.0,0.18,4.32
2017-11-12,25,18.0,0.18,4.5
2017-11-13,63,18.0,0.18,11.34
2017-11-14,73,18.0,0.18,13.139999999999999
2017-11-15,75,18.0,0.18,13.5
2017-11-16,77,18.0,0.18,13.86
2017-11-17,74,18.0,0.18,13.32
2017-11-18,22,18.0,0.18,3.96
2017-11-19,12,18.0,0.18,2.16
2017-11-20,61,18.0,0.18,10.98
2017-11-21,70,18.0,0.18,12.6
2017-11-22,65,18.0,0.18,11.7
2017-11-23,23,18.0,0.18,4.14
2017-11-24,40,18.0,0.18,7.199999999999999
2017-11-25,14,18.0,0.18,2.52
2017-11-26,14,18.0,0.18,2.52
2017-11-27,62,18.0,0.18,11.16
2017-11-28,65,18.0,0.18,11.7
2017-11-29,93,18.0,0.18,16.74
2017-11-30,76,18.0,0.18,13.68
2017-12-01,87,17.0,0.17,14.790000000000001
2017-12-02,31,17.0,0.17,5.2700000000000005
2017-12-03,21,17.0,0.17,3.5700000000000003
2017-12-04,93,17.0,0.17,15.81
2017-12-05,88,17.0,0.17,14.96
2017-12-06,79,17.0,0.17,13.430000000000001
2017-12-07,82,17.0,0.17,13.940000000000001
2017-12-08,92,17.0,0.17,15.64
2017-12-09,32,17.0,0.17,5.44
2017-12-10,12,17.0,0.17,2.04
2017-12-11,77,17.0,0.17,13.090000000000002
2017-12-12,94,17.0,0.17,15.98
2017-12-13,76,17.0,0.17,12.920000000000002
2017-12-14,85,17.0,0.17,14.450000000000001
2017-12-15,86,17.0,0.17,14.620000000000001
2017-12-16,28,17.0,0.17,4.760000000000001
2017-12-17,21,17.0,0.17,3.5700000000000003
2017-12-18,93,17.0,0.17,15.81
2017-12-19,93,17.0,0.17,15.81
2017-12-20,94,17.0,0.17,15.98
2017-12-21,100,17.0,0.17,17.0
2017-12-22,87,17.0,0.17,14.790000000000001
2017-12-23,23,17.0,0.17,3.91
2017-12-24,11,17.0,0.17,1.87
2017-12-25,12,17.0,0.17,2.04
2017-12-26,53,17.0,0.17,9.01
2017-12-27,72,17.0,0.17,12.24
2017-12-28,63,17.0,0.17,10.71
2017-12-29,72,17.0,0.17,12.24
2017-12-30,26,17.0,0.17,4.42
2017-12-31,17,17.0,0.17,2.89
2018-01-01,7,25.0,0.25,1.75
2018-01-02,22,25.0,0.25,5.5
2018-01-03,31,25.0,0.25,7.75
2018-01-04,30,25.0,0.25,7.5
2018-01-05,35,25.0,0.25,8.75
2018-01-06,10,25.0,0.25,2.5
2018-01-07,5,25.0,0.25,1.25
2018-01-08,26,25.0,0.25,6.5
2018-01-09,31,25.0,0.25,7.75
2018-01-10,28,25.0,0.25,7.0
2018-01-11,28,25.0,0.25,7.0
2018-01-12,36,25.0,0.25,9.0
2018-01-13,12,25.0,0.25,3.0
2018-01-14,7,25.0,0.25,1.75
2018-01-15,9,25.0,0.25,2.25
2018-01-16,27,25.0,0.25,6.75
2018-01-17,35,25.0,0.25,8.75
2018-01-18,36,25.0,0.25,9.0
2018-01-19,25,25.0,0.25,6.25
2018-01-20,10,25.0,0.25,2.5
2018-01-21,6,25.0,0.25,1.5
2018-01-22,33,25.0,0.25,8.25
2018-01-23,38,25.0,0.25,9.5
2018-01-24,37,25.0,0.25,9.25
2018-01-25,38,25.0,0.25,9.5
2018-01-26,38,25.0,0.25,9.5
2018-01-27,17,25.0,0.25,4.25
2018-01-28,14,25.0,0.25,3.5
2018-01-29,43,25.0,0.25,10.75
2018-01-30,45,25.0,0.25,11.25
2018-01-31,100,25.0,0.25,25.0
2018-02-01,100,30.0,0.3,30.0
2018-02-02,59,30.0,0.3,17.7
2018-02-03,18,30.0,0.3,5.3999999999999995
2018-02-04,9,30.0,0.3,2.6999999999999997
2018-02-05,54,30.0,0.3,16.2
2018-02-06,79,30.0,0.3,23.7
2018-02-07,50,30.0,0.3,15.0
2018-02-08,53,30.0,0.3,15.899999999999999
2018-02-09,55,30.0,0.3,16.5
2018-02-10,18,30.0,0.3,5.3999999999999995
2018-02-11,7,30.0,0.3,2.1
2018-02-12,38,30.0,0.3,11.4
2018-02-13,38,30.0,0.3,11.4
2018-02-14,41,30.0,0.3,12.299999999999999
2018-02-15,40,30.0,0.3,12.0
2018-02-16,36,30.0,0.3,10.799999999999999
2018-02-17,14,30.0,0.3,4.2
2018-02-18,6,30.0,0.3,1.7999999999999998
2018-02-19,14,30.0,0.3,4.2
2018-02-20,31,30.0,0.3,9.299999999999999
2018-02-21,36,30.0,0.3,10.799999999999999
2018-02-22,30,30.0,0.3,9.0
2018-02-23,38,30.0,0.3,11.4
2018-02-24,13,30.0,0.3,3.9
2018-02-25,5,30.0,0.3,1.5
2018-02-26,36,30.0,0.3,10.799999999999999
